,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
dapD_1_42_MM4,1345.0,1656.0,3411.0,492.0,1762.0,1063.0,1030.0,4021.0,842.0,784.0,7556.0,2662.0,1690.0,404.0,1439.0,388.0,962.0,2064.0,254.0,243.0,594.0,734.0,968.0,447.0,1662.0,1623.0,460.0,1076.0,883.0,180.0,379.0,71.0,1053.0,308.0,1447.0,146.0,822.0,1137.0,468.0,2121.0,468.0,168.0,524.0,327.0,310.0,810.0,171.0,32.0,114.0,422.0,69.0,602.0,1489.0,908.0,247.0,753.0,2899.0,1687.0,356.0,1281.0,979.0,935.0,165.0,1138.0,406.0,987.0,2461.0,932.0,1021.0,75.0,108.0,473.0,990.0,473.0,776.0,1859.0,3435.0,825.0,3081.0,975.0,0.0,3089.0,445.0,629.0,1844.0,1256.0
dapD_1_42_MM6,2120.0,530.0,2552.0,1707.0,1841.0,1898.0,1389.0,1669.0,425.0,1049.0,1253.0,11369.0,1224.0,952.0,1072.0,819.0,1434.0,2818.0,1882.0,715.0,688.0,907.0,260.0,2480.0,2981.0,2322.0,251.0,359.0,636.0,42.0,260.0,485.0,2024.0,346.0,3182.0,53.0,1419.0,945.0,776.0,586.0,761.0,830.0,231.0,826.0,204.0,2608.0,536.0,152.0,165.0,400.0,325.0,278.0,2804.0,4178.0,711.0,1164.0,5027.0,1638.0,270.0,1999.0,1246.0,797.0,52.0,1754.0,561.0,1662.0,1814.0,1050.0,1855.0,37.0,87.0,1144.0,1455.0,466.0,569.0,999.0,1888.0,445.0,1743.0,1828.0,0.0,2685.0,615.0,2169.0,1896.0,555.0
dapD_1_42_MM8,2027.0,681.0,4952.0,594.0,3089.0,1109.0,3135.0,3446.0,1910.0,646.0,1389.0,880.0,11542.0,1112.0,762.0,783.0,1973.0,2722.0,1990.0,1254.0,219.0,2100.0,427.0,1426.0,2322.0,738.0,818.0,153.0,272.0,34.0,981.0,288.0,1649.0,784.0,3115.0,564.0,1766.0,1032.0,538.0,1475.0,1241.0,464.0,733.0,1237.0,415.0,963.0,413.0,718.0,143.0,453.0,339.0,166.0,1994.0,2061.0,484.0,801.0,5823.0,2894.0,401.0,1817.0,1041.0,228.0,245.0,1118.0,579.0,1640.0,2188.0,1458.0,1686.0,115.0,301.0,1052.0,1500.0,1292.0,565.0,1141.0,3526.0,324.0,2084.0,2064.0,0.0,2834.0,862.0,2036.0,1848.0,912.0
dapF_1_79_C,1410.0,2216.0,2357.0,671.0,1047.0,1594.0,1221.0,1187.0,1272.0,815.0,1425.0,1814.0,879.0,6621.0,518.0,2093.0,831.0,1295.0,457.0,191.0,264.0,371.0,377.0,320.0,1646.0,854.0,613.0,306.0,293.0,19.0,79.0,817.0,1133.0,210.0,1206.0,79.0,189.0,792.0,1526.0,554.0,1164.0,309.0,537.0,635.0,784.0,394.0,391.0,13.0,39.0,304.0,69.0,283.0,1214.0,1512.0,118.0,1343.0,4412.0,2675.0,2216.0,798.0,1723.0,1316.0,170.0,1829.0,304.0,1388.0,716.0,937.0,1221.0,96.0,41.0,298.0,380.0,347.0,449.0,735.0,1699.0,116.0,915.0,773.0,0.0,4427.0,54.0,2285.0,1113.0,775.0
dapF_1_79_MM10,2233.0,1820.0,2110.0,417.0,1498.0,2271.0,516.0,3259.0,1405.0,484.0,697.0,633.0,991.0,773.0,6827.0,1648.0,1302.0,1955.0,480.0,464.0,210.0,426.0,252.0,2374.0,2179.0,1440.0,232.0,178.0,1061.0,40.0,184.0,512.0,464.0,544.0,1504.0,41.0,426.0,700.0,937.0,978.0,100.0,579.0,858.0,698.0,141.0,714.0,155.0,20.0,122.0,133.0,190.0,360.0,944.0,2237.0,192.0,1619.0,2872.0,3366.0,1154.0,1388.0,773.0,897.0,30.0,1852.0,543.0,2941.0,1413.0,1090.0,545.0,115.0,278.0,510.0,422.0,303.0,379.0,969.0,1318.0,59.0,365.0,1200.0,0.0,2511.0,285.0,796.0,981.0,951.0
dapF_1_79_MM4,2902.0,3317.0,4073.0,311.0,1191.0,1308.0,1012.0,3599.0,3963.0,1301.0,1324.0,1423.0,3096.0,728.0,2027.0,13659.0,1221.0,1694.0,1585.0,396.0,723.0,782.0,753.0,3332.0,6726.0,1383.0,829.0,2351.0,2018.0,237.0,1138.0,1261.0,1663.0,373.0,3301.0,710.0,801.0,1207.0,941.0,1230.0,788.0,1546.0,942.0,944.0,626.0,1732.0,318.0,115.0,325.0,410.0,784.0,956.0,2930.0,1475.0,1728.0,1626.0,9535.0,3995.0,803.0,2167.0,2265.0,406.0,115.0,1380.0,601.0,2537.0,3082.0,2779.0,1538.0,199.0,329.0,1510.0,1688.0,849.0,349.0,722.0,3147.0,426.0,1372.0,1503.0,0.0,5162.0,1118.0,1962.0,3044.0,1408.0
dapF_1_79_MM6,2609.0,1661.0,3774.0,1001.0,2868.0,2438.0,1510.0,2431.0,1184.0,262.0,1205.0,2885.0,1941.0,2330.0,845.0,4582.0,9840.0,2498.0,834.0,581.0,671.0,1755.0,105.0,3462.0,2419.0,1475.0,669.0,812.0,1249.0,81.0,661.0,213.0,659.0,442.0,750.0,205.0,1172.0,2961.0,543.0,1101.0,369.0,1727.0,101.0,716.0,608.0,855.0,1114.0,485.0,192.0,60.0,254.0,555.0,2067.0,3065.0,765.0,1767.0,7261.0,2209.0,1157.0,1382.0,1660.0,889.0,74.0,1779.0,1605.0,3343.0,1506.0,2169.0,1838.0,119.0,110.0,492.0,1297.0,722.0,558.0,280.0,2820.0,573.0,1315.0,1294.0,0.0,3004.0,363.0,2966.0,5674.0,2933.0
dapF_1_79_MM8,3797.0,2489.0,3841.0,1668.0,3149.0,1830.0,2378.0,2365.0,1925.0,1938.0,2259.0,2311.0,2082.0,1325.0,876.0,2518.0,2451.0,15244.0,1139.0,396.0,1156.0,773.0,901.0,2075.0,2983.0,2057.0,563.0,412.0,1746.0,79.0,540.0,899.0,2280.0,437.0,4118.0,1019.0,1112.0,3444.0,742.0,2339.0,908.0,1527.0,598.0,3099.0,846.0,2855.0,369.0,475.0,389.0,343.0,463.0,490.0,1924.0,3013.0,1706.0,1607.0,5831.0,2126.0,495.0,2851.0,2638.0,2135.0,270.0,492.0,1421.0,1909.0,2257.0,1973.0,2175.0,511.0,771.0,1274.0,1063.0,565.0,440.0,2001.0,2682.0,429.0,3062.0,1945.0,0.0,7559.0,1181.0,1949.0,2235.0,1547.0
dnaB_1_16_B_MM4,1819.0,3578.0,1683.0,344.0,2231.0,924.0,2671.0,4112.0,1317.0,807.0,1604.0,1466.0,1983.0,1456.0,505.0,2196.0,1451.0,1575.0,6998.0,647.0,1050.0,930.0,1623.0,487.0,2131.0,1307.0,521.0,402.0,781.0,176.0,241.0,741.0,1115.0,460.0,2104.0,578.0,988.0,1416.0,726.0,1067.0,496.0,250.0,68.0,1468.0,84.0,535.0,1027.0,49.0,165.0,221.0,137.0,427.0,520.0,2784.0,1355.0,1359.0,3268.0,2025.0,1226.0,2192.0,854.0,230.0,286.0,128.0,585.0,2407.0,1025.0,1432.0,2164.0,234.0,132.0,356.0,2154.0,352.0,750.0,1043.0,1470.0,350.0,796.0,964.0,0.0,1975.0,215.0,2679.0,3244.0,576.0
dnaB_1_16_B_MM6,2712.0,1230.0,2319.0,723.0,2037.0,973.0,843.0,2388.0,1610.0,795.0,557.0,697.0,1896.0,625.0,867.0,4659.0,1305.0,2798.0,2431.0,6234.0,711.0,1853.0,499.0,1464.0,2176.0,560.0,482.0,249.0,425.0,17.0,668.0,310.0,1018.0,302.0,1221.0,531.0,131.0,349.0,487.0,894.0,250.0,708.0,480.0,2108.0,277.0,724.0,365.0,71.0,198.0,60.0,200.0,96.0,1900.0,1687.0,348.0,1317.0,3337.0,1180.0,730.0,1243.0,1422.0,584.0,185.0,547.0,971.0,1264.0,1452.0,1503.0,691.0,67.0,78.0,324.0,1175.0,752.0,175.0,1102.0,2104.0,189.0,629.0,1657.0,0.0,1537.0,444.0,2734.0,2341.0,214.0
dnaB_1_16_B_MM8,2306.0,517.0,1002.0,210.0,1454.0,1512.0,459.0,825.0,1384.0,1964.0,1697.0,614.0,1392.0,862.0,708.0,693.0,1126.0,1564.0,617.0,1104.0,5280.0,984.0,1412.0,502.0,2581.0,1063.0,276.0,70.0,563.0,108.0,1295.0,1049.0,301.0,233.0,2965.0,323.0,232.0,292.0,161.0,202.0,603.0,422.0,202.0,859.0,379.0,752.0,213.0,33.0,55.0,26.0,43.0,90.0,3693.0,1233.0,826.0,976.0,4396.0,1453.0,316.0,579.0,1285.0,511.0,982.0,623.0,628.0,1018.0,1339.0,894.0,632.0,68.0,95.0,663.0,1001.0,884.0,60.0,677.0,956.0,34.0,1537.0,528.0,0.0,1978.0,373.0,898.0,1431.0,637.0
dnaB_1_16_C,1329.0,2359.0,3148.0,1441.0,1662.0,1590.0,1619.0,2359.0,1441.0,776.0,257.0,1123.0,1117.0,969.0,692.0,2504.0,1765.0,1357.0,1395.0,1028.0,771.0,8210.0,1014.0,2474.0,3081.0,995.0,1392.0,692.0,729.0,58.0,2026.0,178.0,1104.0,339.0,3303.0,377.0,611.0,881.0,481.0,814.0,1025.0,625.0,456.0,1058.0,518.0,431.0,181.0,86.0,60.0,137.0,246.0,2100.0,1518.0,1275.0,594.0,1982.0,4025.0,2255.0,1219.0,895.0,987.0,631.0,216.0,1775.0,626.0,735.0,1069.0,1276.0,2028.0,74.0,37.0,480.0,738.0,597.0,174.0,2400.0,1998.0,63.0,1911.0,1489.0,0.0,4429.0,584.0,1213.0,1435.0,764.0
dnaE_1_10_B_MM10,2778.0,1366.0,1846.0,651.0,1127.0,436.0,645.0,1282.0,1009.0,1988.0,685.0,825.0,477.0,500.0,731.0,320.0,876.0,1103.0,1354.0,1038.0,362.0,894.0,6587.0,1587.0,1991.0,386.0,375.0,1060.0,1347.0,16.0,338.0,739.0,553.0,490.0,1053.0,134.0,285.0,1029.0,570.0,845.0,518.0,509.0,246.0,539.0,309.0,1879.0,1401.0,18.0,2737.0,67.0,258.0,70.0,738.0,1474.0,122.0,1497.0,5459.0,1250.0,186.0,2003.0,978.0,565.0,813.0,151.0,115.0,2939.0,233.0,1173.0,1154.0,19.0,627.0,617.0,710.0,535.0,124.0,373.0,2746.0,31.0,1216.0,2707.0,0.0,1760.0,49.0,1130.0,1086.0,416.0
dnaE_1_10_B_MM5,6199.0,2985.0,3744.0,2131.0,3297.0,3010.0,1321.0,2596.0,2642.0,576.0,2242.0,2360.0,2293.0,1770.0,1708.0,3620.0,2829.0,3387.0,1898.0,2278.0,254.0,1377.0,1714.0,14210.0,4496.0,2118.0,1039.0,585.0,1373.0,285.0,202.0,1118.0,3485.0,190.0,3244.0,491.0,1772.0,1506.0,1146.0,1905.0,857.0,942.0,148.0,1297.0,1032.0,862.0,1608.0,244.0,625.0,82.0,257.0,1279.0,3124.0,3582.0,1137.0,1574.0,9754.0,3462.0,315.0,1880.0,2747.0,1407.0,261.0,1358.0,853.0,2483.0,4525.0,2574.0,2864.0,273.0,232.0,1089.0,2803.0,1053.0,1613.0,1134.0,2821.0,237.0,2628.0,2039.0,0.0,3346.0,464.0,3475.0,3550.0,2457.0
dnaE_1_10_B_MM8,6793.0,4590.0,9463.0,2790.0,7174.0,5419.0,2121.0,6887.0,5017.0,3209.0,3366.0,2800.0,4959.0,3737.0,2751.0,5173.0,4725.0,8515.0,4154.0,3216.0,3972.0,3468.0,1970.0,4441.0,44328.0,2042.0,3142.0,2013.0,4355.0,657.0,3012.0,2069.0,4333.0,2205.0,10302.0,650.0,3827.0,2610.0,2722.0,1827.0,1803.0,2501.0,1131.0,3562.0,1129.0,3104.0,4936.0,421.0,435.0,476.0,666.0,1773.0,4068.0,6438.0,1192.0,4903.0,14662.0,6366.0,3716.0,3341.0,6480.0,2769.0,1277.0,3050.0,2355.0,7183.0,4425.0,4524.0,5238.0,555.0,667.0,3136.0,5007.0,2483.0,2075.0,3998.0,5277.0,1111.0,3671.0,5304.0,0.0,9768.0,1869.0,8585.0,11200.0,3423.0
dnaE_1_10_C,2211.0,1194.0,5474.0,451.0,2484.0,3746.0,822.0,2938.0,2350.0,1936.0,2520.0,1110.0,1911.0,1453.0,2014.0,1150.0,2408.0,2700.0,1588.0,1017.0,1140.0,1637.0,799.0,3419.0,7059.0,11348.0,760.0,515.0,2312.0,145.0,160.0,658.0,1191.0,477.0,3012.0,379.0,1260.0,1619.0,913.0,608.0,1512.0,876.0,425.0,1391.0,1228.0,1625.0,379.0,170.0,230.0,184.0,133.0,1779.0,2294.0,3334.0,1801.0,1574.0,6486.0,2806.0,1694.0,2876.0,1573.0,1808.0,117.0,281.0,1206.0,2344.0,2683.0,2436.0,2021.0,228.0,176.0,1644.0,2549.0,675.0,2156.0,875.0,1450.0,886.0,1948.0,2374.0,0.0,4208.0,893.0,3696.0,2028.0,1987.0
dnaX_1_33_B_MM3,1463.0,1131.0,1384.0,489.0,1165.0,1177.0,694.0,1167.0,1519.0,671.0,959.0,759.0,1054.0,1458.0,763.0,987.0,844.0,1231.0,475.0,379.0,386.0,324.0,515.0,1134.0,2090.0,997.0,4940.0,347.0,651.0,137.0,264.0,141.0,1069.0,318.0,1199.0,769.0,121.0,1111.0,418.0,1421.0,252.0,240.0,498.0,453.0,341.0,1075.0,272.0,52.0,266.0,96.0,170.0,510.0,2272.0,1494.0,181.0,345.0,1357.0,2078.0,411.0,793.0,2614.0,539.0,189.0,854.0,706.0,763.0,1036.0,1043.0,1243.0,22.0,218.0,475.0,1100.0,315.0,75.0,699.0,2168.0,918.0,181.0,779.0,0.0,2674.0,1413.0,1622.0,620.0,910.0
dnaX_1_33_B_MM6,606.0,603.0,1907.0,243.0,1230.0,993.0,599.0,940.0,287.0,68.0,199.0,474.0,408.0,772.0,588.0,678.0,566.0,295.0,284.0,751.0,482.0,554.0,428.0,901.0,982.0,849.0,406.0,3452.0,131.0,293.0,46.0,235.0,155.0,43.0,178.0,22.0,537.0,700.0,84.0,386.0,109.0,104.0,25.0,726.0,215.0,476.0,404.0,257.0,33.0,57.0,28.0,491.0,501.0,458.0,50.0,64.0,2730.0,648.0,52.0,507.0,611.0,730.0,47.0,141.0,461.0,503.0,121.0,847.0,642.0,69.0,88.0,706.0,428.0,173.0,45.0,440.0,1317.0,538.0,713.0,596.0,0.0,803.0,124.0,1023.0,352.0,381.0
dnaX_1_33_B_MM9,2182.0,2775.0,4201.0,981.0,1018.0,1877.0,944.0,2731.0,1353.0,1764.0,317.0,1725.0,698.0,1054.0,855.0,3330.0,1987.0,2278.0,758.0,553.0,636.0,1299.0,1956.0,1423.0,2308.0,1315.0,594.0,1265.0,10339.0,188.0,227.0,1662.0,2038.0,1224.0,3030.0,79.0,888.0,1363.0,515.0,587.0,484.0,1157.0,141.0,1228.0,115.0,843.0,352.0,98.0,57.0,29.0,337.0,1360.0,2305.0,1505.0,1241.0,683.0,6032.0,1555.0,805.0,1322.0,1746.0,858.0,298.0,641.0,438.0,1542.0,1030.0,1504.0,2187.0,37.0,173.0,2145.0,1716.0,850.0,255.0,1067.0,3113.0,311.0,2243.0,2881.0,0.0,4805.0,852.0,1189.0,3025.0,1110.0
dnaX_1_33_C,291.0,55.0,143.0,46.0,188.0,402.0,128.0,313.0,597.0,16.0,200.0,32.0,39.0,58.0,43.0,163.0,136.0,163.0,483.0,128.0,113.0,295.0,21.0,185.0,457.0,36.0,143.0,7.0,109.0,858.0,7.0,655.0,148.0,17.0,514.0,6.0,58.0,41.0,62.0,140.0,167.0,79.0,2.0,143.0,32.0,41.0,75.0,6.0,0.0,1.0,1.0,141.0,44.0,228.0,46.0,144.0,297.0,247.0,14.0,130.0,90.0,285.0,1.0,85.0,111.0,425.0,89.0,337.0,157.0,10.0,26.0,210.0,391.0,40.0,10.0,88.0,395.0,37.0,109.0,148.0,0.0,385.0,7.0,647.0,71.0,265.0
eno_3_219_B_MM10,1265.0,533.0,986.0,135.0,227.0,1471.0,132.0,2147.0,532.0,399.0,505.0,585.0,372.0,235.0,370.0,161.0,534.0,347.0,547.0,310.0,176.0,217.0,177.0,381.0,740.0,169.0,167.0,449.0,335.0,3.0,2543.0,214.0,476.0,193.0,531.0,146.0,326.0,536.0,72.0,45.0,963.0,189.0,80.0,381.0,210.0,329.0,64.0,142.0,33.0,45.0,64.0,34.0,220.0,771.0,41.0,346.0,3459.0,1208.0,143.0,545.0,141.0,102.0,93.0,459.0,166.0,766.0,1566.0,461.0,204.0,2.0,25.0,70.0,78.0,289.0,31.0,155.0,855.0,134.0,305.0,1479.0,0.0,975.0,128.0,481.0,1279.0,219.0
eno_3_219_B_MM5,1266.0,502.0,1694.0,1646.0,1903.0,1236.0,407.0,1699.0,827.0,372.0,215.0,927.0,415.0,395.0,827.0,1064.0,387.0,991.0,217.0,274.0,664.0,453.0,67.0,452.0,780.0,166.0,504.0,168.0,579.0,134.0,501.0,4203.0,1596.0,141.0,1600.0,232.0,802.0,1074.0,394.0,167.0,60.0,626.0,344.0,133.0,331.0,474.0,275.0,110.0,54.0,32.0,66.0,67.0,884.0,375.0,363.0,331.0,3251.0,1713.0,1233.0,399.0,800.0,267.0,35.0,136.0,118.0,844.0,1853.0,907.0,401.0,12.0,18.0,130.0,534.0,180.0,360.0,395.0,1011.0,72.0,356.0,1001.0,0.0,1603.0,377.0,1460.0,744.0,475.0
eno_3_219_B_MM8,2131.0,775.0,2629.0,919.0,2660.0,931.0,715.0,2022.0,1340.0,874.0,1133.0,596.0,1548.0,724.0,1118.0,1100.0,665.0,898.0,1262.0,371.0,606.0,840.0,256.0,1111.0,1345.0,657.0,303.0,56.0,411.0,110.0,230.0,281.0,7233.0,569.0,430.0,58.0,1149.0,735.0,249.0,485.0,347.0,434.0,435.0,555.0,201.0,1052.0,416.0,234.0,41.0,185.0,94.0,282.0,1043.0,1330.0,254.0,302.0,2758.0,1536.0,1655.0,846.0,1155.0,110.0,40.0,278.0,442.0,1012.0,550.0,1417.0,874.0,277.0,141.0,751.0,1114.0,248.0,629.0,132.0,1042.0,462.0,1512.0,1832.0,0.0,1433.0,126.0,951.0,2023.0,915.0
eno_3_219_C,734.0,258.0,1551.0,525.0,1325.0,561.0,357.0,1564.0,1521.0,134.0,324.0,223.0,822.0,598.0,922.0,955.0,102.0,458.0,115.0,386.0,67.0,544.0,101.0,365.0,847.0,189.0,209.0,184.0,421.0,57.0,297.0,234.0,467.0,2857.0,848.0,369.0,305.0,497.0,196.0,259.0,341.0,540.0,18.0,192.0,532.0,521.0,57.0,43.0,28.0,11.0,14.0,162.0,334.0,432.0,706.0,415.0,1997.0,1464.0,373.0,484.0,545.0,72.0,19.0,880.0,173.0,630.0,460.0,410.0,634.0,13.0,26.0,63.0,708.0,114.0,354.0,797.0,766.0,43.0,1087.0,203.0,0.0,1763.0,158.0,330.0,375.0,322.0
fake_negC_rand_42,4495.0,4273.0,1466.0,1506.0,1402.0,3397.0,1942.0,2807.0,1993.0,1658.0,1152.0,1833.0,3400.0,1542.0,419.0,3470.0,3243.0,2320.0,2459.0,820.0,850.0,1283.0,385.0,1241.0,3063.0,1601.0,296.0,343.0,1047.0,117.0,135.0,727.0,879.0,1032.0,15400.0,352.0,1324.0,771.0,379.0,821.0,746.0,2079.0,149.0,1238.0,474.0,1360.0,571.0,48.0,195.0,66.0,212.0,268.0,1784.0,4037.0,1158.0,1035.0,6828.0,1953.0,1338.0,3214.0,1379.0,816.0,62.0,1373.0,485.0,3266.0,2887.0,1652.0,1348.0,52.0,466.0,1415.0,1856.0,1331.0,341.0,739.0,2817.0,287.0,1270.0,3098.0,0.0,5658.0,236.0,4089.0,5028.0,1110.0
fbaA_1_28_B_MM5,249.0,322.0,391.0,286.0,420.0,556.0,132.0,922.0,108.0,150.0,342.0,179.0,274.0,42.0,152.0,652.0,162.0,404.0,29.0,94.0,38.0,73.0,131.0,52.0,461.0,128.0,53.0,191.0,33.0,40.0,86.0,301.0,172.0,189.0,196.0,1608.0,368.0,500.0,121.0,191.0,450.0,522.0,50.0,87.0,101.0,528.0,14.0,13.0,10.0,11.0,29.0,379.0,199.0,130.0,272.0,218.0,2509.0,406.0,35.0,268.0,450.0,852.0,12.0,115.0,36.0,240.0,62.0,351.0,152.0,5.0,33.0,134.0,141.0,277.0,22.0,298.0,205.0,5.0,361.0,438.0,0.0,1661.0,134.0,292.0,238.0,194.0
fbaA_1_28_B_MM7,1509.0,1155.0,1768.0,672.0,878.0,509.0,486.0,726.0,406.0,260.0,1140.0,1358.0,2123.0,1103.0,291.0,2016.0,1068.0,1494.0,421.0,1055.0,363.0,652.0,52.0,736.0,1572.0,304.0,726.0,63.0,533.0,99.0,500.0,665.0,1860.0,189.0,1857.0,17.0,8395.0,1426.0,917.0,588.0,207.0,1131.0,213.0,903.0,486.0,804.0,246.0,28.0,191.0,427.0,31.0,289.0,1926.0,990.0,435.0,1392.0,1620.0,1493.0,276.0,1395.0,901.0,303.0,343.0,731.0,221.0,1758.0,678.0,1328.0,1152.0,8.0,22.0,498.0,1188.0,99.0,64.0,131.0,2272.0,592.0,700.0,830.0,0.0,1988.0,787.0,1018.0,1227.0,371.0
fbaA_1_28_B_MM9,1829.0,2045.0,3442.0,1143.0,1454.0,2658.0,1696.0,2290.0,1423.0,357.0,162.0,961.0,3019.0,1375.0,793.0,916.0,1655.0,1629.0,636.0,571.0,319.0,783.0,827.0,1472.0,2323.0,871.0,546.0,861.0,734.0,124.0,110.0,731.0,706.0,233.0,2480.0,158.0,731.0,9294.0,569.0,1640.0,684.0,1389.0,640.0,1430.0,225.0,1272.0,323.0,301.0,449.0,85.0,294.0,839.0,2376.0,1686.0,454.0,1419.0,3118.0,2007.0,489.0,1880.0,1333.0,1585.0,687.0,1635.0,529.0,2720.0,3599.0,1352.0,2426.0,99.0,171.0,791.0,1633.0,706.0,77.0,1790.0,4077.0,232.0,2506.0,1348.0,0.0,1704.0,470.0,3560.0,3953.0,637.0
fbaA_1_28_C,1306.0,985.0,846.0,542.0,867.0,684.0,614.0,975.0,1847.0,112.0,331.0,456.0,678.0,241.0,357.0,1519.0,270.0,473.0,669.0,398.0,160.0,417.0,219.0,475.0,766.0,220.0,609.0,341.0,300.0,13.0,33.0,288.0,500.0,182.0,1514.0,103.0,607.0,1070.0,4379.0,401.0,118.0,254.0,108.0,495.0,126.0,365.0,83.0,18.0,496.0,7.0,20.0,41.0,990.0,804.0,486.0,270.0,2145.0,806.0,577.0,981.0,299.0,335.0,44.0,114.0,473.0,518.0,428.0,1665.0,1038.0,12.0,241.0,288.0,929.0,791.0,213.0,413.0,1868.0,33.0,234.0,701.0,0.0,3416.0,155.0,672.0,556.0,581.0
gapA_1_33_B_MM10,1649.0,290.0,2055.0,1003.0,1353.0,923.0,344.0,1359.0,447.0,648.0,559.0,236.0,723.0,241.0,298.0,1750.0,1728.0,783.0,1494.0,103.0,236.0,274.0,103.0,464.0,2238.0,980.0,173.0,39.0,211.0,103.0,105.0,157.0,399.0,530.0,655.0,337.0,374.0,1158.0,170.0,5168.0,767.0,465.0,173.0,390.0,107.0,1105.0,114.0,18.0,312.0,54.0,70.0,139.0,879.0,1172.0,637.0,764.0,2681.0,1257.0,706.0,807.0,959.0,770.0,29.0,113.0,232.0,1136.0,1195.0,830.0,837.0,25.0,23.0,588.0,540.0,167.0,515.0,134.0,2161.0,97.0,405.0,659.0,0.0,1989.0,944.0,1043.0,1014.0,801.0
gapA_1_33_B_MM5,1061.0,685.0,1242.0,823.0,2069.0,1058.0,516.0,526.0,765.0,1236.0,1869.0,917.0,707.0,683.0,383.0,1294.0,381.0,855.0,420.0,194.0,267.0,846.0,248.0,909.0,1248.0,879.0,456.0,71.0,347.0,227.0,28.0,226.0,775.0,80.0,3150.0,27.0,727.0,550.0,1125.0,882.0,5358.0,733.0,180.0,739.0,240.0,489.0,52.0,64.0,119.0,22.0,60.0,68.0,1038.0,1259.0,521.0,598.0,2189.0,2301.0,589.0,844.0,1142.0,1237.0,245.0,406.0,212.0,1466.0,1313.0,940.0,1486.0,205.0,32.0,326.0,727.0,352.0,354.0,407.0,2267.0,69.0,990.0,1052.0,0.0,2088.0,187.0,1646.0,1123.0,670.0
gapA_1_33_B_MM8,2111.0,957.0,708.0,1509.0,2469.0,1017.0,798.0,2834.0,763.0,549.0,394.0,553.0,757.0,792.0,1337.0,905.0,916.0,1133.0,914.0,467.0,376.0,787.0,169.0,707.0,932.0,1159.0,439.0,72.0,371.0,107.0,85.0,295.0,698.0,337.0,1733.0,43.0,586.0,552.0,559.0,266.0,394.0,6162.0,261.0,435.0,128.0,839.0,190.0,240.0,35.0,155.0,122.0,1040.0,1415.0,1404.0,261.0,695.0,2685.0,1359.0,1105.0,1245.0,1388.0,822.0,146.0,565.0,404.0,1571.0,821.0,847.0,745.0,66.0,31.0,299.0,1358.0,446.0,392.0,1535.0,1706.0,41.0,481.0,1414.0,0.0,3107.0,160.0,1640.0,2059.0,1525.0
gapA_1_33_C,540.0,956.0,765.0,205.0,625.0,385.0,1176.0,448.0,115.0,233.0,121.0,809.0,377.0,501.0,719.0,401.0,473.0,970.0,119.0,110.0,27.0,170.0,65.0,44.0,403.0,641.0,330.0,718.0,156.0,70.0,230.0,51.0,137.0,35.0,966.0,225.0,74.0,497.0,219.0,43.0,138.0,442.0,2553.0,218.0,85.0,499.0,158.0,54.0,79.0,109.0,24.0,37.0,474.0,441.0,301.0,156.0,1697.0,1157.0,702.0,863.0,294.0,261.0,20.0,69.0,113.0,551.0,992.0,419.0,374.0,111.0,98.0,57.0,251.0,137.0,69.0,63.0,536.0,21.0,657.0,313.0,0.0,1032.0,268.0,422.0,741.0,370.0
