,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
fbaA_1_28_C,551.0,620.0,1223.0,206.0,386.0,329.0,354.0,490.0,1124.0,129.0,221.0,252.0,627.0,178.0,223.0,606.0,178.0,844.0,133.0,152.0,182.0,216.0,128.0,179.0,418.0,404.0,44.0,137.0,86.0,2.0,23.0,196.0,538.0,78.0,299.0,10.0,203.0,136.0,2014.0,190.0,495.0,109.0,112.0,762.0,137.0,343.0,81.0,77.0,18.0,58.0,11.0,21.0,394.0,393.0,149.0,381.0,1068.0,1385.0,429.0,645.0,451.0,107.0,84.0,207.0,389.0,523.0,252.0,180.0,353.0,15.0,19.0,221.0,238.0,349.0,21.0,195.0,394.0,157.0,788.0,508.0,0.0,1658.0,179.0,542.0,463.0,87.0
gapA_1_33_B_MM10,2351.0,1035.0,1147.0,1100.0,1744.0,934.0,719.0,1861.0,1429.0,587.0,755.0,462.0,973.0,394.0,762.0,796.0,1454.0,1955.0,128.0,298.0,501.0,167.0,60.0,188.0,1373.0,334.0,92.0,41.0,322.0,8.0,517.0,272.0,459.0,177.0,1811.0,148.0,417.0,1235.0,381.0,5097.0,642.0,686.0,233.0,439.0,83.0,768.0,126.0,37.0,53.0,142.0,40.0,208.0,696.0,975.0,356.0,650.0,3214.0,1517.0,612.0,636.0,472.0,376.0,248.0,653.0,204.0,1651.0,258.0,827.0,478.0,8.0,14.0,445.0,607.0,278.0,79.0,1135.0,720.0,397.0,1176.0,926.0,0.0,3129.0,313.0,938.0,770.0,462.0
gapA_1_33_B_MM5,2416.0,721.0,1549.0,302.0,2072.0,1876.0,321.0,1906.0,705.0,492.0,836.0,540.0,1402.0,517.0,1022.0,1315.0,683.0,1457.0,200.0,164.0,446.0,371.0,460.0,480.0,756.0,468.0,103.0,108.0,220.0,6.0,105.0,193.0,639.0,295.0,1398.0,47.0,228.0,850.0,157.0,978.0,4540.0,972.0,217.0,331.0,169.0,516.0,100.0,258.0,112.0,406.0,86.0,557.0,1211.0,798.0,410.0,255.0,2548.0,1899.0,756.0,545.0,753.0,1061.0,149.0,326.0,219.0,1430.0,593.0,558.0,465.0,223.0,65.0,340.0,911.0,394.0,260.0,704.0,1940.0,417.0,702.0,710.0,0.0,5046.0,456.0,1058.0,1154.0,1965.0
gapA_1_33_B_MM8,2335.0,1163.0,2237.0,671.0,1961.0,969.0,1144.0,3380.0,2570.0,1161.0,1692.0,1161.0,1621.0,285.0,1106.0,1809.0,804.0,1740.0,180.0,267.0,209.0,254.0,210.0,654.0,1308.0,285.0,205.0,368.0,789.0,34.0,154.0,195.0,580.0,193.0,2349.0,225.0,862.0,1305.0,222.0,275.0,442.0,6050.0,207.0,403.0,97.0,789.0,212.0,60.0,294.0,153.0,337.0,411.0,1306.0,999.0,1004.0,468.0,4809.0,1531.0,221.0,935.0,1647.0,753.0,703.0,322.0,469.0,1043.0,877.0,1030.0,548.0,77.0,98.0,729.0,878.0,622.0,300.0,1797.0,1558.0,124.0,628.0,1695.0,0.0,3668.0,91.0,722.0,2236.0,993.0
gapA_1_33_C,818.0,794.0,627.0,67.0,360.0,127.0,380.0,402.0,382.0,146.0,374.0,263.0,426.0,222.0,366.0,802.0,237.0,951.0,155.0,217.0,14.0,88.0,380.0,147.0,466.0,79.0,13.0,48.0,144.0,4.0,35.0,79.0,177.0,177.0,156.0,144.0,122.0,67.0,31.0,131.0,607.0,119.0,1972.0,334.0,38.0,40.0,34.0,16.0,76.0,10.0,12.0,321.0,1352.0,402.0,60.0,136.0,1267.0,870.0,58.0,343.0,378.0,210.0,173.0,578.0,117.0,687.0,391.0,300.0,132.0,53.0,107.0,221.0,203.0,187.0,167.0,340.0,512.0,21.0,737.0,525.0,0.0,863.0,346.0,165.0,842.0,207.0
holB_3_220_B_MM10,3313.0,1950.0,3380.0,586.0,3214.0,993.0,1488.0,2614.0,958.0,926.0,894.0,1080.0,1296.0,357.0,776.0,2866.0,860.0,1780.0,324.0,213.0,288.0,427.0,173.0,315.0,1041.0,775.0,95.0,97.0,1998.0,41.0,105.0,172.0,405.0,326.0,1239.0,97.0,704.0,768.0,190.0,991.0,509.0,1357.0,68.0,7804.0,247.0,866.0,175.0,109.0,223.0,213.0,225.0,898.0,2480.0,1836.0,663.0,500.0,5365.0,1579.0,911.0,814.0,1282.0,881.0,144.0,893.0,107.0,2264.0,698.0,795.0,460.0,113.0,323.0,1112.0,647.0,331.0,190.0,915.0,1629.0,657.0,704.0,1970.0,0.0,4771.0,339.0,2264.0,820.0,1119.0
holB_3_220_B_MM5,774.0,206.0,389.0,260.0,601.0,435.0,295.0,736.0,301.0,253.0,247.0,355.0,128.0,197.0,421.0,321.0,748.0,603.0,47.0,78.0,34.0,140.0,201.0,96.0,260.0,93.0,38.0,23.0,58.0,20.0,52.0,143.0,84.0,53.0,212.0,75.0,109.0,144.0,210.0,76.0,75.0,255.0,75.0,462.0,1797.0,280.0,78.0,72.0,43.0,21.0,72.0,259.0,566.0,378.0,134.0,563.0,2097.0,498.0,65.0,232.0,344.0,98.0,24.0,92.0,142.0,586.0,259.0,116.0,273.0,83.0,16.0,196.0,256.0,69.0,31.0,223.0,361.0,30.0,86.0,719.0,0.0,1689.0,122.0,396.0,196.0,232.0
holB_3_220_B_MM9,2246.0,1063.0,1989.0,1033.0,2210.0,1304.0,810.0,2356.0,693.0,839.0,466.0,1646.0,1026.0,428.0,1049.0,823.0,974.0,1234.0,377.0,299.0,227.0,149.0,271.0,360.0,1205.0,291.0,116.0,131.0,371.0,55.0,98.0,272.0,461.0,278.0,1396.0,137.0,846.0,1259.0,329.0,504.0,380.0,734.0,202.0,1291.0,743.0,6147.0,128.0,60.0,65.0,42.0,429.0,500.0,1709.0,974.0,242.0,1039.0,3742.0,1094.0,987.0,928.0,1662.0,677.0,33.0,461.0,225.0,1358.0,606.0,821.0,748.0,261.0,81.0,789.0,460.0,564.0,240.0,618.0,2097.0,367.0,682.0,823.0,0.0,3615.0,521.0,1013.0,625.0,779.0
holB_3_220_C,609.0,292.0,435.0,155.0,164.0,245.0,293.0,496.0,396.0,166.0,416.0,285.0,170.0,335.0,394.0,596.0,478.0,530.0,318.0,160.0,84.0,81.0,306.0,241.0,345.0,193.0,85.0,17.0,108.0,2.0,55.0,204.0,174.0,12.0,1005.0,69.0,47.0,210.0,196.0,295.0,147.0,170.0,80.0,334.0,142.0,374.0,1873.0,26.0,22.0,13.0,34.0,139.0,431.0,278.0,193.0,318.0,1148.0,267.0,223.0,401.0,506.0,559.0,241.0,207.0,44.0,353.0,161.0,330.0,282.0,36.0,6.0,141.0,429.0,77.0,40.0,114.0,561.0,27.0,80.0,415.0,0.0,1245.0,187.0,526.0,381.0,302.0
ligA_1_82_B_MM5,413.0,603.0,433.0,128.0,934.0,240.0,374.0,751.0,298.0,147.0,251.0,197.0,251.0,142.0,271.0,210.0,102.0,275.0,88.0,41.0,83.0,26.0,63.0,133.0,238.0,108.0,7.0,27.0,395.0,4.0,58.0,168.0,73.0,36.0,453.0,4.0,416.0,153.0,14.0,58.0,60.0,571.0,9.0,351.0,24.0,52.0,69.0,1284.0,10.0,8.0,15.0,175.0,129.0,83.0,42.0,72.0,1238.0,639.0,294.0,112.0,985.0,179.0,38.0,278.0,48.0,475.0,258.0,287.0,198.0,1.0,15.0,182.0,175.0,162.0,63.0,44.0,188.0,103.0,301.0,416.0,0.0,907.0,66.0,145.0,269.0,139.0
ligA_1_82_B_MM7,936.0,1051.0,535.0,349.0,676.0,468.0,239.0,713.0,392.0,459.0,306.0,257.0,377.0,147.0,311.0,440.0,480.0,646.0,256.0,283.0,23.0,64.0,61.0,328.0,468.0,111.0,104.0,54.0,179.0,14.0,224.0,99.0,454.0,16.0,1263.0,16.0,504.0,328.0,66.0,349.0,425.0,114.0,192.0,658.0,160.0,587.0,60.0,4.0,2171.0,176.0,309.0,268.0,575.0,618.0,114.0,150.0,1535.0,783.0,305.0,442.0,987.0,257.0,13.0,274.0,274.0,681.0,289.0,188.0,476.0,44.0,6.0,213.0,445.0,146.0,163.0,201.0,593.0,31.0,531.0,206.0,0.0,2349.0,13.0,496.0,610.0,220.0
ligA_1_82_B_MM9,701.0,246.0,843.0,143.0,626.0,377.0,571.0,1465.0,104.0,402.0,111.0,445.0,754.0,507.0,162.0,392.0,217.0,168.0,204.0,170.0,33.0,105.0,17.0,299.0,327.0,149.0,34.0,43.0,206.0,6.0,128.0,44.0,296.0,134.0,592.0,12.0,254.0,258.0,36.0,68.0,388.0,399.0,29.0,345.0,56.0,130.0,66.0,17.0,203.0,1763.0,83.0,114.0,253.0,524.0,376.0,143.0,653.0,1188.0,140.0,151.0,124.0,141.0,27.0,45.0,21.0,588.0,123.0,236.0,127.0,18.0,7.0,64.0,151.0,303.0,17.0,126.0,507.0,27.0,254.0,127.0,0.0,719.0,22.0,274.0,334.0,289.0
ligA_1_82_C,573.0,198.0,869.0,412.0,827.0,295.0,265.0,595.0,1123.0,197.0,267.0,155.0,455.0,137.0,691.0,134.0,486.0,587.0,11.0,25.0,227.0,90.0,34.0,278.0,473.0,212.0,47.0,48.0,411.0,0.0,172.0,124.0,290.0,11.0,168.0,15.0,327.0,338.0,30.0,117.0,138.0,206.0,107.0,493.0,33.0,172.0,17.0,17.0,184.0,4.0,1826.0,83.0,730.0,495.0,151.0,357.0,984.0,642.0,179.0,880.0,555.0,237.0,121.0,28.0,132.0,689.0,263.0,223.0,310.0,9.0,41.0,174.0,327.0,178.0,46.0,31.0,763.0,39.0,179.0,812.0,0.0,461.0,131.0,149.0,184.0,265.0
negC_rand_42,1316.0,366.0,709.0,536.0,2152.0,587.0,565.0,1368.0,312.0,278.0,1031.0,695.0,1017.0,168.0,901.0,392.0,368.0,842.0,66.0,210.0,160.0,137.0,54.0,151.0,532.0,323.0,158.0,10.0,350.0,28.0,134.0,71.0,268.0,71.0,512.0,67.0,289.0,712.0,167.0,105.0,220.0,412.0,79.0,139.0,62.0,177.0,102.0,13.0,91.0,10.0,19.0,12621.0,503.0,274.0,352.0,269.0,1918.0,1132.0,334.0,165.0,683.0,505.0,9.0,447.0,173.0,1548.0,300.0,334.0,95.0,57.0,23.0,291.0,133.0,226.0,43.0,162.0,340.0,83.0,1056.0,1473.0,0.0,1093.0,114.0,834.0,946.0,448.0
parE_1_26_B_MM10,7187.0,4606.0,5841.0,1184.0,7537.0,7785.0,4287.0,6327.0,3406.0,3025.0,2162.0,5809.0,5774.0,1607.0,1439.0,5116.0,3376.0,5522.0,1247.0,1204.0,500.0,1393.0,1800.0,2662.0,6752.0,2222.0,574.0,787.0,2016.0,31.0,772.0,1298.0,1705.0,593.0,7853.0,324.0,2808.0,4700.0,1090.0,1465.0,1540.0,2217.0,1058.0,5098.0,377.0,2700.0,820.0,220.0,275.0,234.0,1020.0,851.0,21637.0,5797.0,1045.0,1860.0,13853.0,4053.0,871.0,2849.0,3058.0,1616.0,125.0,1459.0,1161.0,6226.0,3645.0,2566.0,2026.0,360.0,324.0,1683.0,1609.0,1067.0,1384.0,910.0,3973.0,1377.0,8284.0,4632.0,0.0,6738.0,573.0,5187.0,5065.0,2809.0
parE_1_26_B_MM5,7102.0,3912.0,4127.0,841.0,3614.0,3050.0,2067.0,5062.0,2990.0,1351.0,3479.0,2549.0,4070.0,1431.0,1945.0,3673.0,2986.0,3402.0,923.0,732.0,764.0,496.0,726.0,2832.0,4131.0,1732.0,564.0,509.0,1358.0,97.0,251.0,396.0,740.0,645.0,3635.0,301.0,2039.0,2568.0,632.0,2270.0,552.0,1226.0,335.0,1690.0,798.0,1977.0,576.0,100.0,891.0,63.0,398.0,883.0,5632.0,16353.0,1883.0,2118.0,10474.0,2797.0,2072.0,1672.0,1998.0,3007.0,597.0,2473.0,746.0,3162.0,1520.0,2214.0,2005.0,357.0,428.0,1482.0,2429.0,1557.0,836.0,1502.0,2808.0,635.0,1998.0,2959.0,0.0,6876.0,1246.0,2813.0,3328.0,1523.0
parE_1_26_B_MM8,2800.0,485.0,2014.0,567.0,1898.0,1637.0,807.0,2295.0,1147.0,371.0,371.0,773.0,2184.0,419.0,473.0,1118.0,536.0,1855.0,437.0,949.0,76.0,131.0,237.0,736.0,1533.0,509.0,180.0,162.0,988.0,54.0,37.0,235.0,313.0,381.0,1136.0,37.0,693.0,1349.0,149.0,373.0,120.0,1039.0,94.0,218.0,95.0,933.0,346.0,39.0,107.0,41.0,393.0,283.0,824.0,1702.0,6518.0,860.0,3063.0,2096.0,348.0,685.0,959.0,1011.0,116.0,684.0,282.0,646.0,836.0,949.0,578.0,64.0,71.0,315.0,652.0,835.0,210.0,1172.0,2722.0,113.0,1594.0,1581.0,0.0,1801.0,222.0,644.0,1720.0,394.0
parE_1_26_C,2101.0,2303.0,2125.0,521.0,1722.0,1502.0,330.0,1488.0,1180.0,2081.0,1249.0,1832.0,1417.0,709.0,1267.0,1294.0,2429.0,1549.0,684.0,292.0,357.0,145.0,309.0,726.0,1932.0,571.0,200.0,168.0,962.0,13.0,452.0,148.0,962.0,223.0,2012.0,90.0,640.0,854.0,164.0,326.0,891.0,511.0,127.0,725.0,217.0,1022.0,171.0,59.0,123.0,203.0,298.0,395.0,1737.0,2265.0,717.0,7457.0,4267.0,1656.0,1160.0,707.0,1154.0,1125.0,232.0,423.0,366.0,1371.0,923.0,531.0,774.0,67.0,90.0,853.0,785.0,1157.0,517.0,781.0,1592.0,375.0,575.0,2029.0,0.0,3284.0,137.0,1374.0,2379.0,731.0
pfkA_1_43_B_MM10,16220.0,10045.0,17877.0,4945.0,13062.0,11200.0,6051.0,17725.0,7778.0,4686.0,4824.0,8935.0,12091.0,5010.0,8510.0,8564.0,9250.0,13852.0,1916.0,2114.0,3827.0,1620.0,2248.0,3746.0,7997.0,3082.0,1874.0,1336.0,4583.0,206.0,2357.0,1463.0,3619.0,1197.0,15230.0,1225.0,6094.0,6387.0,1142.0,3462.0,5502.0,4675.0,1007.0,4767.0,1045.0,4218.0,1555.0,950.0,3077.0,1096.0,976.0,2356.0,12700.0,8052.0,3415.0,5529.0,85463.0,7170.0,4280.0,5284.0,13723.0,7649.0,1695.0,6048.0,1793.0,10813.0,5286.0,3533.0,4083.0,482.0,482.0,2076.0,3256.0,2129.0,1315.0,6004.0,13346.0,470.0,12185.0,11271.0,0.0,22662.0,2325.0,5768.0,10135.0,5666.0
pfkA_1_43_B_MM5,3295.0,3049.0,4823.0,1233.0,5229.0,2126.0,2688.0,3527.0,2739.0,2174.0,4880.0,1264.0,3128.0,2244.0,2336.0,2109.0,2533.0,2924.0,779.0,1036.0,1200.0,690.0,846.0,1120.0,2658.0,1231.0,370.0,433.0,1337.0,244.0,287.0,902.0,1948.0,355.0,3413.0,402.0,2006.0,2073.0,1806.0,1336.0,992.0,1248.0,507.0,1143.0,703.0,1570.0,326.0,152.0,203.0,415.0,374.0,646.0,3307.0,1966.0,880.0,1286.0,7536.0,15536.0,921.0,1658.0,3509.0,953.0,571.0,1674.0,728.0,2934.0,1257.0,1688.0,1949.0,190.0,114.0,847.0,2262.0,1822.0,1281.0,1000.0,5990.0,575.0,1733.0,3868.0,0.0,7771.0,557.0,1258.0,2360.0,1830.0
pfkA_1_43_B_MM9,1707.0,660.0,988.0,766.0,987.0,1122.0,1412.0,725.0,358.0,1152.0,1364.0,1340.0,1291.0,363.0,511.0,1229.0,2679.0,1281.0,238.0,436.0,943.0,382.0,367.0,586.0,1447.0,468.0,160.0,94.0,720.0,13.0,320.0,163.0,279.0,160.0,1684.0,106.0,429.0,1736.0,247.0,529.0,600.0,320.0,115.0,761.0,263.0,960.0,246.0,86.0,218.0,168.0,179.0,126.0,1786.0,795.0,281.0,1010.0,2605.0,2164.0,5045.0,745.0,1181.0,626.0,85.0,645.0,355.0,1386.0,714.0,365.0,479.0,97.0,128.0,517.0,621.0,360.0,122.0,862.0,1183.0,39.0,718.0,1172.0,0.0,2874.0,97.0,1125.0,1206.0,487.0
pfkA_1_43_C,2410.0,1735.0,2154.0,361.0,3198.0,1487.0,2219.0,1654.0,1414.0,810.0,1308.0,1589.0,1378.0,789.0,963.0,1240.0,1661.0,2077.0,678.0,313.0,376.0,643.0,367.0,575.0,1211.0,340.0,238.0,261.0,721.0,27.0,369.0,220.0,1455.0,542.0,2654.0,268.0,1109.0,1517.0,482.0,535.0,1182.0,660.0,395.0,742.0,334.0,610.0,142.0,234.0,169.0,75.0,259.0,342.0,2342.0,910.0,297.0,894.0,4648.0,3125.0,988.0,8599.0,1585.0,1111.0,96.0,934.0,391.0,1044.0,945.0,1247.0,926.0,129.0,150.0,976.0,1728.0,436.0,309.0,424.0,3481.0,893.0,1107.0,1727.0,0.0,5342.0,306.0,910.0,1521.0,654.0
pgi_3_279_B_MM10,3935.0,2825.0,5294.0,1477.0,3789.0,3137.0,2075.0,5016.0,3038.0,1532.0,951.0,2255.0,2008.0,1503.0,1106.0,2230.0,1600.0,3231.0,576.0,385.0,1065.0,513.0,440.0,1214.0,2286.0,1200.0,378.0,222.0,999.0,90.0,488.0,647.0,1826.0,175.0,2349.0,153.0,2113.0,1562.0,533.0,1650.0,539.0,1132.0,347.0,2143.0,269.0,1699.0,961.0,285.0,532.0,149.0,427.0,998.0,3067.0,2385.0,1422.0,1568.0,8470.0,3513.0,1198.0,1804.0,14959.0,991.0,197.0,1662.0,681.0,2693.0,3014.0,1101.0,1210.0,122.0,21.0,790.0,1205.0,1070.0,610.0,881.0,1515.0,602.0,929.0,3279.0,0.0,4459.0,145.0,1808.0,4152.0,2886.0
pgi_3_279_B_MM5,2446.0,2596.0,2165.0,682.0,3490.0,2568.0,1617.0,2871.0,1397.0,2593.0,636.0,1122.0,1370.0,884.0,1157.0,1579.0,1978.0,2217.0,764.0,629.0,154.0,918.0,425.0,586.0,2340.0,287.0,221.0,120.0,1545.0,28.0,453.0,438.0,1946.0,352.0,2196.0,201.0,1159.0,1553.0,301.0,1277.0,892.0,674.0,381.0,727.0,234.0,1557.0,451.0,153.0,207.0,209.0,277.0,726.0,4496.0,1490.0,404.0,645.0,7493.0,3405.0,818.0,1638.0,2208.0,8619.0,229.0,576.0,369.0,1223.0,1192.0,834.0,968.0,354.0,92.0,983.0,1148.0,583.0,115.0,875.0,2067.0,100.0,953.0,1904.0,0.0,2326.0,532.0,980.0,1843.0,987.0
pgi_3_279_B_MM8,913.0,214.0,929.0,425.0,1640.0,355.0,463.0,324.0,309.0,246.0,569.0,335.0,325.0,348.0,149.0,367.0,1019.0,633.0,71.0,141.0,344.0,30.0,558.0,217.0,350.0,244.0,27.0,54.0,176.0,33.0,149.0,97.0,37.0,301.0,318.0,236.0,505.0,153.0,176.0,163.0,294.0,74.0,65.0,286.0,169.0,525.0,115.0,52.0,175.0,63.0,246.0,218.0,277.0,640.0,125.0,48.0,1634.0,660.0,107.0,372.0,435.0,306.0,1910.0,136.0,20.0,949.0,584.0,296.0,248.0,3.0,12.0,214.0,362.0,134.0,306.0,264.0,504.0,11.0,303.0,68.0,0.0,440.0,80.0,444.0,779.0,1356.0
pgi_3_279_C,5304.0,3178.0,3698.0,331.0,3082.0,2130.0,1246.0,3219.0,1380.0,2117.0,1498.0,1437.0,1307.0,1058.0,497.0,1502.0,1316.0,3323.0,864.0,1135.0,556.0,466.0,305.0,1553.0,2294.0,1200.0,248.0,487.0,556.0,32.0,67.0,846.0,1477.0,406.0,2266.0,283.0,1485.0,2719.0,686.0,1022.0,892.0,442.0,730.0,1435.0,532.0,748.0,547.0,156.0,91.0,78.0,149.0,479.0,1758.0,2172.0,509.0,1155.0,7326.0,1819.0,976.0,1260.0,1551.0,403.0,471.0,10048.0,396.0,3409.0,1507.0,1875.0,623.0,32.0,24.0,856.0,1767.0,702.0,271.0,1201.0,3197.0,519.0,798.0,3262.0,0.0,3942.0,472.0,1979.0,2361.0,587.0
purD_1_47_C,1259.0,363.0,1407.0,432.0,666.0,428.0,882.0,969.0,687.0,322.0,567.0,395.0,178.0,377.0,503.0,537.0,358.0,592.0,123.0,546.0,163.0,327.0,219.0,282.0,677.0,100.0,158.0,250.0,400.0,30.0,190.0,149.0,182.0,276.0,756.0,25.0,172.0,545.0,366.0,335.0,264.0,270.0,109.0,318.0,253.0,406.0,182.0,32.0,44.0,29.0,171.0,48.0,355.0,721.0,418.0,177.0,1866.0,1566.0,240.0,578.0,480.0,354.0,111.0,281.0,2821.0,720.0,659.0,1424.0,1048.0,49.0,33.0,285.0,517.0,173.0,133.0,137.0,737.0,91.0,574.0,346.0,0.0,1258.0,403.0,553.0,1415.0,435.0
purD_1_47_MM10,5790.0,3576.0,5817.0,892.0,4737.0,3850.0,1978.0,3553.0,2222.0,2661.0,1505.0,1768.0,2183.0,2233.0,1807.0,1816.0,3578.0,4092.0,1240.0,428.0,508.0,670.0,787.0,1844.0,2787.0,797.0,583.0,413.0,1643.0,91.0,523.0,980.0,1618.0,577.0,3211.0,238.0,1311.0,2935.0,524.0,771.0,992.0,1564.0,260.0,1992.0,235.0,2419.0,487.0,154.0,159.0,111.0,267.0,1488.0,4221.0,2374.0,1808.0,1223.0,11443.0,3929.0,959.0,1687.0,3068.0,2271.0,342.0,2800.0,853.0,20126.0,1568.0,1451.0,1305.0,210.0,125.0,1236.0,1644.0,929.0,759.0,1409.0,3104.0,837.0,4000.0,3399.0,0.0,8553.0,654.0,3787.0,4008.0,2252.0
purD_1_47_MM4,1349.0,1212.0,1190.0,433.0,1146.0,981.0,727.0,1021.0,705.0,648.0,525.0,765.0,572.0,543.0,749.0,1010.0,1011.0,1060.0,591.0,450.0,251.0,361.0,562.0,569.0,1101.0,395.0,274.0,187.0,336.0,15.0,152.0,582.0,490.0,256.0,711.0,186.0,664.0,881.0,121.0,532.0,461.0,653.0,216.0,363.0,146.0,914.0,347.0,33.0,186.0,101.0,141.0,332.0,2433.0,1124.0,144.0,426.0,2883.0,1191.0,500.0,694.0,1217.0,534.0,56.0,929.0,597.0,1604.0,6842.0,1503.0,1592.0,62.0,306.0,631.0,1154.0,464.0,432.0,689.0,1035.0,191.0,549.0,1138.0,0.0,1780.0,390.0,1459.0,1700.0,1384.0
purD_1_47_MM6,3292.0,1557.0,2286.0,725.0,1933.0,1369.0,725.0,2026.0,879.0,454.0,1138.0,1013.0,977.0,639.0,1203.0,811.0,1154.0,1187.0,396.0,429.0,237.0,654.0,263.0,721.0,1553.0,458.0,356.0,282.0,956.0,53.0,222.0,873.0,844.0,440.0,1686.0,281.0,453.0,772.0,579.0,323.0,582.0,954.0,144.0,695.0,435.0,619.0,245.0,32.0,278.0,63.0,99.0,753.0,2425.0,1325.0,507.0,973.0,3557.0,1420.0,802.0,1362.0,2419.0,896.0,394.0,1139.0,817.0,1484.0,1381.0,9105.0,1694.0,97.0,257.0,574.0,864.0,804.0,350.0,801.0,1002.0,267.0,792.0,1547.0,0.0,3211.0,412.0,2365.0,1810.0,1187.0
purD_1_47_MM8,1822.0,829.0,1772.0,584.0,772.0,1017.0,1127.0,1248.0,874.0,308.0,641.0,895.0,964.0,527.0,805.0,1122.0,643.0,1275.0,442.0,372.0,297.0,538.0,264.0,948.0,1025.0,423.0,236.0,199.0,548.0,24.0,169.0,314.0,427.0,240.0,1849.0,23.0,895.0,710.0,261.0,170.0,835.0,390.0,401.0,868.0,366.0,682.0,236.0,50.0,93.0,42.0,172.0,489.0,2001.0,1091.0,627.0,970.0,3619.0,2042.0,727.0,979.0,1203.0,356.0,76.0,918.0,422.0,1483.0,1318.0,1092.0,7171.0,15.0,86.0,547.0,862.0,386.0,163.0,433.0,1233.0,312.0,1161.0,929.0,0.0,2366.0,285.0,1587.0,1617.0,690.0
purF_1_23_C,639.0,41.0,304.0,48.0,378.0,54.0,138.0,340.0,96.0,143.0,359.0,21.0,358.0,172.0,40.0,125.0,25.0,201.0,110.0,2.0,116.0,3.0,6.0,112.0,147.0,206.0,2.0,53.0,56.0,1.0,3.0,50.0,81.0,14.0,882.0,173.0,261.0,188.0,34.0,14.0,48.0,97.0,6.0,121.0,1.0,58.0,4.0,3.0,16.0,5.0,16.0,7.0,264.0,100.0,55.0,46.0,703.0,203.0,246.0,187.0,137.0,60.0,66.0,92.0,57.0,157.0,87.0,45.0,71.0,662.0,2.0,117.0,389.0,12.0,62.0,140.0,97.0,23.0,65.0,82.0,0.0,328.0,28.0,66.0,64.0,150.0
purF_1_23_MM10,296.0,367.0,162.0,167.0,470.0,324.0,105.0,585.0,296.0,124.0,250.0,320.0,523.0,81.0,143.0,206.0,75.0,233.0,82.0,66.0,43.0,30.0,83.0,36.0,205.0,168.0,41.0,19.0,187.0,6.0,105.0,100.0,270.0,89.0,213.0,100.0,327.0,125.0,157.0,83.0,239.0,13.0,123.0,76.0,45.0,183.0,36.0,41.0,3.0,3.0,4.0,267.0,417.0,68.0,15.0,90.0,1015.0,764.0,53.0,140.0,106.0,394.0,5.0,35.0,77.0,246.0,239.0,48.0,141.0,2.0,1043.0,51.0,135.0,203.0,24.0,131.0,860.0,41.0,219.0,67.0,0.0,861.0,185.0,733.0,263.0,33.0
