,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
dnaB_1_16_C,295.0,364.0,1370.0,230.0,607.0,774.0,723.0,1195.0,1145.0,264.0,51.0,166.0,270.0,443.0,204.0,145.0,424.0,516.0,64.0,138.0,126.0,1971.0,156.0,272.0,401.0,220.0,45.0,5.0,94.0,14.0,15.0,101.0,324.0,18.0,1088.0,249.0,278.0,314.0,255.0,281.0,348.0,93.0,103.0,134.0,9.0,26.0,59.0,67.0,24.0,213.0,145.0,101.0,324.0,315.0,313.0,149.0,1423.0,592.0,424.0,132.0,358.0,217.0,205.0,227.0,56.0,559.0,204.0,190.0,108.0,27.0,3.0,71.0,436.0,174.0,203.0,291.0,170.0,5.0,436.0,343.0,0.0,1046.0,79.0,366.0,420.0,394.0
dnaE_1_10_B_MM10,2206.0,994.0,1980.0,142.0,1680.0,384.0,2299.0,1877.0,996.0,1845.0,693.0,1436.0,674.0,710.0,265.0,646.0,1503.0,1917.0,301.0,10.0,74.0,52.0,2630.0,318.0,945.0,479.0,75.0,101.0,1323.0,1.0,449.0,445.0,66.0,27.0,178.0,7.0,18.0,171.0,5.0,401.0,1171.0,161.0,185.0,1983.0,35.0,405.0,139.0,61.0,87.0,4.0,79.0,310.0,676.0,1137.0,12.0,243.0,3340.0,377.0,942.0,965.0,1460.0,22.0,1569.0,1365.0,63.0,684.0,130.0,97.0,123.0,2.0,53.0,98.0,1185.0,243.0,724.0,226.0,2034.0,5.0,150.0,1275.0,0.0,3644.0,63.0,429.0,1248.0,715.0
dnaE_1_10_B_MM5,2413.0,1074.0,3436.0,508.0,3549.0,2053.0,1574.0,4147.0,3098.0,1475.0,1111.0,1845.0,2112.0,1383.0,787.0,1403.0,898.0,2572.0,256.0,456.0,192.0,778.0,725.0,6695.0,3768.0,876.0,830.0,120.0,1701.0,31.0,366.0,524.0,758.0,4.0,3389.0,301.0,653.0,674.0,111.0,998.0,145.0,1203.0,897.0,273.0,218.0,22.0,290.0,282.0,274.0,11.0,136.0,175.0,2132.0,2670.0,172.0,881.0,7651.0,5249.0,220.0,1392.0,2911.0,1316.0,5.0,2576.0,309.0,2020.0,257.0,281.0,227.0,113.0,207.0,548.0,523.0,248.0,103.0,1000.0,1894.0,279.0,420.0,3420.0,0.0,4473.0,282.0,1772.0,1503.0,1813.0
dnaE_1_10_B_MM8,8820.0,3612.0,8415.0,643.0,6881.0,4556.0,2613.0,4404.0,2956.0,1971.0,1410.0,3822.0,5554.0,1573.0,5131.0,3884.0,4053.0,6371.0,868.0,1199.0,1159.0,412.0,1032.0,2824.0,22515.0,3876.0,651.0,983.0,2371.0,165.0,1910.0,884.0,2382.0,212.0,10063.0,115.0,3798.0,3426.0,368.0,1767.0,1060.0,1410.0,817.0,2397.0,385.0,1870.0,1457.0,332.0,1054.0,422.0,4192.0,1655.0,4942.0,5379.0,1066.0,3540.0,12357.0,2909.0,687.0,2941.0,6286.0,2579.0,66.0,4128.0,683.0,8206.0,1176.0,1210.0,1337.0,184.0,285.0,926.0,2110.0,617.0,807.0,3528.0,4185.0,260.0,6167.0,1702.0,0.0,6838.0,961.0,3468.0,7690.0,1655.0
dnaE_1_10_C,1916.0,1211.0,2366.0,1042.0,2302.0,2278.0,766.0,1933.0,2099.0,110.0,837.0,1356.0,897.0,543.0,600.0,1831.0,2682.0,2107.0,141.0,108.0,382.0,101.0,160.0,1365.0,2625.0,5479.0,388.0,148.0,577.0,2.0,1528.0,410.0,231.0,139.0,2691.0,100.0,826.0,1481.0,151.0,564.0,337.0,634.0,3.0,1794.0,494.0,160.0,95.0,220.0,214.0,55.0,977.0,688.0,470.0,2646.0,683.0,764.0,5982.0,1911.0,802.0,706.0,2274.0,1266.0,777.0,882.0,187.0,2101.0,586.0,518.0,461.0,11.0,123.0,301.0,508.0,225.0,182.0,977.0,2885.0,190.0,919.0,1240.0,0.0,1682.0,1040.0,1224.0,3297.0,266.0
dnaX_1_33_B_MM3,305.0,185.0,225.0,48.0,222.0,306.0,201.0,1440.0,160.0,114.0,513.0,404.0,280.0,168.0,142.0,695.0,210.0,439.0,228.0,90.0,54.0,55.0,10.0,369.0,248.0,49.0,1042.0,15.0,46.0,24.0,57.0,91.0,214.0,1.0,223.0,76.0,318.0,267.0,44.0,11.0,35.0,69.0,2.0,69.0,144.0,129.0,133.0,69.0,0.0,6.0,23.0,45.0,379.0,88.0,187.0,20.0,858.0,679.0,300.0,303.0,277.0,57.0,2.0,236.0,24.0,370.0,315.0,334.0,59.0,0.0,0.0,200.0,304.0,100.0,101.0,191.0,374.0,148.0,150.0,545.0,0.0,675.0,467.0,459.0,114.0,196.0
dnaX_1_33_B_MM6,232.0,220.0,391.0,49.0,404.0,269.0,53.0,67.0,6.0,8.0,419.0,145.0,290.0,157.0,235.0,26.0,13.0,207.0,209.0,59.0,2.0,24.0,7.0,99.0,180.0,112.0,47.0,812.0,280.0,3.0,46.0,124.0,74.0,1.0,197.0,1.0,244.0,363.0,1.0,119.0,65.0,6.0,3.0,177.0,143.0,276.0,291.0,1.0,317.0,2.0,110.0,61.0,18.0,246.0,30.0,51.0,405.0,595.0,69.0,221.0,93.0,203.0,1.0,125.0,2.0,487.0,120.0,63.0,148.0,1.0,1.0,27.0,1643.0,100.0,2.0,20.0,724.0,146.0,256.0,115.0,0.0,191.0,7.0,682.0,210.0,195.0
dnaX_1_33_B_MM9,3058.0,2482.0,4849.0,198.0,2390.0,2316.0,691.0,1128.0,1573.0,332.0,362.0,1027.0,2160.0,1430.0,3789.0,2107.0,2816.0,4734.0,13.0,312.0,716.0,467.0,296.0,229.0,1019.0,412.0,186.0,89.0,11245.0,1.0,674.0,1210.0,609.0,211.0,2495.0,5.0,1950.0,1371.0,61.0,856.0,620.0,458.0,247.0,779.0,173.0,934.0,720.0,274.0,605.0,118.0,14.0,98.0,3581.0,2397.0,38.0,1211.0,13383.0,1189.0,1837.0,1830.0,4603.0,619.0,20.0,1829.0,30.0,2490.0,492.0,1456.0,441.0,338.0,183.0,188.0,806.0,117.0,40.0,1078.0,4993.0,74.0,7436.0,2163.0,0.0,4350.0,2670.0,3770.0,1564.0,1359.0
dnaX_1_33_C,165.0,49.0,18.0,4.0,3.0,12.0,2.0,1.0,52.0,131.0,54.0,13.0,1.0,5.0,2.0,17.0,52.0,40.0,2.0,1.0,3.0,1.0,0.0,0.0,8.0,0.0,68.0,24.0,2.0,133.0,1.0,3.0,45.0,54.0,1.0,0.0,86.0,0.0,0.0,112.0,42.0,1.0,0.0,1.0,1.0,62.0,1.0,0.0,0.0,1.0,0.0,0.0,55.0,4.0,0.0,38.0,8.0,110.0,2.0,135.0,2.0,12.0,0.0,73.0,0.0,5.0,90.0,1.0,41.0,0.0,2.0,1.0,4.0,26.0,1.0,2.0,17.0,0.0,2.0,58.0,0.0,58.0,49.0,90.0,18.0,2.0
eno_3_219_B_MM10,469.0,926.0,1300.0,1271.0,805.0,195.0,1190.0,717.0,821.0,435.0,720.0,1003.0,1162.0,658.0,1096.0,505.0,686.0,534.0,68.0,289.0,4.0,72.0,234.0,239.0,226.0,536.0,19.0,17.0,1179.0,0.0,1891.0,72.0,11.0,53.0,1046.0,10.0,595.0,638.0,155.0,11.0,363.0,594.0,3.0,162.0,128.0,1285.0,40.0,48.0,65.0,1.0,901.0,310.0,281.0,543.0,4.0,159.0,1418.0,1587.0,2010.0,1267.0,2147.0,523.0,436.0,2425.0,6.0,406.0,320.0,161.0,76.0,76.0,166.0,246.0,88.0,152.0,244.0,282.0,93.0,13.0,1317.0,104.0,0.0,754.0,229.0,291.0,1096.0,636.0
eno_3_219_B_MM5,482.0,801.0,416.0,270.0,672.0,452.0,19.0,1202.0,845.0,207.0,708.0,90.0,14.0,58.0,348.0,396.0,460.0,1477.0,29.0,25.0,125.0,25.0,222.0,307.0,421.0,221.0,29.0,158.0,585.0,0.0,3.0,2184.0,430.0,23.0,464.0,38.0,49.0,663.0,337.0,374.0,111.0,573.0,216.0,16.0,108.0,531.0,2.0,1.0,146.0,0.0,5.0,197.0,2429.0,397.0,29.0,235.0,1731.0,707.0,195.0,353.0,855.0,912.0,18.0,40.0,48.0,476.0,372.0,259.0,72.0,0.0,118.0,57.0,324.0,397.0,29.0,689.0,864.0,129.0,165.0,121.0,0.0,497.0,59.0,526.0,79.0,441.0
eno_3_219_B_MM8,924.0,627.0,1716.0,342.0,606.0,1184.0,450.0,590.0,677.0,97.0,24.0,228.0,561.0,120.0,761.0,469.0,162.0,531.0,232.0,72.0,39.0,214.0,3.0,32.0,376.0,502.0,120.0,32.0,399.0,42.0,275.0,141.0,2698.0,8.0,783.0,211.0,552.0,544.0,183.0,254.0,1265.0,618.0,163.0,691.0,148.0,213.0,4.0,100.0,331.0,44.0,215.0,13.0,637.0,380.0,59.0,595.0,2336.0,839.0,679.0,997.0,2040.0,39.0,1.0,580.0,91.0,395.0,599.0,347.0,307.0,30.0,2.0,297.0,446.0,639.0,6.0,121.0,607.0,95.0,935.0,919.0,0.0,1075.0,18.0,838.0,1188.0,1375.0
eno_3_219_C,134.0,270.0,576.0,105.0,228.0,161.0,590.0,413.0,383.0,113.0,67.0,195.0,792.0,129.0,216.0,137.0,92.0,166.0,86.0,126.0,103.0,184.0,0.0,98.0,157.0,57.0,163.0,57.0,121.0,19.0,97.0,67.0,617.0,1033.0,3184.0,4.0,184.0,101.0,5.0,291.0,151.0,133.0,3.0,93.0,101.0,45.0,33.0,4.0,0.0,0.0,3.0,258.0,236.0,309.0,50.0,382.0,2099.0,1668.0,275.0,746.0,538.0,748.0,2.0,50.0,495.0,176.0,49.0,188.0,27.0,78.0,1.0,56.0,172.0,40.0,4.0,535.0,392.0,33.0,140.0,458.0,0.0,1277.0,112.0,65.0,394.0,231.0
fake_negC_rand_42,5145.0,9094.0,4059.0,93.0,2549.0,3699.0,2778.0,6933.0,2063.0,7618.0,869.0,6485.0,6219.0,2045.0,1952.0,5411.0,1003.0,3475.0,201.0,649.0,233.0,236.0,1493.0,2483.0,3620.0,1074.0,316.0,7.0,2583.0,32.0,287.0,463.0,524.0,72.0,12152.0,260.0,91.0,1311.0,560.0,1908.0,785.0,1088.0,1279.0,1478.0,418.0,1074.0,183.0,260.0,267.0,1217.0,21.0,318.0,2473.0,3465.0,651.0,2292.0,9306.0,5183.0,1177.0,1804.0,2671.0,1593.0,359.0,731.0,677.0,10957.0,466.0,971.0,693.0,2.0,55.0,88.0,954.0,658.0,1382.0,5283.0,4755.0,37.0,3346.0,4080.0,0.0,16557.0,935.0,1506.0,3013.0,566.0
fbaA_1_28_B_MM5,84.0,766.0,190.0,6.0,790.0,18.0,86.0,284.0,44.0,198.0,87.0,243.0,8.0,34.0,68.0,182.0,184.0,456.0,28.0,6.0,60.0,203.0,56.0,89.0,103.0,17.0,68.0,114.0,54.0,1.0,2.0,46.0,579.0,57.0,844.0,571.0,218.0,247.0,4.0,194.0,80.0,33.0,202.0,275.0,39.0,212.0,118.0,67.0,1.0,40.0,104.0,225.0,7.0,128.0,3.0,54.0,1119.0,867.0,41.0,783.0,165.0,10.0,1.0,115.0,130.0,41.0,37.0,46.0,3.0,0.0,1.0,110.0,159.0,3.0,1.0,6.0,32.0,1.0,142.0,323.0,0.0,24.0,4.0,127.0,138.0,100.0
fbaA_1_28_B_MM7,4525.0,1854.0,1441.0,633.0,2675.0,1611.0,1610.0,1775.0,1549.0,2394.0,61.0,1630.0,1883.0,233.0,391.0,2527.0,398.0,3731.0,133.0,426.0,14.0,125.0,10.0,750.0,1802.0,486.0,72.0,34.0,1046.0,38.0,1035.0,210.0,523.0,171.0,1484.0,1.0,7333.0,1526.0,5.0,40.0,1110.0,159.0,121.0,296.0,209.0,1786.0,0.0,477.0,156.0,4.0,235.0,1012.0,921.0,1554.0,21.0,191.0,7808.0,1741.0,404.0,926.0,1961.0,543.0,189.0,1750.0,6.0,1540.0,588.0,802.0,172.0,7.0,4.0,193.0,318.0,524.0,7.0,36.0,1208.0,292.0,6336.0,1447.0,0.0,2999.0,197.0,483.0,3007.0,378.0
fbaA_1_28_B_MM9,2614.0,4068.0,1061.0,669.0,918.0,1708.0,1558.0,4086.0,2350.0,125.0,324.0,316.0,650.0,581.0,2493.0,2766.0,1983.0,2628.0,97.0,75.0,205.0,178.0,136.0,155.0,916.0,632.0,78.0,195.0,1901.0,80.0,108.0,606.0,813.0,694.0,1640.0,108.0,3019.0,9939.0,105.0,1363.0,367.0,221.0,374.0,2640.0,389.0,474.0,278.0,605.0,12.0,6.0,855.0,960.0,2876.0,1981.0,120.0,1461.0,9083.0,4728.0,2131.0,1492.0,2319.0,904.0,21.0,2624.0,259.0,2086.0,384.0,688.0,671.0,43.0,112.0,980.0,155.0,521.0,23.0,240.0,1265.0,307.0,721.0,1185.0,0.0,2388.0,439.0,1263.0,1185.0,892.0
fbaA_1_28_C,499.0,554.0,335.0,271.0,463.0,305.0,81.0,198.0,418.0,581.0,176.0,109.0,1134.0,255.0,91.0,609.0,401.0,881.0,176.0,83.0,12.0,139.0,3.0,208.0,38.0,27.0,97.0,278.0,9.0,5.0,811.0,127.0,27.0,61.0,44.0,0.0,223.0,302.0,1630.0,158.0,196.0,209.0,1.0,131.0,57.0,240.0,1.0,30.0,5.0,0.0,62.0,5.0,351.0,156.0,355.0,127.0,1255.0,1366.0,509.0,1281.0,22.0,263.0,61.0,255.0,4.0,591.0,9.0,338.0,192.0,21.0,54.0,293.0,475.0,62.0,35.0,236.0,216.0,6.0,120.0,531.0,0.0,1059.0,245.0,295.0,570.0,673.0
gapA_1_33_B_MM10,2714.0,3330.0,3078.0,183.0,6073.0,3124.0,498.0,1551.0,1697.0,2814.0,184.0,399.0,1511.0,894.0,1296.0,2535.0,830.0,4880.0,256.0,383.0,345.0,110.0,96.0,547.0,846.0,497.0,56.0,20.0,731.0,37.0,686.0,756.0,570.0,82.0,3221.0,110.0,422.0,703.0,121.0,4099.0,1539.0,288.0,525.0,407.0,281.0,572.0,63.0,49.0,1180.0,4.0,8.0,1154.0,1495.0,753.0,143.0,491.0,3834.0,1064.0,450.0,451.0,677.0,335.0,12.0,413.0,69.0,1125.0,388.0,94.0,336.0,53.0,206.0,135.0,337.0,250.0,28.0,174.0,3180.0,6.0,797.0,867.0,0.0,4475.0,432.0,1020.0,1522.0,1126.0
gapA_1_33_B_MM5,1657.0,1325.0,1225.0,1025.0,597.0,3188.0,2423.0,1749.0,2627.0,682.0,53.0,194.0,1296.0,938.0,643.0,2298.0,1330.0,2181.0,61.0,416.0,42.0,152.0,6.0,270.0,750.0,286.0,13.0,80.0,935.0,0.0,86.0,91.0,749.0,142.0,1746.0,33.0,499.0,486.0,285.0,1519.0,3896.0,1670.0,92.0,1701.0,39.0,672.0,5.0,83.0,400.0,3.0,53.0,561.0,1263.0,807.0,218.0,77.0,4362.0,1964.0,1013.0,883.0,656.0,298.0,4.0,21.0,5.0,2030.0,387.0,413.0,311.0,5.0,2.0,707.0,720.0,174.0,5.0,1093.0,1784.0,4.0,1651.0,358.0,0.0,3750.0,112.0,300.0,98.0,961.0
gapA_1_33_B_MM8,668.0,983.0,1542.0,71.0,1679.0,2241.0,883.0,2435.0,1079.0,629.0,1259.0,312.0,2053.0,256.0,224.0,2393.0,814.0,1666.0,118.0,269.0,56.0,159.0,261.0,296.0,1470.0,996.0,193.0,4.0,371.0,81.0,264.0,226.0,1571.0,40.0,1519.0,242.0,637.0,1097.0,362.0,1421.0,624.0,3900.0,251.0,1116.0,45.0,1022.0,6.0,602.0,116.0,104.0,10.0,449.0,938.0,315.0,175.0,1181.0,3782.0,1985.0,641.0,782.0,1800.0,397.0,560.0,1269.0,240.0,718.0,444.0,183.0,379.0,127.0,48.0,398.0,347.0,526.0,135.0,1079.0,2698.0,267.0,341.0,807.0,0.0,2997.0,188.0,954.0,2062.0,891.0
gapA_1_33_C,218.0,533.0,326.0,299.0,792.0,634.0,188.0,1104.0,296.0,250.0,773.0,352.0,867.0,542.0,323.0,939.0,1323.0,1568.0,31.0,68.0,103.0,57.0,2.0,109.0,224.0,99.0,52.0,134.0,358.0,0.0,53.0,2.0,259.0,2.0,503.0,0.0,157.0,460.0,3.0,197.0,118.0,1941.0,1718.0,12.0,37.0,23.0,367.0,1.0,6.0,8.0,3.0,81.0,110.0,261.0,211.0,163.0,1126.0,619.0,40.0,126.0,756.0,1238.0,80.0,351.0,96.0,138.0,107.0,137.0,130.0,0.0,2.0,48.0,84.0,84.0,85.0,7.0,1702.0,2.0,177.0,254.0,0.0,1010.0,412.0,497.0,272.0,808.0
holB_3_220_B_MM10,1818.0,3178.0,2738.0,622.0,5727.0,1640.0,706.0,2925.0,771.0,1520.0,1036.0,1167.0,640.0,838.0,6927.0,1902.0,2112.0,2520.0,560.0,13.0,177.0,248.0,183.0,255.0,1527.0,858.0,14.0,17.0,1695.0,31.0,13.0,156.0,572.0,44.0,2611.0,53.0,247.0,263.0,254.0,940.0,2106.0,2630.0,88.0,7309.0,248.0,1372.0,33.0,77.0,461.0,85.0,102.0,404.0,2996.0,1635.0,226.0,1995.0,13519.0,2056.0,2362.0,1021.0,858.0,1559.0,21.0,1668.0,4.0,3227.0,701.0,298.0,488.0,1.0,5.0,275.0,239.0,1051.0,347.0,1220.0,1986.0,118.0,405.0,2463.0,0.0,5666.0,1031.0,779.0,1605.0,1283.0
holB_3_220_B_MM5,345.0,69.0,48.0,91.0,517.0,223.0,399.0,149.0,90.0,256.0,353.0,35.0,108.0,399.0,270.0,163.0,60.0,491.0,25.0,2.0,203.0,78.0,160.0,5.0,217.0,39.0,2.0,3.0,47.0,2.0,98.0,114.0,59.0,10.0,279.0,90.0,198.0,273.0,110.0,206.0,72.0,273.0,33.0,424.0,951.0,350.0,1.0,112.0,105.0,2.0,45.0,3.0,181.0,592.0,160.0,238.0,1757.0,622.0,343.0,358.0,584.0,51.0,2.0,221.0,72.0,111.0,102.0,115.0,78.0,0.0,1.0,10.0,224.0,1.0,214.0,401.0,648.0,122.0,89.0,147.0,0.0,1740.0,156.0,437.0,230.0,17.0
holB_3_220_B_MM9,1651.0,1111.0,2629.0,1362.0,2136.0,1117.0,457.0,1315.0,470.0,669.0,982.0,2012.0,818.0,336.0,1111.0,866.0,1873.0,2015.0,43.0,78.0,9.0,108.0,247.0,334.0,632.0,187.0,191.0,34.0,283.0,15.0,574.0,224.0,117.0,83.0,1811.0,180.0,878.0,3243.0,387.0,319.0,1140.0,851.0,229.0,1378.0,235.0,5217.0,255.0,31.0,71.0,85.0,139.0,731.0,2096.0,703.0,941.0,672.0,3442.0,1696.0,275.0,1213.0,2269.0,486.0,40.0,753.0,92.0,2281.0,124.0,183.0,337.0,42.0,5.0,626.0,372.0,151.0,9.0,23.0,1177.0,15.0,196.0,1129.0,0.0,3793.0,167.0,1109.0,933.0,653.0
holB_3_220_C,254.0,86.0,384.0,5.0,226.0,223.0,171.0,246.0,141.0,85.0,459.0,148.0,504.0,93.0,93.0,51.0,191.0,417.0,22.0,307.0,4.0,35.0,88.0,142.0,171.0,147.0,104.0,0.0,291.0,0.0,24.0,314.0,143.0,28.0,135.0,2.0,2.0,290.0,14.0,278.0,64.0,6.0,43.0,345.0,126.0,101.0,985.0,20.0,1.0,1.0,4.0,277.0,759.0,49.0,65.0,349.0,458.0,469.0,283.0,202.0,299.0,165.0,27.0,72.0,65.0,367.0,72.0,158.0,118.0,2.0,5.0,368.0,653.0,141.0,2.0,30.0,308.0,160.0,59.0,240.0,0.0,615.0,31.0,205.0,343.0,90.0
ligA_1_82_B_MM5,440.0,740.0,397.0,301.0,205.0,346.0,181.0,319.0,794.0,387.0,114.0,158.0,646.0,285.0,51.0,7.0,536.0,277.0,1.0,138.0,1.0,53.0,3.0,133.0,394.0,35.0,0.0,0.0,152.0,0.0,1119.0,2.0,48.0,15.0,175.0,0.0,106.0,14.0,0.0,30.0,19.0,34.0,74.0,15.0,116.0,78.0,79.0,737.0,5.0,0.0,62.0,5.0,280.0,231.0,117.0,105.0,1188.0,161.0,180.0,63.0,487.0,50.0,0.0,149.0,4.0,808.0,25.0,137.0,141.0,43.0,1.0,20.0,129.0,65.0,72.0,9.0,661.0,236.0,581.0,60.0,0.0,894.0,30.0,232.0,607.0,2.0
ligA_1_82_B_MM7,711.0,725.0,1398.0,509.0,1177.0,648.0,911.0,505.0,228.0,187.0,1040.0,64.0,1723.0,149.0,6618.0,15.0,86.0,695.0,7.0,79.0,101.0,212.0,5.0,380.0,527.0,544.0,38.0,26.0,510.0,2.0,55.0,6.0,7.0,32.0,143.0,2.0,659.0,67.0,3.0,162.0,172.0,88.0,20.0,1222.0,151.0,727.0,57.0,0.0,1495.0,2.0,60.0,461.0,399.0,646.0,31.0,344.0,757.0,582.0,194.0,891.0,254.0,257.0,33.0,107.0,8.0,431.0,244.0,235.0,194.0,98.0,35.0,2.0,339.0,19.0,2.0,158.0,2031.0,1.0,508.0,334.0,0.0,445.0,8.0,1079.0,867.0,631.0
ligA_1_82_B_MM9,2025.0,409.0,1154.0,774.0,1700.0,1273.0,424.0,1310.0,210.0,349.0,37.0,800.0,1875.0,155.0,20.0,26.0,682.0,220.0,38.0,2.0,83.0,84.0,86.0,300.0,296.0,12.0,20.0,1.0,160.0,1.0,176.0,5.0,325.0,3.0,3847.0,2.0,194.0,403.0,0.0,182.0,170.0,825.0,74.0,756.0,3.0,188.0,0.0,2.0,58.0,2089.0,3.0,10.0,73.0,703.0,305.0,313.0,3809.0,371.0,284.0,390.0,1369.0,315.0,58.0,608.0,1.0,528.0,3.0,303.0,43.0,1.0,14.0,101.0,174.0,137.0,2.0,465.0,598.0,0.0,376.0,518.0,0.0,393.0,221.0,496.0,255.0,191.0
ligA_1_82_C,550.0,565.0,121.0,193.0,331.0,238.0,738.0,656.0,602.0,869.0,125.0,365.0,685.0,387.0,269.0,301.0,33.0,1063.0,0.0,5.0,586.0,1.0,4.0,231.0,16.0,30.0,23.0,3.0,17.0,0.0,50.0,110.0,405.0,3.0,1766.0,5.0,91.0,650.0,101.0,36.0,176.0,210.0,3.0,119.0,38.0,229.0,97.0,0.0,12.0,56.0,1039.0,450.0,367.0,615.0,396.0,100.0,2488.0,81.0,354.0,1115.0,269.0,33.0,272.0,100.0,7.0,586.0,244.0,25.0,72.0,0.0,0.0,175.0,113.0,4.0,1.0,429.0,83.0,0.0,241.0,83.0,0.0,267.0,824.0,51.0,130.0,94.0
negC_rand_42,63.0,592.0,1491.0,18.0,1910.0,82.0,811.0,1261.0,424.0,24.0,15.0,659.0,1202.0,673.0,198.0,994.0,1000.0,3103.0,2.0,18.0,377.0,54.0,3.0,275.0,129.0,416.0,10.0,0.0,21.0,1.0,8.0,193.0,140.0,4.0,475.0,2.0,918.0,24.0,6.0,22.0,1129.0,9.0,589.0,887.0,3.0,261.0,233.0,30.0,17.0,1.0,118.0,15486.0,377.0,650.0,13.0,445.0,3782.0,627.0,776.0,451.0,1099.0,12.0,4.0,223.0,267.0,792.0,230.0,26.0,47.0,0.0,161.0,35.0,378.0,91.0,1.0,64.0,2214.0,5.0,45.0,149.0,0.0,2009.0,43.0,584.0,244.0,517.0
parE_1_26_B_MM10,12160.0,7348.0,7043.0,2696.0,5198.0,2981.0,4049.0,11662.0,2134.0,3420.0,4118.0,3479.0,11068.0,1732.0,3847.0,8166.0,3150.0,10319.0,456.0,864.0,2162.0,338.0,585.0,1886.0,4306.0,2031.0,1100.0,282.0,5598.0,10.0,2130.0,683.0,2576.0,392.0,8336.0,358.0,1555.0,12447.0,1204.0,3671.0,572.0,2570.0,680.0,9463.0,1059.0,4578.0,470.0,780.0,2263.0,398.0,946.0,1640.0,18885.0,8427.0,3024.0,1667.0,22224.0,5086.0,2593.0,3918.0,7384.0,2464.0,972.0,2508.0,555.0,7096.0,1287.0,993.0,724.0,148.0,48.0,1658.0,885.0,257.0,1818.0,1676.0,7122.0,1408.0,3082.0,3375.0,0.0,5906.0,641.0,4640.0,6380.0,4008.0
parE_1_26_B_MM5,7104.0,5365.0,8368.0,2098.0,3701.0,3649.0,3996.0,1645.0,2630.0,1018.0,3933.0,1705.0,6133.0,1119.0,2934.0,1655.0,3595.0,4381.0,650.0,582.0,863.0,224.0,237.0,1813.0,1897.0,788.0,646.0,293.0,2309.0,80.0,609.0,1402.0,2093.0,751.0,2562.0,48.0,1035.0,2719.0,48.0,471.0,2731.0,940.0,83.0,1044.0,1081.0,2080.0,255.0,81.0,80.0,192.0,1308.0,1056.0,2058.0,11269.0,525.0,2986.0,8018.0,2403.0,575.0,3397.0,5300.0,525.0,650.0,3474.0,263.0,1626.0,946.0,814.0,174.0,654.0,393.0,797.0,940.0,638.0,269.0,2904.0,4963.0,126.0,3360.0,5753.0,0.0,4660.0,1073.0,1574.0,2218.0,1108.0
parE_1_26_B_MM8,1824.0,1681.0,2100.0,43.0,516.0,2350.0,2949.0,685.0,1631.0,27.0,864.0,598.0,956.0,1323.0,9279.0,1605.0,1982.0,845.0,29.0,566.0,521.0,72.0,1384.0,879.0,1946.0,988.0,236.0,101.0,1024.0,203.0,72.0,211.0,370.0,463.0,875.0,358.0,289.0,743.0,276.0,2396.0,311.0,763.0,10.0,561.0,69.0,498.0,120.0,143.0,7.0,10.0,481.0,42.0,993.0,2821.0,5175.0,793.0,7603.0,1876.0,129.0,644.0,437.0,1392.0,3.0,209.0,195.0,2493.0,305.0,448.0,764.0,2.0,3.0,76.0,263.0,10.0,279.0,2148.0,1330.0,297.0,338.0,4693.0,0.0,857.0,17.0,1527.0,390.0,312.0
