,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
dapD_1_42_MM4,1698.0,1664.0,3712.0,584.0,1205.0,851.0,1139.0,2570.0,915.0,1119.0,5906.0,2076.0,2256.0,216.0,2613.0,313.0,838.0,2412.0,18.0,30.0,263.0,100.0,227.0,132.0,689.0,679.0,54.0,127.0,1177.0,2.0,235.0,27.0,467.0,105.0,2231.0,111.0,1266.0,923.0,219.0,3958.0,609.0,218.0,463.0,506.0,176.0,486.0,52.0,21.0,82.0,472.0,36.0,505.0,1498.0,1131.0,118.0,448.0,3295.0,1368.0,417.0,1272.0,1799.0,1041.0,355.0,1129.0,145.0,1493.0,674.0,265.0,248.0,49.0,123.0,454.0,437.0,123.0,286.0,2140.0,3542.0,923.0,3499.0,1100.0,0.0,3447.0,442.0,300.0,2189.0,579.0
dapD_1_42_MM6,2680.0,608.0,3298.0,1463.0,1823.0,1870.0,1064.0,1264.0,453.0,2554.0,1084.0,10113.0,1274.0,585.0,1634.0,809.0,1826.0,2803.0,278.0,85.0,365.0,43.0,143.0,1204.0,1748.0,944.0,45.0,198.0,718.0,4.0,107.0,165.0,1455.0,224.0,4490.0,11.0,1715.0,970.0,165.0,788.0,415.0,959.0,208.0,957.0,39.0,1607.0,88.0,47.0,112.0,329.0,80.0,198.0,3743.0,3563.0,903.0,692.0,6868.0,1279.0,958.0,1173.0,1685.0,709.0,47.0,1462.0,100.0,1288.0,528.0,177.0,405.0,7.0,41.0,749.0,524.0,259.0,406.0,1275.0,1915.0,308.0,1891.0,2258.0,0.0,2962.0,542.0,1434.0,1569.0,356.0
dapD_1_42_MM8,2930.0,1560.0,6178.0,581.0,4948.0,1333.0,4455.0,2915.0,2375.0,1495.0,2189.0,962.0,12340.0,996.0,1101.0,756.0,2297.0,4501.0,150.0,101.0,88.0,402.0,214.0,910.0,1370.0,280.0,51.0,61.0,412.0,0.0,1132.0,225.0,767.0,456.0,5726.0,258.0,1355.0,642.0,125.0,2602.0,1792.0,737.0,892.0,2225.0,234.0,560.0,97.0,314.0,105.0,476.0,215.0,193.0,3440.0,2262.0,259.0,1306.0,8697.0,3803.0,345.0,1607.0,1469.0,217.0,751.0,1364.0,93.0,1651.0,549.0,214.0,331.0,23.0,121.0,551.0,542.0,719.0,263.0,1569.0,4010.0,160.0,3246.0,3057.0,0.0,3898.0,466.0,1203.0,1411.0,685.0
dapF_1_79_C,1285.0,2601.0,3649.0,813.0,1185.0,1251.0,1000.0,615.0,629.0,927.0,868.0,1044.0,661.0,4438.0,591.0,2751.0,790.0,1846.0,58.0,22.0,76.0,92.0,181.0,99.0,677.0,559.0,218.0,81.0,177.0,3.0,88.0,716.0,204.0,116.0,736.0,26.0,198.0,717.0,334.0,735.0,1348.0,434.0,308.0,564.0,88.0,218.0,34.0,5.0,25.0,136.0,28.0,446.0,1465.0,978.0,90.0,992.0,3422.0,3055.0,1996.0,786.0,2189.0,1158.0,103.0,1948.0,32.0,726.0,56.0,188.0,175.0,16.0,35.0,127.0,155.0,78.0,244.0,626.0,1691.0,17.0,605.0,632.0,0.0,3740.0,62.0,1228.0,867.0,415.0
dapF_1_79_MM10,4706.0,4663.0,6813.0,396.0,2566.0,2478.0,834.0,2192.0,1193.0,1656.0,552.0,662.0,1366.0,749.0,10478.0,2947.0,5323.0,9893.0,207.0,63.0,62.0,84.0,50.0,1234.0,1929.0,933.0,35.0,10.0,3026.0,5.0,335.0,148.0,265.0,183.0,3019.0,26.0,878.0,1869.0,435.0,2817.0,336.0,547.0,682.0,2352.0,77.0,666.0,36.0,137.0,173.0,224.0,90.0,1387.0,2997.0,2382.0,311.0,1989.0,7191.0,3807.0,906.0,1517.0,2748.0,1653.0,80.0,3137.0,60.0,8202.0,371.0,214.0,67.0,22.0,64.0,319.0,125.0,136.0,77.0,954.0,1626.0,33.0,870.0,2829.0,0.0,4267.0,804.0,664.0,1265.0,722.0
dapF_1_79_MM4,4810.0,4483.0,9259.0,521.0,1478.0,1498.0,1302.0,3415.0,2686.0,3496.0,1681.0,1287.0,3176.0,417.0,4583.0,14637.0,2337.0,3883.0,135.0,53.0,511.0,96.0,320.0,1635.0,3882.0,825.0,163.0,712.0,3687.0,5.0,1159.0,431.0,645.0,102.0,5901.0,154.0,1020.0,1518.0,151.0,2482.0,665.0,1533.0,541.0,1947.0,246.0,924.0,97.0,115.0,318.0,747.0,645.0,1668.0,5477.0,1570.0,2167.0,1661.0,16050.0,4395.0,744.0,1686.0,4375.0,766.0,222.0,1433.0,46.0,2357.0,631.0,500.0,247.0,26.0,100.0,472.0,722.0,171.0,226.0,432.0,3376.0,386.0,2167.0,2538.0,0.0,6083.0,1500.0,1529.0,3734.0,2230.0
dapF_1_79_MM6,3986.0,4343.0,12253.0,903.0,5700.0,3111.0,2595.0,1991.0,935.0,705.0,1397.0,3671.0,3087.0,1694.0,3498.0,7813.0,15000.0,8319.0,90.0,183.0,568.0,357.0,58.0,2640.0,2222.0,1184.0,186.0,133.0,4033.0,4.0,1597.0,143.0,369.0,216.0,1333.0,84.0,2345.0,6239.0,169.0,2214.0,411.0,1966.0,104.0,2182.0,380.0,722.0,381.0,712.0,191.0,96.0,85.0,2064.0,6136.0,4810.0,1177.0,2154.0,19136.0,1787.0,1123.0,1170.0,4887.0,1903.0,123.0,1998.0,447.0,8994.0,273.0,346.0,354.0,51.0,34.0,197.0,315.0,221.0,302.0,463.0,3729.0,146.0,4282.0,2476.0,0.0,5096.0,532.0,2196.0,7220.0,2267.0
dapF_1_79_MM8,5699.0,5613.0,10964.0,2303.0,6970.0,3353.0,3901.0,2423.0,1547.0,7131.0,2861.0,3177.0,4192.0,1150.0,3150.0,3581.0,7884.0,29138.0,189.0,249.0,612.0,125.0,396.0,1419.0,2547.0,1707.0,139.0,69.0,5411.0,17.0,1407.0,262.0,1114.0,108.0,10256.0,216.0,2301.0,8097.0,241.0,5322.0,1308.0,2805.0,536.0,8802.0,373.0,3205.0,49.0,267.0,944.0,956.0,206.0,1864.0,4828.0,3211.0,2447.0,1303.0,15166.0,2608.0,540.0,2601.0,8819.0,4613.0,546.0,583.0,292.0,5136.0,487.0,491.0,459.0,383.0,354.0,623.0,404.0,291.0,409.0,3016.0,3661.0,172.0,8950.0,3640.0,0.0,14044.0,3081.0,3293.0,3017.0,1557.0
dnaB_1_16_B_MM4,323.0,563.0,368.0,16.0,403.0,96.0,476.0,650.0,126.0,104.0,109.0,104.0,210.0,239.0,139.0,378.0,234.0,477.0,919.0,141.0,221.0,229.0,102.0,48.0,198.0,52.0,30.0,11.0,82.0,1.0,75.0,78.0,102.0,45.0,426.0,66.0,85.0,238.0,122.0,88.0,5.0,17.0,9.0,322.0,1.0,22.0,138.0,4.0,4.0,24.0,2.0,63.0,54.0,307.0,143.0,130.0,407.0,460.0,142.0,421.0,112.0,16.0,66.0,17.0,75.0,461.0,120.0,103.0,189.0,5.0,12.0,83.0,202.0,42.0,148.0,62.0,263.0,28.0,199.0,127.0,0.0,401.0,26.0,445.0,495.0,101.0
dnaB_1_16_B_MM6,398.0,223.0,597.0,122.0,676.0,288.0,207.0,535.0,309.0,193.0,166.0,74.0,171.0,159.0,267.0,1358.0,355.0,632.0,510.0,1183.0,237.0,359.0,83.0,192.0,258.0,49.0,36.0,12.0,118.0,0.0,243.0,49.0,121.0,9.0,494.0,123.0,22.0,101.0,22.0,114.0,55.0,108.0,63.0,526.0,18.0,124.0,41.0,13.0,77.0,7.0,11.0,15.0,442.0,478.0,53.0,261.0,557.0,287.0,68.0,300.0,446.0,129.0,65.0,46.0,67.0,198.0,125.0,113.0,79.0,3.0,0.0,18.0,230.0,57.0,21.0,200.0,476.0,1.0,105.0,335.0,0.0,428.0,132.0,462.0,322.0,28.0
dnaB_1_16_B_MM8,1279.0,330.0,669.0,195.0,1256.0,874.0,284.0,490.0,616.0,2022.0,963.0,268.0,655.0,245.0,473.0,365.0,733.0,1032.0,67.0,168.0,2722.0,213.0,360.0,84.0,613.0,228.0,76.0,6.0,285.0,26.0,888.0,278.0,40.0,24.0,3231.0,115.0,196.0,164.0,32.0,104.0,124.0,116.0,39.0,857.0,77.0,183.0,12.0,3.0,21.0,8.0,11.0,36.0,2051.0,414.0,444.0,266.0,2748.0,1688.0,154.0,243.0,845.0,164.0,657.0,310.0,28.0,776.0,385.0,70.0,101.0,5.0,21.0,143.0,116.0,216.0,10.0,235.0,283.0,3.0,911.0,341.0,0.0,629.0,128.0,295.0,388.0,218.0
dnaB_1_16_C,114.0,385.0,515.0,185.0,505.0,126.0,237.0,358.0,190.0,120.0,72.0,271.0,98.0,63.0,129.0,301.0,406.0,330.0,210.0,114.0,171.0,1068.0,98.0,119.0,311.0,43.0,113.0,21.0,83.0,8.0,312.0,36.0,151.0,42.0,1249.0,94.0,82.0,68.0,28.0,94.0,67.0,93.0,15.0,168.0,11.0,27.0,2.0,25.0,5.0,30.0,96.0,577.0,523.0,257.0,69.0,219.0,672.0,337.0,140.0,114.0,174.0,56.0,38.0,227.0,39.0,202.0,70.0,88.0,242.0,1.0,0.0,86.0,42.0,76.0,5.0,212.0,254.0,0.0,185.0,308.0,0.0,774.0,114.0,88.0,146.0,107.0
dnaE_1_10_B_MM10,2258.0,913.0,1239.0,469.0,1121.0,569.0,565.0,769.0,510.0,2835.0,535.0,647.0,349.0,255.0,1106.0,191.0,977.0,1874.0,238.0,174.0,197.0,47.0,3615.0,758.0,938.0,166.0,110.0,214.0,1307.0,0.0,221.0,69.0,153.0,97.0,1366.0,10.0,175.0,569.0,222.0,1207.0,489.0,409.0,88.0,953.0,130.0,884.0,212.0,13.0,609.0,48.0,158.0,47.0,489.0,798.0,88.0,831.0,5456.0,632.0,57.0,1444.0,1107.0,978.0,1871.0,77.0,12.0,1961.0,68.0,177.0,152.0,4.0,70.0,137.0,308.0,240.0,117.0,358.0,2336.0,9.0,1030.0,1639.0,0.0,956.0,31.0,458.0,877.0,252.0
dnaE_1_10_B_MM5,2531.0,2323.0,2543.0,512.0,2861.0,1751.0,766.0,954.0,1575.0,516.0,684.0,1350.0,1287.0,491.0,1424.0,2000.0,2035.0,2440.0,149.0,330.0,63.0,163.0,656.0,7168.0,3130.0,1010.0,165.0,35.0,539.0,49.0,104.0,206.0,1111.0,18.0,3609.0,137.0,1519.0,662.0,235.0,1484.0,491.0,412.0,64.0,794.0,176.0,283.0,286.0,142.0,462.0,57.0,38.0,802.0,2169.0,2045.0,650.0,925.0,6637.0,1866.0,89.0,924.0,2302.0,704.0,159.0,836.0,92.0,1153.0,431.0,318.0,279.0,102.0,78.0,321.0,576.0,309.0,482.0,478.0,1177.0,56.0,1575.0,851.0,0.0,1823.0,312.0,1562.0,1832.0,1892.0
dnaE_1_10_B_MM8,4242.0,3639.0,8496.0,1118.0,8110.0,4179.0,1839.0,3060.0,2783.0,3431.0,2377.0,1421.0,3270.0,1493.0,3382.0,3444.0,4164.0,8717.0,239.0,228.0,1474.0,347.0,1066.0,2862.0,27420.0,1112.0,545.0,331.0,2101.0,149.0,2102.0,825.0,1309.0,344.0,9717.0,96.0,2535.0,2398.0,801.0,1383.0,1464.0,1580.0,600.0,3962.0,174.0,774.0,926.0,281.0,530.0,485.0,555.0,1044.0,3549.0,4193.0,700.0,3165.0,12087.0,4197.0,1768.0,1761.0,6982.0,1502.0,811.0,1567.0,202.0,4496.0,938.0,542.0,893.0,308.0,221.0,937.0,1258.0,608.0,883.0,1815.0,3068.0,246.0,3287.0,4265.0,0.0,4870.0,1504.0,4178.0,6934.0,1798.0
dnaE_1_10_C,994.0,709.0,4125.0,196.0,1770.0,2067.0,507.0,1571.0,800.0,2121.0,1244.0,686.0,1064.0,1031.0,1360.0,479.0,1386.0,2646.0,80.0,126.0,503.0,163.0,416.0,1865.0,4871.0,5396.0,97.0,78.0,721.0,40.0,202.0,485.0,412.0,141.0,1890.0,72.0,503.0,1296.0,176.0,568.0,947.0,504.0,272.0,1082.0,159.0,514.0,48.0,155.0,179.0,158.0,53.0,1312.0,1243.0,1821.0,1249.0,651.0,3527.0,1031.0,737.0,1328.0,1039.0,705.0,119.0,84.0,255.0,1108.0,500.0,461.0,179.0,44.0,15.0,323.0,746.0,278.0,979.0,321.0,575.0,321.0,816.0,1608.0,0.0,2220.0,640.0,1874.0,1142.0,943.0
dnaX_1_33_B_MM3,408.0,112.0,399.0,55.0,281.0,156.0,49.0,183.0,145.0,123.0,130.0,105.0,47.0,236.0,183.0,312.0,255.0,193.0,88.0,10.0,35.0,6.0,44.0,269.0,377.0,159.0,735.0,87.0,173.0,2.0,60.0,19.0,218.0,38.0,235.0,131.0,12.0,231.0,65.0,139.0,12.0,40.0,119.0,18.0,87.0,71.0,20.0,70.0,31.0,24.0,21.0,14.0,329.0,216.0,30.0,115.0,189.0,201.0,39.0,80.0,448.0,111.0,51.0,103.0,46.0,172.0,88.0,59.0,179.0,1.0,24.0,23.0,138.0,152.0,6.0,151.0,422.0,22.0,39.0,120.0,0.0,359.0,432.0,191.0,56.0,85.0
dnaX_1_33_B_MM6,88.0,119.0,571.0,22.0,173.0,202.0,68.0,126.0,50.0,20.0,60.0,76.0,23.0,269.0,425.0,264.0,165.0,93.0,17.0,49.0,11.0,21.0,104.0,131.0,175.0,154.0,33.0,568.0,29.0,36.0,4.0,22.0,24.0,1.0,41.0,0.0,172.0,151.0,13.0,105.0,5.0,51.0,3.0,358.0,90.0,67.0,30.0,31.0,6.0,2.0,1.0,203.0,197.0,23.0,2.0,4.0,379.0,132.0,8.0,46.0,80.0,170.0,14.0,16.0,56.0,183.0,7.0,157.0,26.0,25.0,0.0,45.0,61.0,9.0,6.0,59.0,126.0,23.0,70.0,43.0,0.0,203.0,86.0,245.0,19.0,55.0
dnaX_1_33_B_MM9,2424.0,5722.0,11062.0,1152.0,1860.0,2912.0,2271.0,2293.0,1263.0,5643.0,341.0,1553.0,470.0,881.0,2070.0,5329.0,5729.0,7329.0,119.0,101.0,203.0,44.0,1102.0,424.0,850.0,419.0,119.0,221.0,18243.0,31.0,289.0,610.0,1315.0,540.0,6812.0,38.0,1068.0,2698.0,134.0,871.0,645.0,1567.0,116.0,3153.0,57.0,819.0,67.0,30.0,94.0,34.0,220.0,3531.0,5000.0,1674.0,1354.0,687.0,13941.0,1036.0,621.0,1244.0,2811.0,1010.0,517.0,617.0,93.0,3018.0,347.0,498.0,358.0,16.0,48.0,610.0,588.0,434.0,125.0,1002.0,3659.0,266.0,5803.0,5387.0,0.0,6186.0,2632.0,1320.0,4240.0,1131.0
dnaX_1_33_C,19.0,8.0,38.0,0.0,17.0,82.0,3.0,77.0,45.0,1.0,52.0,3.0,2.0,0.0,30.0,71.0,5.0,46.0,18.0,0.0,5.0,38.0,14.0,23.0,86.0,2.0,6.0,2.0,27.0,86.0,0.0,92.0,25.0,17.0,74.0,1.0,2.0,10.0,0.0,130.0,14.0,7.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,15.0,3.0,4.0,36.0,56.0,0.0,8.0,16.0,67.0,0.0,1.0,2.0,56.0,18.0,20.0,16.0,0.0,9.0,12.0,39.0,0.0,1.0,7.0,40.0,0.0,33.0,3.0,0.0,229.0,0.0,65.0,4.0,10.0
