,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
dapD_1_42_MM4,5317.0,2414.0,4001.0,750.0,2247.0,2591.0,1643.0,3280.0,1166.0,2143.0,5592.0,2075.0,5984.0,542.0,821.0,2066.0,2212.0,2284.0,799.0,106.0,66.0,235.0,436.0,529.0,1084.0,921.0,106.0,156.0,1327.0,49.0,598.0,585.0,1534.0,32.0,3123.0,103.0,1523.0,1647.0,26.0,1101.0,663.0,595.0,48.0,752.0,367.0,917.0,396.0,359.0,80.0,61.0,302.0,1905.0,1635.0,1823.0,896.0,588.0,5776.0,1975.0,920.0,1206.0,1595.0,584.0,3238.0,1754.0,49.0,1233.0,929.0,625.0,812.0,322.0,269.0,542.0,624.0,627.0,1162.0,960.0,1779.0,358.0,3070.0,1267.0,0.0,3168.0,388.0,788.0,3283.0,926.0
dapD_1_42_MM6,2931.0,1307.0,3412.0,1092.0,3681.0,1699.0,422.0,3798.0,1412.0,2598.0,573.0,8960.0,2550.0,1407.0,1540.0,760.0,1817.0,1597.0,292.0,374.0,162.0,75.0,128.0,949.0,1993.0,1918.0,330.0,118.0,892.0,33.0,63.0,546.0,1302.0,155.0,3478.0,64.0,817.0,1368.0,278.0,1764.0,645.0,736.0,270.0,907.0,235.0,769.0,215.0,514.0,351.0,231.0,132.0,1813.0,2154.0,2413.0,370.0,719.0,5651.0,2490.0,889.0,700.0,955.0,660.0,1533.0,754.0,197.0,1993.0,184.0,258.0,801.0,31.0,222.0,352.0,1378.0,475.0,78.0,1863.0,1982.0,169.0,2098.0,5158.0,0.0,4834.0,1538.0,1511.0,1753.0,2997.0
dapD_1_42_MM8,4543.0,3433.0,5584.0,511.0,3871.0,1721.0,2241.0,3844.0,2178.0,2323.0,3133.0,1758.0,10156.0,1487.0,1403.0,2399.0,1592.0,3177.0,163.0,310.0,575.0,467.0,291.0,720.0,1972.0,409.0,9.0,190.0,927.0,15.0,1127.0,781.0,1079.0,138.0,3542.0,8.0,1671.0,1620.0,168.0,940.0,780.0,629.0,937.0,2703.0,359.0,577.0,60.0,32.0,345.0,120.0,1155.0,1281.0,2585.0,2625.0,877.0,763.0,11388.0,2773.0,610.0,1984.0,5814.0,1643.0,299.0,717.0,189.0,839.0,904.0,272.0,294.0,26.0,217.0,510.0,844.0,114.0,519.0,962.0,4333.0,698.0,984.0,3920.0,0.0,4785.0,1382.0,3277.0,2775.0,2312.0
dapF_1_79_C,2009.0,2298.0,2313.0,884.0,1270.0,1443.0,242.0,1524.0,1125.0,1769.0,495.0,2144.0,863.0,4707.0,813.0,1400.0,851.0,2291.0,164.0,125.0,90.0,120.0,33.0,330.0,810.0,633.0,35.0,178.0,388.0,42.0,316.0,277.0,666.0,177.0,2880.0,5.0,635.0,459.0,327.0,381.0,227.0,265.0,154.0,561.0,287.0,164.0,130.0,2.0,30.0,95.0,56.0,314.0,2393.0,2038.0,507.0,1124.0,6127.0,1414.0,741.0,570.0,1058.0,845.0,219.0,1293.0,78.0,843.0,273.0,446.0,246.0,68.0,30.0,274.0,219.0,168.0,111.0,659.0,860.0,68.0,1304.0,1716.0,0.0,4767.0,146.0,617.0,1209.0,1550.0
dapF_1_79_MM10,3324.0,1720.0,4401.0,1155.0,1813.0,2293.0,3920.0,3564.0,1208.0,4290.0,2736.0,1732.0,1054.0,699.0,6442.0,2642.0,1540.0,6212.0,275.0,216.0,1072.0,261.0,228.0,1297.0,809.0,375.0,179.0,121.0,974.0,2.0,194.0,46.0,369.0,173.0,2720.0,179.0,1465.0,1643.0,146.0,1196.0,390.0,1149.0,23.0,671.0,202.0,488.0,245.0,3.0,359.0,39.0,81.0,2026.0,1498.0,3194.0,442.0,1272.0,6511.0,1522.0,459.0,1634.0,2043.0,1421.0,9.0,632.0,353.0,2890.0,698.0,295.0,212.0,88.0,315.0,153.0,390.0,119.0,230.0,747.0,1257.0,180.0,1803.0,2865.0,0.0,3009.0,1368.0,503.0,1311.0,718.0
dapF_1_79_MM4,4532.0,3462.0,5265.0,239.0,2843.0,3371.0,1500.0,5432.0,1256.0,1429.0,873.0,2530.0,7412.0,573.0,3919.0,11849.0,4996.0,6381.0,547.0,898.0,513.0,520.0,382.0,1002.0,2224.0,2316.0,193.0,81.0,2293.0,24.0,750.0,1243.0,839.0,384.0,4500.0,82.0,2095.0,1580.0,160.0,1770.0,2159.0,4596.0,653.0,2387.0,247.0,737.0,292.0,13.0,626.0,371.0,2558.0,932.0,7802.0,2618.0,816.0,1296.0,16522.0,2642.0,1062.0,1840.0,7373.0,2167.0,431.0,754.0,198.0,1847.0,223.0,535.0,389.0,132.0,1.0,1142.0,555.0,580.0,727.0,706.0,3108.0,284.0,5486.0,1507.0,0.0,6254.0,1310.0,2555.0,4747.0,3464.0
dapF_1_79_MM6,5674.0,6480.0,6896.0,1656.0,3817.0,5387.0,2231.0,2116.0,2432.0,4137.0,603.0,1737.0,2878.0,514.0,3032.0,4023.0,9842.0,4608.0,694.0,319.0,897.0,459.0,264.0,1072.0,1713.0,1579.0,309.0,39.0,3165.0,104.0,439.0,1138.0,744.0,234.0,5468.0,236.0,1004.0,2063.0,136.0,1813.0,628.0,1039.0,178.0,2683.0,191.0,1489.0,629.0,67.0,143.0,343.0,45.0,1361.0,3116.0,2104.0,898.0,1757.0,14376.0,2348.0,1777.0,1043.0,3692.0,784.0,1176.0,1969.0,305.0,4170.0,500.0,450.0,418.0,2.0,117.0,397.0,735.0,153.0,592.0,428.0,2612.0,185.0,2427.0,4633.0,0.0,5972.0,1310.0,2525.0,3226.0,1580.0
dapF_1_79_MM8,8689.0,9509.0,5697.0,1700.0,4994.0,4490.0,4373.0,2175.0,3148.0,5989.0,2291.0,3432.0,4699.0,937.0,3608.0,2973.0,7381.0,20825.0,362.0,505.0,446.0,352.0,515.0,2008.0,2266.0,1031.0,264.0,267.0,2514.0,30.0,450.0,437.0,789.0,114.0,5911.0,188.0,1699.0,3522.0,308.0,2880.0,2318.0,1287.0,1311.0,4042.0,367.0,2076.0,270.0,127.0,673.0,479.0,428.0,637.0,5816.0,1984.0,1965.0,1714.0,12485.0,3108.0,1373.0,2508.0,7787.0,2720.0,367.0,1348.0,246.0,5423.0,563.0,716.0,906.0,6.0,109.0,484.0,1538.0,471.0,96.0,894.0,4756.0,435.0,3817.0,3006.0,0.0,10335.0,1630.0,2536.0,3755.0,2450.0
dnaB_1_16_B_MM4,530.0,407.0,1261.0,325.0,1012.0,625.0,186.0,477.0,780.0,313.0,239.0,277.0,193.0,1186.0,175.0,858.0,455.0,370.0,1441.0,507.0,206.0,201.0,96.0,110.0,729.0,210.0,16.0,45.0,46.0,20.0,159.0,46.0,458.0,103.0,580.0,42.0,474.0,327.0,23.0,256.0,135.0,84.0,3.0,460.0,115.0,22.0,148.0,0.0,21.0,2.0,1.0,267.0,443.0,358.0,320.0,300.0,1376.0,1034.0,388.0,550.0,458.0,207.0,106.0,82.0,4.0,444.0,96.0,125.0,331.0,0.0,4.0,109.0,128.0,198.0,95.0,267.0,469.0,65.0,428.0,179.0,0.0,488.0,4.0,462.0,635.0,126.0
dnaB_1_16_B_MM6,716.0,552.0,754.0,143.0,903.0,810.0,329.0,717.0,695.0,586.0,107.0,442.0,232.0,326.0,239.0,412.0,1141.0,722.0,455.0,1804.0,623.0,240.0,107.0,136.0,325.0,114.0,134.0,4.0,156.0,1.0,189.0,170.0,317.0,3.0,2053.0,1.0,104.0,361.0,78.0,83.0,90.0,246.0,79.0,225.0,41.0,28.0,3.0,26.0,9.0,81.0,3.0,278.0,169.0,374.0,218.0,223.0,1597.0,511.0,328.0,373.0,775.0,52.0,46.0,493.0,40.0,535.0,236.0,178.0,135.0,2.0,17.0,83.0,160.0,216.0,226.0,237.0,221.0,62.0,298.0,473.0,0.0,779.0,279.0,750.0,323.0,189.0
dnaB_1_16_B_MM8,939.0,772.0,1625.0,230.0,1611.0,1309.0,922.0,1579.0,1026.0,415.0,505.0,737.0,870.0,149.0,575.0,855.0,215.0,1642.0,272.0,441.0,2612.0,186.0,103.0,374.0,445.0,159.0,148.0,383.0,256.0,28.0,17.0,291.0,244.0,100.0,956.0,46.0,291.0,971.0,131.0,308.0,271.0,175.0,288.0,457.0,60.0,136.0,56.0,2.0,158.0,142.0,0.0,859.0,658.0,1012.0,431.0,128.0,3600.0,766.0,168.0,507.0,687.0,441.0,127.0,117.0,19.0,1232.0,137.0,342.0,454.0,6.0,85.0,197.0,235.0,9.0,40.0,285.0,1096.0,81.0,1042.0,859.0,0.0,1310.0,536.0,572.0,1524.0,393.0
dnaB_1_16_C,1246.0,350.0,709.0,187.0,641.0,648.0,219.0,502.0,658.0,88.0,262.0,160.0,158.0,295.0,115.0,1316.0,255.0,914.0,644.0,278.0,211.0,1594.0,38.0,249.0,235.0,122.0,49.0,0.0,175.0,38.0,132.0,336.0,45.0,107.0,734.0,32.0,183.0,712.0,193.0,207.0,314.0,107.0,58.0,249.0,30.0,313.0,138.0,29.0,1.0,23.0,395.0,95.0,326.0,587.0,317.0,267.0,1380.0,353.0,494.0,244.0,305.0,215.0,29.0,203.0,171.0,572.0,197.0,177.0,270.0,20.0,2.0,91.0,193.0,642.0,3.0,105.0,336.0,0.0,555.0,892.0,0.0,807.0,356.0,255.0,146.0,303.0
dnaE_1_10_B_MM10,1394.0,1491.0,1166.0,380.0,1337.0,906.0,972.0,1975.0,477.0,190.0,480.0,864.0,617.0,365.0,720.0,538.0,802.0,3143.0,256.0,21.0,181.0,43.0,3823.0,1460.0,1244.0,578.0,94.0,483.0,1332.0,15.0,500.0,374.0,657.0,207.0,416.0,2.0,686.0,396.0,5.0,390.0,212.0,522.0,700.0,278.0,150.0,138.0,101.0,232.0,114.0,400.0,478.0,544.0,469.0,1325.0,661.0,804.0,2082.0,1028.0,637.0,686.0,935.0,995.0,200.0,392.0,488.0,1027.0,283.0,201.0,466.0,126.0,2.0,234.0,649.0,247.0,154.0,216.0,1108.0,76.0,445.0,589.0,0.0,3509.0,49.0,71.0,1528.0,417.0
dnaE_1_10_B_MM5,2795.0,2351.0,2582.0,685.0,2053.0,1864.0,998.0,1749.0,1640.0,2342.0,831.0,1764.0,1166.0,1017.0,1148.0,1416.0,2012.0,4143.0,249.0,338.0,174.0,533.0,133.0,6450.0,4065.0,1438.0,158.0,31.0,695.0,30.0,208.0,195.0,1021.0,280.0,5574.0,153.0,557.0,726.0,187.0,1111.0,974.0,327.0,406.0,1323.0,61.0,222.0,176.0,273.0,49.0,353.0,264.0,209.0,2410.0,2248.0,1502.0,1542.0,7888.0,2128.0,966.0,1568.0,2474.0,803.0,230.0,1410.0,270.0,1529.0,521.0,410.0,415.0,4.0,5.0,287.0,729.0,316.0,324.0,569.0,1546.0,105.0,1917.0,1663.0,0.0,2885.0,513.0,2235.0,1855.0,1345.0
dnaE_1_10_B_MM8,8310.0,6068.0,7713.0,1644.0,4703.0,5411.0,2389.0,4433.0,6028.0,5453.0,2439.0,4283.0,6187.0,1083.0,3644.0,3371.0,3690.0,9164.0,283.0,1345.0,976.0,550.0,918.0,3276.0,25816.0,3958.0,451.0,926.0,1859.0,59.0,1923.0,742.0,1949.0,419.0,6804.0,139.0,2344.0,4979.0,472.0,1556.0,2038.0,2239.0,1353.0,3189.0,981.0,1983.0,1241.0,363.0,604.0,908.0,472.0,1536.0,4683.0,5754.0,1661.0,3015.0,19545.0,3359.0,3901.0,3825.0,5635.0,2411.0,1011.0,1775.0,660.0,6179.0,721.0,1064.0,1333.0,205.0,217.0,1333.0,1995.0,717.0,772.0,1865.0,3994.0,392.0,4895.0,4312.0,0.0,9484.0,1312.0,5855.0,8293.0,1871.0
dnaE_1_10_C,2876.0,1819.0,2020.0,338.0,1675.0,1535.0,1334.0,2741.0,1505.0,909.0,561.0,3777.0,2717.0,777.0,1621.0,727.0,1676.0,3088.0,324.0,114.0,479.0,97.0,314.0,1521.0,2958.0,5939.0,108.0,57.0,1244.0,59.0,492.0,731.0,777.0,108.0,2670.0,350.0,574.0,940.0,198.0,1202.0,320.0,773.0,420.0,1360.0,566.0,194.0,144.0,100.0,118.0,104.0,217.0,290.0,2847.0,2375.0,973.0,1569.0,5557.0,1798.0,1088.0,664.0,3318.0,1567.0,323.0,1102.0,101.0,1265.0,770.0,594.0,431.0,102.0,297.0,610.0,959.0,484.0,48.0,440.0,1487.0,133.0,869.0,1608.0,0.0,2673.0,489.0,4102.0,1838.0,742.0
dnaX_1_33_B_MM3,242.0,188.0,304.0,99.0,96.0,604.0,91.0,460.0,186.0,92.0,103.0,213.0,90.0,86.0,119.0,213.0,176.0,270.0,31.0,105.0,43.0,14.0,22.0,121.0,466.0,183.0,989.0,110.0,159.0,19.0,54.0,42.0,175.0,58.0,265.0,31.0,121.0,42.0,75.0,53.0,11.0,167.0,62.0,336.0,24.0,307.0,101.0,0.0,50.0,21.0,28.0,38.0,154.0,205.0,62.0,247.0,1037.0,1316.0,141.0,176.0,490.0,155.0,16.0,44.0,6.0,575.0,69.0,226.0,61.0,1.0,0.0,193.0,175.0,105.0,132.0,5.0,504.0,106.0,176.0,341.0,0.0,620.0,41.0,319.0,194.0,81.0
dnaX_1_33_B_MM6,587.0,138.0,481.0,102.0,231.0,231.0,16.0,154.0,133.0,130.0,104.0,298.0,133.0,138.0,73.0,173.0,24.0,286.0,56.0,86.0,85.0,24.0,27.0,110.0,430.0,45.0,124.0,858.0,251.0,33.0,8.0,5.0,156.0,4.0,213.0,74.0,22.0,468.0,1.0,74.0,64.0,6.0,2.0,190.0,33.0,153.0,20.0,3.0,38.0,0.0,0.0,130.0,448.0,94.0,116.0,61.0,775.0,666.0,54.0,153.0,467.0,14.0,2.0,103.0,54.0,263.0,28.0,230.0,244.0,0.0,1.0,133.0,158.0,18.0,38.0,72.0,122.0,103.0,103.0,103.0,0.0,367.0,103.0,219.0,121.0,402.0
dnaX_1_33_B_MM9,2515.0,1202.0,4314.0,719.0,2324.0,529.0,1774.0,2943.0,1151.0,1116.0,924.0,2104.0,1319.0,1004.0,2042.0,1563.0,6030.0,4948.0,88.0,218.0,103.0,104.0,748.0,407.0,1691.0,363.0,85.0,230.0,9648.0,153.0,137.0,686.0,1040.0,222.0,4965.0,18.0,1713.0,1940.0,245.0,1625.0,828.0,578.0,144.0,1634.0,259.0,926.0,446.0,137.0,45.0,29.0,249.0,870.0,5567.0,2412.0,661.0,1508.0,8506.0,2250.0,568.0,650.0,1674.0,1714.0,1874.0,590.0,301.0,4973.0,429.0,350.0,381.0,93.0,4.0,258.0,757.0,482.0,370.0,1279.0,2367.0,385.0,3382.0,3589.0,0.0,5504.0,419.0,2351.0,3410.0,2150.0
dnaX_1_33_C,26.0,3.0,35.0,0.0,95.0,5.0,37.0,1.0,131.0,20.0,13.0,95.0,2.0,14.0,78.0,10.0,33.0,26.0,4.0,0.0,7.0,0.0,9.0,71.0,40.0,11.0,2.0,0.0,20.0,130.0,0.0,7.0,43.0,14.0,34.0,0.0,100.0,0.0,0.0,4.0,3.0,25.0,0.0,39.0,26.0,24.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,47.0,13.0,104.0,91.0,76.0,21.0,6.0,42.0,5.0,0.0,2.0,1.0,68.0,0.0,2.0,30.0,1.0,0.0,2.0,23.0,14.0,0.0,1.0,23.0,4.0,8.0,2.0,0.0,123.0,0.0,27.0,3.0,20.0
