,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
dapD_1_42_MM4,3212.0,1457.0,1636.0,946.0,803.0,1226.0,333.0,732.0,736.0,1484.0,5183.0,464.0,1806.0,872.0,878.0,157.0,2360.0,1937.0,41.0,33.0,44.0,44.0,35.0,274.0,323.0,150.0,6.0,14.0,315.0,4.0,500.0,108.0,826.0,36.0,801.0,53.0,227.0,399.0,361.0,816.0,1268.0,905.0,62.0,350.0,57.0,334.0,62.0,21.0,128.0,18.0,18.0,1459.0,870.0,1417.0,111.0,402.0,5066.0,1093.0,324.0,514.0,2666.0,1171.0,311.0,1949.0,29.0,1192.0,275.0,203.0,911.0,2.0,14.0,352.0,544.0,90.0,24.0,274.0,386.0,204.0,2744.0,1105.0,0.0,1264.0,75.0,179.0,546.0,677.0
dapD_1_42_MM6,4118.0,1841.0,3401.0,533.0,1319.0,1719.0,230.0,798.0,504.0,757.0,103.0,6116.0,4533.0,334.0,2328.0,803.0,1428.0,1661.0,32.0,18.0,58.0,66.0,427.0,318.0,973.0,941.0,12.0,18.0,363.0,16.0,326.0,81.0,135.0,54.0,3074.0,56.0,419.0,922.0,32.0,787.0,746.0,311.0,139.0,1770.0,261.0,844.0,127.0,8.0,87.0,65.0,12.0,535.0,2087.0,535.0,546.0,704.0,4584.0,626.0,149.0,1006.0,2039.0,323.0,64.0,1665.0,59.0,1088.0,76.0,254.0,448.0,4.0,26.0,364.0,371.0,266.0,192.0,1280.0,849.0,69.0,311.0,1559.0,0.0,2020.0,447.0,656.0,1803.0,440.0
dapD_1_42_MM8,4789.0,4106.0,3321.0,202.0,2765.0,3325.0,1938.0,1954.0,1629.0,1936.0,911.0,2530.0,12897.0,424.0,1179.0,479.0,1595.0,1988.0,48.0,21.0,141.0,46.0,156.0,276.0,1156.0,453.0,7.0,28.0,459.0,1.0,1173.0,51.0,332.0,63.0,2423.0,17.0,1088.0,881.0,242.0,995.0,359.0,508.0,548.0,1664.0,142.0,508.0,120.0,41.0,327.0,193.0,60.0,514.0,2849.0,1649.0,101.0,1065.0,8778.0,1733.0,816.0,870.0,2489.0,8141.0,201.0,1283.0,45.0,851.0,220.0,89.0,110.0,92.0,399.0,190.0,441.0,219.0,381.0,592.0,3746.0,308.0,8394.0,2797.0,0.0,2897.0,128.0,339.0,466.0,341.0
dapF_1_79_C,1834.0,1500.0,2364.0,305.0,483.0,1379.0,235.0,1349.0,208.0,776.0,391.0,353.0,686.0,5756.0,389.0,953.0,1285.0,2474.0,92.0,71.0,220.0,32.0,54.0,107.0,457.0,211.0,4.0,17.0,523.0,0.0,153.0,206.0,308.0,43.0,469.0,30.0,356.0,385.0,60.0,213.0,459.0,953.0,36.0,642.0,198.0,163.0,11.0,2.0,195.0,20.0,83.0,252.0,1861.0,1053.0,48.0,241.0,5822.0,1991.0,1327.0,513.0,770.0,465.0,265.0,631.0,34.0,1271.0,88.0,52.0,29.0,14.0,62.0,68.0,126.0,103.0,107.0,108.0,1238.0,87.0,1813.0,1283.0,0.0,3108.0,55.0,708.0,883.0,354.0
dapF_1_79_MM10,2681.0,1857.0,3740.0,1102.0,3916.0,1529.0,1820.0,830.0,471.0,989.0,395.0,439.0,1216.0,784.0,17890.0,3206.0,4001.0,5930.0,77.0,198.0,408.0,172.0,64.0,521.0,1683.0,332.0,44.0,5.0,2690.0,1.0,553.0,132.0,251.0,64.0,1379.0,16.0,1449.0,2650.0,32.0,4019.0,177.0,343.0,133.0,3056.0,91.0,703.0,14.0,91.0,102.0,194.0,108.0,328.0,6459.0,613.0,1113.0,433.0,9326.0,895.0,444.0,720.0,8856.0,2053.0,765.0,1562.0,35.0,4470.0,139.0,80.0,154.0,12.0,11.0,62.0,339.0,63.0,163.0,510.0,458.0,105.0,2191.0,1138.0,0.0,2703.0,1580.0,588.0,948.0,317.0
dapF_1_79_MM4,4312.0,5266.0,4785.0,538.0,2193.0,3788.0,1819.0,1538.0,594.0,2026.0,302.0,1107.0,4176.0,2110.0,3561.0,24015.0,3169.0,12808.0,60.0,110.0,445.0,110.0,126.0,387.0,1197.0,289.0,111.0,109.0,3671.0,6.0,163.0,276.0,657.0,187.0,7452.0,106.0,2825.0,849.0,160.0,1407.0,639.0,1546.0,545.0,2668.0,352.0,697.0,147.0,196.0,201.0,72.0,316.0,1315.0,5635.0,976.0,881.0,1911.0,12198.0,3196.0,966.0,1201.0,4556.0,2092.0,817.0,4080.0,71.0,2557.0,270.0,149.0,153.0,15.0,57.0,229.0,241.0,140.0,117.0,1260.0,1833.0,123.0,7363.0,6945.0,0.0,4146.0,2330.0,1554.0,2276.0,1278.0
dapF_1_79_MM6,4810.0,4346.0,6367.0,558.0,3285.0,1370.0,1444.0,1967.0,842.0,10549.0,999.0,1527.0,1060.0,1727.0,6637.0,3610.0,27467.0,25881.0,60.0,289.0,230.0,63.0,393.0,1214.0,2045.0,439.0,47.0,28.0,2810.0,1.0,855.0,280.0,399.0,44.0,10062.0,84.0,2605.0,10158.0,188.0,1672.0,1476.0,1944.0,445.0,6238.0,164.0,1997.0,25.0,149.0,364.0,2005.0,102.0,1398.0,7344.0,1561.0,1356.0,385.0,18687.0,1769.0,2004.0,1456.0,7299.0,1520.0,119.0,2563.0,34.0,8984.0,334.0,207.0,130.0,62.0,19.0,187.0,230.0,237.0,383.0,1094.0,3843.0,172.0,2798.0,7315.0,0.0,10707.0,2765.0,1170.0,1991.0,623.0
dapF_1_79_MM8,5274.0,8079.0,13509.0,995.0,5991.0,4137.0,3534.0,1316.0,2058.0,6317.0,1254.0,890.0,5747.0,1429.0,14225.0,4521.0,10430.0,53342.0,106.0,178.0,905.0,62.0,333.0,2385.0,3141.0,917.0,21.0,45.0,8405.0,7.0,1252.0,424.0,632.0,219.0,17051.0,75.0,5434.0,4232.0,264.0,4090.0,2425.0,3214.0,730.0,7671.0,423.0,3388.0,21.0,226.0,276.0,121.0,194.0,1962.0,5639.0,2313.0,1172.0,931.0,29318.0,2052.0,1080.0,1582.0,15786.0,4219.0,2109.0,1917.0,86.0,6638.0,1210.0,178.0,178.0,22.0,126.0,311.0,285.0,94.0,180.0,734.0,3244.0,152.0,14949.0,6075.0,0.0,12501.0,739.0,1870.0,4496.0,1232.0
dnaB_1_16_B_MM4,235.0,146.0,74.0,27.0,61.0,41.0,16.0,44.0,148.0,104.0,39.0,86.0,28.0,35.0,26.0,49.0,82.0,141.0,589.0,22.0,44.0,23.0,4.0,114.0,78.0,297.0,16.0,3.0,42.0,2.0,3.0,12.0,94.0,2.0,118.0,40.0,14.0,28.0,47.0,13.0,39.0,17.0,28.0,45.0,1.0,8.0,1.0,2.0,0.0,1.0,4.0,10.0,31.0,28.0,35.0,62.0,590.0,103.0,44.0,39.0,39.0,17.0,3.0,8.0,6.0,140.0,168.0,68.0,73.0,0.0,1.0,60.0,95.0,7.0,17.0,11.0,159.0,2.0,58.0,104.0,0.0,96.0,6.0,103.0,100.0,26.0
dnaB_1_16_B_MM6,130.0,119.0,829.0,64.0,383.0,113.0,91.0,431.0,92.0,199.0,90.0,112.0,244.0,530.0,84.0,242.0,213.0,259.0,105.0,1082.0,314.0,43.0,46.0,85.0,35.0,38.0,3.0,16.0,166.0,0.0,18.0,25.0,24.0,22.0,1209.0,3.0,10.0,115.0,19.0,48.0,13.0,91.0,15.0,288.0,48.0,31.0,28.0,38.0,4.0,13.0,9.0,23.0,264.0,164.0,8.0,101.0,513.0,230.0,115.0,128.0,131.0,30.0,23.0,93.0,0.0,185.0,22.0,47.0,72.0,2.0,0.0,10.0,6.0,30.0,2200.0,44.0,340.0,28.0,228.0,68.0,0.0,246.0,129.0,66.0,81.0,185.0
dnaB_1_16_B_MM8,692.0,436.0,2630.0,294.0,982.0,688.0,465.0,473.0,137.0,869.0,524.0,328.0,409.0,131.0,649.0,554.0,482.0,1388.0,53.0,293.0,3231.0,1.0,122.0,350.0,395.0,322.0,27.0,12.0,123.0,0.0,47.0,38.0,152.0,10.0,496.0,16.0,433.0,210.0,144.0,60.0,307.0,61.0,25.0,1390.0,58.0,134.0,40.0,3.0,201.0,199.0,4.0,93.0,811.0,1068.0,59.0,84.0,2979.0,531.0,359.0,706.0,435.0,465.0,90.0,366.0,12.0,1059.0,18.0,37.0,84.0,17.0,8.0,85.0,210.0,72.0,39.0,166.0,168.0,12.0,1790.0,1458.0,0.0,560.0,365.0,158.0,120.0,47.0
dnaB_1_16_C,109.0,59.0,173.0,185.0,293.0,131.0,60.0,140.0,53.0,33.0,22.0,27.0,38.0,175.0,49.0,81.0,55.0,130.0,130.0,3.0,123.0,657.0,40.0,47.0,107.0,36.0,1.0,3.0,48.0,0.0,17.0,21.0,43.0,21.0,194.0,30.0,113.0,252.0,17.0,58.0,77.0,24.0,22.0,73.0,2.0,30.0,39.0,13.0,4.0,45.0,22.0,124.0,51.0,86.0,34.0,53.0,917.0,95.0,41.0,23.0,66.0,25.0,8.0,98.0,2.0,116.0,22.0,3.0,5.0,0.0,5.0,28.0,14.0,9.0,8.0,41.0,51.0,2.0,135.0,78.0,0.0,157.0,7.0,32.0,50.0,26.0
dnaE_1_10_B_MM10,2087.0,929.0,1549.0,146.0,1687.0,355.0,1420.0,843.0,321.0,1760.0,441.0,557.0,583.0,289.0,485.0,508.0,1438.0,2831.0,109.0,11.0,49.0,21.0,3370.0,188.0,640.0,316.0,5.0,30.0,1459.0,2.0,193.0,166.0,206.0,11.0,430.0,7.0,114.0,265.0,17.0,434.0,1392.0,285.0,70.0,2774.0,9.0,388.0,20.0,85.0,38.0,12.0,13.0,299.0,865.0,541.0,40.0,114.0,4391.0,268.0,588.0,637.0,2274.0,109.0,1436.0,845.0,21.0,663.0,48.0,65.0,75.0,3.0,75.0,39.0,145.0,146.0,246.0,147.0,1583.0,14.0,421.0,607.0,0.0,2175.0,25.0,209.0,261.0,194.0
dnaE_1_10_B_MM5,1504.0,691.0,2356.0,419.0,2138.0,1455.0,955.0,1418.0,1000.0,1693.0,398.0,908.0,930.0,775.0,839.0,915.0,1190.0,2421.0,22.0,100.0,86.0,410.0,333.0,5722.0,2493.0,654.0,93.0,12.0,478.0,8.0,220.0,416.0,421.0,14.0,2360.0,23.0,557.0,540.0,214.0,571.0,147.0,517.0,231.0,391.0,82.0,139.0,85.0,50.0,577.0,17.0,59.0,190.0,1535.0,1592.0,168.0,653.0,6245.0,1482.0,244.0,663.0,1682.0,426.0,47.0,673.0,50.0,1542.0,104.0,94.0,33.0,75.0,104.0,97.0,208.0,56.0,47.0,446.0,1000.0,77.0,433.0,2392.0,0.0,2072.0,133.0,1262.0,921.0,792.0
dnaE_1_10_B_MM8,5015.0,3065.0,6985.0,773.0,5103.0,3135.0,1449.0,2389.0,1362.0,3006.0,1115.0,2303.0,3493.0,692.0,6361.0,2821.0,5228.0,9511.0,159.0,279.0,794.0,59.0,527.0,2032.0,24864.0,2629.0,67.0,138.0,1307.0,27.0,1809.0,879.0,2163.0,60.0,7399.0,119.0,2874.0,3412.0,204.0,1378.0,912.0,934.0,542.0,3773.0,402.0,1168.0,479.0,107.0,445.0,281.0,96.0,1931.0,5574.0,3623.0,842.0,2241.0,13963.0,2260.0,427.0,1444.0,6243.0,1575.0,181.0,2238.0,123.0,5804.0,309.0,381.0,397.0,34.0,83.0,360.0,1065.0,173.0,345.0,1954.0,2736.0,203.0,5377.0,2197.0,0.0,4455.0,705.0,1463.0,5668.0,604.0
dnaE_1_10_C,936.0,858.0,1963.0,316.0,823.0,1624.0,378.0,613.0,681.0,279.0,505.0,547.0,632.0,277.0,874.0,962.0,2166.0,1851.0,10.0,98.0,170.0,35.0,214.0,965.0,1988.0,4867.0,16.0,31.0,314.0,1.0,655.0,175.0,485.0,112.0,2074.0,27.0,541.0,1285.0,50.0,507.0,430.0,603.0,34.0,1290.0,40.0,188.0,51.0,139.0,18.0,43.0,424.0,347.0,422.0,1961.0,386.0,434.0,4411.0,1179.0,397.0,396.0,2056.0,390.0,297.0,379.0,33.0,1256.0,90.0,141.0,67.0,26.0,43.0,55.0,191.0,147.0,79.0,419.0,1070.0,54.0,656.0,986.0,0.0,847.0,516.0,434.0,1330.0,141.0
dnaX_1_33_B_MM3,145.0,19.0,70.0,21.0,13.0,133.0,11.0,285.0,26.0,23.0,17.0,18.0,34.0,52.0,8.0,110.0,17.0,46.0,37.0,12.0,2.0,8.0,1.0,68.0,37.0,3.0,310.0,1.0,20.0,0.0,4.0,19.0,13.0,11.0,70.0,13.0,101.0,69.0,3.0,12.0,12.0,6.0,2.0,13.0,56.0,26.0,2.0,14.0,3.0,3.0,1.0,4.0,94.0,36.0,32.0,4.0,201.0,112.0,26.0,33.0,51.0,14.0,2.0,31.0,2.0,28.0,49.0,71.0,16.0,0.0,1.0,30.0,26.0,0.0,26.0,12.0,41.0,27.0,60.0,196.0,0.0,169.0,21.0,171.0,23.0,89.0
dnaX_1_33_B_MM6,21.0,27.0,164.0,18.0,62.0,35.0,13.0,304.0,8.0,9.0,26.0,25.0,12.0,65.0,59.0,33.0,35.0,61.0,18.0,16.0,4.0,10.0,0.0,23.0,73.0,31.0,27.0,395.0,21.0,7.0,3.0,4.0,61.0,0.0,25.0,1.0,25.0,131.0,0.0,61.0,4.0,5.0,1.0,46.0,26.0,70.0,31.0,0.0,51.0,1.0,0.0,29.0,71.0,130.0,4.0,3.0,165.0,97.0,21.0,67.0,48.0,6.0,1.0,26.0,1.0,84.0,24.0,33.0,41.0,0.0,3.0,30.0,74.0,3.0,0.0,43.0,175.0,64.0,75.0,36.0,0.0,156.0,2.0,243.0,59.0,34.0
dnaX_1_33_B_MM9,3362.0,4140.0,11279.0,457.0,2947.0,2781.0,723.0,1120.0,939.0,1604.0,518.0,704.0,1431.0,896.0,6866.0,3645.0,6910.0,10629.0,24.0,110.0,329.0,72.0,272.0,150.0,688.0,316.0,27.0,23.0,26463.0,2.0,1375.0,1492.0,316.0,319.0,5236.0,29.0,2795.0,2364.0,41.0,1244.0,595.0,821.0,215.0,1824.0,112.0,1051.0,170.0,91.0,232.0,190.0,35.0,738.0,8527.0,1984.0,152.0,1067.0,22562.0,1093.0,1513.0,1157.0,5614.0,646.0,82.0,1855.0,27.0,4511.0,174.0,1815.0,159.0,102.0,70.0,131.0,535.0,309.0,48.0,1146.0,4259.0,75.0,12048.0,4051.0,0.0,6538.0,5684.0,2147.0,2497.0,797.0
dnaX_1_33_C,14.0,65.0,31.0,0.0,2.0,16.0,20.0,2.0,2.0,2.0,0.0,2.0,9.0,1.0,9.0,2.0,8.0,7.0,21.0,0.0,0.0,17.0,1.0,14.0,15.0,0.0,9.0,0.0,3.0,43.0,0.0,1.0,10.0,0.0,2.0,0.0,2.0,2.0,2.0,12.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,0.0,18.0,35.0,1.0,11.0,4.0,0.0,0.0,1.0,0.0,9.0,7.0,0.0,0.0,0.0,1.0,17.0,1.0,3.0,0.0,0.0,16.0,0.0,1.0,2.0,0.0,10.0,0.0,4.0,1.0,0.0
