,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
dapD_1_42_MM4,1465.0,1262.0,1892.0,509.0,763.0,1173.0,378.0,1146.0,811.0,947.0,5020.0,528.0,1389.0,509.0,629.0,144.0,1874.0,1772.0,516.0,323.0,484.0,631.0,98.0,933.0,1078.0,570.0,371.0,427.0,146.0,180.0,418.0,155.0,860.0,96.0,581.0,27.0,282.0,649.0,899.0,441.0,916.0,449.0,97.0,330.0,283.0,387.0,311.0,19.0,158.0,20.0,152.0,1047.0,796.0,1333.0,248.0,1191.0,2918.0,1185.0,425.0,496.0,1223.0,513.0,103.0,1982.0,261.0,1135.0,1146.0,1068.0,979.0,16.0,37.0,841.0,1005.0,176.0,61.0,231.0,311.0,453.0,2160.0,899.0,0.0,1031.0,86.0,478.0,958.0,566.0
dapD_1_42_MM6,2346.0,1400.0,3266.0,577.0,1325.0,1668.0,270.0,1027.0,393.0,542.0,112.0,5853.0,2334.0,593.0,1790.0,707.0,1501.0,1617.0,997.0,453.0,179.0,1027.0,717.0,771.0,1772.0,2256.0,213.0,170.0,284.0,107.0,421.0,576.0,346.0,203.0,1442.0,62.0,364.0,1089.0,167.0,405.0,458.0,318.0,120.0,1437.0,258.0,1313.0,636.0,15.0,132.0,105.0,35.0,375.0,1349.0,847.0,812.0,1090.0,3739.0,899.0,294.0,929.0,985.0,368.0,64.0,1283.0,470.0,1580.0,536.0,1683.0,2386.0,14.0,166.0,559.0,1632.0,423.0,358.0,953.0,512.0,118.0,219.0,813.0,0.0,1987.0,397.0,1353.0,2333.0,674.0
dapD_1_42_MM8,2480.0,2174.0,1897.0,140.0,1971.0,2307.0,1203.0,2071.0,1515.0,584.0,522.0,1801.0,8426.0,434.0,843.0,588.0,780.0,1094.0,1076.0,316.0,220.0,1045.0,408.0,1148.0,1706.0,1124.0,437.0,536.0,268.0,32.0,525.0,161.0,1031.0,149.0,1518.0,39.0,1217.0,973.0,435.0,477.0,535.0,433.0,458.0,775.0,317.0,585.0,472.0,122.0,487.0,131.0,54.0,168.0,1642.0,2078.0,110.0,821.0,3746.0,2157.0,551.0,1262.0,1889.0,1316.0,209.0,427.0,353.0,804.0,1313.0,865.0,836.0,243.0,259.0,1148.0,1215.0,739.0,404.0,571.0,1964.0,677.0,2998.0,2222.0,0.0,2336.0,422.0,1556.0,2425.0,823.0
dapF_1_79_C,2191.0,1143.0,1554.0,306.0,483.0,1168.0,297.0,2715.0,448.0,897.0,330.0,284.0,818.0,5586.0,325.0,586.0,892.0,1347.0,569.0,282.0,570.0,552.0,62.0,335.0,1202.0,703.0,69.0,242.0,482.0,24.0,66.0,359.0,969.0,224.0,426.0,185.0,476.0,498.0,117.0,144.0,255.0,459.0,31.0,720.0,514.0,512.0,176.0,13.0,238.0,20.0,189.0,206.0,1585.0,1307.0,94.0,372.0,3840.0,2061.0,948.0,373.0,577.0,237.0,132.0,625.0,330.0,1175.0,583.0,793.0,364.0,130.0,97.0,575.0,550.0,503.0,207.0,175.0,1187.0,140.0,1133.0,1177.0,0.0,2110.0,38.0,1206.0,1038.0,842.0
dapF_1_79_MM10,1194.0,581.0,886.0,796.0,1788.0,1153.0,1299.0,901.0,574.0,150.0,320.0,271.0,803.0,628.0,5147.0,1087.0,678.0,757.0,310.0,768.0,408.0,767.0,213.0,1112.0,1359.0,239.0,824.0,182.0,578.0,56.0,350.0,333.0,497.0,177.0,439.0,150.0,595.0,864.0,172.0,852.0,68.0,272.0,137.0,328.0,75.0,388.0,151.0,59.0,63.0,33.0,150.0,90.0,1385.0,386.0,770.0,307.0,2459.0,1041.0,426.0,748.0,896.0,666.0,154.0,729.0,195.0,933.0,826.0,720.0,952.0,11.0,71.0,107.0,1202.0,166.0,317.0,667.0,228.0,162.0,404.0,364.0,0.0,1639.0,507.0,617.0,705.0,424.0
dapF_1_79_MM4,2059.0,2148.0,1783.0,497.0,1260.0,2621.0,1388.0,2507.0,756.0,637.0,439.0,706.0,2233.0,1426.0,994.0,10431.0,690.0,2826.0,431.0,779.0,967.0,1079.0,209.0,1087.0,2272.0,556.0,1026.0,1096.0,1533.0,294.0,127.0,395.0,1293.0,374.0,3115.0,135.0,861.0,395.0,421.0,709.0,388.0,1095.0,617.0,990.0,431.0,721.0,646.0,290.0,216.0,31.0,287.0,946.0,1999.0,886.0,758.0,1391.0,4730.0,2645.0,837.0,1369.0,1486.0,573.0,242.0,1705.0,710.0,1657.0,2899.0,1001.0,1343.0,97.0,163.0,926.0,1164.0,500.0,271.0,1016.0,1501.0,366.0,2828.0,2749.0,0.0,2647.0,1029.0,1480.0,1909.0,2064.0
dapF_1_79_MM6,1674.0,1282.0,1254.0,381.0,1188.0,791.0,666.0,1747.0,920.0,1191.0,757.0,932.0,652.0,1534.0,878.0,911.0,7206.0,3617.0,587.0,1054.0,465.0,406.0,383.0,1178.0,1841.0,574.0,593.0,195.0,560.0,145.0,361.0,635.0,545.0,184.0,1863.0,215.0,657.0,2421.0,1013.0,653.0,1396.0,1002.0,365.0,878.0,260.0,1127.0,96.0,269.0,483.0,570.0,508.0,368.0,1821.0,1142.0,591.0,232.0,3978.0,1727.0,1313.0,1204.0,1541.0,764.0,32.0,1055.0,245.0,2021.0,1907.0,1127.0,982.0,153.0,24.0,532.0,842.0,754.0,938.0,940.0,1495.0,266.0,606.0,1885.0,0.0,4801.0,783.0,1607.0,1653.0,777.0
dapF_1_79_MM8,1856.0,2346.0,2632.0,655.0,1649.0,2070.0,1402.0,1336.0,2459.0,931.0,790.0,644.0,1636.0,686.0,1764.0,1575.0,1501.0,11782.0,856.0,515.0,488.0,442.0,552.0,2543.0,2923.0,1237.0,356.0,147.0,1046.0,51.0,607.0,603.0,904.0,597.0,3415.0,344.0,1771.0,848.0,859.0,1343.0,822.0,1156.0,542.0,1361.0,1073.0,1000.0,268.0,539.0,68.0,24.0,465.0,316.0,877.0,1240.0,895.0,955.0,7099.0,1897.0,916.0,1949.0,1892.0,1263.0,387.0,666.0,895.0,1504.0,2498.0,1626.0,1673.0,44.0,244.0,1298.0,1350.0,289.0,471.0,539.0,1672.0,664.0,2780.0,1670.0,0.0,4466.0,168.0,2367.0,3670.0,1342.0
dnaB_1_16_B_MM4,1597.0,1370.0,1249.0,373.0,795.0,636.0,386.0,1648.0,1204.0,847.0,1007.0,1857.0,769.0,632.0,378.0,800.0,614.0,1338.0,6400.0,329.0,699.0,383.0,114.0,1256.0,1623.0,1451.0,433.0,194.0,435.0,95.0,43.0,207.0,1574.0,197.0,1454.0,276.0,242.0,356.0,139.0,125.0,555.0,397.0,126.0,379.0,67.0,224.0,135.0,22.0,57.0,90.0,38.0,96.0,348.0,536.0,798.0,599.0,2892.0,1558.0,433.0,615.0,342.0,283.0,80.0,88.0,503.0,1761.0,1278.0,611.0,988.0,17.0,34.0,563.0,1229.0,267.0,176.0,340.0,1262.0,275.0,359.0,1084.0,0.0,1506.0,51.0,1136.0,971.0,749.0
dnaB_1_16_B_MM6,1455.0,633.0,1643.0,651.0,1669.0,1025.0,281.0,1713.0,195.0,628.0,764.0,715.0,999.0,438.0,252.0,845.0,449.0,660.0,910.0,4622.0,635.0,636.0,332.0,549.0,827.0,277.0,165.0,302.0,860.0,18.0,47.0,349.0,357.0,239.0,3595.0,52.0,235.0,912.0,175.0,843.0,86.0,969.0,104.0,552.0,293.0,333.0,349.0,261.0,14.0,48.0,55.0,91.0,1464.0,964.0,176.0,518.0,2568.0,759.0,634.0,539.0,678.0,156.0,59.0,647.0,258.0,684.0,469.0,907.0,592.0,100.0,14.0,160.0,325.0,820.0,421.0,519.0,1547.0,472.0,499.0,427.0,0.0,1430.0,552.0,1821.0,1018.0,680.0
dnaB_1_16_B_MM8,1375.0,516.0,1686.0,417.0,956.0,898.0,339.0,1599.0,470.0,536.0,1094.0,418.0,1137.0,448.0,669.0,1047.0,361.0,943.0,436.0,897.0,5008.0,120.0,814.0,825.0,1272.0,1198.0,173.0,216.0,138.0,69.0,54.0,358.0,1034.0,45.0,365.0,161.0,337.0,275.0,431.0,73.0,376.0,301.0,85.0,880.0,208.0,706.0,411.0,19.0,256.0,97.0,27.0,200.0,770.0,1639.0,170.0,176.0,3177.0,738.0,107.0,1150.0,439.0,636.0,73.0,973.0,228.0,855.0,321.0,373.0,906.0,10.0,21.0,660.0,1086.0,539.0,80.0,789.0,407.0,60.0,824.0,1786.0,0.0,1120.0,992.0,680.0,510.0,234.0
dnaB_1_16_C,1285.0,645.0,2206.0,1678.0,1719.0,1316.0,883.0,1720.0,828.0,630.0,286.0,232.0,836.0,1126.0,682.0,749.0,999.0,1751.0,477.0,238.0,509.0,5857.0,408.0,731.0,1796.0,1211.0,251.0,96.0,467.0,52.0,145.0,292.0,656.0,198.0,2330.0,456.0,646.0,865.0,141.0,345.0,940.0,478.0,368.0,480.0,302.0,388.0,367.0,123.0,41.0,227.0,233.0,655.0,873.0,1329.0,998.0,593.0,2820.0,2059.0,652.0,759.0,556.0,549.0,355.0,841.0,326.0,1413.0,795.0,732.0,585.0,34.0,89.0,498.0,1274.0,656.0,357.0,1058.0,801.0,47.0,1410.0,1088.0,0.0,2738.0,168.0,865.0,1019.0,707.0
dnaE_1_10_B_MM10,1649.0,1176.0,1261.0,221.0,749.0,363.0,535.0,1450.0,878.0,635.0,639.0,881.0,652.0,539.0,189.0,841.0,864.0,996.0,909.0,90.0,138.0,216.0,4107.0,527.0,1630.0,630.0,257.0,160.0,1169.0,8.0,250.0,538.0,589.0,105.0,295.0,17.0,142.0,261.0,68.0,319.0,679.0,233.0,200.0,656.0,126.0,540.0,352.0,63.0,120.0,14.0,220.0,252.0,686.0,738.0,38.0,217.0,2075.0,563.0,749.0,879.0,854.0,69.0,679.0,1673.0,136.0,555.0,271.0,513.0,522.0,12.0,127.0,334.0,460.0,240.0,743.0,264.0,1618.0,17.0,317.0,1103.0,0.0,2580.0,60.0,552.0,739.0,259.0
dnaE_1_10_B_MM5,2642.0,1101.0,2049.0,662.0,2877.0,1759.0,1440.0,3467.0,2700.0,1253.0,785.0,1726.0,2030.0,1990.0,836.0,1586.0,914.0,2168.0,661.0,841.0,451.0,1337.0,1023.0,9638.0,3839.0,879.0,1507.0,339.0,1791.0,74.0,575.0,931.0,872.0,166.0,2935.0,247.0,803.0,983.0,264.0,808.0,215.0,1157.0,695.0,488.0,618.0,498.0,585.0,196.0,301.0,37.0,169.0,235.0,2136.0,3075.0,285.0,1072.0,5922.0,3450.0,439.0,1751.0,2233.0,1057.0,31.0,1720.0,1037.0,2428.0,1231.0,1156.0,906.0,78.0,482.0,891.0,1175.0,343.0,532.0,1422.0,2713.0,366.0,505.0,4143.0,0.0,3581.0,181.0,2447.0,1863.0,1718.0
dnaE_1_10_B_MM8,8508.0,2995.0,5294.0,1254.0,4976.0,3651.0,2034.0,5175.0,2817.0,1620.0,1608.0,3190.0,4770.0,1752.0,3092.0,3480.0,3202.0,5107.0,2434.0,3381.0,2317.0,1656.0,1143.0,2505.0,26813.0,3783.0,1767.0,1850.0,2834.0,580.0,1615.0,1344.0,3787.0,728.0,5331.0,337.0,3107.0,3521.0,1083.0,1189.0,1388.0,1192.0,575.0,2310.0,755.0,2819.0,3307.0,291.0,748.0,395.0,359.0,1131.0,4009.0,4448.0,1417.0,2662.0,11083.0,4029.0,923.0,2977.0,4748.0,2695.0,169.0,2961.0,1527.0,7978.0,3488.0,3886.0,3900.0,370.0,439.0,1797.0,3868.0,1592.0,1206.0,3899.0,4019.0,696.0,4867.0,2221.0,0.0,6843.0,755.0,3318.0,8116.0,1416.0
dnaE_1_10_C,1899.0,1246.0,2220.0,1135.0,1468.0,1917.0,800.0,2262.0,2025.0,326.0,1033.0,1273.0,870.0,791.0,563.0,2082.0,2083.0,1910.0,448.0,675.0,496.0,689.0,459.0,1965.0,2527.0,7848.0,922.0,395.0,727.0,63.0,1340.0,600.0,692.0,150.0,2003.0,171.0,1129.0,1431.0,545.0,672.0,732.0,616.0,97.0,1079.0,555.0,672.0,449.0,210.0,69.0,109.0,580.0,696.0,771.0,2498.0,775.0,685.0,4786.0,2283.0,1208.0,1053.0,1758.0,959.0,423.0,989.0,803.0,2228.0,1775.0,2170.0,1244.0,97.0,262.0,697.0,1420.0,627.0,491.0,1254.0,3086.0,342.0,1454.0,1734.0,0.0,2248.0,662.0,1693.0,2793.0,415.0
dnaX_1_33_B_MM3,661.0,330.0,848.0,216.0,528.0,808.0,347.0,1703.0,500.0,193.0,400.0,579.0,1069.0,328.0,180.0,929.0,330.0,671.0,652.0,477.0,337.0,307.0,269.0,565.0,800.0,238.0,3430.0,168.0,326.0,70.0,210.0,203.0,296.0,76.0,496.0,131.0,734.0,603.0,94.0,116.0,206.0,117.0,100.0,283.0,342.0,415.0,297.0,81.0,27.0,33.0,98.0,123.0,1271.0,587.0,206.0,191.0,2080.0,1040.0,497.0,505.0,1031.0,243.0,22.0,422.0,112.0,961.0,858.0,842.0,616.0,26.0,22.0,520.0,1068.0,190.0,221.0,452.0,965.0,613.0,563.0,1047.0,0.0,1975.0,553.0,1852.0,572.0,432.0
dnaX_1_33_B_MM6,518.0,609.0,816.0,225.0,722.0,670.0,148.0,470.0,155.0,75.0,417.0,359.0,482.0,320.0,475.0,243.0,240.0,468.0,422.0,416.0,83.0,151.0,49.0,347.0,537.0,411.0,315.0,2569.0,204.0,154.0,77.0,99.0,324.0,48.0,475.0,16.0,388.0,553.0,18.0,270.0,234.0,194.0,13.0,464.0,370.0,610.0,404.0,14.0,358.0,5.0,82.0,143.0,203.0,935.0,44.0,115.0,1785.0,992.0,96.0,434.0,638.0,177.0,19.0,422.0,42.0,902.0,274.0,603.0,1071.0,10.0,105.0,107.0,727.0,61.0,19.0,117.0,1411.0,371.0,1161.0,356.0,0.0,861.0,28.0,923.0,686.0,313.0
dnaX_1_33_B_MM9,1662.0,1293.0,2040.0,354.0,1216.0,1554.0,328.0,1014.0,1245.0,247.0,386.0,564.0,931.0,1113.0,1078.0,1418.0,1142.0,1658.0,212.0,672.0,672.0,1392.0,437.0,417.0,1322.0,1013.0,456.0,167.0,7407.0,35.0,328.0,774.0,647.0,210.0,964.0,34.0,1256.0,564.0,161.0,523.0,333.0,580.0,319.0,346.0,276.0,882.0,747.0,178.0,198.0,75.0,45.0,205.0,2065.0,1470.0,132.0,686.0,5843.0,1229.0,1417.0,1239.0,1872.0,389.0,24.0,1217.0,293.0,999.0,764.0,1077.0,1142.0,206.0,270.0,459.0,1457.0,697.0,109.0,1017.0,2187.0,389.0,2633.0,1131.0,0.0,2532.0,796.0,1989.0,1106.0,593.0
dnaX_1_33_C,262.0,212.0,449.0,33.0,41.0,105.0,76.0,73.0,90.0,181.0,91.0,144.0,20.0,40.0,67.0,65.0,123.0,108.0,109.0,82.0,106.0,134.0,10.0,72.0,150.0,68.0,27.0,87.0,15.0,536.0,10.0,24.0,122.0,80.0,67.0,0.0,88.0,29.0,35.0,83.0,34.0,42.0,5.0,42.0,23.0,57.0,10.0,3.0,5.0,0.0,4.0,13.0,186.0,92.0,11.0,90.0,195.0,171.0,108.0,145.0,31.0,42.0,2.0,59.0,19.0,92.0,104.0,27.0,187.0,2.0,13.0,154.0,36.0,23.0,6.0,9.0,171.0,5.0,38.0,321.0,0.0,126.0,35.0,288.0,248.0,74.0
