,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
dapD_1_42_MM4,1719.0,613.0,1346.0,204.0,554.0,851.0,698.0,1167.0,366.0,1093.0,2694.0,817.0,3419.0,198.0,319.0,523.0,695.0,899.0,41.0,53.0,105.0,44.0,90.0,25.0,590.0,179.0,2.0,46.0,477.0,2.0,386.0,15.0,368.0,24.0,1412.0,58.0,654.0,347.0,3.0,708.0,446.0,353.0,5.0,712.0,120.0,278.0,35.0,28.0,3.0,29.0,74.0,489.0,919.0,262.0,157.0,189.0,2368.0,593.0,221.0,218.0,1117.0,447.0,494.0,698.0,1.0,375.0,66.0,107.0,116.0,4.0,10.0,67.0,482.0,198.0,159.0,465.0,607.0,82.0,1040.0,656.0,0.0,1005.0,150.0,40.0,389.0,209.0
dapD_1_42_MM6,1194.0,782.0,1160.0,523.0,1775.0,600.0,228.0,1148.0,183.0,1665.0,341.0,3368.0,1526.0,739.0,386.0,305.0,1459.0,405.0,2.0,46.0,6.0,36.0,96.0,181.0,583.0,263.0,3.0,0.0,355.0,0.0,12.0,159.0,261.0,20.0,1200.0,68.0,206.0,563.0,103.0,758.0,274.0,457.0,406.0,270.0,113.0,408.0,1.0,111.0,5.0,15.0,56.0,883.0,926.0,651.0,100.0,124.0,2719.0,580.0,457.0,487.0,430.0,280.0,459.0,422.0,37.0,626.0,100.0,124.0,426.0,31.0,0.0,105.0,96.0,78.0,32.0,530.0,759.0,1.0,808.0,847.0,0.0,1169.0,282.0,837.0,793.0,586.0
dapD_1_42_MM8,1463.0,2365.0,3308.0,333.0,2297.0,1806.0,646.0,1656.0,1067.0,2064.0,2304.0,1345.0,5918.0,695.0,1343.0,1498.0,799.0,3271.0,19.0,182.0,226.0,29.0,239.0,437.0,590.0,136.0,4.0,44.0,876.0,0.0,441.0,228.0,100.0,95.0,1840.0,28.0,1189.0,664.0,19.0,582.0,194.0,708.0,883.0,1464.0,150.0,257.0,25.0,21.0,125.0,45.0,159.0,269.0,1895.0,730.0,304.0,96.0,7242.0,1613.0,116.0,788.0,3170.0,651.0,83.0,469.0,17.0,222.0,92.0,228.0,6.0,1.0,65.0,237.0,1632.0,16.0,159.0,395.0,1682.0,136.0,465.0,1916.0,0.0,2176.0,235.0,93.0,420.0,211.0
dapF_1_79_C,1190.0,1302.0,2919.0,596.0,606.0,279.0,196.0,404.0,506.0,986.0,311.0,563.0,454.0,3542.0,601.0,1134.0,904.0,2502.0,44.0,46.0,192.0,33.0,78.0,93.0,1053.0,304.0,13.0,31.0,561.0,1.0,444.0,150.0,249.0,71.0,2197.0,457.0,101.0,369.0,21.0,75.0,209.0,444.0,135.0,566.0,23.0,84.0,9.0,0.0,7.0,138.0,1.0,219.0,2492.0,1028.0,376.0,654.0,4417.0,1370.0,480.0,913.0,1251.0,1417.0,267.0,670.0,5.0,776.0,8.0,136.0,43.0,60.0,248.0,115.0,10.0,73.0,24.0,476.0,688.0,1.0,1047.0,1106.0,0.0,2479.0,82.0,668.0,531.0,396.0
dapF_1_79_MM10,2942.0,3265.0,9811.0,677.0,1143.0,1722.0,1482.0,1964.0,266.0,16654.0,1417.0,397.0,798.0,897.0,13053.0,2472.0,6388.0,19013.0,38.0,336.0,892.0,9.0,42.0,1297.0,1085.0,520.0,17.0,26.0,4294.0,0.0,329.0,211.0,82.0,4.0,4613.0,91.0,1119.0,3081.0,81.0,1897.0,287.0,1539.0,52.0,4900.0,79.0,579.0,62.0,94.0,680.0,167.0,239.0,6451.0,4134.0,1787.0,144.0,512.0,12174.0,1193.0,804.0,377.0,6077.0,1759.0,72.0,405.0,48.0,6201.0,191.0,139.0,69.0,2.0,8.0,77.0,79.0,4.0,8.0,603.0,1829.0,33.0,4508.0,5151.0,0.0,3646.0,1547.0,176.0,1186.0,724.0
dapF_1_79_MM4,2200.0,5122.0,7399.0,276.0,1939.0,1800.0,1698.0,1449.0,477.0,2681.0,537.0,899.0,4090.0,488.0,7452.0,12862.0,7077.0,13550.0,104.0,553.0,409.0,154.0,277.0,879.0,1652.0,618.0,53.0,131.0,3273.0,23.0,929.0,317.0,645.0,11.0,3908.0,3.0,2706.0,1937.0,30.0,1923.0,1050.0,1218.0,902.0,3454.0,96.0,641.0,230.0,6.0,383.0,200.0,264.0,1104.0,11356.0,2031.0,626.0,960.0,19056.0,1983.0,918.0,989.0,8317.0,2449.0,769.0,779.0,97.0,2120.0,77.0,54.0,9.0,2.0,6.0,114.0,112.0,164.0,318.0,379.0,3386.0,119.0,6791.0,1913.0,0.0,5496.0,1148.0,903.0,1758.0,537.0
dapF_1_79_MM6,4389.0,10154.0,19301.0,566.0,3686.0,2945.0,1038.0,690.0,450.0,14332.0,405.0,471.0,3211.0,467.0,8799.0,4614.0,21046.0,17578.0,72.0,235.0,973.0,9.0,82.0,1391.0,2668.0,1343.0,63.0,3.0,11409.0,4.0,501.0,131.0,321.0,34.0,11140.0,61.0,2992.0,3996.0,7.0,1973.0,374.0,820.0,137.0,8383.0,205.0,1977.0,126.0,102.0,146.0,295.0,42.0,7209.0,5888.0,1858.0,1044.0,2619.0,24276.0,1952.0,1038.0,585.0,8447.0,1037.0,2471.0,2096.0,36.0,9933.0,1005.0,20.0,90.0,3.0,98.0,161.0,154.0,35.0,119.0,560.0,3095.0,24.0,5434.0,7757.0,0.0,7907.0,2471.0,631.0,1298.0,206.0
dapF_1_79_MM8,7811.0,12409.0,15865.0,741.0,7052.0,4318.0,3006.0,1534.0,1437.0,24981.0,1197.0,2024.0,3017.0,1125.0,13586.0,4196.0,24880.0,52436.0,64.0,427.0,1070.0,43.0,404.0,2154.0,3220.0,865.0,91.0,246.0,7342.0,0.0,1307.0,198.0,478.0,138.0,10780.0,117.0,3871.0,7218.0,202.0,4036.0,1235.0,1361.0,699.0,14267.0,285.0,2209.0,91.0,187.0,489.0,795.0,79.0,5079.0,13982.0,1644.0,1702.0,753.0,32645.0,2104.0,1384.0,1531.0,21762.0,3700.0,818.0,1397.0,53.0,13303.0,126.0,81.0,185.0,4.0,89.0,252.0,273.0,78.0,57.0,798.0,5401.0,49.0,8838.0,4927.0,0.0,12343.0,3009.0,716.0,2428.0,1308.0
dnaB_1_16_B_MM4,71.0,123.0,437.0,37.0,259.0,127.0,37.0,63.0,90.0,193.0,4.0,54.0,22.0,22.0,146.0,154.0,221.0,87.0,322.0,97.0,37.0,15.0,41.0,0.0,49.0,7.0,0.0,19.0,3.0,0.0,110.0,41.0,3.0,1.0,212.0,2.0,633.0,202.0,0.0,1.0,17.0,0.0,0.0,141.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,196.0,32.0,35.0,91.0,22.0,282.0,71.0,81.0,116.0,22.0,6.0,1.0,46.0,29.0,276.0,0.0,2.0,78.0,0.0,1.0,3.0,16.0,1.0,4.0,4.0,117.0,1.0,86.0,168.0,0.0,151.0,1.0,48.0,139.0,9.0
dnaB_1_16_B_MM6,130.0,148.0,355.0,0.0,378.0,298.0,137.0,232.0,218.0,484.0,38.0,40.0,89.0,146.0,140.0,275.0,562.0,641.0,85.0,637.0,342.0,104.0,1.0,40.0,76.0,80.0,17.0,22.0,70.0,0.0,76.0,29.0,274.0,0.0,1060.0,0.0,116.0,105.0,46.0,8.0,75.0,6.0,27.0,117.0,1.0,7.0,0.0,0.0,1.0,43.0,76.0,59.0,174.0,99.0,13.0,20.0,871.0,151.0,115.0,127.0,175.0,181.0,11.0,224.0,4.0,346.0,62.0,0.0,1.0,7.0,0.0,34.0,68.0,51.0,1.0,128.0,235.0,1.0,216.0,249.0,0.0,198.0,144.0,98.0,85.0,80.0
dnaB_1_16_B_MM8,667.0,746.0,1888.0,53.0,1395.0,1111.0,1004.0,419.0,10.0,912.0,136.0,59.0,348.0,213.0,825.0,1039.0,418.0,3322.0,34.0,112.0,2398.0,79.0,65.0,226.0,104.0,182.0,135.0,51.0,381.0,0.0,33.0,5.0,47.0,16.0,1316.0,0.0,335.0,543.0,7.0,317.0,95.0,68.0,34.0,1099.0,35.0,104.0,39.0,11.0,166.0,3.0,24.0,315.0,680.0,460.0,54.0,148.0,4357.0,507.0,121.0,239.0,734.0,349.0,188.0,9.0,1.0,2373.0,17.0,56.0,91.0,0.0,2.0,4.0,6.0,3.0,33.0,189.0,1078.0,3.0,1364.0,1044.0,0.0,757.0,282.0,137.0,506.0,240.0
dnaB_1_16_C,536.0,340.0,130.0,65.0,191.0,108.0,95.0,90.0,10.0,57.0,56.0,74.0,4.0,108.0,69.0,259.0,96.0,248.0,108.0,28.0,44.0,399.0,20.0,4.0,123.0,35.0,2.0,0.0,29.0,1.0,87.0,130.0,2.0,0.0,165.0,1.0,121.0,97.0,36.0,35.0,113.0,5.0,41.0,122.0,0.0,115.0,0.0,0.0,0.0,0.0,184.0,128.0,139.0,51.0,48.0,42.0,136.0,37.0,63.0,91.0,13.0,64.0,10.0,67.0,17.0,54.0,12.0,25.0,88.0,0.0,51.0,0.0,67.0,87.0,2.0,1.0,57.0,0.0,72.0,106.0,0.0,210.0,27.0,29.0,79.0,23.0
dnaE_1_10_B_MM10,1192.0,1533.0,984.0,74.0,1657.0,657.0,887.0,409.0,159.0,325.0,212.0,203.0,23.0,305.0,1995.0,478.0,1309.0,5287.0,5.0,49.0,79.0,3.0,2255.0,110.0,626.0,221.0,55.0,4.0,1183.0,18.0,307.0,142.0,245.0,121.0,313.0,0.0,496.0,290.0,19.0,187.0,144.0,331.0,331.0,441.0,2.0,57.0,45.0,28.0,69.0,94.0,86.0,653.0,111.0,582.0,230.0,405.0,1217.0,414.0,567.0,302.0,1390.0,1017.0,388.0,143.0,18.0,580.0,6.0,0.0,39.0,1.0,2.0,42.0,34.0,64.0,266.0,191.0,744.0,4.0,245.0,415.0,0.0,1593.0,216.0,9.0,372.0,268.0
dnaE_1_10_B_MM5,703.0,1044.0,2085.0,310.0,1744.0,681.0,538.0,366.0,267.0,4762.0,144.0,489.0,608.0,593.0,1566.0,926.0,1662.0,4991.0,22.0,115.0,146.0,105.0,79.0,4467.0,3637.0,816.0,29.0,1.0,315.0,1.0,157.0,124.0,179.0,55.0,3708.0,54.0,567.0,926.0,2.0,669.0,270.0,411.0,134.0,891.0,15.0,269.0,55.0,178.0,2.0,171.0,69.0,329.0,1508.0,969.0,805.0,641.0,5068.0,768.0,266.0,521.0,2010.0,298.0,296.0,628.0,76.0,724.0,81.0,85.0,110.0,1.0,33.0,128.0,343.0,119.0,72.0,358.0,807.0,20.0,740.0,896.0,0.0,1191.0,242.0,800.0,1187.0,664.0
dnaE_1_10_B_MM8,3304.0,2947.0,7362.0,446.0,3395.0,2533.0,1559.0,1292.0,844.0,9941.0,811.0,1153.0,2496.0,971.0,5525.0,3011.0,5119.0,15699.0,41.0,274.0,421.0,76.0,393.0,2342.0,22165.0,2828.0,129.0,301.0,673.0,51.0,1465.0,151.0,506.0,80.0,4994.0,81.0,3131.0,5362.0,129.0,1244.0,1328.0,1674.0,946.0,4849.0,239.0,987.0,348.0,112.0,268.0,857.0,222.0,1020.0,4484.0,3239.0,1226.0,1754.0,20260.0,1727.0,2220.0,1451.0,4327.0,2120.0,675.0,1233.0,169.0,4607.0,41.0,97.0,231.0,25.0,7.0,180.0,972.0,105.0,201.0,977.0,2535.0,26.0,3992.0,2963.0,0.0,3709.0,1482.0,1994.0,3448.0,759.0
dnaE_1_10_C,1137.0,519.0,2034.0,207.0,1926.0,1020.0,222.0,1098.0,505.0,748.0,500.0,1543.0,785.0,669.0,998.0,1312.0,1748.0,3626.0,4.0,38.0,229.0,46.0,238.0,1358.0,2685.0,3213.0,1.0,83.0,199.0,0.0,159.0,87.0,200.0,1.0,1070.0,30.0,405.0,713.0,265.0,803.0,172.0,488.0,214.0,1276.0,128.0,100.0,51.0,1.0,48.0,3.0,82.0,526.0,1625.0,1887.0,255.0,769.0,3885.0,506.0,355.0,689.0,2414.0,276.0,354.0,550.0,1.0,831.0,41.0,53.0,112.0,0.0,136.0,91.0,135.0,19.0,5.0,194.0,354.0,3.0,470.0,501.0,0.0,673.0,386.0,656.0,722.0,601.0
dnaX_1_33_B_MM3,48.0,9.0,50.0,13.0,3.0,39.0,2.0,50.0,2.0,27.0,56.0,169.0,41.0,7.0,18.0,8.0,77.0,68.0,55.0,27.0,29.0,1.0,1.0,9.0,15.0,0.0,272.0,9.0,26.0,5.0,1.0,61.0,51.0,3.0,48.0,0.0,25.0,3.0,1.0,21.0,2.0,48.0,26.0,35.0,4.0,51.0,20.0,0.0,138.0,19.0,0.0,24.0,68.0,24.0,1.0,2.0,226.0,183.0,55.0,22.0,61.0,26.0,30.0,1.0,24.0,75.0,29.0,2.0,1.0,0.0,0.0,156.0,13.0,0.0,5.0,0.0,55.0,8.0,35.0,179.0,0.0,43.0,47.0,96.0,14.0,3.0
dnaX_1_33_B_MM6,140.0,179.0,118.0,7.0,56.0,72.0,28.0,4.0,7.0,4.0,67.0,38.0,2.0,54.0,6.0,64.0,5.0,167.0,1.0,58.0,6.0,0.0,201.0,19.0,142.0,17.0,4.0,210.0,129.0,1.0,1.0,0.0,0.0,0.0,127.0,0.0,2.0,138.0,0.0,0.0,1.0,3.0,0.0,38.0,19.0,18.0,1.0,10.0,2.0,0.0,0.0,8.0,17.0,81.0,15.0,28.0,411.0,19.0,0.0,70.0,125.0,52.0,0.0,68.0,5.0,80.0,1.0,19.0,54.0,0.0,0.0,0.0,31.0,1.0,0.0,19.0,11.0,2.0,37.0,8.0,0.0,89.0,0.0,40.0,37.0,279.0
dnaX_1_33_B_MM9,2327.0,2030.0,10953.0,446.0,3008.0,1745.0,2050.0,1096.0,480.0,5629.0,511.0,506.0,838.0,976.0,8456.0,3692.0,17154.0,15433.0,10.0,109.0,113.0,50.0,350.0,175.0,611.0,362.0,992.0,79.0,28619.0,0.0,942.0,232.0,255.0,41.0,10719.0,18.0,3127.0,5590.0,66.0,2616.0,628.0,821.0,54.0,7286.0,138.0,493.0,41.0,137.0,23.0,47.0,291.0,3433.0,14886.0,1300.0,571.0,742.0,18360.0,1565.0,709.0,633.0,2150.0,1859.0,179.0,902.0,27.0,13117.0,117.0,59.0,114.0,193.0,0.0,24.0,162.0,79.0,146.0,1386.0,2311.0,57.0,8479.0,6544.0,0.0,4325.0,2321.0,1808.0,3552.0,1112.0
dnaX_1_33_C,38.0,0.0,0.0,1.0,2.0,74.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,7.0,50.0,0.0,8.0,53.0,0.0,0.0,1.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,52.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,39.0,0.0,1.0,24.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
eno_3_219_B_MM10,546.0,416.0,1104.0,320.0,848.0,719.0,630.0,1345.0,33.0,1418.0,223.0,110.0,889.0,62.0,356.0,871.0,613.0,3863.0,42.0,25.0,89.0,1.0,9.0,199.0,422.0,130.0,0.0,76.0,199.0,0.0,1996.0,167.0,44.0,28.0,159.0,0.0,411.0,765.0,2.0,140.0,88.0,318.0,2.0,606.0,122.0,243.0,1.0,2.0,400.0,103.0,162.0,207.0,974.0,418.0,83.0,205.0,3399.0,339.0,183.0,509.0,142.0,145.0,38.0,333.0,8.0,1055.0,36.0,89.0,1.0,0.0,1.0,63.0,43.0,137.0,161.0,109.0,406.0,25.0,827.0,741.0,0.0,2202.0,6.0,219.0,137.0,127.0
