,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
dapD_1_42_MM4,2799.0,2195.0,3103.0,705.0,1945.0,2539.0,571.0,1990.0,1813.0,1320.0,6887.0,1069.0,1892.0,810.0,1221.0,160.0,3060.0,3294.0,474.0,200.0,312.0,482.0,70.0,763.0,990.0,626.0,198.0,317.0,338.0,58.0,697.0,234.0,910.0,117.0,943.0,40.0,489.0,894.0,876.0,1034.0,798.0,919.0,116.0,493.0,233.0,996.0,464.0,64.0,420.0,41.0,317.0,1935.0,1931.0,2134.0,400.0,1453.0,4972.0,1351.0,710.0,888.0,1973.0,1048.0,240.0,2331.0,273.0,1809.0,1084.0,1174.0,1592.0,18.0,128.0,711.0,1411.0,378.0,73.0,369.0,560.0,679.0,3854.0,1427.0,0.0,1323.0,155.0,406.0,701.0,1108.0
dapD_1_42_MM6,4058.0,1638.0,4715.0,796.0,1989.0,2897.0,388.0,1567.0,614.0,730.0,151.0,8076.0,3523.0,540.0,3320.0,1469.0,1852.0,3059.0,616.0,401.0,185.0,466.0,650.0,738.0,1993.0,2213.0,125.0,54.0,395.0,59.0,488.0,537.0,461.0,307.0,2336.0,197.0,529.0,1464.0,115.0,735.0,638.0,544.0,255.0,2252.0,330.0,1664.0,898.0,42.0,181.0,175.0,63.0,553.0,2774.0,1576.0,1119.0,2240.0,5823.0,1353.0,158.0,1527.0,1211.0,550.0,107.0,2030.0,278.0,2450.0,424.0,1493.0,1827.0,15.0,104.0,773.0,1682.0,519.0,363.0,1454.0,832.0,207.0,362.0,1694.0,0.0,3253.0,446.0,1339.0,4222.0,1192.0
dapD_1_42_MM8,4237.0,3576.0,4342.0,240.0,3817.0,4408.0,2505.0,2904.0,2607.0,769.0,989.0,2273.0,12518.0,875.0,1514.0,794.0,1261.0,1956.0,799.0,179.0,345.0,710.0,523.0,1192.0,2164.0,1574.0,134.0,396.0,454.0,25.0,610.0,391.0,721.0,243.0,2813.0,39.0,1690.0,1501.0,416.0,613.0,384.0,564.0,931.0,1152.0,458.0,527.0,377.0,104.0,729.0,242.0,116.0,255.0,2878.0,2701.0,204.0,1819.0,6203.0,2548.0,866.0,2007.0,3761.0,1659.0,252.0,1026.0,306.0,1077.0,1329.0,812.0,592.0,386.0,486.0,1438.0,1408.0,692.0,832.0,903.0,3878.0,1004.0,5760.0,3831.0,0.0,3810.0,716.0,1946.0,2621.0,1159.0
dapF_1_79_C,2993.0,2044.0,2156.0,463.0,891.0,1564.0,457.0,2722.0,556.0,929.0,404.0,527.0,1411.0,6014.0,396.0,750.0,1338.0,1535.0,386.0,239.0,261.0,197.0,146.0,178.0,1081.0,420.0,48.0,141.0,545.0,43.0,47.0,362.0,754.0,296.0,721.0,29.0,468.0,600.0,188.0,202.0,395.0,629.0,51.0,704.0,297.0,411.0,83.0,23.0,217.0,19.0,95.0,231.0,2043.0,1316.0,97.0,609.0,5884.0,2286.0,1360.0,508.0,866.0,319.0,227.0,760.0,356.0,1645.0,416.0,499.0,262.0,136.0,170.0,577.0,399.0,630.0,352.0,197.0,1393.0,241.0,1803.0,1228.0,0.0,2896.0,70.0,1727.0,1219.0,1056.0
dapF_1_79_MM10,1873.0,1528.0,1368.0,1227.0,2541.0,2139.0,1699.0,1474.0,676.0,221.0,515.0,421.0,1074.0,814.0,7956.0,1338.0,998.0,2125.0,242.0,685.0,469.0,493.0,91.0,1372.0,1658.0,195.0,369.0,146.0,605.0,6.0,308.0,370.0,631.0,67.0,536.0,148.0,973.0,1654.0,94.0,1669.0,317.0,289.0,295.0,712.0,123.0,539.0,110.0,175.0,126.0,52.0,482.0,123.0,2357.0,652.0,1370.0,364.0,4490.0,1062.0,328.0,1460.0,3002.0,1259.0,169.0,1024.0,327.0,1838.0,831.0,856.0,1167.0,21.0,51.0,132.0,1838.0,166.0,494.0,611.0,341.0,251.0,929.0,645.0,0.0,2209.0,1391.0,839.0,1026.0,497.0
dapF_1_79_MM4,4047.0,3733.0,2622.0,760.0,1915.0,4541.0,1971.0,3009.0,1514.0,960.0,715.0,1382.0,4134.0,2073.0,1980.0,13503.0,1337.0,4415.0,312.0,463.0,741.0,582.0,177.0,946.0,2404.0,448.0,365.0,759.0,2731.0,80.0,136.0,425.0,1541.0,370.0,7645.0,165.0,1204.0,643.0,451.0,950.0,547.0,1407.0,951.0,1840.0,459.0,923.0,433.0,391.0,280.0,52.0,943.0,861.0,3218.0,1184.0,1399.0,2749.0,7574.0,2965.0,1265.0,2014.0,2752.0,1194.0,611.0,2099.0,408.0,2148.0,2235.0,816.0,896.0,171.0,114.0,1046.0,1200.0,381.0,268.0,1469.0,2025.0,514.0,3571.0,4884.0,0.0,3909.0,1852.0,2561.0,2384.0,3178.0
dapF_1_79_MM6,3196.0,2092.0,1826.0,619.0,3015.0,1072.0,1142.0,2558.0,1636.0,2011.0,1788.0,1321.0,1095.0,2069.0,1666.0,1950.0,10434.0,6295.0,391.0,810.0,258.0,330.0,383.0,1308.0,1945.0,557.0,295.0,192.0,1063.0,127.0,472.0,525.0,753.0,140.0,3638.0,321.0,1296.0,4146.0,956.0,1323.0,1417.0,1622.0,250.0,1995.0,414.0,2110.0,98.0,487.0,545.0,931.0,528.0,511.0,3106.0,1285.0,885.0,317.0,7720.0,2760.0,1777.0,1667.0,2546.0,1172.0,42.0,1854.0,200.0,3607.0,2126.0,946.0,539.0,162.0,31.0,928.0,893.0,623.0,1264.0,875.0,1922.0,308.0,1185.0,2430.0,0.0,7803.0,943.0,2330.0,2507.0,995.0
dapF_1_79_MM8,2627.0,3614.0,4946.0,1301.0,4630.0,3274.0,2645.0,2780.0,3617.0,1458.0,1358.0,755.0,3866.0,974.0,3368.0,2321.0,2444.0,19010.0,593.0,446.0,764.0,372.0,517.0,3059.0,3419.0,1200.0,218.0,232.0,2160.0,83.0,455.0,751.0,1199.0,308.0,6134.0,295.0,2216.0,1621.0,665.0,1944.0,1917.0,1492.0,1037.0,1721.0,908.0,2136.0,240.0,919.0,225.0,49.0,978.0,463.0,2086.0,2220.0,1514.0,822.0,11863.0,2038.0,1061.0,3159.0,3753.0,2623.0,817.0,1489.0,729.0,2289.0,1950.0,1180.0,1205.0,78.0,206.0,1237.0,1372.0,374.0,392.0,614.0,3127.0,1144.0,5349.0,2932.0,0.0,7556.0,260.0,3193.0,5418.0,1972.0
dnaB_1_16_B_MM4,1299.0,1121.0,715.0,416.0,535.0,476.0,429.0,1104.0,855.0,838.0,408.0,1008.0,388.0,259.0,267.0,436.0,348.0,1071.0,4178.0,279.0,428.0,308.0,55.0,670.0,825.0,880.0,200.0,113.0,289.0,42.0,29.0,64.0,723.0,57.0,937.0,172.0,249.0,348.0,59.0,74.0,170.0,182.0,86.0,404.0,40.0,127.0,56.0,8.0,23.0,33.0,23.0,56.0,348.0,418.0,352.0,424.0,2553.0,1370.0,373.0,505.0,291.0,173.0,18.0,48.0,312.0,1031.0,574.0,527.0,523.0,3.0,14.0,303.0,984.0,88.0,79.0,198.0,654.0,134.0,181.0,686.0,0.0,1069.0,45.0,828.0,396.0,558.0
dnaB_1_16_B_MM6,1334.0,362.0,1340.0,416.0,1189.0,397.0,407.0,966.0,233.0,662.0,611.0,712.0,661.0,292.0,171.0,461.0,556.0,399.0,613.0,3338.0,636.0,500.0,106.0,405.0,501.0,230.0,86.0,152.0,685.0,7.0,35.0,188.0,267.0,84.0,3125.0,36.0,108.0,685.0,77.0,488.0,138.0,574.0,61.0,405.0,282.0,208.0,202.0,144.0,31.0,123.0,66.0,113.0,1131.0,784.0,162.0,554.0,1865.0,729.0,377.0,451.0,693.0,205.0,56.0,612.0,80.0,469.0,281.0,725.0,293.0,83.0,11.0,171.0,154.0,538.0,288.0,319.0,1105.0,105.0,438.0,203.0,0.0,969.0,410.0,1558.0,936.0,465.0
dnaB_1_16_B_MM8,1463.0,423.0,2143.0,435.0,1414.0,1095.0,404.0,1639.0,459.0,542.0,1497.0,639.0,823.0,228.0,619.0,862.0,388.0,1235.0,250.0,618.0,4414.0,52.0,537.0,659.0,965.0,960.0,66.0,84.0,159.0,12.0,40.0,289.0,834.0,27.0,399.0,67.0,419.0,231.0,250.0,53.0,274.0,141.0,114.0,826.0,125.0,604.0,332.0,22.0,337.0,124.0,25.0,102.0,823.0,1317.0,109.0,161.0,3254.0,654.0,145.0,1209.0,590.0,819.0,255.0,981.0,134.0,977.0,164.0,377.0,1309.0,7.0,12.0,558.0,968.0,510.0,51.0,655.0,337.0,70.0,775.0,1608.0,0.0,963.0,967.0,787.0,367.0,259.0
dnaB_1_16_C,811.0,551.0,1456.0,524.0,1097.0,1167.0,930.0,818.0,767.0,332.0,291.0,160.0,602.0,473.0,638.0,461.0,625.0,939.0,336.0,195.0,215.0,3691.0,254.0,382.0,1009.0,625.0,124.0,35.0,313.0,118.0,105.0,232.0,484.0,108.0,1720.0,413.0,598.0,847.0,62.0,346.0,629.0,532.0,162.0,342.0,99.0,266.0,330.0,41.0,60.0,144.0,143.0,569.0,768.0,898.0,590.0,487.0,1869.0,746.0,381.0,427.0,377.0,447.0,321.0,558.0,156.0,720.0,472.0,323.0,270.0,10.0,33.0,373.0,899.0,870.0,280.0,797.0,542.0,13.0,1042.0,891.0,0.0,1699.0,124.0,693.0,647.0,416.0
dnaE_1_10_B_MM10,2665.0,1671.0,1817.0,357.0,1403.0,411.0,799.0,1983.0,1323.0,750.0,1099.0,1068.0,629.0,422.0,354.0,622.0,1001.0,978.0,500.0,62.0,179.0,131.0,3885.0,349.0,1390.0,638.0,152.0,105.0,1090.0,8.0,277.0,940.0,485.0,55.0,340.0,9.0,151.0,236.0,57.0,379.0,660.0,168.0,110.0,870.0,131.0,520.0,174.0,93.0,42.0,15.0,89.0,179.0,747.0,1136.0,59.0,402.0,3459.0,288.0,867.0,1058.0,1042.0,124.0,783.0,1508.0,105.0,805.0,244.0,356.0,450.0,8.0,224.0,154.0,478.0,353.0,984.0,230.0,1848.0,22.0,333.0,950.0,0.0,3438.0,61.0,2096.0,844.0,450.0
dnaE_1_10_B_MM5,3174.0,1051.0,2361.0,1021.0,3762.0,2071.0,1787.0,4218.0,3162.0,1099.0,1153.0,2021.0,2275.0,1572.0,927.0,1419.0,1031.0,3117.0,275.0,465.0,219.0,877.0,557.0,9126.0,4328.0,1173.0,840.0,154.0,1371.0,48.0,321.0,456.0,659.0,92.0,3249.0,285.0,986.0,958.0,235.0,691.0,202.0,799.0,543.0,443.0,309.0,419.0,363.0,275.0,374.0,26.0,127.0,146.0,2112.0,3020.0,400.0,1351.0,7387.0,3594.0,370.0,1613.0,2667.0,1175.0,32.0,1960.0,945.0,2813.0,1137.0,730.0,534.0,88.0,318.0,553.0,1317.0,252.0,338.0,1308.0,3050.0,236.0,418.0,3999.0,0.0,4029.0,259.0,2540.0,2337.0,1944.0
dnaE_1_10_B_MM8,10497.0,4400.0,7254.0,1398.0,5862.0,4385.0,2589.0,5436.0,3243.0,1693.0,1789.0,4113.0,5103.0,1538.0,4283.0,3594.0,3995.0,6308.0,1540.0,2572.0,1544.0,736.0,934.0,2677.0,29572.0,3739.0,835.0,1987.0,3362.0,215.0,1979.0,951.0,3320.0,501.0,7936.0,227.0,2651.0,3862.0,1247.0,1475.0,1790.0,1439.0,918.0,2606.0,807.0,2119.0,2192.0,332.0,1231.0,353.0,734.0,1144.0,5319.0,5016.0,1629.0,3599.0,13896.0,3901.0,790.0,2685.0,6227.0,3487.0,178.0,4436.0,1264.0,9369.0,2358.0,2288.0,2721.0,205.0,416.0,1722.0,3251.0,1257.0,1472.0,4728.0,4385.0,810.0,6400.0,2428.0,0.0,7714.0,892.0,3828.0,11075.0,1850.0
dnaE_1_10_C,2651.0,1627.0,2493.0,1167.0,1942.0,2063.0,991.0,2406.0,2216.0,220.0,1167.0,1249.0,1057.0,671.0,1054.0,1797.0,1948.0,2566.0,298.0,656.0,451.0,234.0,535.0,1650.0,3041.0,7763.0,430.0,280.0,742.0,50.0,1218.0,399.0,670.0,66.0,3582.0,166.0,1093.0,1588.0,521.0,565.0,472.0,525.0,80.0,1337.0,343.0,726.0,306.0,359.0,120.0,148.0,701.0,814.0,886.0,2553.0,546.0,894.0,5983.0,1916.0,853.0,922.0,2345.0,1194.0,532.0,1294.0,426.0,2502.0,1082.0,1269.0,739.0,64.0,124.0,562.0,1091.0,488.0,255.0,1410.0,2916.0,274.0,1429.0,2042.0,0.0,2665.0,764.0,1952.0,2863.0,345.0
dnaX_1_33_B_MM3,460.0,276.0,442.0,281.0,407.0,509.0,298.0,1241.0,291.0,175.0,331.0,381.0,630.0,207.0,170.0,548.0,162.0,431.0,361.0,391.0,152.0,87.0,87.0,304.0,519.0,89.0,2142.0,43.0,355.0,41.0,98.0,135.0,240.0,9.0,511.0,182.0,335.0,756.0,131.0,85.0,126.0,113.0,42.0,102.0,308.0,233.0,69.0,46.0,9.0,66.0,39.0,58.0,754.0,611.0,168.0,110.0,1352.0,793.0,319.0,333.0,673.0,167.0,12.0,385.0,27.0,529.0,600.0,528.0,198.0,16.0,7.0,349.0,941.0,102.0,139.0,212.0,470.0,423.0,308.0,495.0,0.0,1340.0,382.0,1288.0,392.0,252.0
dnaX_1_33_B_MM6,441.0,305.0,480.0,336.0,489.0,418.0,116.0,312.0,122.0,34.0,457.0,335.0,305.0,308.0,385.0,94.0,315.0,261.0,263.0,157.0,14.0,94.0,23.0,238.0,252.0,289.0,267.0,1668.0,100.0,65.0,43.0,181.0,222.0,13.0,314.0,5.0,300.0,551.0,11.0,154.0,133.0,59.0,7.0,336.0,280.0,390.0,164.0,19.0,290.0,9.0,79.0,87.0,173.0,589.0,61.0,65.0,1285.0,839.0,225.0,242.0,284.0,138.0,7.0,118.0,14.0,615.0,162.0,490.0,497.0,4.0,71.0,49.0,649.0,49.0,9.0,98.0,806.0,174.0,745.0,300.0,0.0,465.0,18.0,740.0,337.0,558.0
dnaX_1_33_B_MM9,2768.0,1777.0,3401.0,273.0,2399.0,2060.0,485.0,1490.0,2037.0,291.0,417.0,808.0,1107.0,1000.0,1626.0,2078.0,1401.0,2899.0,85.0,570.0,530.0,621.0,381.0,480.0,1258.0,848.0,313.0,108.0,9431.0,17.0,354.0,481.0,708.0,232.0,2356.0,25.0,1112.0,984.0,93.0,515.0,439.0,439.0,327.0,561.0,143.0,903.0,701.0,212.0,289.0,91.0,66.0,186.0,2921.0,2044.0,118.0,1209.0,7825.0,1080.0,1401.0,1063.0,3087.0,600.0,37.0,2064.0,171.0,1821.0,510.0,1045.0,886.0,268.0,299.0,315.0,1541.0,601.0,73.0,904.0,3466.0,151.0,4723.0,2169.0,0.0,4073.0,1277.0,3418.0,1469.0,765.0
dnaX_1_33_C,198.0,42.0,401.0,24.0,21.0,124.0,47.0,17.0,39.0,126.0,30.0,72.0,13.0,16.0,43.0,12.0,22.0,45.0,55.0,70.0,36.0,20.0,6.0,30.0,55.0,63.0,30.0,31.0,13.0,347.0,4.0,22.0,109.0,27.0,31.0,0.0,31.0,8.0,5.0,65.0,26.0,2.0,1.0,32.0,5.0,44.0,1.0,0.0,0.0,0.0,1.0,4.0,45.0,42.0,5.0,24.0,106.0,219.0,73.0,121.0,52.0,17.0,1.0,26.0,6.0,53.0,79.0,6.0,121.0,0.0,3.0,41.0,37.0,15.0,1.0,5.0,98.0,1.0,7.0,226.0,0.0,80.0,15.0,221.0,157.0,27.0
