,dapA_1_98_B_MM3,dapA_1_98_B_MM7,dapA_1_98_B_MM9,dapA_1_98_C,dapB_3_239_B_MM10,dapB_3_239_B_MM6,dapB_3_239_B_MM9,dapB_3_239_C,dapD_1_42_C,dapD_1_42_MM10,dapD_1_42_MM4,dapD_1_42_MM6,dapD_1_42_MM8,dapF_1_79_C,dapF_1_79_MM10,dapF_1_79_MM4,dapF_1_79_MM6,dapF_1_79_MM8,dnaB_1_16_B_MM4,dnaB_1_16_B_MM6,dnaB_1_16_B_MM8,dnaB_1_16_C,dnaE_1_10_B_MM10,dnaE_1_10_B_MM5,dnaE_1_10_B_MM8,dnaE_1_10_C,dnaX_1_33_B_MM3,dnaX_1_33_B_MM6,dnaX_1_33_B_MM9,dnaX_1_33_C,eno_3_219_B_MM10,eno_3_219_B_MM5,eno_3_219_B_MM8,eno_3_219_C,fake_negC_rand_42,fbaA_1_28_B_MM5,fbaA_1_28_B_MM7,fbaA_1_28_B_MM9,fbaA_1_28_C,gapA_1_33_B_MM10,gapA_1_33_B_MM5,gapA_1_33_B_MM8,gapA_1_33_C,holB_3_220_B_MM10,holB_3_220_B_MM5,holB_3_220_B_MM9,holB_3_220_C,ligA_1_82_B_MM5,ligA_1_82_B_MM7,ligA_1_82_B_MM9,ligA_1_82_C,negC_rand_42,parE_1_26_B_MM10,parE_1_26_B_MM5,parE_1_26_B_MM8,parE_1_26_C,pfkA_1_43_B_MM10,pfkA_1_43_B_MM5,pfkA_1_43_B_MM9,pfkA_1_43_C,pgi_3_279_B_MM10,pgi_3_279_B_MM5,pgi_3_279_B_MM8,pgi_3_279_C,purD_1_47_C,purD_1_47_MM10,purD_1_47_MM4,purD_1_47_MM6,purD_1_47_MM8,purF_1_23_C,purF_1_23_MM10,purF_1_23_MM4,purF_1_23_MM6,purF_1_23_MM8,purL_1_25_B_MM3,purL_1_25_B_MM8,purL_1_25_B_MM9,purL_1_25_C,purN_3_238_B_MM10,purN_3_238_B_MM5,purN_3_238_B_MM8,purN_3_238_C,tpiA_1_45_B_MM10,tpiA_1_45_B_MM4,tpiA_1_45_B_MM7,tpiA_1_45_C
dapD_1_42_MM4,1060.0,1179.0,1962.0,900.0,379.0,263.0,427.0,1944.0,417.0,698.0,3845.0,2065.0,2492.0,82.0,1972.0,170.0,385.0,1179.0,1.0,1.0,62.0,4.0,153.0,50.0,591.0,201.0,0.0,45.0,696.0,1.0,362.0,3.0,389.0,26.0,1329.0,14.0,484.0,295.0,86.0,4155.0,297.0,141.0,382.0,189.0,76.0,293.0,21.0,2.0,7.0,189.0,3.0,158.0,2385.0,460.0,142.0,128.0,2471.0,1055.0,332.0,788.0,594.0,978.0,145.0,1577.0,3.0,798.0,431.0,174.0,59.0,1.0,53.0,479.0,219.0,53.0,247.0,840.0,2827.0,319.0,2432.0,1061.0,0.0,2290.0,190.0,407.0,1620.0,421.0
dapD_1_42_MM6,2216.0,191.0,2152.0,1379.0,966.0,1084.0,812.0,479.0,399.0,2917.0,1627.0,6590.0,901.0,245.0,1284.0,414.0,635.0,1634.0,130.0,27.0,132.0,91.0,11.0,683.0,928.0,612.0,0.0,82.0,372.0,0.0,231.0,1432.0,345.0,41.0,3199.0,0.0,875.0,256.0,134.0,629.0,389.0,477.0,302.0,611.0,4.0,1945.0,126.0,5.0,93.0,56.0,5.0,66.0,2332.0,1998.0,347.0,441.0,6338.0,697.0,268.0,1513.0,910.0,494.0,14.0,1855.0,77.0,558.0,328.0,70.0,82.0,0.0,1.0,260.0,323.0,6.0,338.0,798.0,1340.0,42.0,1328.0,1371.0,0.0,1771.0,227.0,557.0,1213.0,241.0
dapD_1_42_MM8,2923.0,954.0,6258.0,597.0,3983.0,1174.0,4571.0,2106.0,1123.0,1822.0,2479.0,2044.0,9463.0,659.0,830.0,435.0,2109.0,4012.0,44.0,19.0,46.0,269.0,96.0,425.0,410.0,183.0,44.0,3.0,147.0,0.0,1230.0,196.0,457.0,246.0,4478.0,164.0,1248.0,600.0,48.0,2376.0,1689.0,523.0,955.0,1905.0,64.0,410.0,73.0,156.0,23.0,560.0,157.0,63.0,2932.0,1477.0,266.0,833.0,9181.0,2201.0,283.0,1231.0,868.0,53.0,370.0,1783.0,19.0,887.0,541.0,66.0,74.0,3.0,77.0,417.0,124.0,711.0,126.0,1281.0,2923.0,83.0,3432.0,2282.0,0.0,3191.0,55.0,376.0,170.0,60.0
dapF_1_79_C,850.0,4007.0,3986.0,761.0,876.0,352.0,487.0,301.0,229.0,484.0,620.0,707.0,557.0,3569.0,357.0,2916.0,1140.0,1708.0,89.0,61.0,135.0,167.0,411.0,113.0,891.0,419.0,149.0,85.0,242.0,0.0,49.0,88.0,154.0,149.0,1053.0,11.0,106.0,591.0,127.0,798.0,1057.0,537.0,427.0,924.0,117.0,117.0,60.0,1.0,6.0,249.0,0.0,931.0,1637.0,1047.0,26.0,1070.0,4763.0,3555.0,2804.0,651.0,3267.0,1510.0,97.0,1936.0,19.0,761.0,18.0,2.0,33.0,8.0,3.0,38.0,121.0,57.0,108.0,416.0,1563.0,41.0,821.0,695.0,0.0,3527.0,17.0,1160.0,559.0,147.0
dapF_1_79_MM10,4385.0,7993.0,17070.0,395.0,3247.0,2531.0,598.0,1556.0,475.0,5101.0,337.0,418.0,1597.0,1026.0,16451.0,4682.0,15353.0,26622.0,9.0,57.0,126.0,8.0,55.0,2241.0,3270.0,1789.0,4.0,26.0,10688.0,1.0,638.0,202.0,237.0,6.0,6189.0,4.0,1275.0,3148.0,13.0,3773.0,58.0,733.0,786.0,7240.0,56.0,1268.0,4.0,5.0,193.0,373.0,27.0,4445.0,7292.0,2558.0,216.0,1853.0,12394.0,3599.0,1417.0,1980.0,6504.0,2179.0,45.0,4335.0,144.0,25572.0,72.0,17.0,8.0,1.0,72.0,179.0,41.0,6.0,90.0,889.0,2123.0,77.0,1678.0,4404.0,0.0,4850.0,1460.0,1417.0,952.0,533.0
dapF_1_79_MM4,6774.0,6770.0,14463.0,406.0,1751.0,976.0,1188.0,2200.0,1944.0,6576.0,949.0,1155.0,2842.0,418.0,7521.0,15956.0,5374.0,7459.0,126.0,13.0,1069.0,60.0,488.0,2062.0,4828.0,1053.0,49.0,446.0,6563.0,10.0,2528.0,131.0,367.0,68.0,6234.0,189.0,1628.0,1718.0,163.0,3483.0,738.0,1773.0,363.0,2706.0,257.0,1557.0,69.0,31.0,249.0,1463.0,326.0,2582.0,9771.0,1461.0,2242.0,1817.0,26684.0,4153.0,1032.0,2046.0,6057.0,745.0,205.0,2801.0,123.0,3402.0,154.0,213.0,76.0,16.0,10.0,187.0,133.0,40.0,209.0,244.0,2988.0,205.0,3884.0,3582.0,0.0,7205.0,1515.0,1391.0,2985.0,1145.0
dapF_1_79_MM6,4768.0,7197.0,29555.0,905.0,7454.0,2951.0,3204.0,981.0,605.0,1072.0,985.0,2589.0,3621.0,2966.0,9269.0,11985.0,22563.0,23864.0,55.0,208.0,1016.0,212.0,14.0,4449.0,2557.0,1412.0,204.0,166.0,14425.0,0.0,2132.0,53.0,91.0,34.0,1440.0,54.0,4495.0,14116.0,17.0,3725.0,197.0,2926.0,26.0,6526.0,288.0,811.0,254.0,542.0,158.0,41.0,30.0,4736.0,12420.0,3736.0,1261.0,1832.0,38886.0,1844.0,1314.0,1254.0,11609.0,3335.0,49.0,2690.0,46.0,20417.0,176.0,271.0,275.0,41.0,8.0,53.0,155.0,78.0,37.0,199.0,5780.0,63.0,8924.0,4369.0,0.0,6783.0,1164.0,1336.0,5306.0,1755.0
dapF_1_79_MM8,6818.0,10622.0,29258.0,2180.0,9349.0,2864.0,4760.0,1596.0,719.0,27014.0,1013.0,2859.0,3457.0,1333.0,9343.0,6328.0,24976.0,64535.0,131.0,110.0,1698.0,47.0,234.0,2336.0,4980.0,2436.0,131.0,41.0,16789.0,3.0,1715.0,292.0,513.0,37.0,20647.0,295.0,3928.0,19481.0,67.0,8175.0,1460.0,3039.0,766.0,29929.0,485.0,6049.0,52.0,194.0,639.0,2090.0,170.0,5361.0,12956.0,2486.0,2364.0,1693.0,36944.0,2689.0,635.0,2632.0,19194.0,6703.0,1331.0,610.0,25.0,12111.0,112.0,70.0,186.0,401.0,439.0,248.0,72.0,166.0,180.0,2639.0,4757.0,111.0,18318.0,5429.0,0.0,21546.0,9668.0,1746.0,1941.0,1235.0
dnaB_1_16_B_MM4,153.0,402.0,81.0,18.0,196.0,49.0,438.0,245.0,22.0,60.0,95.0,187.0,218.0,272.0,112.0,624.0,228.0,196.0,583.0,95.0,154.0,188.0,207.0,2.0,120.0,4.0,0.0,3.0,98.0,0.0,12.0,30.0,38.0,16.0,236.0,158.0,84.0,191.0,22.0,52.0,3.0,2.0,1.0,145.0,0.0,28.0,0.0,6.0,28.0,27.0,1.0,19.0,32.0,360.0,99.0,88.0,367.0,300.0,30.0,126.0,66.0,1.0,70.0,1.0,48.0,364.0,131.0,33.0,81.0,1.0,1.0,554.0,120.0,2.0,37.0,218.0,174.0,56.0,143.0,42.0,0.0,89.0,0.0,329.0,273.0,24.0
dnaB_1_16_B_MM6,256.0,64.0,951.0,7.0,727.0,179.0,245.0,267.0,53.0,263.0,66.0,5.0,68.0,48.0,330.0,1539.0,436.0,987.0,225.0,990.0,256.0,169.0,33.0,121.0,127.0,7.0,1.0,0.0,91.0,0.0,462.0,191.0,122.0,55.0,632.0,19.0,6.0,23.0,15.0,134.0,18.0,158.0,37.0,800.0,0.0,12.0,16.0,5.0,69.0,1.0,68.0,10.0,615.0,97.0,22.0,101.0,981.0,133.0,81.0,253.0,130.0,170.0,20.0,6.0,60.0,322.0,63.0,35.0,30.0,0.0,0.0,22.0,33.0,32.0,4.0,169.0,799.0,0.0,316.0,227.0,0.0,239.0,51.0,413.0,216.0,5.0
dnaB_1_16_B_MM8,1193.0,519.0,1060.0,18.0,1696.0,1374.0,326.0,176.0,260.0,5071.0,591.0,198.0,289.0,373.0,711.0,582.0,1246.0,2783.0,6.0,342.0,3133.0,21.0,164.0,145.0,1002.0,196.0,2.0,2.0,548.0,0.0,1888.0,103.0,4.0,1.0,7651.0,1.0,176.0,52.0,14.0,124.0,127.0,67.0,31.0,2399.0,77.0,171.0,5.0,0.0,9.0,6.0,2.0,31.0,3948.0,199.0,400.0,270.0,6274.0,1158.0,172.0,223.0,1564.0,256.0,1342.0,160.0,2.0,1360.0,25.0,10.0,69.0,0.0,0.0,76.0,4.0,118.0,3.0,112.0,390.0,0.0,2363.0,302.0,0.0,896.0,82.0,240.0,295.0,235.0
dnaB_1_16_C,17.0,304.0,257.0,104.0,144.0,119.0,197.0,42.0,35.0,100.0,5.0,251.0,58.0,351.0,84.0,210.0,412.0,362.0,64.0,253.0,3.0,607.0,1.0,3.0,39.0,3.0,63.0,0.0,46.0,0.0,617.0,23.0,52.0,0.0,448.0,2.0,46.0,35.0,1.0,46.0,32.0,67.0,19.0,172.0,1.0,12.0,0.0,50.0,0.0,1.0,5.0,279.0,243.0,52.0,10.0,148.0,483.0,82.0,176.0,77.0,8.0,5.0,1.0,71.0,25.0,93.0,19.0,17.0,66.0,0.0,0.0,3.0,2.0,0.0,4.0,209.0,112.0,0.0,312.0,191.0,0.0,469.0,223.0,74.0,8.0,124.0
dnaE_1_10_B_MM10,1870.0,798.0,1229.0,434.0,1732.0,483.0,352.0,669.0,57.0,5209.0,149.0,455.0,209.0,350.0,2126.0,49.0,1428.0,4084.0,31.0,214.0,366.0,242.0,3137.0,444.0,1081.0,173.0,51.0,44.0,1700.0,0.0,296.0,7.0,132.0,40.0,1607.0,20.0,75.0,396.0,10.0,1728.0,231.0,367.0,33.0,1319.0,37.0,327.0,281.0,1.0,260.0,45.0,9.0,33.0,460.0,674.0,39.0,826.0,6070.0,698.0,45.0,1721.0,3157.0,1291.0,3234.0,22.0,0.0,2237.0,17.0,21.0,81.0,0.0,92.0,61.0,137.0,97.0,6.0,226.0,3221.0,2.0,2263.0,2197.0,0.0,535.0,8.0,168.0,234.0,81.0
dnaE_1_10_B_MM5,1441.0,1458.0,3143.0,392.0,3044.0,1835.0,787.0,825.0,460.0,874.0,433.0,582.0,488.0,1190.0,3089.0,2524.0,3311.0,4373.0,119.0,158.0,111.0,36.0,262.0,7147.0,4386.0,1579.0,59.0,67.0,442.0,6.0,85.0,243.0,713.0,19.0,3036.0,29.0,1630.0,874.0,37.0,1652.0,256.0,176.0,12.0,1957.0,220.0,240.0,284.0,131.0,384.0,55.0,84.0,1120.0,2980.0,2415.0,581.0,1051.0,9601.0,1060.0,79.0,550.0,3073.0,529.0,204.0,451.0,69.0,867.0,234.0,63.0,227.0,41.0,2.0,162.0,346.0,117.0,25.0,387.0,786.0,26.0,1194.0,854.0,0.0,1224.0,463.0,1363.0,1583.0,1499.0
dnaE_1_10_B_MM8,2112.0,3579.0,10657.0,822.0,8160.0,3784.0,1058.0,2095.0,1122.0,7772.0,997.0,718.0,2471.0,1918.0,6646.0,3894.0,6870.0,20734.0,198.0,142.0,1385.0,139.0,359.0,3356.0,31548.0,1241.0,413.0,366.0,1959.0,81.0,2728.0,678.0,786.0,126.0,11856.0,134.0,4639.0,2632.0,1192.0,1238.0,1134.0,1725.0,472.0,8343.0,270.0,804.0,590.0,295.0,165.0,586.0,151.0,1602.0,3993.0,3989.0,576.0,3992.0,17868.0,2776.0,1513.0,876.0,10200.0,1538.0,1967.0,1121.0,148.0,6292.0,482.0,152.0,476.0,73.0,71.0,400.0,423.0,228.0,293.0,1489.0,2722.0,288.0,4757.0,4074.0,0.0,4036.0,1501.0,3239.0,6355.0,1089.0
dnaE_1_10_C,474.0,651.0,4285.0,110.0,1408.0,1672.0,215.0,639.0,403.0,3104.0,1283.0,746.0,987.0,477.0,2667.0,554.0,2214.0,3535.0,168.0,122.0,541.0,27.0,140.0,2274.0,7912.0,5248.0,48.0,17.0,353.0,4.0,62.0,12.0,241.0,43.0,2090.0,6.0,460.0,1325.0,97.0,521.0,624.0,450.0,33.0,1614.0,135.0,382.0,71.0,3.0,278.0,113.0,4.0,1243.0,1683.0,2397.0,1152.0,976.0,4719.0,848.0,637.0,750.0,1149.0,653.0,176.0,17.0,2.0,1925.0,590.0,153.0,31.0,4.0,43.0,143.0,611.0,27.0,487.0,464.0,505.0,78.0,1102.0,1382.0,0.0,1439.0,410.0,1700.0,835.0,541.0
dnaX_1_33_B_MM3,241.0,237.0,176.0,3.0,115.0,92.0,77.0,214.0,1.0,135.0,79.0,78.0,8.0,362.0,79.0,25.0,191.0,111.0,11.0,7.0,16.0,0.0,69.0,198.0,271.0,39.0,471.0,27.0,89.0,11.0,185.0,64.0,167.0,52.0,282.0,1.0,13.0,56.0,2.0,31.0,2.0,1.0,2.0,89.0,10.0,168.0,60.0,0.0,1.0,31.0,0.0,16.0,113.0,149.0,16.0,49.0,109.0,221.0,3.0,72.0,207.0,3.0,81.0,1.0,144.0,68.0,66.0,19.0,24.0,0.0,26.0,88.0,73.0,35.0,9.0,56.0,121.0,48.0,5.0,30.0,0.0,201.0,179.0,35.0,57.0,137.0
dnaX_1_33_B_MM6,9.0,180.0,327.0,52.0,182.0,80.0,93.0,18.0,9.0,10.0,3.0,98.0,68.0,203.0,197.0,85.0,147.0,33.0,7.0,44.0,5.0,14.0,29.0,130.0,86.0,49.0,104.0,396.0,89.0,8.0,32.0,27.0,7.0,0.0,31.0,0.0,89.0,156.0,17.0,46.0,0.0,27.0,2.0,1299.0,26.0,134.0,17.0,4.0,3.0,0.0,0.0,6.0,103.0,39.0,2.0,2.0,332.0,25.0,2.0,51.0,42.0,50.0,3.0,2.0,13.0,66.0,1.0,50.0,11.0,0.0,0.0,3.0,2.0,0.0,0.0,47.0,293.0,47.0,103.0,1.0,0.0,41.0,33.0,194.0,19.0,73.0
dnaX_1_33_B_MM9,3492.0,11708.0,26434.0,1083.0,2490.0,3519.0,3016.0,1781.0,437.0,27994.0,69.0,1606.0,840.0,864.0,7929.0,10504.0,16531.0,23738.0,102.0,50.0,316.0,21.0,887.0,398.0,743.0,245.0,13.0,233.0,54333.0,33.0,886.0,581.0,466.0,84.0,24206.0,31.0,2969.0,7000.0,138.0,1652.0,848.0,1351.0,51.0,12671.0,28.0,968.0,6.0,39.0,14.0,24.0,366.0,13883.0,14091.0,1587.0,1403.0,373.0,41482.0,1347.0,840.0,968.0,5023.0,968.0,1091.0,999.0,38.0,9476.0,180.0,240.0,153.0,3.0,3.0,518.0,190.0,108.0,39.0,981.0,4392.0,207.0,18462.0,11257.0,0.0,9658.0,11002.0,1263.0,4086.0,1224.0
dnaX_1_33_C,26.0,2.0,43.0,0.0,1.0,19.0,1.0,2.0,63.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,47.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,44.0,5.0,0.0,54.0,0.0,14.0,1.0,0.0,116.0,0.0,11.0,1.0,6.0,209.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,115.0,176.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,35.0,0.0,100.0,0.0,0.0,0.0,43.0,25.0,0.0,1.0,4.0,31.0,0.0,0.0,1.0,0.0,18.0,0.0,75.0,0.0,21.0
