,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,11256.0,2954.0,2349.0,2766.0,2308.0,2463.0,2707.0,1723.0,1189.0,2029.0,688.0,734.0,2159.0,1626.0,1028.0,6396.0,3247.0,2438.0,789.0,3753.0
folA_1_56_B_MM11,3005.0,7686.0,1833.0,2285.0,1545.0,1708.0,1733.0,1266.0,726.0,1679.0,593.0,672.0,1571.0,1518.0,616.0,5414.0,2975.0,1719.0,570.0,3480.0
folA_1_56_B_MM14,2301.0,2284.0,6627.0,2011.0,1544.0,1685.0,1650.0,1436.0,1051.0,1651.0,709.0,523.0,1517.0,1174.0,666.0,4685.0,2993.0,1806.0,631.0,2606.0
folA_1_56_B_MM2,2333.0,1432.0,898.0,5841.0,1313.0,1516.0,1709.0,845.0,572.0,1084.0,389.0,581.0,1322.0,760.0,432.0,4064.0,2169.0,1292.0,435.0,2367.0
folA_1_56_B_MM3,1687.0,1117.0,750.0,1345.0,4084.0,1224.0,1208.0,811.0,498.0,943.0,352.0,360.0,1005.0,670.0,478.0,3215.0,1716.0,871.0,347.0,2039.0
folA_1_56_B_MM6,2362.0,1609.0,1136.0,1817.0,1254.0,5677.0,1770.0,1138.0,663.0,1121.0,505.0,581.0,1515.0,1005.0,462.0,4204.0,2248.0,1278.0,563.0,2244.0
folA_1_56_B_MM9,3206.0,1722.0,1418.0,2313.0,1453.0,2024.0,7198.0,1250.0,777.0,1479.0,574.0,557.0,1370.0,1058.0,576.0,4645.0,2664.0,1695.0,683.0,3180.0
folA_1_56_C,1186.0,831.0,543.0,1101.0,668.0,761.0,852.0,3075.0,353.0,648.0,303.0,330.0,706.0,391.0,171.0,1873.0,1107.0,893.0,290.0,1070.0
folA_3_242_B_MM3,2314.0,2127.0,1674.0,2260.0,1509.0,1651.0,1656.0,1521.0,5542.0,1995.0,855.0,652.0,1890.0,1255.0,1026.0,6403.0,3452.0,2471.0,621.0,3217.0
folA_3_242_C,2002.0,1629.0,1200.0,1604.0,1105.0,1150.0,1412.0,1139.0,781.0,4917.0,395.0,573.0,1289.0,835.0,516.0,3801.0,2981.0,1522.0,570.0,2481.0
negC_rand_42,695.0,602.0,489.0,755.0,405.0,506.0,641.0,390.0,346.0,581.0,3498.0,163.0,439.0,373.0,174.0,1438.0,821.0,559.0,247.0,944.0
thyA_1_60_B_MM12,860.0,808.0,537.0,615.0,510.0,534.0,741.0,449.0,325.0,552.0,151.0,2001.0,687.0,515.0,241.0,1894.0,1112.0,435.0,215.0,1134.0
thyA_1_60_B_MM13,2301.0,1510.0,1340.0,1574.0,1330.0,1511.0,1474.0,814.0,761.0,1464.0,506.0,767.0,5782.0,1551.0,578.0,4509.0,2986.0,1504.0,579.0,2223.0
thyA_1_60_B_MM2,1550.0,1220.0,1080.0,1327.0,948.0,1109.0,1144.0,806.0,651.0,918.0,302.0,360.0,867.0,4047.0,531.0,2405.0,1351.0,1112.0,503.0,1482.0
thyA_1_60_C,897.0,870.0,669.0,707.0,667.0,700.0,602.0,375.0,335.0,642.0,217.0,170.0,513.0,576.0,1989.0,1620.0,1125.0,758.0,195.0,779.0
thyA_3_233_B_MM4,4793.0,3460.0,3481.0,3472.0,2674.0,3526.0,4114.0,2312.0,1450.0,3231.0,1167.0,1126.0,2659.0,1784.0,1236.0,20934.0,5445.0,3530.0,1214.0,5131.0
thyA_3_233_B_MM5,3651.0,2565.0,2196.0,2880.0,2256.0,2194.0,2940.0,1509.0,1314.0,2780.0,742.0,697.0,1985.0,1520.0,860.0,6486.0,12855.0,2794.0,1158.0,4323.0
thyA_3_233_B_MM6,2334.0,1330.0,1283.0,1720.0,1401.0,1577.0,1801.0,1382.0,661.0,1672.0,494.0,583.0,1292.0,1045.0,537.0,4285.0,2984.0,7400.0,797.0,2744.0
thyA_3_233_B_MM7,1033.0,482.0,628.0,635.0,615.0,713.0,693.0,495.0,374.0,523.0,220.0,280.0,617.0,395.0,264.0,2116.0,1134.0,763.0,2433.0,895.0
thyA_3_233_C,4604.0,2977.0,3453.0,4207.0,3124.0,3223.0,3341.0,2828.0,1709.0,2858.0,1004.0,1089.0,2685.0,1741.0,1454.0,10101.0,6079.0,3634.0,1400.0,17634.0
