,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,11588.0,3369.0,2483.0,397.0,264.0,347.0,445.0,311.0,465.0,508.0,669.0,641.0,1815.0,1524.0,740.0,10393.0,4162.0,2629.0,1113.0,5979.0
folA_1_56_B_MM11,3081.0,10476.0,3011.0,391.0,257.0,254.0,247.0,291.0,1205.0,788.0,656.0,702.0,1967.0,1895.0,976.0,11642.0,5521.0,3348.0,1158.0,5827.0
folA_1_56_B_MM14,2413.0,2831.0,9638.0,357.0,195.0,334.0,192.0,326.0,1202.0,684.0,660.0,599.0,1766.0,1783.0,887.0,10016.0,5065.0,2620.0,1141.0,5163.0
folA_1_56_B_MM2,258.0,188.0,123.0,2098.0,160.0,201.0,149.0,190.0,95.0,150.0,69.0,66.0,254.0,758.0,378.0,4263.0,1888.0,647.0,211.0,2910.0
folA_1_56_B_MM3,193.0,134.0,95.0,169.0,1338.0,125.0,237.0,128.0,72.0,101.0,50.0,57.0,117.0,518.0,318.0,3043.0,1127.0,438.0,131.0,1945.0
folA_1_56_B_MM6,321.0,238.0,163.0,274.0,199.0,2280.0,210.0,213.0,129.0,253.0,85.0,110.0,284.0,1071.0,495.0,5783.0,2359.0,876.0,282.0,3267.0
folA_1_56_B_MM9,419.0,268.0,191.0,282.0,176.0,265.0,2232.0,268.0,100.0,215.0,79.0,85.0,218.0,1154.0,550.0,6527.0,2364.0,1031.0,352.0,3805.0
folA_1_56_C,150.0,124.0,66.0,163.0,110.0,119.0,139.0,1410.0,107.0,155.0,36.0,47.0,133.0,452.0,293.0,2284.0,1056.0,447.0,115.0,1567.0
folA_3_242_B_MM3,985.0,2302.0,3055.0,492.0,233.0,365.0,255.0,313.0,9143.0,1377.0,686.0,726.0,2621.0,1995.0,1312.0,12875.0,6719.0,4225.0,1470.0,8337.0
folA_3_242_C,425.0,478.0,536.0,315.0,173.0,197.0,180.0,257.0,998.0,4609.0,162.0,262.0,709.0,1536.0,916.0,9918.0,6084.0,2496.0,914.0,5529.0
negC_rand_42,902.0,656.0,634.0,92.0,62.0,97.0,63.0,97.0,370.0,228.0,3662.0,162.0,580.0,446.0,281.0,2130.0,1358.0,865.0,464.0,1470.0
thyA_1_60_B_MM12,913.0,753.0,618.0,93.0,98.0,123.0,118.0,85.0,405.0,287.0,198.0,2147.0,732.0,774.0,290.0,3203.0,1404.0,953.0,231.0,1529.0
thyA_1_60_B_MM13,2348.0,2067.0,1958.0,277.0,222.0,285.0,240.0,250.0,1087.0,801.0,524.0,794.0,8180.0,2161.0,885.0,9666.0,5376.0,2883.0,1101.0,4613.0
thyA_1_60_B_MM2,1711.0,1691.0,1519.0,1396.0,1115.0,1188.0,920.0,1196.0,771.0,1740.0,401.0,348.0,1453.0,6141.0,860.0,6035.0,3034.0,1988.0,901.0,2511.0
thyA_1_60_C,941.0,1171.0,1002.0,931.0,900.0,789.0,652.0,813.0,489.0,1076.0,231.0,211.0,906.0,809.0,3612.0,4215.0,2139.0,1400.0,519.0,1787.0
thyA_3_233_B_MM4,7550.0,5845.0,5440.0,4723.0,3116.0,4198.0,4007.0,3998.0,2594.0,7514.0,1414.0,1305.0,4902.0,3239.0,2022.0,47139.0,14126.0,8794.0,3036.0,11568.0
thyA_3_233_B_MM5,4993.0,4481.0,4087.0,2669.0,1503.0,2270.0,2247.0,1956.0,1858.0,4717.0,1011.0,1036.0,3628.0,2216.0,1862.0,16288.0,26369.0,6406.0,2635.0,10747.0
thyA_3_233_B_MM6,3197.0,2299.0,2043.0,1134.0,566.0,950.0,863.0,1036.0,1114.0,2826.0,748.0,546.0,2002.0,1640.0,954.0,10364.0,7216.0,14052.0,1594.0,5791.0
thyA_3_233_B_MM7,1448.0,1057.0,1006.0,374.0,177.0,359.0,329.0,331.0,491.0,838.0,363.0,191.0,933.0,575.0,382.0,5135.0,2556.0,1702.0,5830.0,2550.0
thyA_3_233_C,6645.0,4853.0,6372.0,4616.0,3508.0,4083.0,3901.0,4951.0,3517.0,7400.0,1438.0,1136.0,5029.0,2951.0,2265.0,25871.0,13575.0,9030.0,3916.0,41296.0
