,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,716.0,213.0,128.0,180.0,127.0,104.0,153.0,98.0,58.0,119.0,38.0,43.0,141.0,80.0,43.0,316.0,204.0,130.0,49.0,178.0
folA_1_56_B_MM11,178.0,505.0,131.0,143.0,92.0,93.0,115.0,88.0,39.0,92.0,37.0,39.0,93.0,65.0,32.0,293.0,179.0,102.0,41.0,170.0
folA_1_56_B_MM14,158.0,118.0,545.0,98.0,93.0,111.0,120.0,107.0,48.0,72.0,36.0,29.0,77.0,67.0,26.0,253.0,189.0,110.0,29.0,159.0
folA_1_56_B_MM2,126.0,106.0,56.0,604.0,85.0,75.0,92.0,49.0,29.0,63.0,28.0,27.0,71.0,30.0,22.0,198.0,133.0,70.0,20.0,111.0
folA_1_56_B_MM3,94.0,68.0,48.0,78.0,340.0,45.0,68.0,44.0,23.0,33.0,14.0,17.0,54.0,37.0,21.0,185.0,86.0,59.0,12.0,93.0
folA_1_56_B_MM6,117.0,108.0,60.0,114.0,71.0,386.0,97.0,70.0,42.0,75.0,20.0,26.0,74.0,48.0,20.0,293.0,128.0,99.0,22.0,151.0
folA_1_56_B_MM9,206.0,110.0,91.0,128.0,84.0,110.0,432.0,82.0,34.0,77.0,46.0,34.0,93.0,53.0,24.0,282.0,147.0,112.0,37.0,144.0
folA_1_56_C,78.0,50.0,37.0,57.0,42.0,55.0,43.0,295.0,12.0,43.0,16.0,16.0,34.0,18.0,7.0,123.0,74.0,59.0,18.0,65.0
folA_3_242_B_MM3,120.0,127.0,106.0,132.0,89.0,86.0,81.0,66.0,304.0,92.0,35.0,35.0,98.0,55.0,54.0,344.0,185.0,127.0,31.0,229.0
folA_3_242_C,119.0,105.0,68.0,124.0,69.0,80.0,84.0,51.0,37.0,342.0,22.0,27.0,69.0,49.0,24.0,205.0,147.0,81.0,36.0,110.0
negC_rand_42,47.0,36.0,22.0,40.0,29.0,19.0,30.0,36.0,16.0,23.0,228.0,10.0,28.0,16.0,11.0,90.0,61.0,38.0,13.0,65.0
thyA_1_60_B_MM12,52.0,37.0,21.0,36.0,22.0,59.0,31.0,19.0,17.0,24.0,14.0,114.0,41.0,25.0,12.0,114.0,61.0,25.0,13.0,44.0
thyA_1_60_B_MM13,130.0,89.0,68.0,106.0,77.0,73.0,63.0,61.0,34.0,93.0,29.0,41.0,341.0,58.0,26.0,240.0,121.0,83.0,25.0,127.0
thyA_1_60_B_MM2,87.0,69.0,55.0,64.0,52.0,69.0,48.0,50.0,24.0,52.0,25.0,26.0,53.0,203.0,31.0,148.0,89.0,57.0,20.0,97.0
thyA_1_60_C,56.0,53.0,40.0,41.0,33.0,40.0,52.0,22.0,24.0,26.0,10.0,11.0,26.0,22.0,132.0,117.0,75.0,32.0,13.0,54.0
thyA_3_233_B_MM4,287.0,219.0,168.0,243.0,156.0,201.0,191.0,144.0,88.0,154.0,52.0,56.0,155.0,88.0,49.0,1359.0,345.0,182.0,54.0,250.0
thyA_3_233_B_MM5,231.0,195.0,120.0,187.0,130.0,138.0,156.0,106.0,78.0,142.0,37.0,47.0,114.0,94.0,48.0,423.0,904.0,161.0,52.0,219.0
thyA_3_233_B_MM6,126.0,98.0,77.0,144.0,73.0,91.0,102.0,86.0,31.0,73.0,15.0,19.0,79.0,42.0,20.0,249.0,214.0,564.0,50.0,115.0
thyA_3_233_B_MM7,54.0,43.0,30.0,43.0,32.0,34.0,43.0,33.0,15.0,26.0,6.0,10.0,31.0,22.0,11.0,92.0,56.0,41.0,133.0,38.0
thyA_3_233_C,250.0,191.0,198.0,261.0,198.0,162.0,187.0,137.0,131.0,142.0,59.0,61.0,134.0,80.0,50.0,565.0,338.0,233.0,77.0,1071.0
