,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,18035.0,6827.0,6013.0,845.0,287.0,534.0,429.0,227.0,897.0,471.0,1586.0,3649.0,5035.0,200.0,76.0,1582.0,3167.0,6883.0,2696.0,678.0
folA_1_56_B_MM11,9082.0,18814.0,9559.0,471.0,215.0,311.0,372.0,360.0,4364.0,1102.0,2402.0,3408.0,8435.0,161.0,107.0,1615.0,3745.0,8308.0,4119.0,376.0
folA_1_56_B_MM14,7428.0,11475.0,19895.0,339.0,207.0,251.0,226.0,162.0,3660.0,1107.0,2554.0,2434.0,9645.0,134.0,54.0,2197.0,6562.0,11624.0,5817.0,598.0
folA_1_56_B_MM2,266.0,317.0,158.0,1041.0,190.0,447.0,261.0,191.0,65.0,214.0,162.0,111.0,201.0,84.0,51.0,573.0,301.0,293.0,98.0,252.0
folA_1_56_B_MM3,196.0,102.0,213.0,277.0,379.0,331.0,192.0,103.0,43.0,220.0,40.0,56.0,191.0,78.0,20.0,361.0,166.0,126.0,45.0,180.0
folA_1_56_B_MM6,400.0,452.0,220.0,390.0,257.0,756.0,406.0,179.0,51.0,251.0,46.0,259.0,232.0,268.0,53.0,632.0,604.0,281.0,83.0,273.0
folA_1_56_B_MM9,879.0,534.0,203.0,780.0,263.0,492.0,1217.0,156.0,184.0,233.0,91.0,178.0,303.0,121.0,63.0,953.0,559.0,593.0,143.0,291.0
folA_1_56_C,125.0,190.0,125.0,167.0,86.0,97.0,47.0,766.0,32.0,204.0,25.0,50.0,70.0,24.0,12.0,187.0,155.0,96.0,26.0,65.0
folA_3_242_B_MM3,2815.0,8557.0,10760.0,554.0,294.0,329.0,345.0,187.0,19382.0,2563.0,3781.0,3334.0,11904.0,217.0,63.0,1307.0,2615.0,11067.0,3569.0,722.0
folA_3_242_C,401.0,769.0,797.0,475.0,157.0,385.0,109.0,208.0,3874.0,2912.0,497.0,662.0,1326.0,109.0,27.0,1280.0,1508.0,3361.0,1260.0,281.0
negC_rand_42,2880.0,2849.0,2387.0,199.0,22.0,82.0,82.0,74.0,852.0,328.0,4001.0,727.0,2610.0,30.0,11.0,294.0,522.0,3916.0,1924.0,120.0
thyA_1_60_B_MM12,2901.0,3214.0,1896.0,280.0,100.0,114.0,121.0,43.0,1012.0,535.0,890.0,3476.0,3753.0,76.0,23.0,1168.0,1970.0,2925.0,911.0,196.0
thyA_1_60_B_MM13,6411.0,7853.0,9240.0,407.0,169.0,435.0,359.0,149.0,5453.0,1308.0,2932.0,2920.0,21242.0,141.0,108.0,1477.0,2336.0,8999.0,3596.0,334.0
thyA_1_60_B_MM2,150.0,164.0,51.0,146.0,72.0,122.0,49.0,61.0,51.0,76.0,29.0,100.0,108.0,234.0,44.0,424.0,221.0,126.0,22.0,158.0
thyA_1_60_C,100.0,132.0,75.0,105.0,36.0,58.0,22.0,46.0,64.0,74.0,91.0,52.0,26.0,73.0,122.0,389.0,133.0,61.0,22.0,80.0
thyA_3_233_B_MM4,1562.0,1031.0,968.0,611.0,345.0,362.0,332.0,165.0,307.0,625.0,129.0,369.0,589.0,312.0,201.0,5125.0,2591.0,5249.0,1752.0,1729.0
thyA_3_233_B_MM5,3920.0,4122.0,3365.0,491.0,203.0,564.0,397.0,194.0,1067.0,1893.0,306.0,1284.0,2579.0,188.0,71.0,2434.0,7060.0,12409.0,5715.0,1138.0
thyA_3_233_B_MM6,9321.0,8986.0,7051.0,757.0,178.0,395.0,361.0,111.0,3486.0,3425.0,2590.0,2112.0,6341.0,145.0,87.0,2015.0,4859.0,22992.0,5047.0,651.0
thyA_3_233_B_MM7,3296.0,3350.0,2868.0,175.0,86.0,183.0,211.0,42.0,3153.0,1662.0,1057.0,1206.0,3127.0,39.0,38.0,563.0,2613.0,3463.0,6232.0,219.0
thyA_3_233_C,629.0,520.0,491.0,541.0,243.0,245.0,359.0,294.0,246.0,305.0,218.0,304.0,418.0,106.0,111.0,2795.0,3246.0,5378.0,1992.0,2059.0
