,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,247.0,69.0,55.0,10.0,14.0,6.0,12.0,10.0,19.0,11.0,30.0,11.0,54.0,20.0,18.0,210.0,67.0,41.0,32.0,65.0
folA_1_56_B_MM11,81.0,187.0,46.0,3.0,1.0,4.0,9.0,2.0,7.0,9.0,23.0,35.0,33.0,24.0,12.0,235.0,88.0,67.0,11.0,124.0
folA_1_56_B_MM14,82.0,59.0,142.0,9.0,4.0,3.0,7.0,2.0,29.0,15.0,7.0,36.0,86.0,42.0,15.0,216.0,126.0,100.0,37.0,74.0
folA_1_56_B_MM2,2.0,0.0,5.0,28.0,6.0,6.0,5.0,10.0,1.0,0.0,0.0,5.0,9.0,23.0,13.0,65.0,8.0,9.0,0.0,9.0
folA_1_56_B_MM3,2.0,3.0,1.0,7.0,9.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,8.0,4.0,25.0,17.0,3.0,2.0,24.0
folA_1_56_B_MM6,11.0,3.0,5.0,16.0,2.0,6.0,9.0,5.0,0.0,5.0,0.0,0.0,6.0,5.0,1.0,42.0,31.0,26.0,15.0,56.0
folA_1_56_B_MM9,24.0,4.0,20.0,12.0,1.0,8.0,40.0,13.0,1.0,18.0,1.0,2.0,14.0,11.0,23.0,106.0,58.0,30.0,9.0,39.0
folA_1_56_C,0.0,1.0,0.0,11.0,3.0,4.0,4.0,22.0,0.0,1.0,5.0,3.0,49.0,12.0,2.0,38.0,14.0,8.0,1.0,26.0
folA_3_242_B_MM3,29.0,35.0,49.0,7.0,5.0,8.0,8.0,1.0,105.0,48.0,9.0,21.0,87.0,55.0,44.0,219.0,107.0,109.0,22.0,96.0
folA_3_242_C,34.0,64.0,22.0,7.0,32.0,2.0,13.0,15.0,22.0,52.0,2.0,5.0,48.0,16.0,28.0,235.0,237.0,105.0,19.0,44.0
negC_rand_42,14.0,18.0,18.0,0.0,5.0,0.0,11.0,0.0,5.0,10.0,59.0,6.0,19.0,14.0,3.0,50.0,19.0,24.0,6.0,31.0
thyA_1_60_B_MM12,22.0,66.0,61.0,1.0,0.0,4.0,2.0,8.0,6.0,12.0,2.0,73.0,35.0,1.0,3.0,190.0,40.0,47.0,5.0,19.0
thyA_1_60_B_MM13,55.0,42.0,32.0,6.0,7.0,2.0,18.0,4.0,29.0,26.0,27.0,36.0,150.0,39.0,32.0,289.0,94.0,62.0,36.0,82.0
thyA_1_60_B_MM2,20.0,22.0,20.0,32.0,22.0,15.0,44.0,10.0,26.0,29.0,6.0,9.0,45.0,102.0,44.0,149.0,89.0,42.0,15.0,44.0
thyA_1_60_C,40.0,27.0,23.0,7.0,37.0,9.0,37.0,9.0,5.0,38.0,16.0,1.0,22.0,18.0,59.0,79.0,52.0,29.0,6.0,30.0
thyA_3_233_B_MM4,129.0,140.0,117.0,57.0,42.0,52.0,94.0,35.0,66.0,94.0,50.0,77.0,234.0,129.0,58.0,878.0,320.0,259.0,49.0,193.0
thyA_3_233_B_MM5,50.0,111.0,106.0,40.0,34.0,9.0,34.0,7.0,45.0,133.0,14.0,54.0,100.0,64.0,36.0,342.0,296.0,104.0,30.0,164.0
thyA_3_233_B_MM6,42.0,57.0,40.0,3.0,13.0,51.0,32.0,10.0,17.0,56.0,17.0,42.0,56.0,41.0,9.0,153.0,198.0,265.0,41.0,95.0
thyA_3_233_B_MM7,29.0,13.0,50.0,1.0,7.0,2.0,9.0,0.0,21.0,56.0,3.0,5.0,14.0,64.0,3.0,93.0,66.0,34.0,42.0,19.0
thyA_3_233_C,118.0,112.0,94.0,45.0,71.0,18.0,38.0,41.0,91.0,78.0,21.0,66.0,172.0,98.0,86.0,634.0,175.0,124.0,77.0,311.0
