,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,4813.0,2026.0,1271.0,63.0,41.0,55.0,69.0,33.0,109.0,63.0,364.0,246.0,1372.0,7.0,9.0,122.0,205.0,1324.0,613.0,11.0
folA_1_56_B_MM11,1852.0,4932.0,1221.0,48.0,34.0,73.0,77.0,34.0,268.0,90.0,387.0,271.0,1284.0,12.0,16.0,102.0,214.0,1010.0,512.0,33.0
folA_1_56_B_MM14,1484.0,1623.0,5510.0,47.0,17.0,50.0,30.0,28.0,358.0,78.0,401.0,242.0,1162.0,9.0,6.0,112.0,319.0,1238.0,566.0,28.0
folA_1_56_B_MM2,32.0,39.0,23.0,189.0,30.0,42.0,13.0,10.0,15.0,28.0,9.0,10.0,40.0,0.0,1.0,33.0,9.0,11.0,13.0,8.0
folA_1_56_B_MM3,36.0,24.0,9.0,25.0,77.0,33.0,20.0,5.0,12.0,16.0,5.0,11.0,11.0,1.0,2.0,22.0,14.0,24.0,5.0,10.0
folA_1_56_B_MM6,51.0,70.0,29.0,42.0,15.0,140.0,43.0,14.0,9.0,26.0,13.0,8.0,36.0,5.0,4.0,31.0,14.0,22.0,15.0,11.0
folA_1_56_B_MM9,91.0,50.0,44.0,44.0,31.0,43.0,172.0,21.0,12.0,23.0,14.0,20.0,22.0,6.0,1.0,62.0,16.0,24.0,15.0,9.0
folA_1_56_C,16.0,21.0,8.0,18.0,8.0,14.0,7.0,66.0,5.0,9.0,2.0,8.0,10.0,2.0,0.0,11.0,7.0,14.0,6.0,1.0
folA_3_242_B_MM3,191.0,693.0,997.0,32.0,33.0,40.0,22.0,24.0,2053.0,130.0,299.0,186.0,864.0,4.0,3.0,91.0,129.0,1015.0,514.0,19.0
folA_3_242_C,62.0,105.0,74.0,47.0,10.0,27.0,25.0,21.0,129.0,281.0,20.0,65.0,111.0,11.0,3.0,59.0,64.0,158.0,107.0,11.0
negC_rand_42,446.0,467.0,403.0,25.0,8.0,11.0,18.0,11.0,124.0,30.0,1836.0,81.0,347.0,3.0,1.0,19.0,36.0,346.0,236.0,5.0
thyA_1_60_B_MM12,310.0,285.0,179.0,15.0,5.0,16.0,8.0,6.0,85.0,41.0,55.0,545.0,269.0,5.0,0.0,29.0,55.0,178.0,67.0,6.0
thyA_1_60_B_MM13,1245.0,1126.0,940.0,43.0,17.0,43.0,32.0,11.0,343.0,94.0,356.0,231.0,3610.0,21.0,3.0,87.0,86.0,590.0,380.0,17.0
thyA_1_60_B_MM2,30.0,10.0,12.0,8.0,10.0,7.0,8.0,2.0,12.0,10.0,3.0,3.0,10.0,27.0,3.0,9.0,8.0,5.0,8.0,11.0
thyA_1_60_C,12.0,7.0,5.0,12.0,2.0,7.0,1.0,5.0,0.0,8.0,1.0,2.0,6.0,6.0,28.0,7.0,4.0,4.0,24.0,4.0
thyA_3_233_B_MM4,96.0,62.0,47.0,37.0,28.0,19.0,35.0,16.0,16.0,34.0,17.0,15.0,71.0,12.0,12.0,447.0,149.0,163.0,74.0,47.0
thyA_3_233_B_MM5,233.0,186.0,140.0,21.0,12.0,17.0,19.0,9.0,40.0,68.0,25.0,42.0,105.0,15.0,6.0,106.0,649.0,565.0,278.0,35.0
thyA_3_233_B_MM6,1147.0,974.0,731.0,24.0,12.0,30.0,31.0,15.0,241.0,97.0,233.0,139.0,392.0,6.0,2.0,130.0,204.0,3942.0,439.0,26.0
thyA_3_233_B_MM7,647.0,481.0,394.0,5.0,9.0,13.0,11.0,8.0,310.0,39.0,136.0,66.0,259.0,6.0,3.0,46.0,86.0,456.0,1997.0,9.0
thyA_3_233_C,55.0,67.0,43.0,24.0,17.0,13.0,25.0,12.0,30.0,25.0,28.0,9.0,56.0,8.0,9.0,134.0,106.0,152.0,69.0,175.0
