,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,84671.0,41578.0,33434.0,2584.0,2006.0,1627.0,2385.0,2333.0,2153.0,1520.0,11138.0,8230.0,29559.0,553.0,253.0,4232.0,5006.0,22323.0,11275.0,1525.0
folA_1_56_B_MM11,38243.0,97313.0,45389.0,2243.0,2419.0,1899.0,1312.0,2174.0,8842.0,2433.0,11962.0,8429.0,30698.0,552.0,233.0,3789.0,5101.0,26247.0,12732.0,1316.0
folA_1_56_B_MM14,33866.0,44725.0,105862.0,1926.0,1540.0,809.0,1302.0,1770.0,11399.0,2607.0,14227.0,6904.0,36412.0,372.0,323.0,5830.0,7861.0,26639.0,14516.0,1041.0
folA_1_56_B_MM2,1593.0,1170.0,629.0,4238.0,1109.0,680.0,1101.0,780.0,447.0,716.0,437.0,306.0,1355.0,199.0,52.0,1131.0,647.0,708.0,285.0,436.0
folA_1_56_B_MM3,1093.0,791.0,656.0,1554.0,2797.0,611.0,798.0,798.0,278.0,560.0,176.0,291.0,964.0,75.0,137.0,1076.0,446.0,598.0,157.0,264.0
folA_1_56_B_MM6,2133.0,1728.0,1067.0,1351.0,1190.0,3440.0,1552.0,1360.0,400.0,704.0,361.0,1079.0,1170.0,172.0,91.0,1163.0,677.0,837.0,271.0,388.0
folA_1_56_B_MM9,2236.0,1264.0,1187.0,2549.0,1166.0,1136.0,4255.0,1475.0,317.0,927.0,400.0,569.0,1400.0,276.0,119.0,1950.0,1014.0,1123.0,424.0,902.0
folA_1_56_C,1095.0,709.0,364.0,885.0,573.0,591.0,474.0,2346.0,265.0,424.0,239.0,197.0,579.0,67.0,47.0,489.0,310.0,982.0,270.0,137.0
folA_3_242_B_MM3,4216.0,12714.0,24558.0,1453.0,971.0,1077.0,796.0,1144.0,42172.0,3438.0,8416.0,6930.0,23826.0,280.0,492.0,3860.0,3976.0,21899.0,13218.0,1313.0
folA_3_242_C,1383.0,1824.0,1943.0,2101.0,738.0,924.0,824.0,1247.0,3879.0,5599.0,607.0,758.0,2836.0,182.0,132.0,2379.0,1977.0,2473.0,1136.0,596.0
negC_rand_42,10736.0,10200.0,12026.0,622.0,408.0,482.0,294.0,581.0,3606.0,894.0,60684.0,2131.0,10665.0,95.0,45.0,710.0,971.0,9149.0,5118.0,369.0
thyA_1_60_B_MM12,8176.0,7530.0,9283.0,476.0,371.0,412.0,594.0,668.0,3110.0,858.0,2537.0,15934.0,10704.0,289.0,76.0,1572.0,2576.0,7323.0,2043.0,376.0
thyA_1_60_B_MM13,31048.0,32975.0,31121.0,1500.0,1345.0,1111.0,1264.0,1106.0,11295.0,2644.0,13385.0,11938.0,100053.0,461.0,348.0,3330.0,3755.0,19563.0,12325.0,738.0
thyA_1_60_B_MM2,550.0,460.0,372.0,405.0,385.0,329.0,346.0,224.0,305.0,335.0,235.0,253.0,370.0,1225.0,123.0,708.0,331.0,285.0,377.0,337.0
thyA_1_60_C,241.0,378.0,280.0,296.0,485.0,239.0,107.0,186.0,126.0,127.0,67.0,148.0,200.0,132.0,639.0,438.0,166.0,176.0,509.0,196.0
thyA_3_233_B_MM4,3224.0,1762.0,2204.0,1225.0,1252.0,758.0,1120.0,1038.0,895.0,1616.0,585.0,780.0,2439.0,405.0,230.0,11084.0,4624.0,5872.0,2356.0,1988.0
thyA_3_233_B_MM5,7212.0,4802.0,5087.0,834.0,487.0,500.0,727.0,602.0,1602.0,1868.0,886.0,2312.0,3030.0,339.0,201.0,3990.0,13438.0,15124.0,7707.0,1733.0
thyA_3_233_B_MM6,25998.0,19595.0,18344.0,1134.0,639.0,900.0,1156.0,1165.0,7566.0,2634.0,7706.0,4369.0,10990.0,176.0,147.0,3646.0,6001.0,63129.0,10920.0,1260.0
thyA_3_233_B_MM7,16364.0,13651.0,13457.0,359.0,247.0,201.0,974.0,959.0,6376.0,1257.0,5823.0,2777.0,7238.0,92.0,54.0,2089.0,2408.0,11647.0,35842.0,386.0
thyA_3_233_C,1923.0,3723.0,2696.0,961.0,809.0,661.0,778.0,867.0,729.0,1401.0,804.0,452.0,2427.0,254.0,231.0,4181.0,3134.0,5288.0,3468.0,6846.0
