,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,19667.0,4172.0,3326.0,4659.0,3953.0,4086.0,4244.0,3129.0,1911.0,3921.0,1289.0,1458.0,3596.0,1641.0,1039.0,5875.0,3264.0,2973.0,1139.0,3349.0
folA_1_56_B_MM11,4763.0,14557.0,3006.0,3984.0,3235.0,3068.0,3011.0,2593.0,1479.0,3162.0,1094.0,1257.0,2754.0,1756.0,666.0,5211.0,2986.0,2240.0,863.0,2983.0
folA_1_56_B_MM14,3559.0,3443.0,13217.0,3754.0,3196.0,2973.0,2801.0,3222.0,1870.0,2906.0,1238.0,1166.0,2552.0,1236.0,707.0,4507.0,3243.0,2631.0,871.0,2612.0
folA_1_56_B_MM2,3708.0,2453.0,1523.0,11540.0,2316.0,2630.0,2672.0,1590.0,1074.0,2219.0,761.0,1074.0,2358.0,907.0,489.0,3031.0,2204.0,1594.0,474.0,1797.0
folA_1_56_B_MM3,3314.0,2167.0,1544.0,2653.0,10250.0,2107.0,2351.0,1497.0,910.0,1919.0,728.0,862.0,2003.0,759.0,544.0,2741.0,1928.0,1187.0,491.0,1795.0
folA_1_56_B_MM6,3706.0,2798.0,1745.0,3206.0,2336.0,11681.0,3186.0,2316.0,1143.0,2283.0,947.0,1107.0,2581.0,1121.0,467.0,3414.0,2387.0,1486.0,589.0,1762.0
folA_1_56_B_MM9,4941.0,2739.0,2402.0,4109.0,2910.0,3661.0,13529.0,2709.0,1298.0,3018.0,978.0,1190.0,2318.0,1157.0,583.0,3900.0,2584.0,1889.0,863.0,2888.0
folA_1_56_C,2332.0,1720.0,1062.0,2012.0,1379.0,1611.0,1686.0,6998.0,899.0,1543.0,529.0,752.0,1368.0,430.0,296.0,1736.0,1312.0,1076.0,390.0,1004.0
folA_3_242_B_MM3,3763.0,3223.0,2672.0,4286.0,3070.0,3114.0,2861.0,3408.0,11043.0,3438.0,1430.0,1368.0,2953.0,1367.0,1062.0,5377.0,3691.0,2971.0,865.0,2935.0
folA_3_242_C,3561.0,2666.0,2075.0,3378.0,2406.0,2444.0,2539.0,2726.0,1389.0,10662.0,800.0,1155.0,2228.0,913.0,478.0,3266.0,2966.0,1953.0,659.0,2291.0
negC_rand_42,1271.0,918.0,793.0,1373.0,929.0,981.0,1152.0,793.0,639.0,1028.0,6541.0,336.0,853.0,390.0,199.0,1128.0,925.0,719.0,337.0,791.0
thyA_1_60_B_MM12,1800.0,1461.0,1202.0,1279.0,1129.0,1267.0,1420.0,972.0,758.0,1245.0,345.0,5291.0,1462.0,581.0,316.0,2112.0,1582.0,949.0,350.0,1126.0
thyA_1_60_B_MM13,3830.0,2458.0,2088.0,3022.0,2883.0,2854.0,2503.0,1989.0,1513.0,2564.0,977.0,1512.0,11909.0,1401.0,648.0,3948.0,2989.0,1924.0,831.0,2161.0
thyA_1_60_B_MM2,1743.0,1522.0,1168.0,1552.0,1233.0,1230.0,1246.0,1029.0,722.0,1086.0,441.0,560.0,1071.0,5128.0,461.0,1833.0,1191.0,1050.0,459.0,1102.0
thyA_1_60_C,930.0,884.0,747.0,783.0,905.0,891.0,706.0,555.0,361.0,658.0,255.0,269.0,506.0,523.0,2947.0,1306.0,980.0,670.0,214.0,624.0
thyA_3_233_B_MM4,4761.0,3090.0,3228.0,3372.0,2750.0,3339.0,3360.0,2649.0,1362.0,3185.0,1157.0,1465.0,2811.0,1556.0,1041.0,19535.0,4592.0,3258.0,1096.0,3903.0
thyA_3_233_B_MM5,4225.0,2838.0,2384.0,3331.0,2432.0,2975.0,2840.0,1811.0,1457.0,3156.0,932.0,1257.0,2416.0,1337.0,743.0,5190.0,15392.0,3233.0,1113.0,3581.0
thyA_3_233_B_MM6,3025.0,1880.0,1638.0,2358.0,1922.0,2097.0,2053.0,2017.0,799.0,2006.0,786.0,991.0,1805.0,942.0,490.0,3325.0,3080.0,10646.0,891.0,2261.0
thyA_3_233_B_MM7,1675.0,742.0,927.0,1015.0,970.0,974.0,811.0,867.0,555.0,732.0,293.0,640.0,935.0,418.0,250.0,1699.0,1065.0,971.0,3880.0,870.0
thyA_3_233_C,4863.0,2958.0,3239.0,4622.0,3656.0,3131.0,3375.0,3023.0,2009.0,3139.0,1252.0,1662.0,2934.0,1450.0,1151.0,7369.0,5477.0,3786.0,1383.0,17658.0
