,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1454.0,594.0,440.0,90.0,52.0,57.0,72.0,41.0,44.0,51.0,110.0,145.0,439.0,48.0,15.0,258.0,290.0,428.0,173.0,99.0
folA_1_56_B_MM11,577.0,1605.0,453.0,72.0,46.0,50.0,59.0,50.0,114.0,64.0,148.0,192.0,448.0,18.0,19.0,236.0,285.0,482.0,222.0,94.0
folA_1_56_B_MM14,382.0,575.0,1952.0,60.0,42.0,60.0,41.0,34.0,144.0,54.0,191.0,149.0,468.0,37.0,12.0,238.0,378.0,521.0,205.0,74.0
folA_1_56_B_MM2,51.0,35.0,24.0,229.0,43.0,63.0,24.0,47.0,12.0,27.0,12.0,10.0,45.0,10.0,5.0,85.0,37.0,28.0,17.0,27.0
folA_1_56_B_MM3,29.0,26.0,17.0,42.0,122.0,37.0,25.0,22.0,10.0,11.0,7.0,10.0,23.0,7.0,6.0,48.0,35.0,30.0,16.0,21.0
folA_1_56_B_MM6,68.0,58.0,33.0,60.0,46.0,214.0,75.0,40.0,10.0,48.0,12.0,17.0,43.0,7.0,2.0,66.0,44.0,36.0,9.0,40.0
folA_1_56_B_MM9,99.0,68.0,39.0,74.0,34.0,63.0,146.0,43.0,9.0,32.0,9.0,25.0,45.0,16.0,7.0,92.0,47.0,37.0,25.0,40.0
folA_1_56_C,22.0,21.0,16.0,28.0,21.0,24.0,15.0,99.0,8.0,21.0,7.0,9.0,17.0,3.0,3.0,32.0,29.0,14.0,9.0,19.0
folA_3_242_B_MM3,112.0,258.0,337.0,65.0,36.0,52.0,43.0,41.0,692.0,46.0,114.0,128.0,350.0,11.0,17.0,184.0,152.0,404.0,180.0,64.0
folA_3_242_C,73.0,89.0,38.0,63.0,21.0,49.0,23.0,38.0,75.0,183.0,20.0,40.0,55.0,15.0,4.0,122.0,55.0,84.0,47.0,27.0
negC_rand_42,110.0,127.0,156.0,20.0,11.0,24.0,14.0,9.0,59.0,19.0,724.0,57.0,158.0,14.0,2.0,65.0,71.0,156.0,68.0,21.0
thyA_1_60_B_MM12,157.0,194.0,129.0,20.0,14.0,25.0,12.0,8.0,63.0,23.0,61.0,350.0,206.0,12.0,7.0,93.0,95.0,158.0,42.0,30.0
thyA_1_60_B_MM13,411.0,427.0,466.0,63.0,33.0,56.0,35.0,38.0,139.0,62.0,166.0,192.0,1515.0,27.0,15.0,194.0,150.0,360.0,173.0,65.0
thyA_1_60_B_MM2,41.0,27.0,24.0,25.0,17.0,15.0,23.0,9.0,20.0,25.0,10.0,18.0,23.0,69.0,8.0,63.0,25.0,23.0,7.0,14.0
thyA_1_60_C,24.0,21.0,13.0,10.0,5.0,11.0,9.0,6.0,6.0,23.0,3.0,7.0,11.0,8.0,52.0,53.0,30.0,16.0,7.0,6.0
thyA_3_233_B_MM4,157.0,159.0,141.0,74.0,76.0,67.0,61.0,43.0,64.0,54.0,43.0,58.0,120.0,40.0,15.0,1076.0,373.0,332.0,105.0,200.0
thyA_3_233_B_MM5,300.0,301.0,231.0,53.0,27.0,51.0,40.0,27.0,74.0,70.0,45.0,78.0,129.0,18.0,8.0,355.0,1027.0,526.0,264.0,126.0
thyA_3_233_B_MM6,382.0,401.0,346.0,58.0,31.0,29.0,32.0,22.0,132.0,87.0,96.0,113.0,242.0,14.0,10.0,256.0,315.0,1801.0,235.0,73.0
thyA_3_233_B_MM7,183.0,167.0,175.0,19.0,13.0,19.0,17.0,15.0,89.0,47.0,62.0,53.0,148.0,8.0,2.0,96.0,123.0,230.0,639.0,26.0
thyA_3_233_C,138.0,103.0,97.0,65.0,38.0,51.0,37.0,50.0,55.0,36.0,33.0,42.0,88.0,20.0,15.0,358.0,247.0,357.0,133.0,426.0
