,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,682.0,202.0,127.0,8.0,11.0,11.0,17.0,6.0,15.0,28.0,17.0,26.0,108.0,58.0,25.0,318.0,153.0,100.0,41.0,153.0
folA_1_56_B_MM11,187.0,756.0,143.0,10.0,7.0,10.0,18.0,9.0,61.0,18.0,37.0,26.0,124.0,104.0,36.0,407.0,262.0,153.0,55.0,163.0
folA_1_56_B_MM14,137.0,174.0,932.0,10.0,5.0,13.0,10.0,3.0,67.0,33.0,32.0,20.0,146.0,91.0,51.0,384.0,305.0,172.0,54.0,181.0
folA_1_56_B_MM2,6.0,12.0,4.0,72.0,3.0,4.0,7.0,3.0,4.0,2.0,0.0,3.0,5.0,14.0,9.0,39.0,35.0,8.0,1.0,31.0
folA_1_56_B_MM3,4.0,6.0,2.0,8.0,25.0,5.0,5.0,3.0,7.0,3.0,3.0,0.0,4.0,6.0,13.0,52.0,29.0,14.0,4.0,23.0
folA_1_56_B_MM6,10.0,7.0,12.0,4.0,4.0,66.0,2.0,5.0,1.0,7.0,4.0,1.0,2.0,27.0,7.0,71.0,31.0,20.0,5.0,57.0
folA_1_56_B_MM9,17.0,20.0,9.0,7.0,3.0,4.0,82.0,4.0,3.0,9.0,2.0,4.0,14.0,26.0,18.0,102.0,60.0,24.0,10.0,79.0
folA_1_56_C,0.0,4.0,2.0,1.0,0.0,2.0,1.0,22.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,35.0,13.0,19.0,4.0,20.0
folA_3_242_B_MM3,48.0,158.0,211.0,11.0,15.0,11.0,11.0,5.0,686.0,45.0,54.0,27.0,171.0,92.0,71.0,496.0,327.0,196.0,72.0,352.0
folA_3_242_C,25.0,27.0,33.0,9.0,3.0,4.0,5.0,3.0,43.0,287.0,10.0,14.0,34.0,64.0,36.0,361.0,235.0,141.0,28.0,203.0
negC_rand_42,34.0,55.0,50.0,4.0,8.0,8.0,4.0,1.0,18.0,14.0,222.0,15.0,38.0,39.0,18.0,116.0,66.0,54.0,31.0,61.0
thyA_1_60_B_MM12,35.0,35.0,21.0,4.0,2.0,0.0,4.0,2.0,18.0,7.0,12.0,119.0,44.0,29.0,18.0,126.0,53.0,29.0,14.0,50.0
thyA_1_60_B_MM13,121.0,161.0,129.0,10.0,4.0,8.0,9.0,4.0,50.0,29.0,43.0,22.0,663.0,96.0,59.0,363.0,246.0,125.0,44.0,204.0
thyA_1_60_B_MM2,53.0,107.0,112.0,27.0,16.0,33.0,28.0,16.0,29.0,94.0,13.0,24.0,91.0,377.0,45.0,194.0,142.0,98.0,28.0,99.0
thyA_1_60_C,43.0,68.0,90.0,14.0,10.0,23.0,22.0,11.0,23.0,63.0,7.0,13.0,49.0,49.0,215.0,142.0,95.0,46.0,29.0,78.0
thyA_3_233_B_MM4,268.0,297.0,281.0,54.0,46.0,63.0,101.0,25.0,110.0,292.0,71.0,68.0,304.0,122.0,78.0,2218.0,496.0,348.0,106.0,358.0
thyA_3_233_B_MM5,202.0,265.0,250.0,44.0,29.0,52.0,62.0,20.0,111.0,191.0,51.0,37.0,253.0,114.0,94.0,664.0,1659.0,288.0,106.0,386.0
thyA_3_233_B_MM6,134.0,153.0,120.0,20.0,20.0,30.0,24.0,8.0,44.0,106.0,33.0,16.0,143.0,85.0,58.0,351.0,331.0,1091.0,87.0,198.0
thyA_3_233_B_MM7,60.0,77.0,52.0,4.0,2.0,3.0,7.0,3.0,47.0,36.0,15.0,9.0,81.0,36.0,26.0,172.0,106.0,79.0,455.0,75.0
thyA_3_233_C,241.0,320.0,336.0,78.0,56.0,67.0,108.0,55.0,176.0,259.0,77.0,55.0,300.0,157.0,110.0,991.0,617.0,435.0,164.0,2058.0
