,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,10510.0,2786.0,2225.0,143.0,93.0,175.0,229.0,91.0,285.0,213.0,425.0,348.0,1778.0,1352.0,837.0,6958.0,2751.0,2183.0,848.0,3633.0
folA_1_56_B_MM11,3356.0,12231.0,3190.0,121.0,135.0,157.0,173.0,75.0,821.0,382.0,517.0,478.0,2269.0,2483.0,893.0,8462.0,4419.0,2768.0,1018.0,5365.0
folA_1_56_B_MM14,2709.0,3383.0,13285.0,131.0,119.0,150.0,200.0,85.0,1262.0,388.0,958.0,395.0,2250.0,1950.0,952.0,7739.0,5419.0,2966.0,1078.0,4266.0
folA_1_56_B_MM2,146.0,210.0,88.0,853.0,50.0,64.0,94.0,26.0,44.0,85.0,30.0,21.0,175.0,352.0,179.0,1276.0,733.0,486.0,73.0,1047.0
folA_1_56_B_MM3,77.0,57.0,86.0,31.0,578.0,182.0,62.0,42.0,53.0,63.0,17.0,17.0,65.0,208.0,185.0,934.0,444.0,115.0,47.0,850.0
folA_1_56_B_MM6,136.0,118.0,69.0,69.0,106.0,1099.0,63.0,72.0,45.0,86.0,36.0,15.0,121.0,539.0,231.0,1933.0,778.0,269.0,105.0,1300.0
folA_1_56_B_MM9,246.0,153.0,142.0,96.0,40.0,78.0,1609.0,52.0,52.0,117.0,40.0,55.0,179.0,980.0,386.0,2979.0,1278.0,456.0,197.0,2178.0
folA_1_56_C,86.0,50.0,50.0,48.0,34.0,37.0,35.0,592.0,33.0,65.0,11.0,15.0,54.0,220.0,113.0,735.0,372.0,222.0,39.0,532.0
folA_3_242_B_MM3,846.0,2548.0,2777.0,167.0,85.0,94.0,150.0,106.0,8683.0,659.0,918.0,415.0,3075.0,2340.0,1764.0,10159.0,6098.0,4674.0,1015.0,5575.0
folA_3_242_C,341.0,381.0,468.0,106.0,63.0,90.0,99.0,64.0,714.0,3319.0,113.0,124.0,532.0,1247.0,731.0,5978.0,5091.0,2451.0,672.0,4411.0
negC_rand_42,622.0,820.0,697.0,71.0,23.0,57.0,65.0,17.0,355.0,144.0,3899.0,121.0,609.0,547.0,251.0,1844.0,1375.0,825.0,382.0,1361.0
thyA_1_60_B_MM12,589.0,614.0,524.0,32.0,22.0,49.0,51.0,19.0,338.0,139.0,118.0,1645.0,600.0,629.0,313.0,1735.0,1012.0,437.0,311.0,1154.0
thyA_1_60_B_MM13,2222.0,2343.0,2378.0,120.0,95.0,204.0,166.0,63.0,1003.0,408.0,577.0,551.0,9544.0,2333.0,888.0,7379.0,5949.0,2396.0,1064.0,3851.0
thyA_1_60_B_MM2,1484.0,1878.0,1780.0,707.0,409.0,720.0,850.0,447.0,811.0,1433.0,364.0,355.0,1595.0,7184.0,717.0,3683.0,2264.0,1743.0,957.0,2399.0
thyA_1_60_C,826.0,1257.0,1240.0,412.0,409.0,569.0,472.0,238.0,430.0,938.0,305.0,153.0,833.0,923.0,4350.0,2524.0,1951.0,1142.0,392.0,1289.0
thyA_3_233_B_MM4,5310.0,5410.0,6375.0,1067.0,841.0,1607.0,2689.0,1029.0,2018.0,4671.0,1302.0,932.0,4872.0,2881.0,1865.0,36651.0,9318.0,6273.0,2250.0,8276.0
thyA_3_233_B_MM5,4472.0,4290.0,4254.0,638.0,467.0,755.0,1412.0,337.0,2055.0,4068.0,1006.0,600.0,3924.0,2489.0,1355.0,11345.0,25108.0,5228.0,2106.0,7917.0
thyA_3_233_B_MM6,2620.0,2269.0,2194.0,286.0,176.0,318.0,496.0,213.0,925.0,1975.0,581.0,459.0,2355.0,1828.0,951.0,7350.0,5801.0,14387.0,1424.0,5004.0
thyA_3_233_B_MM7,1170.0,882.0,1110.0,95.0,71.0,84.0,153.0,119.0,573.0,611.0,194.0,216.0,1316.0,680.0,334.0,3806.0,2058.0,1434.0,5463.0,1728.0
thyA_3_233_C,5512.0,4746.0,6788.0,1554.0,1329.0,1550.0,2639.0,1262.0,2688.0,4629.0,1290.0,823.0,5109.0,3219.0,2577.0,18526.0,11484.0,7223.0,2724.0,37455.0
