,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,304.0,101.0,92.0,99.0,65.0,69.0,79.0,65.0,30.0,83.0,28.0,28.0,121.0,63.0,34.0,364.0,144.0,131.0,24.0,131.0
folA_1_56_B_MM11,118.0,280.0,108.0,91.0,49.0,59.0,83.0,88.0,38.0,60.0,19.0,24.0,111.0,80.0,36.0,379.0,160.0,96.0,37.0,200.0
folA_1_56_B_MM14,66.0,87.0,248.0,77.0,73.0,39.0,40.0,60.0,45.0,33.0,19.0,20.0,67.0,30.0,16.0,250.0,224.0,114.0,35.0,164.0
folA_1_56_B_MM2,71.0,50.0,28.0,169.0,53.0,40.0,49.0,43.0,37.0,23.0,20.0,18.0,66.0,43.0,26.0,215.0,97.0,104.0,16.0,122.0
folA_1_56_B_MM3,36.0,22.0,28.0,51.0,80.0,41.0,46.0,20.0,6.0,15.0,9.0,11.0,24.0,18.0,12.0,131.0,47.0,38.0,24.0,90.0
folA_1_56_B_MM6,36.0,45.0,37.0,72.0,29.0,90.0,78.0,44.0,19.0,36.0,10.0,13.0,28.0,36.0,13.0,240.0,120.0,51.0,26.0,196.0
folA_1_56_B_MM9,99.0,64.0,31.0,78.0,61.0,79.0,127.0,71.0,14.0,51.0,14.0,25.0,40.0,49.0,23.0,311.0,147.0,100.0,24.0,169.0
folA_1_56_C,45.0,42.0,8.0,43.0,32.0,33.0,47.0,91.0,15.0,23.0,9.0,16.0,23.0,30.0,21.0,165.0,87.0,45.0,24.0,63.0
folA_3_242_B_MM3,64.0,100.0,69.0,76.0,44.0,58.0,50.0,69.0,124.0,67.0,42.0,19.0,62.0,76.0,85.0,391.0,261.0,138.0,38.0,228.0
folA_3_242_C,79.0,66.0,41.0,66.0,31.0,38.0,29.0,39.0,53.0,111.0,4.0,29.0,48.0,46.0,42.0,388.0,185.0,128.0,28.0,170.0
negC_rand_42,54.0,27.0,19.0,27.0,10.0,21.0,16.0,12.0,16.0,24.0,118.0,4.0,21.0,23.0,7.0,85.0,76.0,40.0,34.0,62.0
thyA_1_60_B_MM12,49.0,54.0,32.0,21.0,15.0,28.0,22.0,16.0,22.0,14.0,3.0,51.0,34.0,18.0,9.0,137.0,95.0,37.0,7.0,67.0
thyA_1_60_B_MM13,102.0,112.0,68.0,67.0,41.0,42.0,51.0,43.0,25.0,54.0,10.0,38.0,200.0,75.0,21.0,379.0,148.0,78.0,62.0,137.0
thyA_1_60_B_MM2,71.0,56.0,45.0,50.0,45.0,48.0,48.0,42.0,23.0,24.0,15.0,8.0,40.0,95.0,25.0,223.0,122.0,54.0,45.0,108.0
thyA_1_60_C,38.0,54.0,24.0,41.0,28.0,29.0,45.0,20.0,11.0,28.0,2.0,9.0,39.0,20.0,44.0,169.0,68.0,52.0,23.0,59.0
thyA_3_233_B_MM4,237.0,220.0,187.0,210.0,157.0,165.0,115.0,140.0,96.0,203.0,39.0,75.0,245.0,143.0,118.0,1300.0,580.0,318.0,100.0,421.0
thyA_3_233_B_MM5,178.0,132.0,133.0,109.0,99.0,134.0,120.0,109.0,49.0,95.0,22.0,35.0,135.0,57.0,51.0,690.0,574.0,189.0,59.0,310.0
thyA_3_233_B_MM6,102.0,141.0,56.0,98.0,73.0,75.0,47.0,56.0,25.0,79.0,18.0,52.0,78.0,43.0,47.0,406.0,267.0,310.0,62.0,219.0
thyA_3_233_B_MM7,39.0,44.0,30.0,33.0,9.0,15.0,26.0,38.0,19.0,32.0,18.0,15.0,57.0,28.0,11.0,218.0,117.0,78.0,91.0,87.0
thyA_3_233_C,164.0,170.0,162.0,201.0,133.0,118.0,153.0,187.0,103.0,133.0,49.0,67.0,172.0,58.0,51.0,838.0,391.0,291.0,110.0,691.0
