,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,3088.0,1363.0,1082.0,518.0,337.0,311.0,660.0,429.0,454.0,501.0,279.0,492.0,1503.0,1129.0,796.0,7569.0,3492.0,2449.0,1008.0,3494.0
folA_1_56_B_MM11,1874.0,4072.0,2009.0,362.0,233.0,261.0,374.0,490.0,636.0,450.0,369.0,675.0,1730.0,1675.0,684.0,7607.0,3902.0,2068.0,1118.0,6184.0
folA_1_56_B_MM14,964.0,1902.0,3349.0,292.0,186.0,219.0,343.0,303.0,929.0,357.0,601.0,453.0,1328.0,1670.0,516.0,5550.0,3526.0,2234.0,728.0,3430.0
folA_1_56_B_MM2,501.0,212.0,126.0,933.0,185.0,278.0,392.0,262.0,193.0,321.0,80.0,112.0,351.0,756.0,615.0,4919.0,2118.0,1361.0,264.0,3569.0
folA_1_56_B_MM3,217.0,145.0,139.0,248.0,483.0,256.0,177.0,224.0,99.0,117.0,57.0,60.0,234.0,441.0,522.0,3054.0,1517.0,413.0,243.0,2635.0
folA_1_56_B_MM6,484.0,232.0,308.0,287.0,197.0,629.0,357.0,247.0,111.0,155.0,123.0,130.0,192.0,570.0,276.0,5246.0,1557.0,986.0,617.0,3266.0
folA_1_56_B_MM9,659.0,351.0,227.0,446.0,308.0,306.0,946.0,307.0,150.0,274.0,160.0,101.0,247.0,958.0,471.0,4597.0,2188.0,1161.0,563.0,4079.0
folA_1_56_C,304.0,384.0,299.0,474.0,293.0,186.0,279.0,881.0,165.0,151.0,77.0,81.0,189.0,487.0,213.0,3096.0,1538.0,880.0,392.0,1792.0
folA_3_242_B_MM3,832.0,1463.0,1129.0,436.0,339.0,327.0,254.0,747.0,2262.0,978.0,667.0,506.0,1870.0,1597.0,1231.0,10260.0,6595.0,5756.0,1038.0,6179.0
folA_3_242_C,605.0,527.0,239.0,359.0,255.0,231.0,288.0,255.0,717.0,1110.0,128.0,169.0,693.0,1302.0,492.0,6604.0,5044.0,3500.0,1073.0,6488.0
negC_rand_42,245.0,372.0,385.0,143.0,33.0,57.0,133.0,187.0,345.0,189.0,1737.0,64.0,428.0,580.0,359.0,1767.0,1117.0,742.0,392.0,1270.0
thyA_1_60_B_MM12,409.0,718.0,418.0,130.0,29.0,81.0,127.0,126.0,493.0,244.0,117.0,928.0,625.0,656.0,144.0,3122.0,1795.0,777.0,188.0,1682.0
thyA_1_60_B_MM13,1507.0,1806.0,1447.0,348.0,289.0,338.0,342.0,234.0,846.0,532.0,638.0,594.0,4196.0,1862.0,835.0,6473.0,4673.0,2061.0,835.0,4183.0
thyA_1_60_B_MM2,908.0,1776.0,962.0,990.0,581.0,897.0,918.0,1077.0,739.0,1009.0,209.0,350.0,863.0,2468.0,567.0,4721.0,1838.0,2147.0,1287.0,2410.0
thyA_1_60_C,651.0,595.0,794.0,755.0,516.0,821.0,501.0,374.0,376.0,716.0,192.0,152.0,1007.0,900.0,1306.0,2595.0,2139.0,824.0,534.0,1835.0
thyA_3_233_B_MM4,3751.0,4174.0,5230.0,2873.0,2021.0,3002.0,3247.0,2575.0,1917.0,4077.0,966.0,1480.0,3767.0,3545.0,2179.0,29194.0,11576.0,6886.0,2963.0,14193.0
thyA_3_233_B_MM5,2604.0,2785.0,2955.0,1734.0,1148.0,1312.0,2344.0,1230.0,1651.0,3296.0,632.0,674.0,2384.0,2340.0,1520.0,14023.0,11765.0,3943.0,2176.0,9158.0
thyA_3_233_B_MM6,1396.0,1903.0,1422.0,1079.0,505.0,829.0,950.0,842.0,782.0,2118.0,389.0,719.0,1995.0,1487.0,779.0,7958.0,5126.0,6453.0,1268.0,7922.0
thyA_3_233_B_MM7,781.0,818.0,733.0,343.0,384.0,397.0,251.0,228.0,462.0,571.0,399.0,392.0,965.0,840.0,450.0,6416.0,1951.0,931.0,2364.0,2889.0
thyA_3_233_C,2903.0,3473.0,4462.0,2902.0,1673.0,2003.0,2776.0,3971.0,1942.0,3469.0,888.0,1257.0,3749.0,2169.0,1956.0,20636.0,10190.0,7613.0,6331.0,19796.0
