,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,328.0,163.0,84.0,16.0,13.0,11.0,25.0,2.0,12.0,2.0,6.0,20.0,97.0,78.0,26.0,393.0,112.0,134.0,47.0,182.0
folA_1_56_B_MM11,180.0,291.0,103.0,12.0,7.0,8.0,15.0,13.0,24.0,3.0,42.0,69.0,109.0,54.0,26.0,445.0,294.0,148.0,39.0,237.0
folA_1_56_B_MM14,156.0,166.0,276.0,11.0,7.0,6.0,12.0,2.0,38.0,14.0,15.0,14.0,97.0,43.0,43.0,294.0,204.0,151.0,49.0,200.0
folA_1_56_B_MM2,5.0,14.0,7.0,39.0,15.0,5.0,30.0,1.0,0.0,9.0,2.0,1.0,6.0,12.0,23.0,177.0,59.0,15.0,3.0,99.0
folA_1_56_B_MM3,3.0,8.0,1.0,2.0,21.0,6.0,5.0,2.0,2.0,0.0,1.0,0.0,2.0,9.0,10.0,88.0,28.0,28.0,4.0,68.0
folA_1_56_B_MM6,15.0,10.0,1.0,28.0,9.0,20.0,2.0,2.0,1.0,6.0,0.0,8.0,8.0,47.0,13.0,179.0,43.0,23.0,4.0,176.0
folA_1_56_B_MM9,11.0,10.0,9.0,1.0,0.0,23.0,20.0,10.0,1.0,3.0,6.0,8.0,3.0,29.0,18.0,165.0,108.0,27.0,7.0,169.0
folA_1_56_C,16.0,7.0,0.0,8.0,4.0,2.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,16.0,2.0,58.0,10.0,8.0,3.0,53.0
folA_3_242_B_MM3,26.0,90.0,90.0,15.0,1.0,6.0,8.0,6.0,124.0,13.0,18.0,33.0,101.0,66.0,39.0,567.0,256.0,171.0,63.0,316.0
folA_3_242_C,11.0,16.0,20.0,9.0,1.0,2.0,4.0,7.0,27.0,65.0,4.0,6.0,8.0,67.0,18.0,325.0,169.0,75.0,53.0,177.0
negC_rand_42,40.0,37.0,31.0,2.0,2.0,2.0,0.0,0.0,6.0,9.0,103.0,9.0,22.0,38.0,5.0,130.0,52.0,45.0,12.0,71.0
thyA_1_60_B_MM12,25.0,62.0,30.0,0.0,0.0,3.0,4.0,8.0,14.0,2.0,3.0,63.0,33.0,14.0,8.0,148.0,68.0,61.0,17.0,69.0
thyA_1_60_B_MM13,92.0,95.0,96.0,10.0,3.0,14.0,7.0,13.0,28.0,11.0,20.0,51.0,208.0,101.0,25.0,376.0,164.0,98.0,34.0,179.0
thyA_1_60_B_MM2,81.0,65.0,45.0,31.0,20.0,49.0,38.0,23.0,25.0,68.0,19.0,24.0,51.0,81.0,21.0,221.0,137.0,72.0,29.0,91.0
thyA_1_60_C,41.0,79.0,59.0,46.0,20.0,35.0,22.0,19.0,20.0,29.0,16.0,20.0,33.0,32.0,42.0,177.0,78.0,54.0,4.0,85.0
thyA_3_233_B_MM4,335.0,206.0,256.0,109.0,84.0,190.0,156.0,76.0,81.0,271.0,66.0,67.0,233.0,110.0,58.0,1393.0,558.0,305.0,116.0,442.0
thyA_3_233_B_MM5,216.0,191.0,181.0,33.0,30.0,73.0,48.0,22.0,34.0,159.0,35.0,31.0,137.0,60.0,53.0,628.0,680.0,241.0,96.0,372.0
thyA_3_233_B_MM6,132.0,103.0,63.0,24.0,38.0,22.0,27.0,12.0,40.0,56.0,20.0,27.0,96.0,72.0,58.0,428.0,282.0,361.0,60.0,204.0
thyA_3_233_B_MM7,51.0,39.0,35.0,7.0,3.0,20.0,6.0,7.0,17.0,18.0,17.0,18.0,30.0,32.0,6.0,162.0,98.0,63.0,87.0,77.0
thyA_3_233_C,279.0,286.0,169.0,138.0,110.0,113.0,189.0,120.0,109.0,153.0,60.0,47.0,216.0,105.0,84.0,976.0,484.0,286.0,89.0,855.0
