,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,61281.0,24367.0,19065.0,2107.0,938.0,920.0,1324.0,706.0,1368.0,873.0,5203.0,4751.0,17716.0,392.0,149.0,2055.0,3048.0,16000.0,8897.0,650.0
folA_1_56_B_MM11,29862.0,60639.0,22614.0,1494.0,926.0,964.0,849.0,704.0,4519.0,1092.0,6964.0,6315.0,19229.0,230.0,232.0,2522.0,2769.0,13878.0,10210.0,494.0
folA_1_56_B_MM14,25631.0,29415.0,58170.0,1541.0,613.0,777.0,709.0,690.0,5444.0,1294.0,7311.0,4745.0,20898.0,242.0,74.0,2262.0,4759.0,20029.0,10909.0,738.0
folA_1_56_B_MM2,1121.0,885.0,552.0,2834.0,524.0,835.0,559.0,588.0,242.0,757.0,237.0,170.0,566.0,104.0,116.0,411.0,358.0,368.0,130.0,243.0
folA_1_56_B_MM3,570.0,525.0,347.0,714.0,1419.0,620.0,369.0,311.0,378.0,245.0,140.0,131.0,296.0,126.0,94.0,693.0,138.0,220.0,160.0,298.0
folA_1_56_B_MM6,809.0,978.0,541.0,1251.0,683.0,2288.0,997.0,1084.0,142.0,479.0,143.0,333.0,656.0,615.0,62.0,872.0,288.0,257.0,136.0,381.0
folA_1_56_B_MM9,1477.0,882.0,487.0,1570.0,629.0,1111.0,3820.0,549.0,252.0,457.0,199.0,231.0,578.0,144.0,85.0,1573.0,437.0,693.0,191.0,341.0
folA_1_56_C,470.0,312.0,214.0,471.0,270.0,574.0,179.0,1041.0,146.0,239.0,43.0,93.0,185.0,58.0,60.0,358.0,137.0,235.0,46.0,131.0
folA_3_242_B_MM3,2963.0,7536.0,14106.0,1169.0,568.0,578.0,462.0,349.0,27968.0,2151.0,4804.0,4499.0,14008.0,367.0,144.0,1847.0,1812.0,12714.0,5920.0,922.0
folA_3_242_C,975.0,1631.0,832.0,1440.0,642.0,437.0,345.0,366.0,3666.0,3647.0,469.0,433.0,1127.0,269.0,59.0,1640.0,918.0,1555.0,738.0,357.0
negC_rand_42,7954.0,6284.0,5549.0,397.0,322.0,216.0,214.0,266.0,1490.0,637.0,18660.0,1622.0,5628.0,75.0,20.0,385.0,559.0,5335.0,4745.0,257.0
thyA_1_60_B_MM12,5762.0,5409.0,3085.0,436.0,144.0,273.0,251.0,261.0,2097.0,529.0,1420.0,10096.0,6664.0,107.0,47.0,520.0,1059.0,5886.0,2210.0,147.0
thyA_1_60_B_MM13,21716.0,20550.0,20171.0,1019.0,729.0,892.0,817.0,319.0,8578.0,1563.0,7720.0,5414.0,58430.0,281.0,132.0,2005.0,1700.0,11247.0,7363.0,525.0
thyA_1_60_B_MM2,343.0,287.0,181.0,300.0,282.0,153.0,155.0,96.0,75.0,169.0,49.0,109.0,252.0,551.0,64.0,445.0,378.0,436.0,77.0,125.0
thyA_1_60_C,199.0,219.0,135.0,171.0,59.0,76.0,66.0,72.0,83.0,92.0,19.0,135.0,100.0,80.0,370.0,301.0,215.0,160.0,40.0,105.0
thyA_3_233_B_MM4,2082.0,1464.0,1222.0,1074.0,698.0,751.0,518.0,475.0,470.0,759.0,166.0,449.0,786.0,223.0,198.0,7430.0,1965.0,3103.0,1532.0,1288.0
thyA_3_233_B_MM5,4086.0,3526.0,2765.0,695.0,314.0,541.0,381.0,136.0,887.0,1749.0,399.0,1171.0,2728.0,164.0,51.0,2162.0,8658.0,9330.0,5333.0,879.0
thyA_3_233_B_MM6,19648.0,15238.0,10214.0,1304.0,306.0,606.0,569.0,478.0,5392.0,1509.0,4613.0,3045.0,6473.0,111.0,70.0,1993.0,2950.0,38281.0,7166.0,413.0
thyA_3_233_B_MM7,11747.0,7978.0,6775.0,328.0,175.0,130.0,210.0,119.0,7327.0,740.0,2654.0,1478.0,5437.0,78.0,40.0,700.0,1411.0,4890.0,18266.0,185.0
thyA_3_233_C,878.0,738.0,871.0,854.0,437.0,566.0,974.0,244.0,409.0,514.0,307.0,264.0,791.0,215.0,489.0,2858.0,2503.0,3831.0,1987.0,3728.0
