,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,12491.0,3850.0,3130.0,101.0,93.0,80.0,204.0,89.0,292.0,264.0,748.0,466.0,2041.0,1617.0,924.0,8653.0,4297.0,2870.0,1180.0,6274.0
folA_1_56_B_MM11,3861.0,11843.0,4176.0,75.0,63.0,84.0,189.0,91.0,1165.0,440.0,685.0,501.0,2629.0,2347.0,1292.0,10398.0,6025.0,3842.0,1268.0,6643.0
folA_1_56_B_MM14,3266.0,3730.0,12504.0,101.0,69.0,78.0,108.0,64.0,1381.0,428.0,929.0,557.0,2737.0,2233.0,1376.0,10920.0,6572.0,3478.0,1529.0,6473.0
folA_1_56_B_MM2,52.0,64.0,38.0,477.0,25.0,27.0,38.0,47.0,28.0,48.0,11.0,18.0,93.0,299.0,146.0,926.0,433.0,198.0,59.0,930.0
folA_1_56_B_MM3,47.0,43.0,28.0,31.0,405.0,15.0,15.0,11.0,16.0,29.0,14.0,19.0,30.0,272.0,164.0,737.0,379.0,164.0,30.0,859.0
folA_1_56_B_MM6,108.0,101.0,67.0,64.0,22.0,709.0,63.0,29.0,24.0,38.0,26.0,24.0,147.0,698.0,242.0,1850.0,761.0,233.0,65.0,1475.0
folA_1_56_B_MM9,185.0,151.0,101.0,39.0,37.0,53.0,1132.0,41.0,53.0,84.0,32.0,35.0,131.0,883.0,498.0,3170.0,1227.0,379.0,157.0,2650.0
folA_1_56_C,35.0,32.0,26.0,31.0,23.0,12.0,14.0,344.0,9.0,18.0,4.0,9.0,34.0,145.0,119.0,542.0,285.0,202.0,46.0,501.0
folA_3_242_B_MM3,763.0,2381.0,3885.0,99.0,73.0,78.0,112.0,95.0,9215.0,814.0,755.0,474.0,3539.0,2947.0,1659.0,11915.0,7858.0,5262.0,1713.0,9866.0
folA_3_242_C,300.0,403.0,512.0,85.0,47.0,77.0,76.0,63.0,783.0,3940.0,112.0,151.0,658.0,1915.0,1003.0,11117.0,6395.0,2834.0,1058.0,6708.0
negC_rand_42,1025.0,857.0,920.0,33.0,17.0,35.0,42.0,30.0,429.0,171.0,4233.0,163.0,820.0,691.0,376.0,2429.0,2021.0,1239.0,564.0,1989.0
thyA_1_60_B_MM12,678.0,567.0,490.0,25.0,21.0,57.0,44.0,14.0,242.0,170.0,175.0,1305.0,588.0,462.0,302.0,2365.0,974.0,647.0,192.0,1528.0
thyA_1_60_B_MM13,2605.0,2915.0,2701.0,98.0,97.0,96.0,136.0,78.0,1320.0,639.0,772.0,634.0,11683.0,2652.0,1328.0,10651.0,6920.0,3888.0,1578.0,6736.0
thyA_1_60_B_MM2,1868.0,2173.0,2181.0,665.0,624.0,706.0,866.0,528.0,909.0,2190.0,496.0,286.0,1997.0,6733.0,1094.0,5474.0,3642.0,2410.0,1266.0,3121.0
thyA_1_60_C,1170.0,1447.0,1546.0,445.0,481.0,490.0,687.0,258.0,587.0,1233.0,335.0,196.0,1122.0,1149.0,3915.0,3961.0,2371.0,1593.0,648.0,2008.0
thyA_3_233_B_MM4,7758.0,6444.0,6124.0,1098.0,864.0,1529.0,2342.0,867.0,2463.0,7875.0,1453.0,975.0,5848.0,2980.0,1886.0,39592.0,13024.0,8543.0,3095.0,10420.0
thyA_3_233_B_MM5,6180.0,5153.0,5222.0,594.0,400.0,704.0,1169.0,476.0,2073.0,5225.0,1199.0,583.0,4737.0,2690.0,2031.0,14262.0,27927.0,7299.0,2975.0,11640.0
thyA_3_233_B_MM6,3491.0,2827.0,2783.0,235.0,142.0,202.0,400.0,237.0,1107.0,2695.0,776.0,362.0,2867.0,1990.0,1217.0,9858.0,8184.0,15404.0,1715.0,6899.0
thyA_3_233_B_MM7,1593.0,1283.0,1383.0,100.0,24.0,75.0,125.0,100.0,591.0,949.0,452.0,161.0,1202.0,826.0,453.0,5055.0,3141.0,2156.0,6395.0,3031.0
thyA_3_233_C,8147.0,6884.0,9010.0,1480.0,1179.0,1793.0,2916.0,1254.0,4132.0,8314.0,1861.0,744.0,7001.0,3698.0,2515.0,25114.0,16910.0,11387.0,4741.0,47678.0
