,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,33871.0,11169.0,9378.0,236.0,153.0,216.0,296.0,121.0,836.0,268.0,2032.0,1673.0,7350.0,76.0,40.0,1021.0,2621.0,9525.0,4185.0,203.0
folA_1_56_B_MM11,11375.0,33233.0,11305.0,193.0,119.0,245.0,228.0,121.0,2226.0,451.0,2390.0,2022.0,8901.0,232.0,64.0,998.0,2674.0,10298.0,4134.0,288.0
folA_1_56_B_MM14,9167.0,12913.0,38440.0,218.0,126.0,178.0,312.0,126.0,3367.0,432.0,3716.0,1849.0,8731.0,64.0,22.0,2650.0,7945.0,12759.0,4724.0,198.0
folA_1_56_B_MM2,162.0,148.0,96.0,937.0,127.0,94.0,87.0,62.0,45.0,97.0,39.0,21.0,101.0,17.0,8.0,120.0,77.0,112.0,25.0,71.0
folA_1_56_B_MM3,97.0,64.0,129.0,92.0,316.0,90.0,52.0,41.0,13.0,55.0,27.0,22.0,86.0,6.0,15.0,74.0,54.0,114.0,31.0,46.0
folA_1_56_B_MM6,189.0,203.0,128.0,139.0,65.0,440.0,121.0,100.0,53.0,68.0,54.0,40.0,215.0,21.0,12.0,157.0,78.0,185.0,86.0,64.0
folA_1_56_B_MM9,315.0,164.0,131.0,153.0,62.0,137.0,592.0,66.0,45.0,72.0,52.0,58.0,147.0,20.0,16.0,223.0,96.0,147.0,72.0,88.0
folA_1_56_C,146.0,69.0,52.0,82.0,28.0,37.0,30.0,258.0,32.0,42.0,26.0,21.0,41.0,3.0,3.0,55.0,34.0,56.0,33.0,45.0
folA_3_242_B_MM3,1693.0,5679.0,8286.0,261.0,84.0,127.0,152.0,94.0,15919.0,786.0,2843.0,1579.0,8802.0,69.0,30.0,628.0,1712.0,10493.0,4338.0,237.0
folA_3_242_C,278.0,411.0,548.0,123.0,63.0,82.0,56.0,53.0,1134.0,1495.0,172.0,295.0,805.0,28.0,10.0,252.0,456.0,1091.0,574.0,131.0
negC_rand_42,2797.0,2909.0,3045.0,94.0,27.0,57.0,54.0,28.0,1216.0,223.0,15056.0,551.0,2790.0,16.0,7.0,145.0,429.0,3979.0,1893.0,89.0
thyA_1_60_B_MM12,2486.0,2524.0,1944.0,52.0,44.0,57.0,64.0,21.0,1221.0,287.0,678.0,5390.0,2865.0,47.0,8.0,422.0,1034.0,1760.0,804.0,63.0
thyA_1_60_B_MM13,8319.0,8672.0,9364.0,192.0,126.0,108.0,159.0,70.0,3889.0,701.0,2793.0,2288.0,31092.0,80.0,34.0,718.0,1572.0,8154.0,4655.0,162.0
thyA_1_60_B_MM2,123.0,61.0,41.0,21.0,21.0,33.0,17.0,34.0,29.0,37.0,16.0,38.0,65.0,207.0,26.0,89.0,46.0,62.0,45.0,47.0
thyA_1_60_C,32.0,39.0,36.0,15.0,7.0,11.0,9.0,7.0,11.0,20.0,7.0,12.0,57.0,29.0,123.0,99.0,33.0,49.0,19.0,25.0
thyA_3_233_B_MM4,848.0,460.0,470.0,87.0,65.0,70.0,117.0,67.0,199.0,156.0,90.0,219.0,435.0,69.0,59.0,3008.0,1129.0,2193.0,1114.0,408.0
thyA_3_233_B_MM5,3466.0,3190.0,2717.0,90.0,64.0,93.0,88.0,28.0,635.0,409.0,346.0,734.0,1012.0,39.0,39.0,891.0,6741.0,7702.0,4342.0,282.0
thyA_3_233_B_MM6,9037.0,8281.0,7753.0,142.0,98.0,107.0,237.0,112.0,2129.0,707.0,2609.0,1635.0,4250.0,52.0,51.0,963.0,2898.0,38647.0,5789.0,250.0
thyA_3_233_B_MM7,4530.0,3302.0,4652.0,50.0,37.0,59.0,76.0,59.0,1766.0,274.0,1124.0,984.0,2756.0,28.0,19.0,504.0,1337.0,5663.0,16058.0,94.0
thyA_3_233_C,315.0,206.0,262.0,98.0,59.0,71.0,57.0,71.0,162.0,98.0,121.0,67.0,227.0,56.0,36.0,713.0,641.0,1844.0,612.0,1352.0
