,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,251.0,109.0,94.0,45.0,13.0,24.0,22.0,17.0,28.0,20.0,9.0,17.0,56.0,63.0,28.0,402.0,227.0,112.0,29.0,197.0
folA_1_56_B_MM11,104.0,308.0,117.0,30.0,13.0,16.0,18.0,31.0,33.0,29.0,25.0,22.0,97.0,82.0,40.0,406.0,216.0,105.0,54.0,324.0
folA_1_56_B_MM14,84.0,101.0,305.0,19.0,12.0,22.0,20.0,9.0,34.0,30.0,18.0,27.0,75.0,75.0,32.0,321.0,240.0,181.0,62.0,235.0
folA_1_56_B_MM2,18.0,21.0,4.0,72.0,8.0,23.0,10.0,27.0,12.0,10.0,1.0,8.0,9.0,26.0,16.0,258.0,132.0,71.0,17.0,169.0
folA_1_56_B_MM3,15.0,12.0,9.0,16.0,26.0,20.0,6.0,6.0,12.0,4.0,0.0,0.0,5.0,24.0,17.0,164.0,68.0,45.0,8.0,106.0
folA_1_56_B_MM6,12.0,16.0,9.0,32.0,16.0,33.0,16.0,14.0,3.0,5.0,5.0,2.0,11.0,34.0,12.0,286.0,116.0,37.0,17.0,198.0
folA_1_56_B_MM9,56.0,20.0,16.0,31.0,17.0,22.0,60.0,16.0,15.0,22.0,1.0,7.0,19.0,57.0,20.0,278.0,120.0,60.0,50.0,212.0
folA_1_56_C,19.0,21.0,10.0,25.0,14.0,13.0,27.0,44.0,3.0,14.0,6.0,2.0,6.0,38.0,14.0,196.0,72.0,41.0,25.0,110.0
folA_3_242_B_MM3,57.0,97.0,69.0,9.0,13.0,17.0,11.0,27.0,195.0,64.0,25.0,23.0,88.0,77.0,43.0,588.0,331.0,214.0,69.0,453.0
folA_3_242_C,14.0,32.0,20.0,22.0,4.0,13.0,20.0,17.0,26.0,84.0,5.0,10.0,42.0,75.0,41.0,451.0,260.0,124.0,47.0,261.0
negC_rand_42,15.0,27.0,35.0,7.0,0.0,3.0,7.0,4.0,16.0,2.0,105.0,9.0,30.0,20.0,12.0,118.0,85.0,36.0,28.0,93.0
thyA_1_60_B_MM12,36.0,53.0,27.0,13.0,2.0,3.0,7.0,3.0,12.0,5.0,12.0,84.0,56.0,28.0,10.0,128.0,71.0,26.0,22.0,90.0
thyA_1_60_B_MM13,85.0,116.0,79.0,22.0,16.0,38.0,36.0,16.0,42.0,29.0,38.0,55.0,257.0,86.0,41.0,343.0,195.0,139.0,67.0,226.0
thyA_1_60_B_MM2,56.0,96.0,55.0,90.0,33.0,53.0,43.0,59.0,22.0,46.0,10.0,8.0,65.0,102.0,29.0,305.0,97.0,100.0,64.0,164.0
thyA_1_60_C,48.0,61.0,57.0,29.0,14.0,39.0,33.0,16.0,13.0,33.0,5.0,17.0,59.0,36.0,67.0,202.0,116.0,37.0,32.0,81.0
thyA_3_233_B_MM4,207.0,263.0,252.0,185.0,119.0,169.0,159.0,173.0,106.0,211.0,56.0,119.0,287.0,141.0,70.0,1778.0,735.0,483.0,180.0,669.0
thyA_3_233_B_MM5,169.0,231.0,174.0,80.0,60.0,106.0,130.0,76.0,103.0,151.0,26.0,48.0,163.0,103.0,62.0,825.0,751.0,277.0,131.0,500.0
thyA_3_233_B_MM6,91.0,143.0,78.0,90.0,36.0,49.0,44.0,38.0,34.0,113.0,17.0,30.0,119.0,98.0,36.0,546.0,351.0,570.0,108.0,321.0
thyA_3_233_B_MM7,50.0,73.0,29.0,21.0,11.0,28.0,23.0,18.0,35.0,22.0,8.0,15.0,43.0,31.0,15.0,215.0,126.0,68.0,167.0,116.0
thyA_3_233_C,195.0,232.0,248.0,175.0,135.0,104.0,128.0,161.0,157.0,180.0,34.0,65.0,199.0,118.0,95.0,1341.0,605.0,469.0,191.0,1194.0
