,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,11494.0,2703.0,2152.0,213.0,134.0,180.0,229.0,147.0,329.0,332.0,419.0,468.0,1693.0,1266.0,749.0,6084.0,3286.0,2512.0,867.0,3620.0
folA_1_56_B_MM11,3620.0,9886.0,2392.0,163.0,104.0,146.0,175.0,94.0,782.0,484.0,425.0,652.0,1983.0,1631.0,787.0,8113.0,4032.0,2387.0,962.0,3887.0
folA_1_56_B_MM14,2537.0,2842.0,8574.0,149.0,139.0,148.0,141.0,80.0,824.0,464.0,460.0,432.0,1727.0,1533.0,498.0,6309.0,4226.0,2649.0,1170.0,4292.0
folA_1_56_B_MM2,108.0,102.0,74.0,944.0,53.0,116.0,141.0,47.0,58.0,66.0,44.0,27.0,142.0,560.0,295.0,1435.0,644.0,275.0,104.0,1091.0
folA_1_56_B_MM3,82.0,51.0,54.0,97.0,643.0,59.0,37.0,27.0,28.0,49.0,19.0,22.0,71.0,394.0,153.0,1171.0,467.0,223.0,43.0,841.0
folA_1_56_B_MM6,189.0,191.0,112.0,123.0,65.0,1042.0,105.0,44.0,36.0,104.0,39.0,64.0,143.0,801.0,268.0,2097.0,788.0,318.0,136.0,2167.0
folA_1_56_B_MM9,299.0,180.0,107.0,147.0,97.0,162.0,1531.0,53.0,73.0,134.0,27.0,44.0,160.0,856.0,323.0,3087.0,1229.0,542.0,164.0,2517.0
folA_1_56_C,59.0,65.0,56.0,57.0,44.0,47.0,48.0,500.0,24.0,47.0,16.0,27.0,69.0,236.0,98.0,855.0,394.0,210.0,36.0,517.0
folA_3_242_B_MM3,1013.0,2057.0,2222.0,228.0,137.0,150.0,163.0,109.0,7298.0,773.0,550.0,498.0,2343.0,1857.0,994.0,7134.0,4344.0,3126.0,834.0,7005.0
folA_3_242_C,339.0,416.0,407.0,178.0,71.0,106.0,126.0,76.0,888.0,3099.0,122.0,198.0,614.0,1221.0,567.0,7131.0,3944.0,2264.0,732.0,3632.0
negC_rand_42,882.0,516.0,522.0,83.0,31.0,51.0,44.0,40.0,175.0,151.0,2171.0,127.0,569.0,436.0,200.0,1634.0,1208.0,813.0,449.0,1297.0
thyA_1_60_B_MM12,727.0,664.0,414.0,83.0,54.0,64.0,67.0,21.0,189.0,188.0,114.0,1456.0,615.0,390.0,283.0,1478.0,660.0,539.0,187.0,1035.0
thyA_1_60_B_MM13,2345.0,2026.0,1936.0,180.0,136.0,198.0,209.0,105.0,1211.0,605.0,462.0,459.0,8767.0,1744.0,798.0,8063.0,3802.0,2880.0,968.0,4123.0
thyA_1_60_B_MM2,1540.0,1560.0,1113.0,943.0,684.0,1139.0,628.0,469.0,655.0,1216.0,272.0,258.0,1339.0,4846.0,718.0,4204.0,3071.0,1620.0,567.0,2332.0
thyA_1_60_C,1123.0,1542.0,966.0,782.0,377.0,666.0,446.0,374.0,416.0,1045.0,127.0,147.0,680.0,942.0,3148.0,2714.0,1814.0,801.0,328.0,1289.0
thyA_3_233_B_MM4,5787.0,4928.0,4520.0,2138.0,1386.0,1905.0,2402.0,847.0,1385.0,4062.0,600.0,735.0,3635.0,2462.0,1496.0,30908.0,6934.0,5093.0,2182.0,7805.0
thyA_3_233_B_MM5,4112.0,3717.0,3377.0,1152.0,587.0,1085.0,1212.0,562.0,1215.0,4289.0,569.0,481.0,3328.0,2395.0,1138.0,11076.0,18048.0,4751.0,1767.0,6772.0
thyA_3_233_B_MM6,3083.0,2342.0,1727.0,667.0,275.0,485.0,554.0,272.0,894.0,2161.0,516.0,375.0,2079.0,1267.0,746.0,7584.0,5050.0,11331.0,1247.0,3257.0
thyA_3_233_B_MM7,1185.0,761.0,697.0,193.0,72.0,146.0,169.0,99.0,830.0,704.0,199.0,138.0,844.0,682.0,264.0,2449.0,2240.0,954.0,4206.0,1239.0
thyA_3_233_C,4936.0,4490.0,4934.0,2451.0,1563.0,2067.0,2914.0,1349.0,2295.0,3919.0,1285.0,609.0,4025.0,2163.0,2056.0,16021.0,10037.0,7319.0,2772.0,27488.0
