,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2840.0,1188.0,857.0,202.0,113.0,155.0,135.0,162.0,95.0,93.0,266.0,325.0,902.0,46.0,22.0,484.0,441.0,761.0,383.0,126.0
folA_1_56_B_MM11,1271.0,2618.0,839.0,115.0,94.0,125.0,108.0,123.0,186.0,91.0,295.0,372.0,906.0,78.0,29.0,421.0,373.0,785.0,321.0,89.0
folA_1_56_B_MM14,918.0,1201.0,2973.0,165.0,82.0,89.0,82.0,97.0,323.0,136.0,361.0,276.0,759.0,39.0,24.0,432.0,602.0,828.0,334.0,110.0
folA_1_56_B_MM2,98.0,77.0,57.0,439.0,94.0,99.0,83.0,80.0,30.0,51.0,27.0,27.0,79.0,21.0,20.0,131.0,63.0,45.0,14.0,51.0
folA_1_56_B_MM3,85.0,66.0,33.0,127.0,316.0,80.0,50.0,61.0,19.0,47.0,17.0,18.0,48.0,16.0,12.0,134.0,50.0,43.0,29.0,24.0
folA_1_56_B_MM6,167.0,136.0,60.0,154.0,97.0,292.0,116.0,77.0,29.0,58.0,46.0,44.0,83.0,26.0,11.0,107.0,68.0,63.0,19.0,71.0
folA_1_56_B_MM9,156.0,123.0,60.0,163.0,99.0,156.0,249.0,91.0,16.0,69.0,28.0,49.0,114.0,30.0,8.0,176.0,93.0,64.0,28.0,93.0
folA_1_56_C,67.0,75.0,44.0,71.0,37.0,47.0,38.0,168.0,20.0,19.0,17.0,21.0,27.0,9.0,6.0,73.0,20.0,31.0,14.0,20.0
folA_3_242_B_MM3,214.0,561.0,704.0,119.0,63.0,101.0,65.0,83.0,1296.0,155.0,325.0,240.0,723.0,21.0,20.0,325.0,311.0,816.0,320.0,118.0
folA_3_242_C,114.0,137.0,70.0,127.0,60.0,90.0,66.0,83.0,157.0,250.0,45.0,46.0,130.0,13.0,17.0,224.0,132.0,132.0,58.0,64.0
negC_rand_42,322.0,317.0,277.0,63.0,35.0,50.0,38.0,40.0,107.0,21.0,1312.0,90.0,300.0,13.0,8.0,98.0,98.0,302.0,126.0,34.0
thyA_1_60_B_MM12,392.0,437.0,296.0,45.0,28.0,57.0,39.0,23.0,158.0,70.0,99.0,542.0,400.0,18.0,19.0,114.0,174.0,294.0,100.0,43.0
thyA_1_60_B_MM13,861.0,779.0,739.0,140.0,101.0,107.0,66.0,65.0,293.0,112.0,304.0,442.0,2249.0,29.0,22.0,285.0,235.0,610.0,284.0,86.0
thyA_1_60_B_MM2,45.0,49.0,28.0,30.0,40.0,51.0,24.0,40.0,12.0,19.0,8.0,28.0,51.0,62.0,22.0,93.0,28.0,34.0,11.0,37.0
thyA_1_60_C,39.0,19.0,15.0,32.0,28.0,19.0,22.0,14.0,7.0,9.0,10.0,9.0,19.0,12.0,44.0,71.0,48.0,15.0,9.0,20.0
thyA_3_233_B_MM4,388.0,247.0,221.0,165.0,115.0,141.0,108.0,133.0,130.0,166.0,47.0,94.0,225.0,62.0,38.0,1546.0,607.0,489.0,165.0,250.0
thyA_3_233_B_MM5,479.0,393.0,280.0,100.0,47.0,74.0,102.0,45.0,134.0,143.0,58.0,136.0,234.0,26.0,10.0,560.0,1180.0,823.0,355.0,179.0
thyA_3_233_B_MM6,771.0,670.0,625.0,117.0,71.0,70.0,79.0,81.0,235.0,176.0,211.0,243.0,407.0,36.0,9.0,393.0,490.0,2313.0,332.0,116.0
thyA_3_233_B_MM7,486.0,350.0,281.0,36.0,19.0,32.0,29.0,35.0,205.0,72.0,107.0,121.0,250.0,8.0,5.0,165.0,217.0,331.0,686.0,31.0
thyA_3_233_C,203.0,135.0,120.0,123.0,91.0,69.0,78.0,83.0,75.0,101.0,48.0,50.0,120.0,38.0,23.0,575.0,435.0,458.0,184.0,499.0
