,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,5037.0,2299.0,1570.0,219.0,135.0,218.0,238.0,96.0,81.0,186.0,350.0,516.0,1301.0,912.0,610.0,6766.0,2307.0,2437.0,736.0,3290.0
folA_1_56_B_MM11,2757.0,4871.0,2633.0,320.0,191.0,217.0,209.0,65.0,649.0,127.0,472.0,584.0,1542.0,1578.0,631.0,6911.0,7603.0,2278.0,803.0,4363.0
folA_1_56_B_MM14,1651.0,2421.0,3994.0,154.0,106.0,161.0,152.0,137.0,732.0,141.0,514.0,530.0,1416.0,1088.0,1169.0,6003.0,3230.0,2148.0,687.0,3662.0
folA_1_56_B_MM2,156.0,178.0,79.0,209.0,320.0,108.0,86.0,80.0,46.0,63.0,37.0,29.0,187.0,316.0,385.0,3390.0,974.0,359.0,74.0,1645.0
folA_1_56_B_MM3,126.0,156.0,31.0,90.0,365.0,75.0,113.0,97.0,36.0,33.0,9.0,0.0,112.0,256.0,110.0,1446.0,522.0,205.0,11.0,1244.0
folA_1_56_B_MM6,221.0,199.0,87.0,116.0,245.0,299.0,210.0,60.0,15.0,107.0,11.0,47.0,276.0,692.0,360.0,2690.0,999.0,306.0,212.0,1953.0
folA_1_56_B_MM9,289.0,546.0,56.0,312.0,51.0,154.0,277.0,441.0,31.0,43.0,51.0,49.0,95.0,649.0,261.0,3479.0,1731.0,317.0,119.0,2629.0
folA_1_56_C,51.0,33.0,38.0,138.0,18.0,41.0,64.0,169.0,23.0,13.0,1.0,40.0,80.0,212.0,118.0,1140.0,407.0,160.0,70.0,830.0
folA_3_242_B_MM3,446.0,1604.0,1698.0,122.0,152.0,192.0,152.0,49.0,1981.0,438.0,571.0,712.0,1564.0,1908.0,960.0,15588.0,4767.0,3040.0,755.0,4733.0
folA_3_242_C,198.0,170.0,290.0,123.0,26.0,55.0,174.0,101.0,623.0,627.0,54.0,169.0,464.0,757.0,433.0,5255.0,3346.0,2043.0,630.0,4226.0
negC_rand_42,532.0,497.0,399.0,31.0,6.0,37.0,76.0,7.0,191.0,122.0,1742.0,179.0,396.0,777.0,117.0,1752.0,988.0,788.0,268.0,1259.0
thyA_1_60_B_MM12,573.0,948.0,673.0,26.0,18.0,130.0,29.0,6.0,466.0,213.0,51.0,937.0,531.0,427.0,86.0,2818.0,1051.0,880.0,316.0,1252.0
thyA_1_60_B_MM13,1811.0,1403.0,1458.0,50.0,89.0,189.0,123.0,63.0,695.0,406.0,526.0,839.0,3413.0,1511.0,825.0,6379.0,3124.0,2042.0,816.0,2934.0
thyA_1_60_B_MM2,1161.0,1397.0,1150.0,722.0,544.0,677.0,859.0,475.0,718.0,999.0,301.0,392.0,1152.0,1864.0,503.0,3486.0,1644.0,1368.0,924.0,2321.0
thyA_1_60_C,725.0,1230.0,972.0,578.0,541.0,536.0,566.0,316.0,357.0,616.0,174.0,131.0,438.0,626.0,860.0,2421.0,1504.0,817.0,341.0,1236.0
thyA_3_233_B_MM4,5482.0,4485.0,5221.0,1898.0,1118.0,2299.0,2979.0,1422.0,1590.0,3390.0,1091.0,1228.0,3762.0,2554.0,1633.0,21914.0,7803.0,5453.0,3238.0,8460.0
thyA_3_233_B_MM5,3043.0,2882.0,2951.0,717.0,611.0,988.0,1472.0,380.0,1063.0,3538.0,733.0,510.0,2573.0,1596.0,772.0,9204.0,9990.0,3560.0,1655.0,6957.0
thyA_3_233_B_MM6,2433.0,1650.0,1279.0,497.0,200.0,305.0,642.0,306.0,681.0,1494.0,450.0,859.0,1569.0,938.0,786.0,7473.0,4186.0,5507.0,1357.0,4807.0
thyA_3_233_B_MM7,1004.0,475.0,763.0,98.0,92.0,186.0,186.0,91.0,307.0,340.0,118.0,322.0,940.0,347.0,309.0,3890.0,1964.0,1296.0,1331.0,2017.0
thyA_3_233_C,4570.0,3672.0,3791.0,2281.0,1748.0,1965.0,2572.0,1046.0,1717.0,3155.0,814.0,1022.0,3432.0,2059.0,1234.0,15477.0,9263.0,5418.0,2110.0,14226.0
