,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,786.0,250.0,148.0,50.0,26.0,51.0,54.0,34.0,51.0,30.0,44.0,20.0,110.0,64.0,41.0,409.0,250.0,198.0,54.0,247.0
folA_1_56_B_MM11,235.0,667.0,132.0,27.0,12.0,31.0,27.0,27.0,64.0,51.0,43.0,27.0,138.0,85.0,42.0,446.0,251.0,175.0,51.0,241.0
folA_1_56_B_MM14,152.0,181.0,688.0,18.0,17.0,27.0,21.0,21.0,38.0,45.0,43.0,29.0,106.0,85.0,34.0,357.0,230.0,130.0,59.0,201.0
folA_1_56_B_MM2,34.0,23.0,13.0,177.0,15.0,22.0,31.0,15.0,12.0,13.0,6.0,2.0,15.0,41.0,22.0,207.0,126.0,54.0,22.0,154.0
folA_1_56_B_MM3,19.0,14.0,8.0,18.0,96.0,18.0,19.0,12.0,5.0,10.0,5.0,4.0,14.0,31.0,24.0,158.0,81.0,49.0,14.0,117.0
folA_1_56_B_MM6,45.0,15.0,14.0,33.0,16.0,151.0,22.0,11.0,9.0,23.0,13.0,3.0,32.0,54.0,15.0,241.0,145.0,60.0,15.0,195.0
folA_1_56_B_MM9,49.0,34.0,33.0,33.0,16.0,25.0,173.0,20.0,15.0,17.0,8.0,7.0,25.0,69.0,28.0,297.0,133.0,91.0,17.0,174.0
folA_1_56_C,20.0,24.0,6.0,21.0,10.0,22.0,15.0,85.0,3.0,13.0,6.0,6.0,10.0,33.0,10.0,107.0,96.0,50.0,1.0,67.0
folA_3_242_B_MM3,70.0,139.0,135.0,27.0,19.0,19.0,34.0,19.0,426.0,75.0,37.0,20.0,135.0,84.0,47.0,482.0,273.0,183.0,50.0,292.0
folA_3_242_C,37.0,40.0,43.0,26.0,14.0,27.0,15.0,13.0,48.0,188.0,11.0,17.0,44.0,59.0,30.0,370.0,223.0,139.0,35.0,178.0
negC_rand_42,36.0,48.0,44.0,5.0,7.0,12.0,9.0,2.0,21.0,25.0,215.0,13.0,43.0,25.0,22.0,121.0,73.0,44.0,13.0,86.0
thyA_1_60_B_MM12,42.0,41.0,32.0,6.0,12.0,11.0,7.0,7.0,13.0,13.0,11.0,97.0,35.0,27.0,14.0,101.0,61.0,29.0,7.0,47.0
thyA_1_60_B_MM13,160.0,121.0,96.0,29.0,16.0,20.0,29.0,31.0,45.0,40.0,49.0,45.0,464.0,87.0,41.0,354.0,206.0,106.0,47.0,196.0
thyA_1_60_B_MM2,92.0,93.0,60.0,75.0,42.0,62.0,75.0,56.0,30.0,51.0,19.0,19.0,70.0,285.0,45.0,203.0,137.0,74.0,31.0,120.0
thyA_1_60_C,65.0,72.0,38.0,41.0,46.0,44.0,27.0,34.0,18.0,29.0,5.0,13.0,50.0,41.0,145.0,147.0,67.0,72.0,18.0,57.0
thyA_3_233_B_MM4,357.0,342.0,268.0,295.0,180.0,252.0,240.0,138.0,126.0,237.0,86.0,57.0,232.0,116.0,85.0,1895.0,558.0,343.0,112.0,468.0
thyA_3_233_B_MM5,289.0,254.0,206.0,166.0,123.0,170.0,163.0,97.0,103.0,213.0,58.0,48.0,190.0,140.0,82.0,669.0,1389.0,285.0,85.0,394.0
thyA_3_233_B_MM6,170.0,114.0,87.0,91.0,38.0,81.0,76.0,57.0,67.0,100.0,30.0,25.0,132.0,67.0,45.0,372.0,322.0,851.0,69.0,192.0
thyA_3_233_B_MM7,70.0,37.0,42.0,29.0,17.0,16.0,20.0,18.0,35.0,41.0,16.0,15.0,42.0,31.0,7.0,141.0,103.0,68.0,260.0,91.0
thyA_3_233_C,342.0,277.0,278.0,227.0,218.0,206.0,226.0,217.0,151.0,228.0,62.0,40.0,213.0,132.0,103.0,935.0,602.0,376.0,145.0,1716.0
