,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2305.0,809.0,514.0,61.0,32.0,68.0,67.0,21.0,65.0,65.0,142.0,144.0,614.0,20.0,7.0,170.0,201.0,559.0,238.0,37.0
folA_1_56_B_MM11,845.0,2042.0,478.0,45.0,38.0,71.0,33.0,29.0,138.0,77.0,132.0,128.0,462.0,15.0,8.0,119.0,140.0,423.0,179.0,31.0
folA_1_56_B_MM14,672.0,609.0,2144.0,29.0,33.0,41.0,38.0,33.0,176.0,51.0,185.0,108.0,410.0,18.0,5.0,117.0,228.0,487.0,207.0,26.0
folA_1_56_B_MM2,41.0,35.0,20.0,204.0,23.0,31.0,26.0,14.0,13.0,26.0,12.0,13.0,40.0,8.0,5.0,58.0,28.0,25.0,6.0,13.0
folA_1_56_B_MM3,33.0,34.0,13.0,24.0,72.0,28.0,22.0,11.0,9.0,16.0,3.0,10.0,24.0,4.0,6.0,34.0,14.0,19.0,4.0,5.0
folA_1_56_B_MM6,54.0,46.0,39.0,33.0,11.0,154.0,39.0,16.0,21.0,34.0,11.0,9.0,40.0,16.0,4.0,44.0,28.0,24.0,18.0,12.0
folA_1_56_B_MM9,95.0,54.0,42.0,44.0,35.0,46.0,170.0,19.0,19.0,37.0,10.0,12.0,31.0,16.0,8.0,91.0,48.0,44.0,20.0,24.0
folA_1_56_C,27.0,27.0,8.0,26.0,12.0,11.0,16.0,77.0,7.0,7.0,1.0,8.0,13.0,3.0,2.0,22.0,18.0,12.0,5.0,4.0
folA_3_242_B_MM3,136.0,376.0,368.0,36.0,23.0,40.0,41.0,20.0,1000.0,95.0,138.0,87.0,361.0,9.0,8.0,125.0,123.0,393.0,191.0,38.0
folA_3_242_C,66.0,79.0,66.0,34.0,18.0,22.0,20.0,18.0,92.0,222.0,16.0,32.0,88.0,7.0,5.0,63.0,89.0,120.0,65.0,28.0
negC_rand_42,190.0,165.0,115.0,15.0,10.0,22.0,17.0,10.0,58.0,28.0,706.0,31.0,124.0,5.0,0.0,41.0,38.0,128.0,59.0,5.0
thyA_1_60_B_MM12,157.0,141.0,90.0,9.0,10.0,10.0,11.0,3.0,49.0,28.0,31.0,298.0,121.0,3.0,2.0,39.0,42.0,93.0,28.0,8.0
thyA_1_60_B_MM13,533.0,468.0,353.0,37.0,38.0,45.0,34.0,16.0,144.0,62.0,139.0,118.0,1397.0,15.0,7.0,97.0,88.0,197.0,127.0,14.0
thyA_1_60_B_MM2,30.0,15.0,11.0,9.0,13.0,17.0,17.0,9.0,5.0,17.0,3.0,8.0,19.0,42.0,4.0,33.0,21.0,10.0,10.0,13.0
thyA_1_60_C,9.0,7.0,10.0,10.0,2.0,15.0,5.0,2.0,7.0,8.0,6.0,2.0,9.0,0.0,28.0,14.0,15.0,17.0,9.0,6.0
thyA_3_233_B_MM4,119.0,73.0,67.0,48.0,36.0,63.0,49.0,28.0,30.0,56.0,13.0,20.0,75.0,16.0,18.0,578.0,169.0,169.0,63.0,68.0
thyA_3_233_B_MM5,173.0,138.0,99.0,26.0,18.0,19.0,34.0,17.0,49.0,63.0,19.0,27.0,81.0,8.0,11.0,176.0,529.0,341.0,126.0,47.0
thyA_3_233_B_MM6,504.0,410.0,255.0,24.0,21.0,32.0,26.0,14.0,118.0,93.0,93.0,55.0,183.0,5.0,7.0,108.0,185.0,1668.0,159.0,32.0
thyA_3_233_B_MM7,257.0,166.0,156.0,6.0,8.0,10.0,16.0,12.0,114.0,32.0,52.0,32.0,128.0,5.0,0.0,46.0,69.0,175.0,683.0,19.0
thyA_3_233_C,70.0,63.0,62.0,29.0,26.0,25.0,27.0,21.0,32.0,28.0,25.0,17.0,44.0,6.0,8.0,177.0,102.0,161.0,50.0,247.0
