,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,15116.0,6007.0,4653.0,982.0,727.0,831.0,1129.0,556.0,1198.0,836.0,3780.0,1408.0,4661.0,491.0,366.0,5103.0,4154.0,5433.0,1906.0,1649.0
folA_1_56_B_MM11,6089.0,15873.0,6306.0,825.0,431.0,536.0,660.0,376.0,2137.0,1247.0,1927.0,1832.0,5711.0,589.0,229.0,4830.0,4393.0,5906.0,2075.0,1482.0
folA_1_56_B_MM14,4762.0,7609.0,16733.0,746.0,513.0,555.0,789.0,528.0,3528.0,1242.0,2374.0,1681.0,5688.0,362.0,211.0,4915.0,6879.0,6929.0,2457.0,1641.0
folA_1_56_B_MM2,785.0,552.0,281.0,1909.0,477.0,656.0,862.0,282.0,265.0,402.0,139.0,212.0,414.0,244.0,125.0,2169.0,677.0,601.0,148.0,758.0
folA_1_56_B_MM3,351.0,254.0,211.0,537.0,1417.0,358.0,312.0,165.0,144.0,381.0,106.0,120.0,326.0,115.0,157.0,1288.0,514.0,359.0,115.0,432.0
folA_1_56_B_MM6,943.0,676.0,401.0,809.0,411.0,1894.0,672.0,352.0,197.0,526.0,241.0,302.0,500.0,357.0,94.0,1948.0,837.0,559.0,244.0,661.0
folA_1_56_B_MM9,1461.0,702.0,758.0,675.0,378.0,622.0,2269.0,245.0,320.0,642.0,195.0,224.0,674.0,268.0,153.0,2183.0,1120.0,1173.0,624.0,1013.0
folA_1_56_C,301.0,273.0,134.0,339.0,276.0,264.0,192.0,654.0,121.0,259.0,82.0,88.0,168.0,97.0,35.0,863.0,271.0,316.0,150.0,255.0
folA_3_242_B_MM3,2037.0,6023.0,6683.0,1474.0,494.0,1368.0,485.0,637.0,12922.0,2756.0,3182.0,2132.0,7878.0,422.0,280.0,5478.0,4766.0,9870.0,2596.0,1746.0
folA_3_242_C,871.0,2181.0,1171.0,708.0,285.0,395.0,314.0,318.0,2290.0,3326.0,422.0,746.0,1557.0,213.0,235.0,2623.0,2760.0,4042.0,1374.0,1049.0
negC_rand_42,1637.0,1733.0,1715.0,308.0,160.0,166.0,186.0,137.0,1471.0,532.0,8637.0,537.0,1858.0,132.0,78.0,899.0,1035.0,2117.0,797.0,420.0
thyA_1_60_B_MM12,1839.0,2300.0,1757.0,226.0,129.0,207.0,197.0,110.0,1133.0,766.0,597.0,4362.0,2618.0,195.0,85.0,1889.0,1988.0,1811.0,645.0,677.0
thyA_1_60_B_MM13,4750.0,5305.0,5927.0,681.0,327.0,505.0,483.0,257.0,2860.0,1456.0,1843.0,2667.0,15539.0,495.0,165.0,3407.0,3647.0,4910.0,2419.0,846.0
thyA_1_60_B_MM2,589.0,421.0,354.0,410.0,176.0,293.0,280.0,200.0,238.0,288.0,106.0,220.0,432.0,1088.0,191.0,2065.0,518.0,408.0,230.0,386.0
thyA_1_60_C,280.0,327.0,260.0,180.0,201.0,212.0,155.0,129.0,153.0,171.0,91.0,84.0,171.0,264.0,614.0,795.0,402.0,277.0,88.0,217.0
thyA_3_233_B_MM4,3294.0,2138.0,2610.0,1316.0,926.0,1470.0,1403.0,914.0,1288.0,1810.0,617.0,1058.0,1936.0,683.0,662.0,18648.0,6751.0,6768.0,2571.0,3739.0
thyA_3_233_B_MM5,4734.0,4026.0,3530.0,1057.0,512.0,1019.0,1154.0,343.0,1743.0,2457.0,745.0,1567.0,2510.0,518.0,242.0,7134.0,14986.0,9437.0,4301.0,2439.0
thyA_3_233_B_MM6,5229.0,5642.0,4965.0,756.0,524.0,846.0,903.0,414.0,2293.0,3774.0,1782.0,2388.0,4679.0,463.0,226.0,5369.0,6380.0,20597.0,3396.0,1876.0
thyA_3_233_B_MM7,2677.0,1812.0,2421.0,274.0,191.0,322.0,423.0,206.0,1639.0,1169.0,678.0,1018.0,2282.0,161.0,102.0,2652.0,2247.0,3105.0,6114.0,678.0
thyA_3_233_C,1841.0,1306.0,1444.0,1277.0,641.0,928.0,838.0,660.0,920.0,961.0,500.0,852.0,1101.0,385.0,376.0,8212.0,5217.0,6042.0,2067.0,7533.0
