,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,881.0,447.0,320.0,14.0,6.0,11.0,11.0,7.0,21.0,11.0,67.0,77.0,328.0,5.0,1.0,33.0,79.0,453.0,225.0,13.0
folA_1_56_B_MM11,424.0,1578.0,801.0,14.0,4.0,18.0,11.0,16.0,101.0,23.0,185.0,112.0,853.0,7.0,6.0,39.0,148.0,913.0,400.0,25.0
folA_1_56_B_MM14,386.0,825.0,3788.0,12.0,5.0,3.0,9.0,8.0,160.0,29.0,341.0,66.0,1027.0,2.0,3.0,76.0,453.0,1317.0,507.0,12.0
folA_1_56_B_MM2,6.0,5.0,0.0,20.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,8.0,2.0,6.0,3.0,5.0
folA_1_56_B_MM3,2.0,0.0,5.0,6.0,6.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0
folA_1_56_B_MM6,12.0,18.0,2.0,7.0,1.0,16.0,13.0,3.0,0.0,0.0,1.0,0.0,17.0,0.0,7.0,14.0,0.0,10.0,8.0,5.0
folA_1_56_B_MM9,24.0,8.0,6.0,6.0,1.0,6.0,31.0,3.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,18.0,1.0,1.0,5.0,1.0
folA_1_56_C,1.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,8.0,10.0,3.0,10.0
folA_3_242_B_MM3,28.0,146.0,516.0,11.0,2.0,1.0,1.0,3.0,599.0,18.0,172.0,44.0,696.0,0.0,1.0,36.0,91.0,1027.0,445.0,15.0
folA_3_242_C,8.0,10.0,14.0,2.0,3.0,1.0,0.0,8.0,40.0,26.0,4.0,4.0,28.0,0.0,0.0,16.0,25.0,78.0,34.0,6.0
negC_rand_42,95.0,243.0,361.0,2.0,0.0,5.0,1.0,1.0,62.0,2.0,1095.0,16.0,345.0,0.0,0.0,8.0,25.0,396.0,178.0,3.0
thyA_1_60_B_MM12,86.0,101.0,60.0,1.0,0.0,0.0,0.0,2.0,36.0,5.0,18.0,99.0,144.0,0.0,0.0,10.0,46.0,70.0,25.0,9.0
thyA_1_60_B_MM13,376.0,642.0,911.0,5.0,10.0,3.0,2.0,3.0,272.0,23.0,351.0,80.0,2433.0,6.0,3.0,32.0,84.0,726.0,539.0,8.0
thyA_1_60_B_MM2,1.0,5.0,0.0,6.0,1.0,15.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,4.0,1.0,5.0,3.0,13.0,2.0,8.0
thyA_1_60_C,0.0,6.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,12.0,4.0,1.0,0.0,5.0,0.0
thyA_3_233_B_MM4,40.0,29.0,28.0,9.0,11.0,1.0,5.0,7.0,10.0,13.0,2.0,30.0,39.0,2.0,1.0,113.0,79.0,170.0,74.0,25.0
thyA_3_233_B_MM5,144.0,217.0,197.0,5.0,2.0,10.0,8.0,1.0,51.0,20.0,16.0,29.0,75.0,0.0,2.0,64.0,383.0,700.0,418.0,28.0
thyA_3_233_B_MM6,557.0,709.0,826.0,18.0,7.0,15.0,16.0,7.0,348.0,78.0,269.0,44.0,436.0,8.0,3.0,74.0,226.0,3115.0,478.0,29.0
thyA_3_233_B_MM7,207.0,325.0,444.0,1.0,0.0,4.0,6.0,5.0,301.0,21.0,145.0,36.0,307.0,0.0,0.0,49.0,101.0,508.0,1085.0,8.0
thyA_3_233_C,12.0,45.0,17.0,6.0,6.0,3.0,4.0,7.0,16.0,2.0,13.0,1.0,21.0,1.0,0.0,32.0,64.0,161.0,72.0,68.0
