,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1225.0,275.0,160.0,193.0,128.0,180.0,181.0,89.0,65.0,130.0,63.0,77.0,175.0,83.0,38.0,244.0,241.0,151.0,65.0,158.0
folA_1_56_B_MM11,304.0,975.0,145.0,141.0,116.0,133.0,129.0,93.0,54.0,122.0,42.0,65.0,147.0,71.0,40.0,239.0,195.0,125.0,43.0,117.0
folA_1_56_B_MM14,258.0,188.0,910.0,153.0,111.0,111.0,143.0,94.0,65.0,104.0,47.0,43.0,135.0,72.0,35.0,192.0,183.0,118.0,63.0,95.0
folA_1_56_B_MM2,129.0,130.0,45.0,677.0,46.0,92.0,115.0,45.0,35.0,75.0,32.0,31.0,72.0,37.0,20.0,153.0,132.0,66.0,16.0,65.0
folA_1_56_B_MM3,120.0,88.0,60.0,94.0,428.0,80.0,89.0,38.0,26.0,61.0,18.0,19.0,66.0,35.0,17.0,124.0,112.0,50.0,23.0,55.0
folA_1_56_B_MM6,144.0,118.0,66.0,110.0,78.0,591.0,116.0,58.0,33.0,95.0,24.0,40.0,106.0,44.0,23.0,173.0,119.0,99.0,43.0,70.0
folA_1_56_B_MM9,278.0,184.0,106.0,137.0,133.0,162.0,660.0,85.0,49.0,97.0,38.0,63.0,126.0,59.0,21.0,184.0,174.0,111.0,39.0,96.0
folA_1_56_C,84.0,80.0,30.0,52.0,30.0,36.0,51.0,266.0,27.0,64.0,13.0,24.0,40.0,15.0,7.0,96.0,59.0,56.0,19.0,39.0
folA_3_242_B_MM3,181.0,152.0,148.0,137.0,74.0,129.0,100.0,67.0,521.0,131.0,57.0,59.0,141.0,77.0,52.0,195.0,182.0,113.0,37.0,132.0
folA_3_242_C,168.0,138.0,77.0,132.0,94.0,123.0,96.0,67.0,64.0,484.0,22.0,34.0,102.0,34.0,29.0,153.0,163.0,92.0,29.0,79.0
negC_rand_42,79.0,59.0,54.0,55.0,33.0,47.0,46.0,25.0,17.0,50.0,270.0,20.0,39.0,18.0,5.0,68.0,45.0,29.0,13.0,34.0
thyA_1_60_B_MM12,86.0,69.0,45.0,40.0,23.0,39.0,51.0,47.0,16.0,46.0,14.0,232.0,46.0,19.0,13.0,66.0,51.0,58.0,6.0,39.0
thyA_1_60_B_MM13,178.0,142.0,97.0,107.0,55.0,99.0,100.0,64.0,56.0,93.0,43.0,46.0,565.0,57.0,32.0,174.0,184.0,85.0,31.0,86.0
thyA_1_60_B_MM2,91.0,71.0,65.0,84.0,47.0,85.0,58.0,42.0,39.0,43.0,21.0,17.0,57.0,299.0,32.0,78.0,86.0,39.0,20.0,50.0
thyA_1_60_C,66.0,48.0,38.0,42.0,43.0,42.0,43.0,24.0,14.0,42.0,10.0,12.0,26.0,18.0,185.0,60.0,64.0,35.0,10.0,28.0
thyA_3_233_B_MM4,250.0,188.0,131.0,162.0,110.0,157.0,140.0,72.0,50.0,110.0,45.0,68.0,112.0,74.0,28.0,1137.0,293.0,139.0,49.0,132.0
thyA_3_233_B_MM5,249.0,208.0,148.0,150.0,115.0,146.0,141.0,71.0,65.0,131.0,29.0,72.0,125.0,75.0,46.0,308.0,1052.0,183.0,46.0,153.0
thyA_3_233_B_MM6,162.0,122.0,82.0,110.0,79.0,115.0,89.0,91.0,48.0,100.0,28.0,28.0,90.0,32.0,31.0,162.0,199.0,796.0,41.0,53.0
thyA_3_233_B_MM7,74.0,69.0,31.0,47.0,38.0,51.0,39.0,30.0,29.0,26.0,11.0,28.0,38.0,25.0,12.0,87.0,66.0,62.0,271.0,38.0
thyA_3_233_C,219.0,196.0,150.0,187.0,141.0,153.0,175.0,128.0,104.0,145.0,64.0,94.0,162.0,66.0,47.0,346.0,309.0,185.0,71.0,1026.0
