,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,14406.0,3604.0,2958.0,4505.0,3616.0,3035.0,3272.0,3474.0,1414.0,2912.0,1093.0,1004.0,2650.0,2058.0,1171.0,8776.0,4566.0,2790.0,975.0,5380.0
folA_1_56_B_MM11,3826.0,10107.0,2755.0,3018.0,2710.0,2126.0,2264.0,2606.0,1284.0,2553.0,793.0,808.0,1917.0,1625.0,918.0,7702.0,4183.0,2406.0,898.0,4126.0
folA_1_56_B_MM14,3050.0,2628.0,8516.0,2916.0,2690.0,2218.0,2163.0,2587.0,1343.0,2055.0,698.0,693.0,1877.0,1675.0,944.0,6938.0,3873.0,1887.0,810.0,3942.0
folA_1_56_B_MM2,2910.0,1822.0,1250.0,9021.0,2022.0,1930.0,2225.0,1891.0,836.0,1614.0,539.0,672.0,1805.0,1109.0,495.0,5216.0,3022.0,1484.0,497.0,3489.0
folA_1_56_B_MM3,2170.0,1375.0,1057.0,2304.0,6927.0,1495.0,1772.0,1533.0,670.0,1278.0,465.0,526.0,1296.0,1042.0,507.0,4300.0,2282.0,1298.0,473.0,2336.0
folA_1_56_B_MM6,2967.0,2004.0,1285.0,2935.0,2316.0,7443.0,2435.0,2264.0,839.0,1830.0,550.0,759.0,1689.0,1243.0,550.0,6351.0,3310.0,1890.0,678.0,3834.0
folA_1_56_B_MM9,4220.0,2297.0,1517.0,3716.0,2889.0,2835.0,8983.0,2638.0,940.0,2195.0,715.0,787.0,1860.0,1445.0,795.0,7674.0,3926.0,2212.0,775.0,4081.0
folA_1_56_C,1765.0,1108.0,730.0,1759.0,1014.0,1317.0,1265.0,5186.0,460.0,985.0,318.0,353.0,945.0,563.0,331.0,2909.0,1760.0,1119.0,328.0,1701.0
folA_3_242_B_MM3,2986.0,2276.0,2594.0,3238.0,2644.0,2229.0,2221.0,2734.0,7537.0,2974.0,866.0,815.0,2334.0,1501.0,1181.0,7612.0,4539.0,2748.0,847.0,5103.0
folA_3_242_C,2612.0,1981.0,1440.0,2795.0,1836.0,1840.0,1757.0,1954.0,1097.0,6972.0,498.0,611.0,1772.0,1127.0,703.0,5433.0,3750.0,1806.0,758.0,3369.0
negC_rand_42,1053.0,609.0,605.0,1009.0,762.0,595.0,783.0,871.0,354.0,628.0,4683.0,241.0,542.0,487.0,262.0,1596.0,1045.0,650.0,270.0,1145.0
thyA_1_60_B_MM12,1266.0,905.0,703.0,943.0,818.0,951.0,839.0,647.0,425.0,884.0,218.0,2486.0,827.0,611.0,299.0,2528.0,1569.0,857.0,229.0,1060.0
thyA_1_60_B_MM13,2928.0,1915.0,1626.0,2618.0,2036.0,1934.0,1824.0,2021.0,1078.0,2150.0,622.0,977.0,7304.0,1698.0,850.0,5724.0,3783.0,1942.0,777.0,3376.0
thyA_1_60_B_MM2,1950.0,1618.0,1330.0,1872.0,1706.0,1368.0,1277.0,1418.0,780.0,1449.0,360.0,445.0,1306.0,4751.0,750.0,3754.0,2368.0,1390.0,571.0,1820.0
thyA_1_60_C,1144.0,1031.0,821.0,1295.0,1226.0,797.0,845.0,817.0,481.0,730.0,243.0,252.0,700.0,694.0,2745.0,2795.0,1438.0,915.0,358.0,1134.0
thyA_3_233_B_MM4,6748.0,4088.0,3613.0,6408.0,4249.0,4732.0,4797.0,4401.0,1726.0,4998.0,1244.0,1280.0,3232.0,2107.0,1219.0,26608.0,7839.0,4869.0,1680.0,6740.0
thyA_3_233_B_MM5,5208.0,3163.0,3035.0,4557.0,3293.0,3325.0,3417.0,3328.0,1375.0,3608.0,946.0,1130.0,2710.0,1583.0,1388.0,8544.0,16310.0,3855.0,1387.0,6173.0
thyA_3_233_B_MM6,3047.0,1836.0,1425.0,3020.0,2122.0,2074.0,2128.0,2732.0,706.0,2543.0,631.0,549.0,1603.0,1115.0,647.0,5516.0,4500.0,8888.0,877.0,3495.0
thyA_3_233_B_MM7,1505.0,854.0,756.0,1175.0,755.0,798.0,960.0,887.0,386.0,824.0,293.0,250.0,602.0,422.0,292.0,2684.0,1607.0,1021.0,3345.0,1397.0
thyA_3_233_C,6247.0,3675.0,4623.0,6391.0,4925.0,4360.0,4593.0,5339.0,2503.0,4497.0,1287.0,1297.0,3350.0,2386.0,1542.0,13463.0,7991.0,4963.0,2061.0,24302.0
