,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,674.0,156.0,134.0,105.0,50.0,77.0,88.0,65.0,59.0,77.0,30.0,61.0,113.0,68.0,36.0,351.0,244.0,153.0,55.0,195.0
folA_1_56_B_MM11,202.0,571.0,110.0,77.0,32.0,80.0,59.0,44.0,30.0,59.0,24.0,51.0,101.0,70.0,36.0,330.0,260.0,144.0,59.0,211.0
folA_1_56_B_MM14,135.0,125.0,517.0,73.0,49.0,50.0,56.0,46.0,71.0,70.0,38.0,41.0,83.0,92.0,30.0,307.0,213.0,123.0,54.0,163.0
folA_1_56_B_MM2,60.0,45.0,50.0,412.0,43.0,79.0,48.0,54.0,16.0,43.0,12.0,10.0,52.0,49.0,21.0,216.0,204.0,99.0,35.0,162.0
folA_1_56_B_MM3,47.0,29.0,32.0,63.0,215.0,47.0,27.0,32.0,13.0,26.0,13.0,13.0,34.0,40.0,32.0,200.0,122.0,55.0,15.0,120.0
folA_1_56_B_MM6,81.0,64.0,43.0,75.0,58.0,310.0,47.0,47.0,14.0,32.0,24.0,14.0,54.0,81.0,32.0,299.0,207.0,150.0,24.0,202.0
folA_1_56_B_MM9,116.0,72.0,31.0,110.0,53.0,85.0,252.0,51.0,25.0,38.0,20.0,29.0,54.0,75.0,20.0,277.0,207.0,86.0,34.0,169.0
folA_1_56_C,32.0,39.0,18.0,43.0,19.0,33.0,24.0,198.0,11.0,21.0,10.0,14.0,18.0,27.0,15.0,145.0,101.0,65.0,17.0,84.0
folA_3_242_B_MM3,115.0,126.0,87.0,82.0,35.0,86.0,52.0,43.0,357.0,102.0,49.0,59.0,116.0,84.0,47.0,399.0,246.0,158.0,36.0,238.0
folA_3_242_C,58.0,76.0,56.0,73.0,36.0,58.0,34.0,39.0,55.0,196.0,13.0,28.0,61.0,59.0,31.0,317.0,216.0,132.0,43.0,165.0
negC_rand_42,54.0,50.0,34.0,20.0,20.0,16.0,24.0,18.0,8.0,25.0,162.0,18.0,34.0,33.0,12.0,134.0,90.0,49.0,20.0,76.0
thyA_1_60_B_MM12,59.0,64.0,53.0,31.0,14.0,49.0,20.0,14.0,29.0,37.0,16.0,165.0,68.0,38.0,23.0,169.0,97.0,60.0,22.0,64.0
thyA_1_60_B_MM13,136.0,103.0,79.0,61.0,27.0,50.0,35.0,37.0,42.0,65.0,23.0,50.0,357.0,88.0,31.0,274.0,176.0,112.0,40.0,155.0
thyA_1_60_B_MM2,105.0,67.0,71.0,112.0,84.0,94.0,56.0,83.0,43.0,63.0,19.0,30.0,69.0,252.0,33.0,175.0,126.0,95.0,28.0,109.0
thyA_1_60_C,44.0,61.0,49.0,77.0,42.0,59.0,44.0,42.0,21.0,52.0,22.0,21.0,39.0,32.0,141.0,166.0,102.0,62.0,15.0,68.0
thyA_3_233_B_MM4,276.0,220.0,206.0,309.0,210.0,280.0,239.0,221.0,88.0,228.0,71.0,113.0,192.0,121.0,68.0,1667.0,503.0,239.0,73.0,341.0
thyA_3_233_B_MM5,227.0,211.0,178.0,233.0,169.0,197.0,179.0,156.0,77.0,204.0,40.0,88.0,153.0,120.0,63.0,553.0,1231.0,274.0,76.0,329.0
thyA_3_233_B_MM6,145.0,112.0,94.0,138.0,106.0,124.0,97.0,116.0,53.0,105.0,31.0,67.0,108.0,53.0,37.0,360.0,270.0,762.0,72.0,190.0
thyA_3_233_B_MM7,63.0,47.0,48.0,62.0,27.0,49.0,38.0,42.0,27.0,30.0,13.0,25.0,41.0,25.0,16.0,135.0,101.0,65.0,200.0,65.0
thyA_3_233_C,257.0,213.0,259.0,299.0,242.0,245.0,202.0,290.0,126.0,177.0,59.0,99.0,208.0,122.0,99.0,833.0,462.0,338.0,104.0,1351.0
