,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,24638.0,9797.0,7638.0,3438.0,2602.0,2777.0,2788.0,2345.0,1892.0,2500.0,2969.0,2126.0,6724.0,2721.0,1280.0,14496.0,10241.0,8147.0,2962.0,8275.0
folA_1_56_B_MM11,9496.0,18497.0,7516.0,2422.0,2032.0,1702.0,2331.0,1816.0,2763.0,2473.0,2092.0,1877.0,5677.0,2197.0,981.0,12719.0,8888.0,7708.0,2764.0,5908.0
folA_1_56_B_MM14,7684.0,7151.0,16122.0,2396.0,1935.0,1611.0,1773.0,1808.0,2848.0,2422.0,2153.0,1698.0,4885.0,1951.0,1003.0,13133.0,8922.0,6063.0,2579.0,5629.0
folA_1_56_B_MM2,2448.0,1453.0,962.0,4837.0,1605.0,1719.0,2339.0,1363.0,681.0,1159.0,370.0,457.0,1235.0,1060.0,376.0,5088.0,3112.0,1628.0,610.0,3065.0
folA_1_56_B_MM3,1648.0,1046.0,746.0,1543.0,3303.0,1250.0,1239.0,1174.0,436.0,779.0,352.0,383.0,878.0,765.0,449.0,4290.0,2155.0,1453.0,475.0,2073.0
folA_1_56_B_MM6,2358.0,1673.0,1155.0,2240.0,1597.0,4193.0,2186.0,1611.0,554.0,1174.0,422.0,592.0,1193.0,1039.0,493.0,6383.0,3206.0,2211.0,826.0,3277.0
folA_1_56_B_MM9,3539.0,1859.0,1308.0,2751.0,1907.0,2429.0,4933.0,1849.0,593.0,1413.0,517.0,565.0,1515.0,1266.0,806.0,8250.0,4281.0,2978.0,894.0,3915.0
folA_1_56_C,1543.0,906.0,437.0,1394.0,666.0,1003.0,917.0,3086.0,334.0,622.0,231.0,222.0,613.0,377.0,345.0,2788.0,1801.0,1370.0,408.0,1455.0
folA_3_242_B_MM3,3289.0,4657.0,5750.0,2059.0,1428.0,1556.0,1456.0,1653.0,10260.0,3199.0,1894.0,1374.0,5386.0,1437.0,984.0,9580.0,7632.0,7415.0,2577.0,5431.0
folA_3_242_C,2172.0,1942.0,1548.0,2093.0,1089.0,1458.0,1181.0,1307.0,1842.0,5046.0,571.0,441.0,1970.0,1010.0,680.0,7103.0,5345.0,3632.0,1587.0,3392.0
negC_rand_42,2663.0,1665.0,1701.0,719.0,506.0,536.0,553.0,571.0,984.0,687.0,10073.0,526.0,1713.0,466.0,280.0,2203.0,2258.0,2117.0,1065.0,1617.0
thyA_1_60_B_MM12,2860.0,2243.0,1908.0,684.0,598.0,619.0,625.0,567.0,975.0,765.0,512.0,3706.0,2194.0,510.0,328.0,3937.0,2591.0,2294.0,670.0,1389.0
thyA_1_60_B_MM13,7485.0,5646.0,4992.0,1972.0,1530.0,1656.0,1546.0,1382.0,2643.0,2014.0,1986.0,2500.0,13722.0,1651.0,824.0,8844.0,7298.0,5872.0,2517.0,4102.0
thyA_1_60_B_MM2,2473.0,1982.0,1522.0,1863.0,1739.0,1354.0,1171.0,1130.0,751.0,1390.0,586.0,458.0,1531.0,3711.0,907.0,4417.0,2539.0,1513.0,763.0,1817.0
thyA_1_60_C,1658.0,1212.0,874.0,964.0,1198.0,776.0,957.0,773.0,478.0,729.0,314.0,287.0,890.0,727.0,1916.0,3539.0,1441.0,1056.0,549.0,1167.0
thyA_3_233_B_MM4,11172.0,7131.0,5457.0,6142.0,4376.0,4143.0,4768.0,3955.0,2484.0,5548.0,1760.0,1756.0,4762.0,2163.0,1193.0,33456.0,14337.0,10399.0,3613.0,9893.0
thyA_3_233_B_MM5,10331.0,6852.0,5808.0,4216.0,2832.0,3122.0,3597.0,2697.0,2344.0,4427.0,1554.0,1829.0,4623.0,1625.0,1161.0,14484.0,26871.0,10480.0,4143.0,8644.0
thyA_3_233_B_MM6,7891.0,5113.0,4466.0,2748.0,1872.0,2121.0,2371.0,2726.0,1973.0,4030.0,2104.0,1238.0,3798.0,1255.0,749.0,9723.0,10318.0,18528.0,2826.0,5641.0
thyA_3_233_B_MM7,4166.0,2468.0,2119.0,1220.0,637.0,770.0,1058.0,968.0,1152.0,1223.0,876.0,689.0,1814.0,562.0,312.0,4969.0,3608.0,3269.0,7510.0,2078.0
thyA_3_233_C,8313.0,5379.0,5637.0,4878.0,4074.0,3518.0,3811.0,3784.0,2684.0,4226.0,1863.0,1379.0,3820.0,1824.0,1196.0,19089.0,13384.0,10814.0,4862.0,22442.0
