,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,19586.0,7571.0,5849.0,2337.0,903.0,1117.0,1442.0,1099.0,1612.0,1256.0,2218.0,2044.0,5291.0,743.0,360.0,7263.0,5628.0,5920.0,2419.0,2618.0
folA_1_56_B_MM11,6828.0,20020.0,9291.0,1127.0,878.0,851.0,668.0,787.0,3524.0,1956.0,2312.0,2607.0,8425.0,527.0,336.0,6451.0,6623.0,8809.0,2799.0,1960.0
folA_1_56_B_MM14,5834.0,9623.0,20594.0,888.0,708.0,784.0,806.0,783.0,4425.0,1887.0,2575.0,2534.0,6892.0,510.0,267.0,7662.0,8006.0,7445.0,3187.0,2113.0
folA_1_56_B_MM2,1351.0,704.0,440.0,2860.0,605.0,933.0,718.0,746.0,294.0,542.0,241.0,210.0,638.0,567.0,81.0,2722.0,1030.0,732.0,279.0,964.0
folA_1_56_B_MM3,747.0,392.0,254.0,767.0,1443.0,560.0,556.0,429.0,193.0,302.0,125.0,218.0,390.0,216.0,137.0,1725.0,741.0,540.0,242.0,624.0
folA_1_56_B_MM6,1163.0,716.0,624.0,1038.0,563.0,2271.0,725.0,623.0,273.0,541.0,222.0,865.0,982.0,315.0,174.0,2820.0,1235.0,1208.0,259.0,1001.0
folA_1_56_B_MM9,1973.0,1497.0,534.0,1432.0,874.0,1088.0,2393.0,687.0,425.0,680.0,430.0,342.0,736.0,426.0,196.0,4017.0,1801.0,1368.0,503.0,1452.0
folA_1_56_C,500.0,379.0,173.0,796.0,246.0,490.0,274.0,1195.0,128.0,299.0,208.0,74.0,370.0,114.0,61.0,1604.0,513.0,618.0,216.0,431.0
folA_3_242_B_MM3,2656.0,6419.0,10293.0,1324.0,648.0,865.0,607.0,897.0,18430.0,5287.0,2956.0,2883.0,10770.0,420.0,353.0,6238.0,6066.0,10591.0,3562.0,2271.0
folA_3_242_C,1263.0,1592.0,1443.0,1192.0,407.0,614.0,464.0,550.0,2787.0,5483.0,413.0,686.0,2649.0,432.0,207.0,4186.0,3693.0,4328.0,1737.0,1407.0
negC_rand_42,2022.0,2216.0,2306.0,439.0,301.0,567.0,414.0,300.0,1363.0,631.0,10366.0,868.0,2079.0,139.0,108.0,1057.0,1186.0,2538.0,1594.0,527.0
thyA_1_60_B_MM12,2346.0,2419.0,2365.0,593.0,284.0,355.0,347.0,258.0,1433.0,888.0,725.0,4746.0,4182.0,245.0,113.0,2480.0,2617.0,3110.0,896.0,671.0
thyA_1_60_B_MM13,5766.0,6638.0,6476.0,991.0,657.0,753.0,632.0,567.0,3798.0,2270.0,2198.0,4199.0,20948.0,479.0,309.0,4700.0,4548.0,6661.0,2896.0,1274.0
thyA_1_60_B_MM2,694.0,571.0,453.0,541.0,445.0,360.0,457.0,365.0,248.0,475.0,232.0,229.0,440.0,1341.0,475.0,1916.0,762.0,631.0,225.0,651.0
thyA_1_60_C,432.0,315.0,366.0,380.0,302.0,284.0,251.0,358.0,157.0,206.0,134.0,152.0,220.0,170.0,712.0,1532.0,488.0,587.0,201.0,369.0
thyA_3_233_B_MM4,4673.0,2968.0,2826.0,2840.0,1697.0,1890.0,1766.0,1880.0,1404.0,3364.0,780.0,1574.0,2511.0,896.0,526.0,24341.0,9680.0,9359.0,2982.0,5510.0
thyA_3_233_B_MM5,6347.0,5688.0,4665.0,1544.0,818.0,1204.0,1645.0,998.0,1951.0,2919.0,1054.0,2028.0,3154.0,549.0,343.0,9168.0,18508.0,12813.0,4834.0,3956.0
thyA_3_233_B_MM6,7184.0,5894.0,5970.0,1078.0,960.0,813.0,1041.0,1162.0,3022.0,5570.0,2270.0,2070.0,5910.0,397.0,285.0,7387.0,8901.0,22817.0,3754.0,2181.0
thyA_3_233_B_MM7,3416.0,3250.0,3430.0,505.0,274.0,357.0,518.0,369.0,1699.0,1911.0,1377.0,948.0,2484.0,184.0,74.0,3640.0,3949.0,4207.0,9622.0,831.0
thyA_3_233_C,3062.0,1792.0,2125.0,1661.0,1098.0,1255.0,1183.0,1376.0,1089.0,1720.0,755.0,816.0,1660.0,533.0,437.0,10545.0,6937.0,7579.0,3889.0,10822.0
