,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,30132.0,23660.0,16747.0,204.0,177.0,122.0,320.0,308.0,341.0,93.0,3873.0,1630.0,13683.0,104.0,25.0,659.0,2242.0,20561.0,9144.0,227.0
folA_1_56_B_MM11,17000.0,56839.0,30752.0,189.0,339.0,279.0,190.0,428.0,2303.0,482.0,6514.0,1890.0,19893.0,109.0,16.0,780.0,2146.0,28556.0,11248.0,256.0
folA_1_56_B_MM14,14842.0,29752.0,69994.0,238.0,226.0,94.0,80.0,325.0,3531.0,565.0,8886.0,1447.0,24821.0,55.0,73.0,1353.0,4851.0,28739.0,12398.0,159.0
folA_1_56_B_MM2,84.0,195.0,47.0,270.0,37.0,40.0,44.0,93.0,30.0,22.0,44.0,5.0,254.0,23.0,9.0,105.0,60.0,115.0,77.0,95.0
folA_1_56_B_MM3,98.0,64.0,45.0,87.0,175.0,70.0,99.0,53.0,17.0,69.0,19.0,12.0,52.0,9.0,17.0,98.0,51.0,390.0,34.0,43.0
folA_1_56_B_MM6,170.0,315.0,99.0,55.0,45.0,267.0,106.0,63.0,25.0,46.0,62.0,152.0,355.0,21.0,6.0,130.0,93.0,147.0,26.0,43.0
folA_1_56_B_MM9,133.0,153.0,121.0,104.0,94.0,113.0,314.0,81.0,13.0,34.0,36.0,51.0,74.0,9.0,24.0,233.0,195.0,213.0,122.0,99.0
folA_1_56_C,153.0,144.0,37.0,49.0,20.0,40.0,37.0,308.0,40.0,26.0,14.0,9.0,135.0,7.0,1.0,51.0,26.0,683.0,209.0,28.0
folA_3_242_B_MM3,622.0,2882.0,9470.0,145.0,87.0,72.0,48.0,80.0,12767.0,355.0,2429.0,1402.0,10584.0,23.0,64.0,465.0,1572.0,22852.0,14331.0,141.0
folA_3_242_C,71.0,343.0,204.0,161.0,29.0,92.0,62.0,127.0,527.0,647.0,17.0,63.0,610.0,26.0,11.0,261.0,616.0,1161.0,438.0,49.0
negC_rand_42,4180.0,6289.0,8666.0,23.0,39.0,62.0,29.0,69.0,1108.0,198.0,33970.0,326.0,6679.0,17.0,4.0,157.0,306.0,10314.0,4940.0,34.0
thyA_1_60_B_MM12,1437.0,1669.0,1854.0,41.0,18.0,17.0,35.0,71.0,562.0,45.0,537.0,2445.0,3078.0,37.0,4.0,134.0,516.0,1648.0,450.0,44.0
thyA_1_60_B_MM13,12820.0,21540.0,22975.0,310.0,303.0,152.0,248.0,128.0,4400.0,420.0,8562.0,2435.0,62485.0,154.0,139.0,539.0,1296.0,17247.0,13397.0,158.0
thyA_1_60_B_MM2,115.0,118.0,48.0,28.0,48.0,58.0,31.0,32.0,79.0,115.0,35.0,11.0,56.0,167.0,15.0,108.0,44.0,64.0,20.0,36.0
thyA_1_60_C,31.0,98.0,99.0,61.0,130.0,44.0,13.0,13.0,44.0,23.0,13.0,4.0,39.0,11.0,98.0,51.0,29.0,40.0,356.0,16.0
thyA_3_233_B_MM4,851.0,383.0,396.0,122.0,121.0,70.0,118.0,102.0,178.0,157.0,77.0,72.0,788.0,55.0,27.0,1514.0,730.0,2378.0,772.0,208.0
thyA_3_233_B_MM5,3640.0,2565.0,3114.0,142.0,58.0,47.0,81.0,79.0,834.0,518.0,339.0,460.0,1073.0,27.0,20.0,870.0,4444.0,13003.0,7651.0,237.0
thyA_3_233_B_MM6,25060.0,21609.0,20678.0,220.0,169.0,70.0,467.0,145.0,7451.0,1251.0,8064.0,929.0,9515.0,17.0,73.0,1160.0,3475.0,58831.0,12113.0,292.0
thyA_3_233_B_MM7,13423.0,11479.0,12362.0,19.0,27.0,20.0,321.0,604.0,6710.0,519.0,4107.0,604.0,7128.0,7.0,17.0,796.0,1480.0,12871.0,33801.0,83.0
thyA_3_233_C,388.0,1884.0,965.0,72.0,83.0,61.0,61.0,105.0,131.0,140.0,295.0,76.0,965.0,20.0,35.0,435.0,518.0,2174.0,2033.0,1643.0
