,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,4557.0,2038.0,1536.0,1109.0,651.0,784.0,985.0,653.0,530.0,863.0,368.0,535.0,1478.0,528.0,323.0,2800.0,2189.0,1727.0,697.0,1511.0
folA_1_56_B_MM11,2512.0,3355.0,1479.0,856.0,390.0,490.0,607.0,320.0,683.0,817.0,386.0,617.0,1243.0,643.0,313.0,3062.0,2522.0,1523.0,656.0,1447.0
folA_1_56_B_MM14,1640.0,1856.0,2681.0,695.0,539.0,543.0,416.0,430.0,563.0,478.0,318.0,270.0,1125.0,475.0,169.0,2527.0,2353.0,1728.0,851.0,1537.0
folA_1_56_B_MM2,585.0,507.0,245.0,1416.0,343.0,444.0,377.0,332.0,219.0,472.0,213.0,146.0,274.0,357.0,209.0,1657.0,1148.0,558.0,200.0,892.0
folA_1_56_B_MM3,484.0,233.0,163.0,578.0,530.0,371.0,263.0,293.0,62.0,291.0,94.0,55.0,285.0,237.0,331.0,1183.0,549.0,269.0,77.0,609.0
folA_1_56_B_MM6,932.0,327.0,373.0,688.0,323.0,921.0,637.0,338.0,177.0,348.0,106.0,202.0,524.0,400.0,94.0,1914.0,933.0,536.0,158.0,1479.0
folA_1_56_B_MM9,1100.0,754.0,321.0,1112.0,566.0,801.0,1018.0,451.0,179.0,454.0,110.0,236.0,448.0,385.0,161.0,2113.0,1291.0,945.0,301.0,1488.0
folA_1_56_C,340.0,235.0,193.0,319.0,153.0,220.0,169.0,751.0,77.0,303.0,17.0,72.0,161.0,117.0,78.0,811.0,483.0,285.0,52.0,407.0
folA_3_242_B_MM3,1343.0,1829.0,1495.0,990.0,498.0,568.0,648.0,229.0,2655.0,1193.0,530.0,469.0,1554.0,436.0,332.0,2667.0,2125.0,1959.0,499.0,2385.0
folA_3_242_C,723.0,753.0,368.0,704.0,281.0,562.0,317.0,228.0,745.0,1391.0,133.0,190.0,617.0,265.0,151.0,2445.0,1516.0,1246.0,306.0,1099.0
negC_rand_42,767.0,466.0,345.0,310.0,106.0,71.0,124.0,310.0,161.0,187.0,531.0,79.0,223.0,285.0,46.0,587.0,629.0,634.0,274.0,479.0
thyA_1_60_B_MM12,458.0,512.0,318.0,386.0,177.0,250.0,193.0,29.0,178.0,278.0,139.0,461.0,351.0,114.0,53.0,678.0,418.0,476.0,171.0,333.0
thyA_1_60_B_MM13,1535.0,1332.0,1207.0,775.0,322.0,655.0,587.0,282.0,698.0,698.0,362.0,393.0,2420.0,527.0,243.0,2478.0,1497.0,1364.0,496.0,945.0
thyA_1_60_B_MM2,718.0,491.0,265.0,584.0,247.0,352.0,273.0,276.0,290.0,355.0,67.0,108.0,323.0,603.0,190.0,1467.0,949.0,440.0,131.0,612.0
thyA_1_60_C,409.0,567.0,221.0,392.0,153.0,206.0,176.0,212.0,133.0,318.0,42.0,43.0,145.0,228.0,235.0,863.0,683.0,230.0,40.0,353.0
thyA_3_233_B_MM4,2865.0,2032.0,1624.0,2522.0,1143.0,1117.0,1472.0,970.0,507.0,1660.0,295.0,426.0,1200.0,783.0,565.0,7924.0,3105.0,2725.0,858.0,3475.0
thyA_3_233_B_MM5,2613.0,2459.0,1675.0,1891.0,765.0,1222.0,1026.0,759.0,661.0,1966.0,324.0,368.0,1525.0,704.0,295.0,4956.0,4525.0,3197.0,989.0,2656.0
thyA_3_233_B_MM6,2765.0,1501.0,931.0,1545.0,559.0,1041.0,807.0,592.0,669.0,1269.0,446.0,296.0,1162.0,347.0,202.0,3029.0,2890.0,3385.0,629.0,1295.0
thyA_3_233_B_MM7,666.0,504.0,347.0,470.0,232.0,321.0,245.0,184.0,546.0,460.0,149.0,161.0,406.0,178.0,120.0,969.0,1170.0,463.0,830.0,864.0
thyA_3_233_C,2489.0,1605.0,1581.0,2170.0,1115.0,1296.0,1502.0,1131.0,1022.0,1105.0,709.0,351.0,1155.0,486.0,632.0,6822.0,5318.0,3615.0,1075.0,4939.0
