,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,34912.0,15638.0,10603.0,402.0,256.0,362.0,386.0,242.0,835.0,318.0,2859.0,913.0,11856.0,69.0,33.0,511.0,1332.0,11927.0,6050.0,189.0
folA_1_56_B_MM11,14923.0,49839.0,15406.0,347.0,224.0,399.0,318.0,218.0,2038.0,554.0,4422.0,979.0,13567.0,178.0,65.0,520.0,1109.0,11517.0,5302.0,189.0
folA_1_56_B_MM14,11561.0,20318.0,53271.0,371.0,285.0,322.0,349.0,250.0,2651.0,435.0,5642.0,1290.0,13628.0,68.0,35.0,652.0,2815.0,15249.0,5941.0,132.0
folA_1_56_B_MM2,316.0,200.0,217.0,1033.0,193.0,184.0,150.0,77.0,66.0,111.0,69.0,61.0,195.0,33.0,9.0,70.0,69.0,105.0,51.0,98.0
folA_1_56_B_MM3,185.0,283.0,185.0,174.0,571.0,170.0,130.0,88.0,45.0,95.0,33.0,69.0,187.0,22.0,6.0,86.0,58.0,124.0,61.0,41.0
folA_1_56_B_MM6,476.0,375.0,180.0,241.0,136.0,914.0,189.0,129.0,116.0,73.0,93.0,103.0,246.0,44.0,10.0,134.0,69.0,155.0,112.0,36.0
folA_1_56_B_MM9,478.0,262.0,157.0,328.0,211.0,291.0,1096.0,98.0,69.0,112.0,67.0,72.0,211.0,42.0,16.0,149.0,73.0,108.0,67.0,90.0
folA_1_56_C,155.0,124.0,63.0,103.0,44.0,79.0,60.0,421.0,52.0,56.0,42.0,13.0,80.0,5.0,9.0,28.0,29.0,93.0,31.0,30.0
folA_3_242_B_MM3,1565.0,4085.0,6466.0,250.0,125.0,193.0,150.0,250.0,14250.0,677.0,2366.0,644.0,8403.0,56.0,87.0,347.0,1184.0,10886.0,4618.0,114.0
folA_3_242_C,315.0,563.0,542.0,219.0,90.0,139.0,133.0,170.0,683.0,1537.0,189.0,203.0,614.0,30.0,31.0,208.0,290.0,949.0,488.0,71.0
negC_rand_42,2882.0,3603.0,3744.0,162.0,48.0,84.0,81.0,59.0,796.0,144.0,22235.0,303.0,3928.0,27.0,57.0,105.0,234.0,3832.0,1939.0,71.0
thyA_1_60_B_MM12,1204.0,1437.0,968.0,49.0,43.0,108.0,63.0,44.0,395.0,188.0,368.0,2819.0,1687.0,17.0,7.0,87.0,326.0,588.0,376.0,28.0
thyA_1_60_B_MM13,9463.0,11790.0,11414.0,270.0,249.0,200.0,232.0,204.0,2708.0,615.0,3865.0,1215.0,46254.0,88.0,39.0,289.0,662.0,6345.0,4679.0,105.0
thyA_1_60_B_MM2,85.0,73.0,59.0,56.0,36.0,20.0,34.0,22.0,29.0,31.0,27.0,14.0,47.0,262.0,20.0,67.0,36.0,59.0,20.0,45.0
thyA_1_60_C,68.0,52.0,31.0,24.0,28.0,26.0,17.0,19.0,16.0,14.0,20.0,6.0,97.0,20.0,145.0,66.0,53.0,43.0,19.0,8.0
thyA_3_233_B_MM4,692.0,389.0,290.0,75.0,128.0,94.0,95.0,105.0,122.0,110.0,69.0,53.0,324.0,61.0,28.0,1815.0,454.0,826.0,376.0,196.0
thyA_3_233_B_MM5,1534.0,1599.0,1213.0,182.0,67.0,43.0,122.0,53.0,342.0,237.0,247.0,275.0,628.0,40.0,32.0,436.0,3955.0,3718.0,2574.0,128.0
thyA_3_233_B_MM6,10956.0,9149.0,8149.0,167.0,109.0,167.0,171.0,317.0,2449.0,525.0,2676.0,1097.0,3770.0,37.0,26.0,397.0,1368.0,34804.0,5031.0,173.0
thyA_3_233_B_MM7,6708.0,4024.0,5360.0,69.0,44.0,62.0,75.0,71.0,2825.0,242.0,1584.0,423.0,2920.0,31.0,17.0,262.0,556.0,5150.0,20636.0,41.0
thyA_3_233_C,330.0,311.0,178.0,129.0,83.0,70.0,92.0,74.0,258.0,72.0,110.0,46.0,213.0,27.0,48.0,384.0,397.0,1031.0,390.0,1216.0
