,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1887.0,636.0,450.0,33.0,31.0,39.0,41.0,17.0,42.0,36.0,100.0,115.0,359.0,13.0,5.0,123.0,222.0,574.0,217.0,28.0
folA_1_56_B_MM11,635.0,1884.0,498.0,30.0,18.0,32.0,33.0,21.0,120.0,23.0,124.0,149.0,424.0,17.0,8.0,94.0,244.0,558.0,237.0,38.0
folA_1_56_B_MM14,486.0,597.0,2236.0,28.0,22.0,28.0,15.0,16.0,173.0,46.0,151.0,104.0,381.0,10.0,1.0,213.0,483.0,602.0,249.0,33.0
folA_1_56_B_MM2,20.0,21.0,12.0,135.0,20.0,26.0,22.0,16.0,4.0,10.0,4.0,6.0,14.0,1.0,1.0,21.0,16.0,25.0,8.0,10.0
folA_1_56_B_MM3,13.0,10.0,11.0,11.0,48.0,12.0,4.0,7.0,2.0,13.0,2.0,5.0,7.0,2.0,1.0,21.0,7.0,13.0,6.0,9.0
folA_1_56_B_MM6,31.0,25.0,21.0,25.0,11.0,68.0,18.0,9.0,3.0,13.0,5.0,14.0,17.0,3.0,1.0,26.0,18.0,15.0,6.0,9.0
folA_1_56_B_MM9,55.0,36.0,19.0,20.0,12.0,26.0,66.0,10.0,2.0,17.0,11.0,5.0,25.0,5.0,3.0,32.0,14.0,27.0,12.0,21.0
folA_1_56_C,15.0,13.0,10.0,27.0,9.0,10.0,4.0,35.0,3.0,4.0,2.0,3.0,7.0,3.0,1.0,10.0,5.0,15.0,5.0,2.0
folA_3_242_B_MM3,119.0,312.0,420.0,21.0,6.0,22.0,11.0,15.0,783.0,58.0,131.0,98.0,395.0,11.0,2.0,72.0,124.0,485.0,210.0,19.0
folA_3_242_C,35.0,38.0,37.0,24.0,13.0,22.0,12.0,20.0,72.0,116.0,18.0,22.0,55.0,3.0,3.0,44.0,42.0,87.0,34.0,15.0
negC_rand_42,146.0,145.0,113.0,14.0,6.0,11.0,4.0,7.0,56.0,13.0,640.0,43.0,154.0,0.0,0.0,16.0,21.0,188.0,99.0,7.0
thyA_1_60_B_MM12,143.0,152.0,117.0,11.0,5.0,14.0,6.0,8.0,50.0,26.0,20.0,275.0,158.0,4.0,0.0,56.0,63.0,139.0,52.0,11.0
thyA_1_60_B_MM13,382.0,437.0,408.0,33.0,26.0,14.0,14.0,24.0,164.0,47.0,126.0,127.0,1380.0,4.0,2.0,84.0,117.0,339.0,172.0,15.0
thyA_1_60_B_MM2,8.0,5.0,7.0,5.0,2.0,5.0,5.0,2.0,6.0,3.0,5.0,5.0,11.0,22.0,2.0,21.0,7.0,10.0,5.0,5.0
thyA_1_60_C,7.0,10.0,4.0,3.0,4.0,1.0,1.0,4.0,3.0,4.0,1.0,2.0,6.0,5.0,18.0,16.0,4.0,10.0,2.0,3.0
thyA_3_233_B_MM4,75.0,57.0,43.0,26.0,20.0,32.0,22.0,13.0,29.0,15.0,10.0,22.0,24.0,11.0,7.0,460.0,154.0,199.0,70.0,64.0
thyA_3_233_B_MM5,240.0,269.0,192.0,14.0,10.0,19.0,13.0,7.0,45.0,27.0,16.0,46.0,72.0,9.0,1.0,133.0,592.0,501.0,229.0,36.0
thyA_3_233_B_MM6,520.0,427.0,374.0,33.0,9.0,23.0,13.0,16.0,122.0,55.0,123.0,107.0,238.0,4.0,2.0,112.0,228.0,2194.0,287.0,20.0
thyA_3_233_B_MM7,194.0,189.0,181.0,9.0,12.0,11.0,6.0,5.0,116.0,18.0,53.0,51.0,120.0,5.0,2.0,70.0,105.0,226.0,710.0,15.0
thyA_3_233_C,32.0,30.0,20.0,17.0,13.0,19.0,7.0,8.0,18.0,10.0,20.0,13.0,33.0,4.0,5.0,126.0,91.0,146.0,66.0,173.0
