,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,7516.0,3223.0,2831.0,45.0,20.0,31.0,36.0,32.0,93.0,45.0,614.0,668.0,1470.0,1567.0,811.0,13818.0,4336.0,3024.0,976.0,7651.0
folA_1_56_B_MM11,3344.0,6624.0,3183.0,41.0,29.0,30.0,26.0,61.0,776.0,127.0,351.0,1127.0,2310.0,1972.0,1463.0,15656.0,6946.0,3627.0,1245.0,7988.0
folA_1_56_B_MM14,2256.0,3225.0,6660.0,41.0,27.0,16.0,25.0,21.0,1018.0,95.0,670.0,643.0,2187.0,2374.0,1272.0,14837.0,6604.0,2805.0,1299.0,7277.0
folA_1_56_B_MM2,41.0,41.0,14.0,109.0,12.0,8.0,30.0,14.0,1.0,6.0,3.0,2.0,70.0,212.0,105.0,982.0,255.0,49.0,54.0,532.0
folA_1_56_B_MM3,10.0,13.0,15.0,34.0,92.0,23.0,2.0,11.0,3.0,1.0,5.0,6.0,10.0,127.0,66.0,738.0,196.0,82.0,2.0,604.0
folA_1_56_B_MM6,38.0,27.0,22.0,52.0,39.0,98.0,68.0,16.0,7.0,10.0,11.0,12.0,47.0,806.0,154.0,1562.0,374.0,90.0,12.0,982.0
folA_1_56_B_MM9,67.0,76.0,12.0,25.0,21.0,9.0,200.0,26.0,3.0,23.0,76.0,10.0,44.0,756.0,658.0,4037.0,717.0,155.0,22.0,2456.0
folA_1_56_C,41.0,29.0,2.0,9.0,14.0,108.0,2.0,100.0,2.0,5.0,6.0,14.0,5.0,95.0,37.0,829.0,76.0,147.0,22.0,369.0
folA_3_242_B_MM3,192.0,1850.0,3446.0,41.0,32.0,7.0,34.0,39.0,3928.0,175.0,360.0,637.0,2939.0,2215.0,1528.0,17230.0,7564.0,4780.0,1536.0,10514.0
folA_3_242_C,78.0,104.0,87.0,14.0,12.0,16.0,46.0,5.0,372.0,833.0,41.0,44.0,129.0,1860.0,1114.0,12327.0,5847.0,2050.0,553.0,6032.0
negC_rand_42,1030.0,634.0,948.0,21.0,0.0,9.0,3.0,8.0,303.0,30.0,2497.0,191.0,544.0,648.0,282.0,3245.0,1837.0,1251.0,552.0,2436.0
thyA_1_60_B_MM12,918.0,969.0,986.0,11.0,13.0,9.0,40.0,10.0,312.0,75.0,200.0,1108.0,872.0,567.0,431.0,5296.0,2056.0,1796.0,504.0,2049.0
thyA_1_60_B_MM13,2168.0,2511.0,2447.0,48.0,61.0,31.0,70.0,11.0,1167.0,121.0,542.0,1100.0,5592.0,2849.0,1269.0,16995.0,8068.0,3714.0,1354.0,7384.0
thyA_1_60_B_MM2,1758.0,2145.0,2503.0,362.0,503.0,576.0,717.0,318.0,740.0,2368.0,456.0,634.0,2256.0,3901.0,905.0,9033.0,4202.0,2486.0,1155.0,3467.0
thyA_1_60_C,1005.0,1789.0,1655.0,215.0,368.0,299.0,697.0,211.0,418.0,1035.0,320.0,287.0,1824.0,1129.0,1849.0,6420.0,2607.0,1983.0,621.0,2313.0
thyA_3_233_B_MM4,8971.0,8319.0,8417.0,1028.0,598.0,1066.0,2544.0,595.0,3195.0,8210.0,1519.0,2292.0,7329.0,4115.0,2299.0,46568.0,17588.0,11335.0,3997.0,14865.0
thyA_3_233_B_MM5,6454.0,5586.0,5747.0,484.0,263.0,239.0,709.0,344.0,1830.0,4647.0,1204.0,1196.0,4935.0,3030.0,2160.0,21283.0,19586.0,7936.0,2839.0,14787.0
thyA_3_233_B_MM6,3492.0,2739.0,2351.0,107.0,84.0,98.0,120.0,97.0,906.0,1903.0,852.0,676.0,2676.0,2148.0,1202.0,14251.0,9435.0,9275.0,1618.0,8093.0
thyA_3_233_B_MM7,1439.0,1349.0,1237.0,113.0,10.0,26.0,73.0,80.0,659.0,492.0,316.0,401.0,936.0,751.0,425.0,7793.0,3719.0,2062.0,3607.0,3431.0
thyA_3_233_C,9164.0,7640.0,9958.0,936.0,882.0,995.0,2752.0,827.0,4012.0,7963.0,2166.0,1434.0,7694.0,3677.0,2784.0,38773.0,18954.0,11401.0,5406.0,36530.0
