,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,52452.0,25361.0,21469.0,1219.0,599.0,1037.0,1103.0,659.0,1646.0,819.0,4810.0,4627.0,20245.0,535.0,334.0,5131.0,4738.0,24566.0,10765.0,1148.0
folA_1_56_B_MM11,26662.0,75377.0,31627.0,1088.0,478.0,1140.0,843.0,583.0,5483.0,1628.0,8928.0,6172.0,29453.0,929.0,356.0,4546.0,6618.0,30648.0,12709.0,1515.0
folA_1_56_B_MM14,18622.0,34312.0,86329.0,1024.0,633.0,869.0,1066.0,533.0,7819.0,1142.0,13801.0,5791.0,29512.0,400.0,189.0,5897.0,13641.0,35776.0,13809.0,1223.0
folA_1_56_B_MM2,807.0,728.0,389.0,2614.0,636.0,825.0,610.0,313.0,291.0,437.0,211.0,260.0,498.0,101.0,102.0,1040.0,324.0,390.0,120.0,278.0
folA_1_56_B_MM3,398.0,354.0,402.0,523.0,1099.0,505.0,391.0,233.0,136.0,334.0,180.0,157.0,405.0,61.0,60.0,646.0,290.0,256.0,93.0,247.0
folA_1_56_B_MM6,1016.0,803.0,649.0,945.0,540.0,2187.0,894.0,575.0,196.0,544.0,276.0,332.0,835.0,207.0,65.0,993.0,508.0,432.0,249.0,366.0
folA_1_56_B_MM9,1334.0,747.0,443.0,1002.0,683.0,1046.0,2322.0,539.0,171.0,446.0,206.0,324.0,702.0,177.0,175.0,1381.0,588.0,538.0,201.0,539.0
folA_1_56_C,361.0,358.0,148.0,573.0,277.0,270.0,292.0,897.0,144.0,243.0,70.0,135.0,178.0,49.0,20.0,373.0,195.0,224.0,92.0,240.0
folA_3_242_B_MM3,2585.0,10516.0,17805.0,868.0,494.0,793.0,575.0,634.0,26385.0,2079.0,7380.0,4243.0,20852.0,315.0,217.0,3109.0,3458.0,22556.0,9624.0,1078.0
folA_3_242_C,844.0,1404.0,1632.0,688.0,276.0,533.0,310.0,546.0,2779.0,3270.0,487.0,638.0,1940.0,191.0,124.0,1465.0,1135.0,2095.0,1166.0,488.0
negC_rand_42,5903.0,7842.0,9002.0,478.0,121.0,268.0,286.0,137.0,2764.0,425.0,48208.0,1537.0,9714.0,128.0,53.0,696.0,1022.0,11425.0,5187.0,453.0
thyA_1_60_B_MM12,5877.0,8126.0,6909.0,237.0,108.0,290.0,211.0,173.0,2837.0,994.0,1756.0,13674.0,10054.0,223.0,80.0,1810.0,3493.0,5860.0,2068.0,602.0
thyA_1_60_B_MM13,20763.0,25142.0,32022.0,888.0,624.0,573.0,675.0,399.0,8910.0,1823.0,11362.0,7591.0,82467.0,522.0,186.0,3465.0,3817.0,18565.0,12458.0,919.0
thyA_1_60_B_MM2,493.0,410.0,254.0,256.0,222.0,153.0,221.0,145.0,174.0,128.0,130.0,225.0,534.0,1093.0,144.0,681.0,276.0,378.0,123.0,253.0
thyA_1_60_C,327.0,294.0,216.0,107.0,132.0,114.0,158.0,49.0,109.0,117.0,68.0,104.0,299.0,178.0,574.0,454.0,241.0,238.0,84.0,118.0
thyA_3_233_B_MM4,3032.0,2150.0,2342.0,611.0,576.0,643.0,910.0,496.0,807.0,945.0,601.0,912.0,2081.0,439.0,401.0,14871.0,6003.0,8581.0,3455.0,2325.0
thyA_3_233_B_MM5,5944.0,6027.0,5850.0,547.0,328.0,454.0,656.0,248.0,1435.0,1111.0,1048.0,2421.0,2870.0,371.0,228.0,4772.0,15864.0,23224.0,13282.0,1921.0
thyA_3_233_B_MM6,21247.0,21515.0,20763.0,598.0,334.0,507.0,740.0,383.0,6139.0,1657.0,8420.0,5321.0,10984.0,289.0,211.0,4372.0,9026.0,85631.0,17017.0,1422.0
thyA_3_233_B_MM7,11347.0,9213.0,13663.0,172.0,163.0,178.0,211.0,94.0,6560.0,757.0,4073.0,3790.0,8076.0,125.0,86.0,1896.0,3228.0,14995.0,34563.0,450.0
thyA_3_233_C,1600.0,968.0,1311.0,550.0,362.0,533.0,543.0,308.0,857.0,665.0,523.0,593.0,1197.0,220.0,230.0,5414.0,3735.0,7805.0,2859.0,5661.0
