,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,969.0,253.0,182.0,10.0,16.0,15.0,19.0,12.0,24.0,20.0,39.0,32.0,176.0,102.0,47.0,425.0,286.0,189.0,76.0,243.0
folA_1_56_B_MM11,278.0,907.0,181.0,9.0,8.0,15.0,16.0,6.0,51.0,30.0,31.0,44.0,145.0,116.0,65.0,488.0,328.0,202.0,82.0,277.0
folA_1_56_B_MM14,208.0,189.0,1053.0,12.0,8.0,14.0,8.0,4.0,68.0,44.0,44.0,42.0,185.0,102.0,53.0,503.0,365.0,230.0,106.0,263.0
folA_1_56_B_MM2,6.0,13.0,3.0,105.0,6.0,3.0,7.0,2.0,4.0,7.0,0.0,2.0,16.0,28.0,9.0,119.0,62.0,22.0,9.0,75.0
folA_1_56_B_MM3,3.0,9.0,5.0,7.0,63.0,6.0,9.0,8.0,1.0,0.0,1.0,1.0,10.0,23.0,9.0,65.0,35.0,18.0,6.0,67.0
folA_1_56_B_MM6,7.0,9.0,7.0,7.0,3.0,67.0,10.0,6.0,5.0,4.0,3.0,4.0,13.0,54.0,16.0,140.0,63.0,29.0,5.0,97.0
folA_1_56_B_MM9,33.0,16.0,15.0,9.0,5.0,10.0,102.0,4.0,8.0,13.0,6.0,2.0,10.0,82.0,20.0,213.0,102.0,48.0,14.0,141.0
folA_1_56_C,3.0,6.0,3.0,11.0,1.0,2.0,1.0,44.0,4.0,7.0,0.0,0.0,9.0,20.0,11.0,46.0,37.0,16.0,5.0,41.0
folA_3_242_B_MM3,93.0,191.0,221.0,16.0,12.0,20.0,19.0,9.0,641.0,52.0,49.0,37.0,167.0,104.0,81.0,625.0,386.0,267.0,98.0,465.0
folA_3_242_C,38.0,48.0,56.0,9.0,6.0,8.0,6.0,4.0,62.0,240.0,5.0,8.0,57.0,95.0,54.0,439.0,363.0,148.0,49.0,232.0
negC_rand_42,64.0,51.0,53.0,7.0,2.0,5.0,3.0,2.0,13.0,11.0,299.0,13.0,59.0,39.0,15.0,148.0,105.0,57.0,25.0,102.0
thyA_1_60_B_MM12,47.0,47.0,29.0,6.0,0.0,5.0,1.0,4.0,17.0,13.0,12.0,139.0,41.0,21.0,10.0,130.0,57.0,26.0,10.0,70.0
thyA_1_60_B_MM13,178.0,153.0,147.0,13.0,11.0,8.0,23.0,17.0,74.0,33.0,40.0,32.0,718.0,116.0,46.0,490.0,326.0,179.0,67.0,225.0
thyA_1_60_B_MM2,103.0,129.0,95.0,58.0,56.0,49.0,48.0,40.0,43.0,85.0,27.0,21.0,108.0,451.0,41.0,288.0,166.0,113.0,44.0,162.0
thyA_1_60_C,74.0,89.0,95.0,51.0,35.0,45.0,49.0,30.0,32.0,51.0,19.0,10.0,69.0,51.0,245.0,188.0,111.0,53.0,18.0,93.0
thyA_3_233_B_MM4,466.0,369.0,357.0,139.0,85.0,142.0,137.0,80.0,115.0,284.0,91.0,69.0,341.0,178.0,112.0,2386.0,660.0,409.0,139.0,462.0
thyA_3_233_B_MM5,319.0,328.0,269.0,88.0,45.0,75.0,106.0,51.0,121.0,251.0,82.0,44.0,252.0,149.0,96.0,771.0,1906.0,390.0,133.0,476.0
thyA_3_233_B_MM6,196.0,202.0,174.0,32.0,19.0,39.0,44.0,26.0,67.0,123.0,51.0,23.0,154.0,120.0,45.0,456.0,423.0,1149.0,92.0,268.0
thyA_3_233_B_MM7,99.0,78.0,76.0,10.0,10.0,14.0,11.0,10.0,42.0,44.0,26.0,15.0,83.0,34.0,26.0,186.0,152.0,100.0,365.0,96.0
thyA_3_233_C,424.0,370.0,396.0,151.0,133.0,173.0,190.0,108.0,232.0,318.0,111.0,62.0,380.0,192.0,150.0,1168.0,809.0,501.0,203.0,2339.0
