,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,34968.0,17205.0,11680.0,329.0,228.0,240.0,316.0,136.0,674.0,273.0,2928.0,727.0,13136.0,55.0,18.0,356.0,1110.0,15305.0,7651.0,149.0
folA_1_56_B_MM11,16687.0,57821.0,18863.0,254.0,151.0,316.0,267.0,183.0,2088.0,449.0,5573.0,814.0,16615.0,197.0,63.0,347.0,954.0,14548.0,6805.0,171.0
folA_1_56_B_MM14,12559.0,24893.0,64756.0,268.0,386.0,233.0,424.0,194.0,2627.0,331.0,7114.0,1143.0,17572.0,50.0,30.0,431.0,2888.0,20603.0,7765.0,158.0
folA_1_56_B_MM2,224.0,136.0,119.0,654.0,130.0,123.0,106.0,64.0,49.0,58.0,19.0,28.0,158.0,27.0,9.0,35.0,49.0,80.0,47.0,35.0
folA_1_56_B_MM3,127.0,167.0,223.0,138.0,483.0,126.0,160.0,70.0,37.0,103.0,19.0,18.0,159.0,4.0,3.0,67.0,34.0,113.0,34.0,33.0
folA_1_56_B_MM6,372.0,335.0,128.0,147.0,93.0,567.0,111.0,74.0,67.0,41.0,104.0,41.0,230.0,46.0,13.0,80.0,51.0,104.0,90.0,28.0
folA_1_56_B_MM9,357.0,177.0,93.0,140.0,222.0,121.0,881.0,89.0,64.0,65.0,65.0,41.0,181.0,20.0,5.0,124.0,72.0,93.0,63.0,119.0
folA_1_56_C,141.0,89.0,38.0,81.0,29.0,80.0,36.0,266.0,34.0,30.0,16.0,9.0,42.0,21.0,5.0,17.0,23.0,51.0,24.0,40.0
folA_3_242_B_MM3,1335.0,3800.0,7145.0,152.0,119.0,163.0,117.0,202.0,13740.0,607.0,2483.0,532.0,10342.0,36.0,52.0,275.0,1104.0,13379.0,6113.0,95.0
folA_3_242_C,245.0,514.0,425.0,238.0,61.0,67.0,135.0,188.0,636.0,1212.0,122.0,211.0,604.0,18.0,26.0,99.0,213.0,742.0,438.0,89.0
negC_rand_42,3200.0,4349.0,4904.0,148.0,47.0,54.0,101.0,50.0,856.0,111.0,27584.0,265.0,5026.0,21.0,32.0,53.0,203.0,5217.0,2484.0,67.0
thyA_1_60_B_MM12,1023.0,1493.0,712.0,29.0,23.0,33.0,41.0,19.0,284.0,131.0,380.0,2096.0,1547.0,9.0,7.0,54.0,226.0,418.0,350.0,16.0
thyA_1_60_B_MM13,9969.0,13708.0,13885.0,191.0,225.0,134.0,165.0,112.0,2813.0,555.0,4855.0,994.0,56859.0,63.0,48.0,240.0,492.0,6974.0,5711.0,62.0
thyA_1_60_B_MM2,82.0,82.0,35.0,35.0,50.0,22.0,37.0,39.0,17.0,29.0,8.0,14.0,80.0,217.0,22.0,47.0,27.0,46.0,19.0,54.0
thyA_1_60_C,69.0,19.0,24.0,21.0,18.0,29.0,12.0,4.0,17.0,6.0,22.0,3.0,83.0,14.0,130.0,39.0,28.0,28.0,17.0,13.0
thyA_3_233_B_MM4,663.0,403.0,192.0,56.0,82.0,54.0,94.0,49.0,83.0,64.0,61.0,37.0,327.0,35.0,41.0,1187.0,326.0,563.0,366.0,146.0
thyA_3_233_B_MM5,1192.0,1473.0,1065.0,215.0,42.0,39.0,74.0,39.0,282.0,174.0,218.0,186.0,510.0,48.0,20.0,285.0,2812.0,3634.0,2932.0,72.0
thyA_3_233_B_MM6,13619.0,11640.0,10314.0,170.0,67.0,120.0,160.0,338.0,2925.0,439.0,3544.0,1039.0,4195.0,41.0,11.0,241.0,1289.0,41177.0,6559.0,137.0
thyA_3_233_B_MM7,8120.0,5184.0,7566.0,52.0,70.0,48.0,68.0,39.0,3798.0,217.0,2060.0,272.0,3235.0,24.0,10.0,147.0,422.0,6883.0,26283.0,37.0
thyA_3_233_C,279.0,283.0,154.0,92.0,69.0,60.0,49.0,56.0,240.0,92.0,85.0,26.0,128.0,29.0,42.0,253.0,322.0,972.0,251.0,935.0
