,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,14754.0,3717.0,2886.0,146.0,100.0,155.0,222.0,129.0,335.0,364.0,668.0,440.0,2104.0,1747.0,819.0,7942.0,4315.0,2646.0,1029.0,5155.0
folA_1_56_B_MM11,3387.0,14741.0,3574.0,139.0,78.0,127.0,162.0,116.0,1091.0,578.0,636.0,446.0,2466.0,2160.0,1171.0,9549.0,5803.0,3402.0,1156.0,5387.0
folA_1_56_B_MM14,2984.0,3718.0,15320.0,167.0,98.0,137.0,151.0,130.0,1325.0,581.0,880.0,423.0,2627.0,2248.0,1232.0,10023.0,6077.0,3091.0,1413.0,5491.0
folA_1_56_B_MM2,96.0,142.0,58.0,827.0,39.0,53.0,42.0,40.0,27.0,55.0,12.0,14.0,113.0,327.0,163.0,906.0,483.0,174.0,70.0,740.0
folA_1_56_B_MM3,76.0,63.0,39.0,31.0,558.0,25.0,77.0,41.0,25.0,52.0,24.0,5.0,63.0,216.0,144.0,736.0,326.0,173.0,41.0,645.0
folA_1_56_B_MM6,140.0,120.0,79.0,85.0,50.0,1051.0,76.0,31.0,62.0,81.0,32.0,33.0,144.0,636.0,296.0,1634.0,681.0,245.0,89.0,1210.0
folA_1_56_B_MM9,214.0,149.0,132.0,74.0,46.0,71.0,1744.0,58.0,66.0,90.0,27.0,41.0,133.0,792.0,477.0,2939.0,1159.0,391.0,143.0,2209.0
folA_1_56_C,62.0,53.0,30.0,25.0,9.0,30.0,26.0,500.0,33.0,19.0,10.0,8.0,66.0,135.0,101.0,529.0,269.0,164.0,51.0,440.0
folA_3_242_B_MM3,935.0,2437.0,3769.0,163.0,113.0,135.0,181.0,105.0,12023.0,894.0,776.0,379.0,3440.0,2370.0,1579.0,11005.0,7445.0,4640.0,1591.0,8223.0
folA_3_242_C,408.0,523.0,556.0,101.0,66.0,103.0,104.0,80.0,778.0,4945.0,120.0,136.0,659.0,1719.0,917.0,9261.0,5793.0,2326.0,920.0,5057.0
negC_rand_42,892.0,729.0,842.0,46.0,22.0,46.0,52.0,29.0,370.0,164.0,4857.0,161.0,721.0,537.0,345.0,2036.0,1809.0,1009.0,491.0,1590.0
thyA_1_60_B_MM12,626.0,503.0,430.0,38.0,24.0,50.0,50.0,21.0,207.0,148.0,116.0,1743.0,497.0,519.0,244.0,1948.0,1126.0,538.0,175.0,1181.0
thyA_1_60_B_MM13,2601.0,2656.0,2809.0,135.0,101.0,139.0,175.0,95.0,1281.0,658.0,681.0,542.0,13280.0,2539.0,1127.0,9411.0,6673.0,3600.0,1462.0,5235.0
thyA_1_60_B_MM2,1870.0,2014.0,2017.0,586.0,541.0,659.0,795.0,440.0,893.0,1797.0,447.0,277.0,1938.0,8749.0,950.0,5119.0,3391.0,2216.0,941.0,2502.0
thyA_1_60_C,1258.0,1452.0,1387.0,375.0,395.0,437.0,586.0,235.0,580.0,1118.0,254.0,194.0,1049.0,966.0,5302.0,3563.0,2305.0,1550.0,552.0,1680.0
thyA_3_233_B_MM4,7365.0,6016.0,6034.0,1256.0,798.0,1379.0,2432.0,811.0,2286.0,6818.0,1441.0,872.0,5599.0,3061.0,2007.0,43675.0,12144.0,7514.0,2709.0,8650.0
thyA_3_233_B_MM5,5946.0,5217.0,5492.0,602.0,425.0,630.0,1240.0,404.0,1979.0,4766.0,1162.0,707.0,5049.0,2692.0,1995.0,13877.0,33307.0,6793.0,2861.0,10281.0
thyA_3_233_B_MM6,3419.0,2730.0,2669.0,347.0,176.0,258.0,386.0,293.0,1091.0,2431.0,830.0,312.0,2791.0,1909.0,1060.0,8825.0,7562.0,18325.0,1626.0,5474.0
thyA_3_233_B_MM7,1558.0,1211.0,1226.0,104.0,43.0,95.0,153.0,102.0,529.0,748.0,373.0,194.0,1189.0,680.0,433.0,4091.0,2782.0,1842.0,7603.0,2303.0
thyA_3_233_C,7701.0,6428.0,8572.0,1461.0,1083.0,1502.0,2786.0,1504.0,3869.0,6919.0,1605.0,803.0,6495.0,3798.0,2524.0,21946.0,15573.0,9725.0,4306.0,51594.0
