,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,12153.0,3389.0,2704.0,209.0,143.0,221.0,280.0,127.0,486.0,348.0,540.0,463.0,2160.0,1641.0,996.0,7394.0,3727.0,3027.0,1093.0,4585.0
folA_1_56_B_MM11,3777.0,11657.0,3122.0,214.0,159.0,165.0,246.0,112.0,944.0,558.0,655.0,521.0,2613.0,2486.0,1031.0,8379.0,4590.0,3003.0,1016.0,5669.0
folA_1_56_B_MM14,2892.0,3716.0,11193.0,193.0,130.0,171.0,182.0,103.0,1319.0,503.0,830.0,476.0,2252.0,1991.0,1062.0,7733.0,4988.0,3262.0,1174.0,4538.0
folA_1_56_B_MM2,134.0,137.0,109.0,962.0,67.0,67.0,78.0,74.0,58.0,116.0,34.0,48.0,148.0,632.0,314.0,1627.0,818.0,339.0,83.0,1228.0
folA_1_56_B_MM3,127.0,98.0,105.0,85.0,818.0,82.0,59.0,38.0,41.0,53.0,29.0,29.0,115.0,451.0,322.0,1290.0,687.0,266.0,84.0,1083.0
folA_1_56_B_MM6,212.0,162.0,132.0,130.0,69.0,1208.0,130.0,69.0,60.0,114.0,58.0,56.0,172.0,904.0,349.0,2510.0,1077.0,367.0,187.0,1708.0
folA_1_56_B_MM9,308.0,177.0,154.0,145.0,73.0,152.0,1642.0,98.0,68.0,141.0,74.0,73.0,217.0,905.0,499.0,3168.0,1577.0,671.0,207.0,2837.0
folA_1_56_C,95.0,82.0,62.0,77.0,35.0,47.0,46.0,578.0,36.0,55.0,23.0,36.0,68.0,278.0,141.0,952.0,510.0,234.0,51.0,672.0
folA_3_242_B_MM3,952.0,2707.0,2686.0,223.0,153.0,193.0,218.0,155.0,8049.0,912.0,898.0,508.0,3024.0,2333.0,1709.0,10333.0,6022.0,4446.0,1259.0,6214.0
folA_3_242_C,392.0,473.0,554.0,155.0,73.0,130.0,107.0,79.0,864.0,3554.0,121.0,266.0,787.0,1469.0,861.0,6478.0,5344.0,2838.0,868.0,4921.0
negC_rand_42,806.0,827.0,691.0,87.0,38.0,41.0,98.0,47.0,452.0,185.0,4098.0,134.0,800.0,612.0,304.0,2003.0,1528.0,1130.0,447.0,1526.0
thyA_1_60_B_MM12,810.0,758.0,518.0,68.0,51.0,58.0,65.0,35.0,353.0,255.0,152.0,1874.0,745.0,613.0,278.0,2102.0,1067.0,457.0,224.0,1350.0
thyA_1_60_B_MM13,2613.0,2458.0,2464.0,194.0,167.0,237.0,242.0,117.0,1286.0,726.0,817.0,680.0,10325.0,2332.0,1065.0,8453.0,5568.0,3036.0,1135.0,4473.0
thyA_1_60_B_MM2,1789.0,1952.0,1973.0,921.0,702.0,1011.0,985.0,641.0,1027.0,1630.0,423.0,397.0,1581.0,7234.0,880.0,4173.0,2599.0,2111.0,1028.0,2656.0
thyA_1_60_C,979.0,1385.0,1320.0,598.0,555.0,714.0,686.0,323.0,543.0,1071.0,351.0,149.0,872.0,1187.0,3830.0,2795.0,2281.0,1358.0,492.0,1475.0
thyA_3_233_B_MM4,6058.0,5323.0,5968.0,1431.0,1285.0,2385.0,3167.0,1206.0,2206.0,5429.0,1392.0,1107.0,5184.0,3173.0,1993.0,36072.0,9594.0,6666.0,2540.0,8367.0
thyA_3_233_B_MM5,4611.0,4041.0,4061.0,1038.0,729.0,1137.0,1806.0,531.0,1870.0,4483.0,1029.0,610.0,3857.0,2727.0,1553.0,11401.0,23327.0,5528.0,2186.0,7911.0
thyA_3_233_B_MM6,3151.0,2471.0,2192.0,505.0,260.0,486.0,695.0,336.0,990.0,2380.0,703.0,553.0,2626.0,1899.0,1038.0,7514.0,5850.0,14296.0,1487.0,5394.0
thyA_3_233_B_MM7,1386.0,887.0,1096.0,143.0,119.0,195.0,190.0,119.0,623.0,648.0,305.0,288.0,1244.0,803.0,458.0,3749.0,2247.0,1633.0,4799.0,1765.0
thyA_3_233_C,5936.0,4759.0,5727.0,2229.0,1740.0,2430.0,3065.0,1499.0,2694.0,5004.0,1358.0,863.0,5499.0,3206.0,2394.0,18093.0,11326.0,7764.0,2906.0,34426.0
