,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,11328.0,2621.0,2347.0,96.0,64.0,74.0,107.0,56.0,168.0,187.0,394.0,298.0,1389.0,1273.0,684.0,6825.0,3595.0,2483.0,898.0,3607.0
folA_1_56_B_MM11,3546.0,9973.0,2692.0,92.0,56.0,67.0,76.0,62.0,705.0,236.0,443.0,521.0,1757.0,1617.0,981.0,8426.0,4459.0,2453.0,1015.0,4177.0
folA_1_56_B_MM14,2889.0,2983.0,9310.0,89.0,57.0,53.0,86.0,50.0,627.0,246.0,441.0,322.0,1786.0,1529.0,635.0,6769.0,4427.0,2481.0,1216.0,4908.0
folA_1_56_B_MM2,42.0,33.0,37.0,561.0,14.0,33.0,26.0,16.0,8.0,39.0,11.0,12.0,33.0,263.0,192.0,1091.0,344.0,128.0,52.0,830.0
folA_1_56_B_MM3,41.0,39.0,38.0,31.0,306.0,19.0,18.0,15.0,11.0,23.0,3.0,13.0,22.0,172.0,79.0,654.0,199.0,44.0,24.0,650.0
folA_1_56_B_MM6,90.0,97.0,49.0,37.0,14.0,610.0,21.0,11.0,11.0,44.0,18.0,23.0,57.0,447.0,177.0,1619.0,398.0,158.0,57.0,1690.0
folA_1_56_B_MM9,133.0,103.0,68.0,70.0,25.0,43.0,1107.0,28.0,26.0,51.0,14.0,27.0,65.0,639.0,303.0,2404.0,827.0,302.0,77.0,2016.0
folA_1_56_C,38.0,31.0,45.0,44.0,12.0,14.0,20.0,358.0,12.0,20.0,9.0,5.0,28.0,155.0,90.0,526.0,286.0,80.0,26.0,419.0
folA_3_242_B_MM3,657.0,1796.0,2246.0,129.0,62.0,76.0,79.0,49.0,6566.0,385.0,548.0,368.0,1908.0,1514.0,1052.0,7598.0,4595.0,2865.0,915.0,7405.0
folA_3_242_C,207.0,245.0,244.0,50.0,33.0,44.0,57.0,33.0,533.0,2259.0,48.0,70.0,273.0,1017.0,472.0,6689.0,3389.0,1604.0,522.0,3435.0
negC_rand_42,794.0,544.0,529.0,19.0,24.0,18.0,16.0,16.0,138.0,97.0,2064.0,105.0,431.0,469.0,170.0,1632.0,1179.0,710.0,339.0,1234.0
thyA_1_60_B_MM12,454.0,593.0,374.0,26.0,16.0,32.0,28.0,7.0,133.0,98.0,83.0,1078.0,457.0,280.0,263.0,1415.0,642.0,589.0,158.0,820.0
thyA_1_60_B_MM13,2142.0,1843.0,1945.0,92.0,43.0,85.0,91.0,24.0,758.0,260.0,489.0,414.0,7588.0,1622.0,723.0,7989.0,4050.0,2709.0,833.0,4085.0
thyA_1_60_B_MM2,1672.0,1603.0,1300.0,697.0,384.0,841.0,525.0,344.0,667.0,1028.0,299.0,251.0,1323.0,4559.0,707.0,4154.0,3083.0,1509.0,521.0,2272.0
thyA_1_60_C,1021.0,1667.0,993.0,480.0,159.0,475.0,395.0,247.0,342.0,778.0,130.0,102.0,613.0,769.0,2895.0,2642.0,1824.0,693.0,302.0,1402.0
thyA_3_233_B_MM4,6095.0,5189.0,5163.0,1330.0,713.0,1260.0,1962.0,465.0,1259.0,3721.0,649.0,643.0,3285.0,2319.0,1399.0,32076.0,7283.0,5119.0,2059.0,8244.0
thyA_3_233_B_MM5,4666.0,4566.0,4141.0,668.0,298.0,571.0,928.0,341.0,1231.0,4313.0,575.0,387.0,3473.0,2564.0,1101.0,11634.0,20532.0,5293.0,1789.0,7786.0
thyA_3_233_B_MM6,3386.0,2248.0,1774.0,358.0,120.0,243.0,259.0,116.0,741.0,1620.0,501.0,306.0,1891.0,1179.0,643.0,7190.0,4965.0,10957.0,1175.0,3357.0
thyA_3_233_B_MM7,1041.0,835.0,652.0,61.0,24.0,51.0,85.0,48.0,533.0,515.0,219.0,155.0,800.0,682.0,312.0,2619.0,2295.0,896.0,3552.0,1283.0
thyA_3_233_C,6017.0,5161.0,6261.0,1778.0,876.0,1587.0,2623.0,855.0,2479.0,3554.0,1520.0,633.0,4309.0,2288.0,2052.0,17197.0,10896.0,7883.0,3089.0,30978.0
