,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1046.0,379.0,264.0,87.0,36.0,37.0,57.0,34.0,65.0,43.0,88.0,104.0,291.0,29.0,11.0,249.0,271.0,328.0,111.0,102.0
folA_1_56_B_MM11,420.0,1134.0,319.0,57.0,24.0,45.0,34.0,34.0,133.0,75.0,88.0,138.0,317.0,25.0,17.0,261.0,266.0,345.0,138.0,66.0
folA_1_56_B_MM14,287.0,443.0,1264.0,48.0,24.0,28.0,49.0,19.0,195.0,67.0,115.0,123.0,327.0,21.0,15.0,309.0,409.0,385.0,139.0,83.0
folA_1_56_B_MM2,33.0,34.0,18.0,170.0,21.0,41.0,30.0,16.0,17.0,13.0,4.0,10.0,21.0,8.0,8.0,117.0,46.0,34.0,11.0,29.0
folA_1_56_B_MM3,29.0,20.0,16.0,23.0,85.0,28.0,18.0,11.0,4.0,8.0,6.0,2.0,14.0,11.0,3.0,64.0,35.0,31.0,10.0,27.0
folA_1_56_B_MM6,52.0,31.0,24.0,44.0,24.0,137.0,34.0,27.0,6.0,19.0,9.0,35.0,27.0,19.0,6.0,124.0,66.0,39.0,10.0,32.0
folA_1_56_B_MM9,91.0,70.0,35.0,59.0,40.0,35.0,137.0,20.0,18.0,29.0,10.0,19.0,55.0,18.0,7.0,170.0,77.0,59.0,22.0,63.0
folA_1_56_C,19.0,23.0,12.0,27.0,13.0,25.0,7.0,65.0,10.0,14.0,4.0,3.0,10.0,2.0,3.0,57.0,25.0,16.0,4.0,12.0
folA_3_242_B_MM3,145.0,342.0,454.0,59.0,21.0,46.0,28.0,25.0,801.0,166.0,151.0,143.0,400.0,23.0,18.0,257.0,247.0,412.0,147.0,103.0
folA_3_242_C,47.0,91.0,58.0,43.0,17.0,35.0,25.0,19.0,122.0,225.0,32.0,22.0,90.0,15.0,7.0,166.0,164.0,203.0,109.0,56.0
negC_rand_42,101.0,135.0,106.0,19.0,13.0,17.0,20.0,10.0,74.0,30.0,458.0,41.0,106.0,3.0,6.0,65.0,82.0,125.0,44.0,21.0
thyA_1_60_B_MM12,91.0,105.0,92.0,17.0,6.0,9.0,26.0,12.0,35.0,32.0,38.0,204.0,140.0,14.0,3.0,113.0,103.0,107.0,38.0,39.0
thyA_1_60_B_MM13,227.0,322.0,295.0,30.0,23.0,29.0,28.0,22.0,190.0,83.0,109.0,184.0,931.0,20.0,9.0,192.0,192.0,277.0,134.0,46.0
thyA_1_60_B_MM2,53.0,24.0,18.0,16.0,16.0,22.0,17.0,7.0,12.0,23.0,4.0,15.0,19.0,55.0,15.0,86.0,30.0,23.0,16.0,18.0
thyA_1_60_C,17.0,26.0,20.0,10.0,14.0,19.0,9.0,13.0,14.0,5.0,5.0,7.0,7.0,15.0,30.0,50.0,17.0,24.0,14.0,18.0
thyA_3_233_B_MM4,214.0,156.0,144.0,89.0,66.0,81.0,79.0,57.0,68.0,123.0,34.0,51.0,136.0,59.0,25.0,1255.0,409.0,422.0,116.0,162.0
thyA_3_233_B_MM5,297.0,287.0,230.0,52.0,48.0,48.0,81.0,38.0,96.0,129.0,61.0,99.0,137.0,18.0,13.0,424.0,1002.0,535.0,222.0,133.0
thyA_3_233_B_MM6,289.0,321.0,297.0,47.0,28.0,44.0,40.0,40.0,135.0,190.0,85.0,101.0,244.0,21.0,18.0,335.0,380.0,1740.0,171.0,94.0
thyA_3_233_B_MM7,148.0,150.0,150.0,30.0,13.0,13.0,31.0,13.0,96.0,71.0,36.0,55.0,107.0,9.0,3.0,124.0,141.0,184.0,433.0,32.0
thyA_3_233_C,96.0,78.0,90.0,66.0,37.0,73.0,52.0,33.0,66.0,53.0,33.0,33.0,80.0,29.0,16.0,473.0,322.0,345.0,107.0,457.0
