,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,27141.0,6800.0,5004.0,7766.0,6275.0,6205.0,5654.0,6003.0,2532.0,5336.0,2230.0,2433.0,5543.0,2473.0,1490.0,9960.0,6221.0,4101.0,1770.0,5175.0
folA_1_56_B_MM11,6875.0,20241.0,4737.0,5994.0,5081.0,4203.0,4156.0,4473.0,2161.0,4507.0,1438.0,1933.0,3788.0,2137.0,1175.0,7852.0,5884.0,3727.0,1526.0,3747.0
folA_1_56_B_MM14,6118.0,5149.0,16945.0,5563.0,5129.0,4461.0,3782.0,4941.0,2372.0,4017.0,1543.0,1793.0,3796.0,2337.0,1272.0,8054.0,5410.0,3538.0,1708.0,3867.0
folA_1_56_B_MM2,5631.0,3174.0,2167.0,17131.0,3318.0,4040.0,4119.0,3060.0,1346.0,3298.0,1204.0,1346.0,3494.0,1506.0,654.0,4932.0,4091.0,2178.0,859.0,2502.0
folA_1_56_B_MM3,4623.0,3156.0,2410.0,4811.0,14214.0,3401.0,3899.0,3089.0,1298.0,3017.0,1143.0,1498.0,3190.0,1403.0,758.0,4748.0,3209.0,2003.0,844.0,2468.0
folA_1_56_B_MM6,5549.0,3745.0,2642.0,5239.0,4252.0,16197.0,4734.0,3797.0,1478.0,3794.0,1099.0,1433.0,3575.0,1993.0,709.0,5693.0,3982.0,2887.0,1180.0,2947.0
folA_1_56_B_MM9,7030.0,3783.0,2530.0,6380.0,5163.0,5560.0,16297.0,4499.0,1495.0,4152.0,1275.0,1689.0,3178.0,1781.0,969.0,7340.0,4382.0,2801.0,1220.0,3550.0
folA_1_56_C,3363.0,2256.0,1241.0,2951.0,1826.0,2658.0,2292.0,10052.0,898.0,2229.0,648.0,1021.0,1762.0,734.0,531.0,2897.0,2041.0,1639.0,686.0,1837.0
folA_3_242_B_MM3,4567.0,4006.0,4165.0,5335.0,4154.0,3986.0,3777.0,4616.0,13667.0,4355.0,1727.0,1827.0,4172.0,1745.0,1197.0,6816.0,5389.0,4495.0,1365.0,4611.0
folA_3_242_C,4618.0,4133.0,2494.0,5430.0,3660.0,3691.0,3623.0,3727.0,2043.0,13872.0,845.0,1272.0,3425.0,1350.0,910.0,5643.0,4436.0,2457.0,1333.0,2906.0
negC_rand_42,1989.0,1308.0,1114.0,1733.0,1170.0,1366.0,1204.0,1588.0,769.0,1152.0,8332.0,568.0,1012.0,504.0,400.0,1617.0,1360.0,951.0,545.0,965.0
thyA_1_60_B_MM12,2633.0,2025.0,1565.0,1871.0,1817.0,1845.0,1609.0,1374.0,787.0,1671.0,610.0,6659.0,2063.0,880.0,518.0,3529.0,2642.0,1546.0,535.0,1459.0
thyA_1_60_B_MM13,5288.0,3756.0,2991.0,4134.0,4239.0,3885.0,3182.0,3305.0,1969.0,3796.0,1210.0,2414.0,15490.0,2109.0,1013.0,6186.0,4603.0,3045.0,1290.0,3098.0
thyA_1_60_B_MM2,2762.0,2013.0,1563.0,2487.0,2104.0,1844.0,1857.0,2067.0,911.0,1710.0,604.0,837.0,1800.0,6748.0,917.0,3556.0,2556.0,1531.0,1206.0,1601.0
thyA_1_60_C,1480.0,1335.0,1015.0,1493.0,1372.0,1202.0,1047.0,983.0,552.0,1089.0,377.0,434.0,906.0,889.0,4095.0,2449.0,1549.0,933.0,588.0,996.0
thyA_3_233_B_MM4,7547.0,4719.0,3736.0,6883.0,4248.0,5005.0,4752.0,4986.0,1887.0,5607.0,1448.0,2152.0,3704.0,1966.0,1169.0,26865.0,7722.0,5087.0,1840.0,4748.0
thyA_3_233_B_MM5,6533.0,3887.0,3406.0,5252.0,3396.0,4506.0,3891.0,3738.0,1705.0,4042.0,1302.0,2136.0,3616.0,1551.0,1191.0,7966.0,22047.0,4600.0,1852.0,4826.0
thyA_3_233_B_MM6,4479.0,2621.0,2133.0,3882.0,2801.0,2981.0,2695.0,3824.0,1152.0,3108.0,1068.0,1214.0,2400.0,1486.0,707.0,5946.0,5277.0,13882.0,1596.0,3081.0
thyA_3_233_B_MM7,2396.0,1520.0,1214.0,1827.0,1122.0,1400.0,1492.0,1546.0,748.0,1500.0,554.0,511.0,1112.0,622.0,337.0,2521.0,2064.0,1759.0,6517.0,1486.0
thyA_3_233_C,7390.0,4685.0,5121.0,6787.0,5097.0,5040.0,4691.0,5339.0,2652.0,5745.0,1679.0,1939.0,3999.0,2178.0,1539.0,11501.0,8976.0,5916.0,2597.0,26125.0
