,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1319.0,270.0,194.0,259.0,248.0,205.0,227.0,194.0,76.0,156.0,62.0,95.0,196.0,85.0,50.0,258.0,229.0,171.0,68.0,135.0
folA_1_56_B_MM11,299.0,977.0,146.0,240.0,196.0,177.0,156.0,175.0,77.0,162.0,53.0,63.0,168.0,70.0,34.0,279.0,179.0,116.0,57.0,127.0
folA_1_56_B_MM14,243.0,178.0,1053.0,216.0,181.0,167.0,167.0,174.0,91.0,114.0,57.0,54.0,166.0,70.0,32.0,231.0,187.0,151.0,45.0,115.0
folA_1_56_B_MM2,186.0,138.0,77.0,1045.0,128.0,109.0,118.0,102.0,50.0,106.0,38.0,50.0,123.0,44.0,17.0,142.0,111.0,61.0,29.0,117.0
folA_1_56_B_MM3,170.0,106.0,78.0,163.0,757.0,109.0,120.0,102.0,48.0,83.0,36.0,46.0,92.0,23.0,26.0,155.0,91.0,80.0,30.0,73.0
folA_1_56_B_MM6,187.0,160.0,99.0,165.0,138.0,720.0,140.0,110.0,46.0,120.0,23.0,54.0,132.0,63.0,25.0,192.0,134.0,90.0,28.0,104.0
folA_1_56_B_MM9,274.0,187.0,121.0,245.0,172.0,188.0,781.0,152.0,73.0,136.0,38.0,56.0,136.0,72.0,23.0,211.0,140.0,106.0,50.0,119.0
folA_1_56_C,132.0,93.0,66.0,113.0,77.0,99.0,92.0,513.0,31.0,74.0,29.0,31.0,57.0,22.0,10.0,84.0,73.0,71.0,17.0,42.0
folA_3_242_B_MM3,212.0,169.0,115.0,212.0,172.0,159.0,132.0,170.0,691.0,160.0,68.0,79.0,153.0,61.0,47.0,249.0,174.0,149.0,29.0,164.0
folA_3_242_C,218.0,188.0,100.0,233.0,153.0,186.0,169.0,136.0,73.0,621.0,47.0,63.0,125.0,32.0,26.0,180.0,151.0,95.0,24.0,113.0
negC_rand_42,100.0,55.0,43.0,76.0,44.0,47.0,47.0,62.0,25.0,45.0,350.0,21.0,41.0,19.0,12.0,78.0,55.0,28.0,12.0,48.0
thyA_1_60_B_MM12,90.0,90.0,76.0,75.0,74.0,68.0,63.0,62.0,39.0,48.0,23.0,296.0,76.0,29.0,9.0,114.0,91.0,42.0,22.0,52.0
thyA_1_60_B_MM13,205.0,147.0,95.0,184.0,141.0,148.0,139.0,139.0,75.0,126.0,45.0,88.0,645.0,75.0,23.0,231.0,148.0,79.0,37.0,103.0
thyA_1_60_B_MM2,109.0,65.0,68.0,91.0,48.0,58.0,54.0,59.0,41.0,48.0,19.0,30.0,87.0,271.0,17.0,89.0,71.0,36.0,31.0,45.0
thyA_1_60_C,56.0,49.0,29.0,56.0,55.0,49.0,34.0,38.0,18.0,38.0,19.0,14.0,30.0,19.0,161.0,67.0,51.0,24.0,17.0,32.0
thyA_3_233_B_MM4,264.0,199.0,182.0,219.0,183.0,169.0,183.0,127.0,77.0,165.0,60.0,80.0,132.0,60.0,29.0,1278.0,290.0,161.0,69.0,163.0
thyA_3_233_B_MM5,220.0,174.0,128.0,213.0,157.0,172.0,131.0,119.0,68.0,149.0,47.0,72.0,154.0,53.0,57.0,310.0,1050.0,188.0,67.0,158.0
thyA_3_233_B_MM6,174.0,121.0,78.0,124.0,130.0,125.0,117.0,123.0,35.0,92.0,35.0,50.0,95.0,45.0,22.0,191.0,180.0,696.0,47.0,82.0
thyA_3_233_B_MM7,85.0,51.0,50.0,52.0,39.0,52.0,55.0,36.0,50.0,52.0,18.0,33.0,40.0,23.0,6.0,70.0,61.0,58.0,240.0,30.0
thyA_3_233_C,270.0,178.0,175.0,267.0,214.0,179.0,184.0,145.0,106.0,149.0,62.0,87.0,189.0,50.0,53.0,377.0,267.0,216.0,76.0,1080.0
