,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,31227.0,10447.0,8769.0,3730.0,2363.0,3535.0,3447.0,2211.0,2361.0,2874.0,2611.0,3134.0,9309.0,2441.0,1555.0,12369.0,8437.0,9106.0,3409.0,6956.0
folA_1_56_B_MM11,11278.0,26650.0,8515.0,3263.0,1923.0,2410.0,2220.0,1933.0,3018.0,2300.0,3027.0,3668.0,8519.0,2656.0,986.0,10681.0,8484.0,7831.0,3014.0,6212.0
folA_1_56_B_MM14,8202.0,11570.0,25977.0,2949.0,1882.0,2502.0,2536.0,1999.0,3880.0,2324.0,3735.0,2953.0,7983.0,1720.0,1063.0,9991.0,9143.0,8342.0,3090.0,4627.0
folA_1_56_B_MM2,2787.0,2012.0,1248.0,7345.0,1771.0,2278.0,2352.0,1170.0,715.0,1483.0,555.0,799.0,1984.0,941.0,463.0,3946.0,2679.0,1919.0,540.0,2359.0
folA_1_56_B_MM3,1752.0,1281.0,942.0,1915.0,4421.0,1526.0,1236.0,976.0,535.0,1133.0,514.0,551.0,1496.0,449.0,406.0,2967.0,1922.0,1354.0,478.0,1959.0
folA_1_56_B_MM6,2978.0,2365.0,1478.0,2709.0,1603.0,7094.0,2642.0,1648.0,876.0,1540.0,828.0,933.0,2407.0,1060.0,468.0,4203.0,2783.0,2042.0,895.0,2459.0
folA_1_56_B_MM9,3888.0,2201.0,1660.0,2967.0,1600.0,3006.0,7868.0,1614.0,827.0,1593.0,717.0,789.0,1989.0,1131.0,706.0,4944.0,3227.0,2650.0,1057.0,3346.0
folA_1_56_C,1469.0,1222.0,633.0,1758.0,992.0,1092.0,904.0,3663.0,488.0,785.0,387.0,381.0,936.0,348.0,186.0,2086.0,1167.0,1160.0,394.0,1056.0
folA_3_242_B_MM3,3913.0,6601.0,6811.0,3110.0,1644.0,2263.0,1791.0,2153.0,15149.0,2890.0,3361.0,2915.0,7735.0,1560.0,1088.0,9664.0,7396.0,9477.0,2740.0,4499.0
folA_3_242_C,2722.0,2395.0,1920.0,2580.0,1303.0,1709.0,1658.0,1560.0,2280.0,6483.0,777.0,1110.0,2441.0,757.0,467.0,4888.0,4332.0,3605.0,1399.0,2924.0
negC_rand_42,2557.0,2448.0,2354.0,1073.0,390.0,816.0,767.0,539.0,1214.0,830.0,15406.0,790.0,2524.0,568.0,334.0,2049.0,2277.0,2533.0,1104.0,1450.0
thyA_1_60_B_MM12,3843.0,4043.0,3271.0,970.0,647.0,980.0,914.0,590.0,1725.0,1257.0,941.0,8872.0,4221.0,691.0,316.0,4210.0,3299.0,2394.0,1011.0,2000.0
thyA_1_60_B_MM13,9691.0,7622.0,7467.0,2560.0,1666.0,2204.0,1926.0,1321.0,3389.0,2164.0,2866.0,3916.0,24503.0,1913.0,835.0,7942.0,7731.0,6432.0,2851.0,3620.0
thyA_1_60_B_MM2,2552.0,1948.0,1407.0,1328.0,1045.0,1248.0,1107.0,941.0,941.0,1058.0,580.0,733.0,1475.0,4994.0,714.0,3032.0,1693.0,1591.0,760.0,1704.0
thyA_1_60_C,1545.0,1203.0,997.0,816.0,752.0,692.0,770.0,508.0,408.0,864.0,439.0,350.0,800.0,877.0,2393.0,1989.0,1558.0,966.0,383.0,927.0
thyA_3_233_B_MM4,8413.0,6222.0,6479.0,3594.0,2703.0,3542.0,3685.0,2494.0,2366.0,3661.0,1927.0,2359.0,5078.0,2254.0,1548.0,37892.0,12133.0,9901.0,3539.0,8407.0
thyA_3_233_B_MM5,9401.0,7348.0,6254.0,3471.0,2337.0,2841.0,3323.0,1793.0,2972.0,3803.0,2157.0,2351.0,6128.0,1905.0,959.0,12586.0,30239.0,11086.0,4761.0,7086.0
thyA_3_233_B_MM6,7929.0,6199.0,5654.0,2831.0,1890.0,2329.0,2566.0,1885.0,2345.0,3542.0,2362.0,2651.0,5600.0,2140.0,754.0,9361.0,9579.0,26712.0,3577.0,5723.0
thyA_3_233_B_MM7,4048.0,2238.0,2863.0,989.0,822.0,1088.0,942.0,828.0,1691.0,1046.0,986.0,1738.0,3102.0,667.0,295.0,4339.0,3543.0,3478.0,9384.0,1815.0
thyA_3_233_C,7612.0,4932.0,5509.0,4560.0,3092.0,3159.0,3342.0,2559.0,2765.0,2826.0,2132.0,2249.0,4451.0,1812.0,1463.0,16545.0,12859.0,10829.0,4079.0,24692.0
