,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,34302.0,12247.0,10322.0,436.0,209.0,286.0,275.0,160.0,792.0,221.0,2118.0,687.0,8090.0,39.0,23.0,357.0,1051.0,9786.0,5187.0,100.0
folA_1_56_B_MM11,13524.0,41741.0,11704.0,304.0,160.0,203.0,227.0,173.0,1586.0,302.0,2785.0,1411.0,9286.0,41.0,13.0,315.0,923.0,9369.0,6045.0,132.0
folA_1_56_B_MM14,11073.0,16007.0,40374.0,276.0,152.0,237.0,213.0,183.0,2140.0,341.0,3802.0,799.0,10900.0,46.0,21.0,428.0,2744.0,11774.0,6773.0,112.0
folA_1_56_B_MM2,167.0,156.0,162.0,812.0,62.0,185.0,106.0,77.0,65.0,174.0,39.0,48.0,119.0,11.0,9.0,77.0,41.0,168.0,50.0,84.0
folA_1_56_B_MM3,161.0,140.0,149.0,156.0,549.0,169.0,104.0,59.0,46.0,44.0,28.0,30.0,141.0,64.0,9.0,88.0,24.0,73.0,24.0,31.0
folA_1_56_B_MM6,273.0,321.0,225.0,251.0,125.0,863.0,155.0,82.0,57.0,99.0,65.0,105.0,196.0,34.0,21.0,218.0,68.0,125.0,51.0,61.0
folA_1_56_B_MM9,332.0,239.0,143.0,335.0,150.0,179.0,1674.0,122.0,70.0,140.0,53.0,68.0,133.0,22.0,20.0,147.0,77.0,127.0,75.0,92.0
folA_1_56_C,96.0,59.0,76.0,55.0,41.0,49.0,43.0,438.0,28.0,53.0,17.0,11.0,67.0,11.0,1.0,42.0,30.0,59.0,25.0,17.0
folA_3_242_B_MM3,1445.0,3012.0,6128.0,258.0,131.0,109.0,166.0,110.0,14074.0,436.0,1512.0,835.0,6255.0,25.0,36.0,191.0,532.0,6880.0,4000.0,113.0
folA_3_242_C,272.0,367.0,386.0,201.0,110.0,133.0,150.0,110.0,686.0,1589.0,106.0,134.0,484.0,33.0,5.0,175.0,163.0,535.0,308.0,49.0
negC_rand_42,2983.0,2916.0,3118.0,122.0,40.0,56.0,50.0,49.0,538.0,77.0,10902.0,274.0,2588.0,24.0,11.0,83.0,139.0,3133.0,2026.0,35.0
thyA_1_60_B_MM12,1144.0,1041.0,595.0,79.0,29.0,55.0,63.0,19.0,256.0,91.0,271.0,2078.0,1275.0,12.0,9.0,68.0,186.0,763.0,379.0,27.0
thyA_1_60_B_MM13,8671.0,9539.0,9561.0,287.0,172.0,204.0,199.0,163.0,2698.0,288.0,2773.0,755.0,35762.0,35.0,26.0,323.0,635.0,5993.0,5041.0,110.0
thyA_1_60_B_MM2,52.0,53.0,60.0,32.0,42.0,54.0,19.0,14.0,16.0,17.0,8.0,7.0,41.0,147.0,9.0,136.0,49.0,48.0,25.0,18.0
thyA_1_60_C,130.0,58.0,44.0,42.0,20.0,12.0,14.0,15.0,26.0,25.0,3.0,6.0,27.0,27.0,123.0,38.0,23.0,59.0,21.0,37.0
thyA_3_233_B_MM4,384.0,217.0,198.0,115.0,90.0,86.0,58.0,37.0,125.0,63.0,34.0,42.0,178.0,18.0,77.0,2291.0,371.0,625.0,366.0,134.0
thyA_3_233_B_MM5,1553.0,1311.0,975.0,133.0,65.0,69.0,128.0,19.0,299.0,260.0,120.0,160.0,966.0,47.0,27.0,247.0,3554.0,3508.0,2405.0,194.0
thyA_3_233_B_MM6,11214.0,7684.0,6108.0,345.0,75.0,211.0,120.0,113.0,2224.0,451.0,1706.0,447.0,2776.0,32.0,19.0,299.0,875.0,26146.0,4134.0,115.0
thyA_3_233_B_MM7,5788.0,4029.0,3514.0,96.0,51.0,62.0,70.0,44.0,8525.0,195.0,1100.0,255.0,2036.0,26.0,3.0,117.0,580.0,3407.0,17248.0,37.0
thyA_3_233_C,226.0,196.0,215.0,104.0,38.0,104.0,68.0,137.0,87.0,76.0,57.0,63.0,185.0,66.0,24.0,277.0,333.0,841.0,460.0,973.0
