,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,31395.0,10227.0,8574.0,91.0,43.0,64.0,133.0,39.0,598.0,128.0,1660.0,930.0,6241.0,39.0,23.0,711.0,2200.0,9722.0,3599.0,121.0
folA_1_56_B_MM11,10166.0,33307.0,11121.0,59.0,41.0,162.0,128.0,59.0,1709.0,271.0,2356.0,1097.0,8182.0,174.0,45.0,648.0,2564.0,10576.0,4243.0,149.0
folA_1_56_B_MM14,8478.0,12909.0,40577.0,91.0,88.0,95.0,235.0,41.0,2761.0,232.0,3679.0,1140.0,8373.0,37.0,17.0,1845.0,8443.0,13995.0,4854.0,126.0
folA_1_56_B_MM2,39.0,63.0,13.0,266.0,22.0,27.0,20.0,8.0,15.0,10.0,15.0,13.0,28.0,10.0,8.0,56.0,50.0,44.0,20.0,19.0
folA_1_56_B_MM3,46.0,25.0,73.0,29.0,128.0,23.0,18.0,15.0,3.0,17.0,11.0,5.0,48.0,4.0,2.0,56.0,34.0,75.0,12.0,18.0
folA_1_56_B_MM6,73.0,114.0,58.0,34.0,17.0,191.0,26.0,22.0,8.0,16.0,16.0,20.0,74.0,11.0,7.0,59.0,48.0,84.0,63.0,36.0
folA_1_56_B_MM9,133.0,59.0,38.0,48.0,6.0,41.0,332.0,19.0,17.0,33.0,19.0,23.0,98.0,19.0,8.0,116.0,56.0,122.0,53.0,41.0
folA_1_56_C,102.0,45.0,13.0,11.0,2.0,15.0,8.0,94.0,10.0,12.0,5.0,3.0,14.0,5.0,0.0,24.0,12.0,29.0,23.0,29.0
folA_3_242_B_MM3,1381.0,4665.0,7719.0,46.0,37.0,32.0,81.0,30.0,14444.0,351.0,2425.0,983.0,8126.0,22.0,21.0,365.0,1338.0,10661.0,4194.0,123.0
folA_3_242_C,153.0,239.0,366.0,26.0,1.0,13.0,20.0,10.0,808.0,919.0,103.0,128.0,615.0,13.0,7.0,123.0,382.0,906.0,417.0,56.0
negC_rand_42,2404.0,2656.0,3089.0,50.0,11.0,15.0,23.0,6.0,1042.0,60.0,14072.0,317.0,2667.0,14.0,6.0,98.0,418.0,4254.0,1888.0,42.0
thyA_1_60_B_MM12,1498.0,1654.0,1175.0,20.0,6.0,18.0,26.0,8.0,784.0,156.0,394.0,3267.0,1627.0,28.0,8.0,164.0,712.0,1261.0,589.0,33.0
thyA_1_60_B_MM13,7290.0,7923.0,9376.0,65.0,82.0,44.0,79.0,22.0,3468.0,441.0,2666.0,1356.0,30636.0,65.0,21.0,486.0,1197.0,8625.0,5075.0,81.0
thyA_1_60_B_MM2,40.0,34.0,22.0,11.0,23.0,10.0,7.0,13.0,15.0,17.0,5.0,33.0,49.0,113.0,28.0,56.0,19.0,28.0,19.0,14.0
thyA_1_60_C,43.0,24.0,24.0,10.0,11.0,11.0,6.0,5.0,12.0,9.0,3.0,8.0,35.0,9.0,74.0,20.0,19.0,32.0,9.0,12.0
thyA_3_233_B_MM4,584.0,325.0,287.0,29.0,27.0,40.0,55.0,36.0,108.0,121.0,66.0,96.0,294.0,32.0,27.0,1918.0,771.0,1674.0,816.0,216.0
thyA_3_233_B_MM5,3386.0,2993.0,2626.0,94.0,31.0,22.0,73.0,11.0,562.0,298.0,280.0,435.0,885.0,25.0,28.0,450.0,5985.0,7609.0,4622.0,149.0
thyA_3_233_B_MM6,9053.0,8573.0,8668.0,91.0,41.0,57.0,194.0,69.0,2245.0,640.0,2573.0,1194.0,4360.0,39.0,30.0,548.0,2541.0,42540.0,6164.0,187.0
thyA_3_233_B_MM7,4256.0,3228.0,4686.0,21.0,18.0,18.0,57.0,24.0,1817.0,248.0,1101.0,695.0,2807.0,14.0,7.0,262.0,1213.0,5977.0,17661.0,44.0
thyA_3_233_C,244.0,124.0,182.0,34.0,26.0,29.0,22.0,17.0,139.0,43.0,64.0,32.0,146.0,21.0,22.0,408.0,377.0,1353.0,438.0,903.0
