,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,2413.0,955.0,578.0,36.0,20.0,18.0,26.0,7.0,45.0,14.0,132.0,69.0,611.0,5.0,1.0,20.0,82.0,668.0,312.0,8.0
folA_1_56_B_MM11,832.0,3298.0,801.0,19.0,7.0,17.0,24.0,12.0,106.0,30.0,187.0,60.0,759.0,6.0,3.0,41.0,77.0,661.0,334.0,12.0
folA_1_56_B_MM14,696.0,1001.0,3862.0,21.0,14.0,15.0,18.0,17.0,153.0,32.0,271.0,75.0,768.0,3.0,2.0,52.0,190.0,862.0,394.0,13.0
folA_1_56_B_MM2,16.0,17.0,11.0,76.0,8.0,6.0,10.0,3.0,2.0,7.0,5.0,3.0,15.0,3.0,0.0,2.0,4.0,5.0,5.0,1.0
folA_1_56_B_MM3,11.0,16.0,8.0,7.0,45.0,11.0,13.0,8.0,3.0,7.0,1.0,0.0,8.0,0.0,0.0,7.0,7.0,9.0,1.0,1.0
folA_1_56_B_MM6,16.0,20.0,7.0,17.0,15.0,65.0,8.0,15.0,4.0,6.0,11.0,0.0,14.0,1.0,1.0,14.0,7.0,11.0,2.0,0.0
folA_1_56_B_MM9,36.0,13.0,14.0,14.0,6.0,17.0,88.0,9.0,7.0,4.0,1.0,8.0,13.0,1.0,0.0,5.0,9.0,13.0,6.0,3.0
folA_1_56_C,13.0,2.0,2.0,1.0,1.0,6.0,4.0,37.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,6.0,5.0,1.0
folA_3_242_B_MM3,87.0,241.0,382.0,12.0,9.0,8.0,7.0,7.0,924.0,27.0,115.0,44.0,453.0,6.0,5.0,16.0,64.0,531.0,278.0,12.0
folA_3_242_C,22.0,26.0,32.0,13.0,7.0,7.0,7.0,8.0,36.0,106.0,13.0,13.0,45.0,1.0,0.0,17.0,11.0,29.0,22.0,2.0
negC_rand_42,211.0,242.0,262.0,11.0,2.0,7.0,6.0,7.0,38.0,15.0,1154.0,24.0,201.0,2.0,3.0,7.0,7.0,189.0,102.0,2.0
thyA_1_60_B_MM12,69.0,92.0,50.0,5.0,2.0,4.0,5.0,1.0,16.0,8.0,24.0,173.0,70.0,2.0,1.0,7.0,23.0,39.0,29.0,1.0
thyA_1_60_B_MM13,542.0,652.0,637.0,31.0,13.0,16.0,14.0,13.0,143.0,25.0,219.0,52.0,2675.0,2.0,5.0,31.0,37.0,351.0,286.0,3.0
thyA_1_60_B_MM2,4.0,5.0,7.0,6.0,3.0,0.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,24.0,1.0,10.0,5.0,4.0,0.0,5.0
thyA_1_60_C,10.0,4.0,2.0,3.0,3.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,2.0,11.0,7.0,2.0,6.0,1.0,1.0
thyA_3_233_B_MM4,42.0,22.0,20.0,7.0,7.0,6.0,8.0,8.0,11.0,9.0,2.0,6.0,33.0,2.0,2.0,171.0,33.0,47.0,20.0,11.0
thyA_3_233_B_MM5,85.0,101.0,80.0,3.0,1.0,6.0,8.0,4.0,23.0,11.0,13.0,16.0,53.0,8.0,2.0,38.0,307.0,251.0,125.0,7.0
thyA_3_233_B_MM6,615.0,547.0,432.0,16.0,8.0,6.0,11.0,11.0,136.0,29.0,146.0,47.0,212.0,3.0,1.0,42.0,98.0,2251.0,336.0,9.0
thyA_3_233_B_MM7,361.0,291.0,287.0,8.0,5.0,7.0,7.0,11.0,271.0,14.0,85.0,20.0,143.0,2.0,1.0,13.0,31.0,291.0,1341.0,5.0
thyA_3_233_C,12.0,35.0,22.0,5.0,6.0,6.0,1.0,4.0,5.0,3.0,7.0,2.0,17.0,3.0,5.0,29.0,25.0,47.0,25.0,109.0
