,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,28587.0,12435.0,10306.0,902.0,523.0,667.0,500.0,564.0,941.0,515.0,3169.0,2262.0,9996.0,191.0,130.0,1663.0,3113.0,10559.0,4452.0,485.0
folA_1_56_B_MM11,12169.0,41413.0,23291.0,719.0,383.0,551.0,469.0,699.0,4374.0,958.0,5893.0,2950.0,19209.0,191.0,198.0,1615.0,4253.0,21559.0,7961.0,563.0
folA_1_56_B_MM14,9501.0,21602.0,63160.0,675.0,410.0,389.0,345.0,551.0,5738.0,833.0,8008.0,2523.0,22900.0,155.0,74.0,3322.0,9113.0,21111.0,10432.0,596.0
folA_1_56_B_MM2,533.0,374.0,141.0,1324.0,321.0,321.0,340.0,353.0,164.0,164.0,92.0,151.0,547.0,49.0,16.0,229.0,156.0,170.0,144.0,113.0
folA_1_56_B_MM3,251.0,168.0,142.0,438.0,684.0,290.0,189.0,254.0,66.0,116.0,47.0,37.0,195.0,41.0,19.0,306.0,103.0,356.0,39.0,109.0
folA_1_56_B_MM6,540.0,479.0,293.0,429.0,294.0,1135.0,349.0,274.0,123.0,215.0,114.0,138.0,742.0,76.0,28.0,362.0,190.0,201.0,102.0,208.0
folA_1_56_B_MM9,762.0,592.0,294.0,612.0,306.0,492.0,1130.0,287.0,92.0,179.0,107.0,189.0,286.0,64.0,30.0,603.0,274.0,255.0,145.0,149.0
folA_1_56_C,239.0,209.0,104.0,214.0,140.0,205.0,100.0,784.0,59.0,90.0,46.0,78.0,182.0,9.0,13.0,181.0,54.0,518.0,148.0,116.0
folA_3_242_B_MM3,1312.0,5977.0,15457.0,574.0,208.0,543.0,182.0,368.0,22975.0,1258.0,4254.0,2213.0,18763.0,113.0,117.0,1036.0,3149.0,21406.0,10241.0,426.0
folA_3_242_C,449.0,736.0,758.0,565.0,188.0,329.0,158.0,230.0,1790.0,1989.0,174.0,249.0,1205.0,88.0,40.0,646.0,1153.0,1762.0,757.0,243.0
negC_rand_42,3462.0,4778.0,7019.0,153.0,115.0,244.0,95.0,134.0,1927.0,367.0,32308.0,812.0,6666.0,49.0,22.0,259.0,747.0,7384.0,4121.0,209.0
thyA_1_60_B_MM12,2783.0,3328.0,2171.0,190.0,110.0,155.0,157.0,120.0,1307.0,272.0,870.0,5014.0,4541.0,121.0,34.0,623.0,1840.0,2926.0,839.0,129.0
thyA_1_60_B_MM13,10570.0,16606.0,20707.0,622.0,507.0,472.0,423.0,423.0,7827.0,1003.0,7532.0,4958.0,65544.0,266.0,134.0,1282.0,3249.0,18761.0,11222.0,322.0
thyA_1_60_B_MM2,128.0,125.0,99.0,86.0,46.0,71.0,62.0,45.0,90.0,117.0,34.0,102.0,113.0,284.0,36.0,246.0,118.0,93.0,86.0,83.0
thyA_1_60_C,77.0,105.0,99.0,43.0,142.0,43.0,24.0,25.0,60.0,31.0,26.0,27.0,70.0,41.0,179.0,217.0,94.0,70.0,169.0,65.0
thyA_3_233_B_MM4,1172.0,852.0,976.0,328.0,290.0,307.0,330.0,247.0,414.0,451.0,168.0,510.0,1096.0,111.0,101.0,4248.0,2097.0,4330.0,1909.0,790.0
thyA_3_233_B_MM5,4319.0,4458.0,4931.0,258.0,196.0,197.0,199.0,191.0,1517.0,1092.0,601.0,1638.0,2159.0,80.0,87.0,1754.0,10167.0,15170.0,8424.0,635.0
thyA_3_233_B_MM6,11950.0,13376.0,16022.0,384.0,303.0,204.0,557.0,255.0,6376.0,2143.0,6540.0,1729.0,10780.0,77.0,159.0,2016.0,5883.0,54161.0,10114.0,712.0
thyA_3_233_B_MM7,6098.0,7238.0,9714.0,129.0,56.0,70.0,254.0,455.0,4842.0,964.0,3816.0,832.0,6519.0,59.0,23.0,1132.0,2693.0,10843.0,31037.0,234.0
thyA_3_233_C,546.0,1117.0,1103.0,240.0,185.0,172.0,173.0,229.0,258.0,315.0,357.0,204.0,1152.0,52.0,79.0,1564.0,1965.0,4626.0,2615.0,2900.0
