,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1381.0,597.0,370.0,39.0,20.0,39.0,37.0,23.0,81.0,27.0,159.0,168.0,365.0,11.0,8.0,121.0,215.0,418.0,166.0,28.0
folA_1_56_B_MM11,600.0,1624.0,710.0,22.0,20.0,20.0,32.0,18.0,212.0,65.0,179.0,224.0,653.0,12.0,4.0,117.0,251.0,615.0,231.0,35.0
folA_1_56_B_MM14,443.0,771.0,1938.0,20.0,15.0,20.0,33.0,21.0,301.0,47.0,205.0,163.0,598.0,6.0,1.0,171.0,473.0,729.0,306.0,29.0
folA_1_56_B_MM2,23.0,17.0,11.0,85.0,15.0,22.0,19.0,11.0,6.0,14.0,1.0,4.0,13.0,13.0,0.0,35.0,19.0,11.0,4.0,12.0
folA_1_56_B_MM3,17.0,8.0,4.0,17.0,39.0,11.0,13.0,10.0,6.0,10.0,2.0,3.0,9.0,1.0,0.0,27.0,10.0,7.0,2.0,10.0
folA_1_56_B_MM6,42.0,19.0,14.0,24.0,12.0,55.0,15.0,12.0,3.0,24.0,3.0,8.0,25.0,7.0,4.0,37.0,29.0,19.0,7.0,21.0
folA_1_56_B_MM9,46.0,44.0,20.0,41.0,17.0,37.0,73.0,15.0,9.0,28.0,5.0,3.0,10.0,6.0,1.0,38.0,23.0,29.0,11.0,11.0
folA_1_56_C,12.0,9.0,4.0,12.0,10.0,7.0,6.0,42.0,3.0,4.0,2.0,1.0,6.0,0.0,0.0,21.0,9.0,3.0,10.0,9.0
folA_3_242_B_MM3,136.0,568.0,718.0,27.0,12.0,42.0,20.0,9.0,1189.0,188.0,225.0,178.0,854.0,9.0,11.0,104.0,227.0,777.0,262.0,34.0
folA_3_242_C,37.0,91.0,80.0,31.0,13.0,25.0,6.0,10.0,184.0,184.0,11.0,45.0,115.0,8.0,4.0,76.0,91.0,210.0,101.0,25.0
negC_rand_42,140.0,196.0,204.0,12.0,5.0,9.0,13.0,6.0,91.0,14.0,756.0,44.0,220.0,2.0,2.0,35.0,54.0,256.0,127.0,11.0
thyA_1_60_B_MM12,157.0,179.0,157.0,15.0,8.0,4.0,11.0,9.0,96.0,36.0,79.0,231.0,206.0,13.0,5.0,83.0,97.0,141.0,55.0,9.0
thyA_1_60_B_MM13,401.0,562.0,564.0,25.0,15.0,26.0,21.0,10.0,283.0,80.0,189.0,233.0,1497.0,11.0,2.0,110.0,146.0,462.0,231.0,26.0
thyA_1_60_B_MM2,8.0,6.0,6.0,7.0,5.0,7.0,3.0,2.0,2.0,8.0,9.0,8.0,4.0,13.0,8.0,24.0,16.0,7.0,2.0,8.0
thyA_1_60_C,7.0,9.0,5.0,7.0,4.0,2.0,2.0,4.0,3.0,6.0,2.0,3.0,2.0,7.0,8.0,18.0,14.0,10.0,3.0,5.0
thyA_3_233_B_MM4,109.0,64.0,54.0,37.0,36.0,24.0,31.0,12.0,43.0,41.0,11.0,52.0,51.0,17.0,13.0,403.0,197.0,334.0,131.0,92.0
thyA_3_233_B_MM5,238.0,256.0,224.0,17.0,10.0,25.0,27.0,11.0,90.0,93.0,22.0,87.0,135.0,12.0,7.0,173.0,647.0,820.0,384.0,74.0
thyA_3_233_B_MM6,489.0,584.0,568.0,28.0,22.0,9.0,18.0,14.0,238.0,247.0,155.0,131.0,399.0,13.0,9.0,195.0,353.0,2272.0,292.0,41.0
thyA_3_233_B_MM7,223.0,259.0,230.0,11.0,2.0,10.0,14.0,8.0,159.0,83.0,97.0,105.0,213.0,3.0,4.0,56.0,164.0,314.0,638.0,14.0
thyA_3_233_C,36.0,30.0,41.0,35.0,7.0,31.0,24.0,21.0,23.0,22.0,17.0,21.0,29.0,10.0,8.0,164.0,176.0,249.0,120.0,175.0
