,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,36270.0,15111.0,11396.0,36.0,18.0,12.0,45.0,4.0,550.0,75.0,2427.0,437.0,11837.0,21.0,15.0,118.0,575.0,11238.0,6787.0,23.0
folA_1_56_B_MM11,15302.0,40508.0,12646.0,46.0,14.0,45.0,38.0,37.0,1762.0,154.0,3237.0,845.0,12293.0,14.0,10.0,230.0,339.0,8705.0,5514.0,24.0
folA_1_56_B_MM14,12641.0,15112.0,39740.0,47.0,10.0,28.0,27.0,29.0,2060.0,277.0,3290.0,546.0,12906.0,17.0,11.0,131.0,945.0,11824.0,6668.0,32.0
folA_1_56_B_MM2,17.0,48.0,14.0,97.0,17.0,28.0,33.0,6.0,5.0,11.0,2.0,7.0,30.0,0.0,2.0,13.0,15.0,94.0,5.0,14.0
folA_1_56_B_MM3,11.0,14.0,9.0,7.0,48.0,7.0,16.0,8.0,3.0,6.0,4.0,2.0,9.0,8.0,0.0,25.0,11.0,10.0,2.0,18.0
folA_1_56_B_MM6,26.0,203.0,68.0,11.0,7.0,107.0,29.0,7.0,5.0,9.0,10.0,11.0,45.0,3.0,19.0,36.0,13.0,46.0,9.0,32.0
folA_1_56_B_MM9,70.0,48.0,23.0,34.0,14.0,26.0,1073.0,32.0,10.0,3.0,10.0,11.0,34.0,4.0,1.0,79.0,78.0,69.0,20.0,20.0
folA_1_56_C,21.0,5.0,40.0,8.0,2.0,3.0,6.0,66.0,4.0,4.0,1.0,0.0,19.0,0.0,3.0,6.0,7.0,12.0,8.0,6.0
folA_3_242_B_MM3,1183.0,3466.0,6708.0,22.0,8.0,12.0,9.0,8.0,14765.0,262.0,2033.0,306.0,7962.0,12.0,7.0,90.0,294.0,7975.0,4821.0,41.0
folA_3_242_C,59.0,114.0,138.0,9.0,7.0,8.0,9.0,4.0,659.0,587.0,40.0,68.0,246.0,12.0,1.0,57.0,100.0,434.0,300.0,21.0
negC_rand_42,3963.0,3576.0,3121.0,9.0,4.0,8.0,10.0,4.0,550.0,63.0,11201.0,133.0,3130.0,6.0,4.0,44.0,74.0,2986.0,2088.0,8.0
thyA_1_60_B_MM12,644.0,918.0,312.0,5.0,0.0,1.0,6.0,4.0,174.0,62.0,92.0,1022.0,1011.0,6.0,2.0,24.0,69.0,296.0,129.0,5.0
thyA_1_60_B_MM13,10465.0,9905.0,9894.0,28.0,27.0,27.0,37.0,35.0,3160.0,163.0,2842.0,439.0,37716.0,12.0,8.0,176.0,330.0,4879.0,3850.0,46.0
thyA_1_60_B_MM2,19.0,19.0,16.0,19.0,11.0,17.0,4.0,1.0,13.0,6.0,4.0,8.0,35.0,63.0,3.0,19.0,18.0,13.0,9.0,8.0
thyA_1_60_C,10.0,26.0,9.0,5.0,3.0,2.0,3.0,2.0,28.0,2.0,2.0,5.0,5.0,3.0,35.0,8.0,8.0,7.0,22.0,6.0
thyA_3_233_B_MM4,133.0,87.0,90.0,17.0,15.0,33.0,30.0,5.0,23.0,44.0,9.0,15.0,63.0,12.0,28.0,834.0,122.0,280.0,317.0,71.0
thyA_3_233_B_MM5,609.0,510.0,391.0,24.0,6.0,10.0,11.0,6.0,129.0,170.0,56.0,55.0,819.0,10.0,2.0,132.0,1457.0,2320.0,2001.0,36.0
thyA_3_233_B_MM6,12423.0,8347.0,5840.0,187.0,3.0,45.0,35.0,14.0,2522.0,537.0,2079.0,196.0,2680.0,5.0,6.0,128.0,410.0,22579.0,4701.0,29.0
thyA_3_233_B_MM7,6649.0,4588.0,3840.0,11.0,14.0,6.0,15.0,5.0,3694.0,283.0,1371.0,109.0,2192.0,4.0,6.0,34.0,200.0,2912.0,15407.0,17.0
thyA_3_233_C,68.0,74.0,99.0,17.0,8.0,21.0,12.0,20.0,26.0,31.0,20.0,7.0,102.0,9.0,31.0,155.0,150.0,374.0,172.0,426.0
