,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,8993.0,2331.0,1844.0,75.0,62.0,52.0,83.0,31.0,173.0,140.0,304.0,314.0,1238.0,957.0,520.0,5124.0,2734.0,2144.0,884.0,3304.0
folA_1_56_B_MM11,3235.0,8012.0,2338.0,68.0,38.0,64.0,85.0,26.0,559.0,238.0,339.0,427.0,1637.0,1346.0,714.0,7208.0,3826.0,2229.0,919.0,3769.0
folA_1_56_B_MM14,2428.0,2801.0,7704.0,68.0,25.0,62.0,71.0,28.0,647.0,277.0,419.0,269.0,1498.0,1293.0,489.0,6087.0,4296.0,2581.0,1152.0,4611.0
folA_1_56_B_MM2,24.0,33.0,20.0,322.0,12.0,48.0,29.0,20.0,5.0,32.0,10.0,7.0,34.0,259.0,123.0,625.0,275.0,108.0,33.0,654.0
folA_1_56_B_MM3,18.0,16.0,20.0,23.0,251.0,25.0,10.0,5.0,10.0,35.0,11.0,6.0,23.0,136.0,85.0,393.0,204.0,59.0,10.0,524.0
folA_1_56_B_MM6,64.0,76.0,60.0,23.0,22.0,489.0,26.0,10.0,14.0,27.0,20.0,17.0,46.0,429.0,164.0,1081.0,341.0,143.0,69.0,1475.0
folA_1_56_B_MM9,114.0,84.0,59.0,46.0,21.0,36.0,823.0,7.0,19.0,32.0,14.0,24.0,75.0,503.0,217.0,1840.0,706.0,279.0,75.0,1942.0
folA_1_56_C,17.0,12.0,15.0,40.0,4.0,9.0,7.0,210.0,13.0,15.0,2.0,8.0,14.0,111.0,59.0,320.0,233.0,61.0,12.0,264.0
folA_3_242_B_MM3,604.0,1749.0,2195.0,77.0,37.0,80.0,77.0,30.0,5990.0,551.0,506.0,286.0,1906.0,1481.0,822.0,7035.0,4608.0,3107.0,923.0,7499.0
folA_3_242_C,207.0,245.0,296.0,41.0,31.0,40.0,52.0,21.0,698.0,2431.0,48.0,99.0,397.0,1110.0,516.0,7159.0,3733.0,2083.0,681.0,3911.0
negC_rand_42,801.0,499.0,502.0,24.0,9.0,30.0,26.0,14.0,143.0,96.0,1722.0,85.0,450.0,493.0,196.0,1556.0,1120.0,791.0,381.0,1276.0
thyA_1_60_B_MM12,499.0,494.0,319.0,26.0,27.0,18.0,34.0,5.0,141.0,104.0,73.0,886.0,389.0,242.0,213.0,1115.0,556.0,456.0,131.0,921.0
thyA_1_60_B_MM13,2071.0,1772.0,1829.0,85.0,65.0,41.0,112.0,29.0,1003.0,400.0,424.0,340.0,7202.0,1466.0,723.0,7543.0,3784.0,2752.0,877.0,4303.0
thyA_1_60_B_MM2,1356.0,1545.0,1045.0,441.0,357.0,837.0,436.0,249.0,590.0,1080.0,273.0,181.0,1210.0,3690.0,598.0,3746.0,2751.0,1416.0,500.0,2292.0
thyA_1_60_C,823.0,1338.0,914.0,383.0,179.0,416.0,364.0,125.0,331.0,901.0,127.0,101.0,554.0,755.0,2332.0,2542.0,1555.0,859.0,336.0,1370.0
thyA_3_233_B_MM4,5094.0,4465.0,4910.0,844.0,596.0,930.0,1522.0,346.0,1220.0,3746.0,505.0,495.0,3103.0,2113.0,1185.0,27093.0,6739.0,5098.0,2257.0,7772.0
thyA_3_233_B_MM5,3818.0,3681.0,3415.0,454.0,250.0,493.0,710.0,199.0,1067.0,3806.0,555.0,326.0,3039.0,2170.0,912.0,10380.0,16635.0,4882.0,1915.0,7410.0
thyA_3_233_B_MM6,2883.0,2212.0,1871.0,239.0,78.0,206.0,300.0,85.0,720.0,1770.0,448.0,240.0,1887.0,1078.0,709.0,7076.0,4868.0,10404.0,1200.0,3450.0
thyA_3_233_B_MM7,1107.0,840.0,799.0,78.0,37.0,63.0,71.0,46.0,710.0,571.0,232.0,181.0,760.0,621.0,242.0,2563.0,2376.0,1076.0,4021.0,1338.0
thyA_3_233_C,4907.0,4466.0,5603.0,1286.0,723.0,1214.0,2304.0,576.0,2439.0,3888.0,1358.0,445.0,3909.0,2003.0,1968.0,16800.0,10441.0,8177.0,3286.0,27531.0
