,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,1462.0,504.0,391.0,21.0,12.0,21.0,27.0,17.0,35.0,13.0,115.0,89.0,416.0,7.0,5.0,64.0,146.0,481.0,199.0,17.0
folA_1_56_B_MM11,573.0,2191.0,823.0,25.0,8.0,24.0,13.0,14.0,131.0,31.0,224.0,143.0,875.0,5.0,2.0,57.0,178.0,742.0,362.0,26.0
folA_1_56_B_MM14,382.0,907.0,4037.0,25.0,13.0,23.0,25.0,17.0,179.0,42.0,311.0,100.0,1053.0,6.0,2.0,100.0,420.0,1083.0,495.0,12.0
folA_1_56_B_MM2,17.0,21.0,10.0,97.0,12.0,24.0,9.0,8.0,3.0,6.0,3.0,5.0,19.0,2.0,0.0,16.0,13.0,11.0,1.0,8.0
folA_1_56_B_MM3,10.0,9.0,10.0,15.0,38.0,8.0,6.0,8.0,2.0,3.0,4.0,4.0,6.0,0.0,3.0,19.0,4.0,7.0,1.0,4.0
folA_1_56_B_MM6,15.0,29.0,11.0,17.0,4.0,66.0,10.0,12.0,5.0,2.0,6.0,4.0,14.0,2.0,3.0,19.0,7.0,14.0,6.0,4.0
folA_1_56_B_MM9,23.0,29.0,16.0,19.0,9.0,26.0,69.0,15.0,0.0,7.0,6.0,3.0,11.0,4.0,3.0,11.0,12.0,17.0,5.0,14.0
folA_1_56_C,9.0,9.0,7.0,10.0,2.0,7.0,2.0,41.0,3.0,6.0,1.0,6.0,6.0,2.0,0.0,14.0,3.0,16.0,3.0,5.0
folA_3_242_B_MM3,59.0,273.0,578.0,20.0,8.0,19.0,13.0,11.0,1077.0,40.0,195.0,109.0,741.0,14.0,3.0,46.0,128.0,881.0,354.0,19.0
folA_3_242_C,20.0,23.0,23.0,28.0,9.0,13.0,6.0,7.0,79.0,100.0,8.0,15.0,56.0,0.0,1.0,19.0,46.0,72.0,31.0,8.0
negC_rand_42,153.0,237.0,305.0,5.0,1.0,13.0,2.0,4.0,82.0,19.0,1297.0,22.0,313.0,1.0,1.0,16.0,36.0,324.0,174.0,10.0
thyA_1_60_B_MM12,109.0,155.0,112.0,6.0,5.0,7.0,1.0,4.0,51.0,5.0,32.0,251.0,197.0,1.0,0.0,16.0,75.0,104.0,35.0,9.0
thyA_1_60_B_MM13,443.0,699.0,857.0,19.0,17.0,12.0,18.0,9.0,273.0,25.0,338.0,165.0,2850.0,7.0,3.0,56.0,118.0,663.0,407.0,13.0
thyA_1_60_B_MM2,6.0,6.0,5.0,3.0,5.0,13.0,2.0,8.0,1.0,3.0,0.0,3.0,6.0,13.0,3.0,17.0,8.0,3.0,3.0,1.0
thyA_1_60_C,1.0,1.0,4.0,1.0,2.0,1.0,2.0,0.0,4.0,3.0,0.0,6.0,7.0,2.0,16.0,13.0,0.0,4.0,4.0,3.0
thyA_3_233_B_MM4,61.0,37.0,40.0,10.0,12.0,11.0,12.0,11.0,9.0,6.0,10.0,12.0,38.0,4.0,6.0,200.0,124.0,191.0,90.0,40.0
thyA_3_233_B_MM5,160.0,221.0,197.0,7.0,4.0,11.0,12.0,8.0,76.0,50.0,22.0,54.0,114.0,5.0,4.0,65.0,532.0,705.0,305.0,24.0
thyA_3_233_B_MM6,540.0,649.0,701.0,30.0,4.0,17.0,13.0,8.0,235.0,64.0,214.0,92.0,440.0,6.0,4.0,78.0,238.0,3094.0,445.0,23.0
thyA_3_233_B_MM7,186.0,322.0,353.0,4.0,3.0,4.0,11.0,20.0,260.0,29.0,106.0,50.0,305.0,3.0,3.0,30.0,99.0,411.0,1147.0,11.0
thyA_3_233_C,23.0,24.0,37.0,5.0,8.0,6.0,6.0,4.0,13.0,10.0,10.0,3.0,49.0,2.0,3.0,62.0,91.0,213.0,88.0,121.0
