,folA_1_56_B_MM10,folA_1_56_B_MM11,folA_1_56_B_MM14,folA_1_56_B_MM2,folA_1_56_B_MM3,folA_1_56_B_MM6,folA_1_56_B_MM9,folA_1_56_C,folA_3_242_B_MM3,folA_3_242_C,negC_rand_42,thyA_1_60_B_MM12,thyA_1_60_B_MM13,thyA_1_60_B_MM2,thyA_1_60_C,thyA_3_233_B_MM4,thyA_3_233_B_MM5,thyA_3_233_B_MM6,thyA_3_233_B_MM7,thyA_3_233_C
folA_1_56_B_MM10,21730.0,15670.0,12176.0,55.0,93.0,103.0,104.0,70.0,394.0,86.0,2648.0,998.0,10237.0,62.0,20.0,550.0,1442.0,18083.0,7870.0,93.0
folA_1_56_B_MM11,13485.0,42803.0,20232.0,65.0,81.0,264.0,214.0,92.0,1852.0,361.0,5906.0,918.0,17051.0,379.0,78.0,655.0,1746.0,22610.0,8003.0,229.0
folA_1_56_B_MM14,10258.0,22462.0,52503.0,151.0,92.0,82.0,324.0,65.0,2728.0,145.0,8196.0,1109.0,18185.0,46.0,15.0,855.0,3987.0,28199.0,9310.0,131.0
folA_1_56_B_MM2,19.0,129.0,92.0,223.0,32.0,58.0,32.0,19.0,27.0,36.0,7.0,17.0,50.0,71.0,49.0,92.0,51.0,77.0,15.0,55.0
folA_1_56_B_MM3,94.0,65.0,165.0,55.0,167.0,34.0,21.0,5.0,15.0,56.0,22.0,1.0,57.0,8.0,20.0,164.0,30.0,116.0,49.0,34.0
folA_1_56_B_MM6,171.0,159.0,70.0,62.0,38.0,144.0,85.0,51.0,26.0,13.0,100.0,21.0,131.0,62.0,8.0,141.0,40.0,297.0,119.0,30.0
folA_1_56_B_MM9,107.0,66.0,71.0,92.0,35.0,52.0,288.0,18.0,23.0,38.0,30.0,8.0,145.0,7.0,22.0,159.0,47.0,84.0,35.0,63.0
folA_1_56_C,83.0,111.0,16.0,46.0,27.0,28.0,16.0,106.0,2.0,42.0,8.0,40.0,25.0,8.0,0.0,19.0,81.0,21.0,7.0,83.0
folA_3_242_B_MM3,649.0,2459.0,6724.0,59.0,215.0,64.0,74.0,54.0,9449.0,222.0,2445.0,764.0,8825.0,49.0,29.0,527.0,1294.0,20760.0,9230.0,117.0
folA_3_242_C,49.0,176.0,267.0,30.0,33.0,54.0,62.0,5.0,548.0,662.0,90.0,26.0,349.0,38.0,14.0,197.0,407.0,1114.0,542.0,92.0
negC_rand_42,2731.0,5200.0,5881.0,91.0,24.0,38.0,55.0,5.0,1099.0,39.0,27051.0,360.0,5848.0,14.0,6.0,86.0,234.0,7922.0,3481.0,71.0
thyA_1_60_B_MM12,1253.0,1835.0,1062.0,28.0,4.0,8.0,19.0,22.0,687.0,70.0,448.0,1838.0,3074.0,39.0,12.0,95.0,311.0,843.0,553.0,42.0
thyA_1_60_B_MM13,10032.0,14862.0,19437.0,97.0,241.0,26.0,141.0,33.0,3620.0,608.0,6641.0,1566.0,47935.0,58.0,20.0,459.0,866.0,11867.0,10255.0,79.0
thyA_1_60_B_MM2,47.0,130.0,72.0,43.0,59.0,18.0,27.0,44.0,40.0,30.0,11.0,45.0,59.0,97.0,51.0,33.0,32.0,29.0,20.0,33.0
thyA_1_60_C,35.0,14.0,54.0,4.0,9.0,20.0,14.0,6.0,5.0,5.0,4.0,5.0,81.0,15.0,65.0,32.0,19.0,12.0,17.0,13.0
thyA_3_233_B_MM4,543.0,256.0,269.0,52.0,33.0,66.0,123.0,65.0,200.0,194.0,57.0,70.0,602.0,91.0,30.0,1711.0,680.0,1842.0,995.0,380.0
thyA_3_233_B_MM5,2498.0,2086.0,1926.0,123.0,26.0,65.0,95.0,19.0,718.0,500.0,270.0,372.0,555.0,40.0,40.0,346.0,3610.0,9689.0,6310.0,204.0
thyA_3_233_B_MM6,18297.0,17925.0,17126.0,120.0,82.0,88.0,273.0,101.0,5478.0,930.0,6297.0,1032.0,6867.0,38.0,15.0,546.0,2340.0,51022.0,11967.0,208.0
thyA_3_233_B_MM7,10817.0,6622.0,11124.0,19.0,24.0,19.0,32.0,20.0,6332.0,248.0,2643.0,559.0,6701.0,27.0,9.0,256.0,716.0,11068.0,21587.0,62.0
thyA_3_233_C,234.0,155.0,182.0,68.0,74.0,67.0,56.0,96.0,632.0,95.0,117.0,35.0,106.0,39.0,30.0,528.0,364.0,2544.0,775.0,809.0
